Kmin_MC_Up_a0 Kmin_TR_a0    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.343745E+02  0.270166E+02  0.642883E-02  0.629571E+01  0.106295E+02  0.150340E+02  0.130393E+02  0.131014E+03
  0.343745E+02  0.270166E+02  0.632581E-02  0.665636E+01  0.109815E+02  0.187753E+02  0.130393E+02  0.130698E+03
  0.343745E+02  0.270166E+02  0.547776E-02  0.665636E+01  0.110191E+02  0.188942E+02  0.154592E+02  0.130594E+03
  0.343745E+02  0.270166E+02  0.577665E-02  0.680715E+01  0.129271E+02  0.186655E+02  0.142042E+02  0.130297E+03
  0.343745E+02  0.270166E+02  0.588933E-02  0.682034E+01  0.121769E+02  0.199157E+02  0.132447E+02  0.130181E+03
  0.343745E+02  0.270166E+02  0.627610E-02  0.750829E+01  0.107923E+02  0.199157E+02  0.129156E+02  0.131251E+03
  0.343745E+02  0.270166E+02  0.627610E-02  0.794372E+01  0.101773E+02  0.199299E+02  0.115163E+02  0.131202E+03
  0.343745E+02  0.270166E+02  0.627610E-02  0.773864E+01  0.103395E+02  0.196624E+02  0.113010E+02  0.131040E+03
  0.343745E+02  0.267467E+02  0.618267E-02  0.773864E+01  0.102312E+02  0.196624E+02  0.113010E+02  0.130379E+03
  0.343745E+02  0.267467E+02  0.563596E-02  0.773864E+01  0.105224E+02  0.212111E+02  0.123292E+02  0.129907E+03
  0.343745E+02  0.267467E+02  0.563596E-02  0.843660E+01  0.114309E+02  0.212111E+02  0.123877E+02  0.130025E+03
  0.343745E+02  0.267467E+02  0.563596E-02  0.844537E+01  0.111092E+02  0.212111E+02  0.127595E+02  0.130243E+03
  0.343745E+02  0.264820E+02  0.647750E-02  0.826389E+01  0.974879E+01  0.212061E+02  0.133825E+02  0.129620E+03
  0.343745E+02  0.264820E+02  0.647750E-02  0.920769E+01  0.964018E+01  0.212061E+02  0.142862E+02  0.129951E+03
  0.343745E+02  0.264820E+02  0.647750E-02  0.792421E+01  0.961981E+01  0.202967E+02  0.159857E+02  0.129776E+03
  0.343745E+02  0.279396E+02  0.615003E-02  0.792421E+01  0.948418E+01  0.180832E+02  0.127351E+02  0.132696E+03
  0.343745E+02  0.279396E+02  0.681586E-02  0.920296E+01  0.948418E+01  0.157351E+02  0.141702E+02  0.133202E+03
  0.343745E+02  0.279396E+02  0.655324E-02  0.807651E+01  0.881263E+01  0.137830E+02  0.153112E+02  0.133122E+03
  0.343745E+02  0.267698E+02  0.692571E-02  0.807651E+01  0.102999E+02  0.152274E+02  0.143125E+02  0.131924E+03
  0.343745E+02  0.268434E+02  0.555317E-02  0.992412E+01  0.102999E+02  0.132644E+02  0.147235E+02  0.132851E+03
  0.343745E+02  0.268434E+02  0.679849E-02  0.992412E+01  0.114867E+02  0.123200E+02  0.124847E+02  0.131760E+03
  0.343745E+02  0.281371E+02  0.687368E-02  0.980495E+01  0.114867E+02  0.112745E+02  0.124847E+02  0.131557E+03
  0.343745E+02  0.281371E+02  0.683432E-02  0.813046E+01  0.105830E+02  0.130000E+02  0.104666E+02  0.131149E+03
  0.343745E+02  0.281371E+02  0.656477E-02  0.810846E+01  0.100912E+02  0.130000E+02  0.109719E+02  0.131900E+03
  0.343745E+02  0.281371E+02  0.660004E-02  0.833734E+01  0.996494E+01  0.123797E+02  0.107734E+02  0.131700E+03
  0.343745E+02  0.281371E+02  0.660004E-02  0.882912E+01  0.109448E+02  0.128172E+02  0.123704E+02  0.132550E+03
  0.343745E+02  0.279127E+02  0.687446E-02  0.103644E+02  0.960464E+01  0.126401E+02  0.123704E+02  0.132696E+03
  0.343745E+02  0.268888E+02  0.687446E-02  0.103644E+02  0.100439E+02  0.118211E+02  0.134691E+02  0.132109E+03
  0.343745E+02  0.269220E+02  0.657110E-02  0.936601E+01  0.103641E+02  0.114663E+02  0.129236E+02  0.132296E+03
  0.343745E+02  0.269220E+02  0.720249E-02  0.854278E+01  0.102668E+02  0.121319E+02  0.125301E+02  0.131476E+03
  0.343745E+02  0.269220E+02  0.731709E-02  0.942840E+01  0.911966E+01  0.121319E+02  0.119133E+02  0.131261E+03
  0.343745E+02  0.269220E+02  0.763720E-02  0.850865E+01  0.877825E+01  0.145856E+02  0.129077E+02  0.131087E+03
  0.343745E+02  0.282209E+02  0.664427E-02  0.858680E+01  0.877825E+01  0.139886E+02  0.156094E+02  0.132768E+03
  0.343745E+02  0.282209E+02  0.677497E-02  0.815285E+01  0.922678E+01  0.142895E+02  0.156094E+02  0.132526E+03
  0.343745E+02  0.282209E+02  0.588695E-02  0.759639E+01  0.880593E+01  0.122132E+02  0.131148E+02  0.132273E+03
  0.343745E+02  0.282209E+02  0.662670E-02  0.759639E+01  0.972123E+01  0.124115E+02  0.137697E+02  0.132141E+03
  0.343745E+02  0.282209E+02  0.671586E-02  0.799876E+01  0.103278E+02  0.135377E+02  0.128057E+02  0.132328E+03
  0.343745E+02  0.282701E+02  0.654797E-02  0.799876E+01  0.110928E+02  0.120062E+02  0.142128E+02  0.132017E+03
  0.343745E+02  0.282701E+02  0.654797E-02  0.741390E+01  0.100853E+02  0.110782E+02  0.154620E+02  0.131319E+03
  0.343745E+02  0.289706E+02  0.654797E-02  0.741390E+01  0.100103E+02  0.114654E+02  0.158624E+02  0.129367E+03
  0.343745E+02  0.289706E+02  0.630952E-02  0.801868E+01  0.107209E+02  0.114654E+02  0.149724E+02  0.129791E+03
  0.343745E+02  0.289706E+02  0.679529E-02  0.918882E+01  0.106015E+02  0.125421E+02  0.163998E+02  0.130276E+03
  0.343745E+02  0.289706E+02  0.679529E-02  0.812444E+01  0.125425E+02  0.130473E+02  0.143112E+02  0.129508E+03
  0.343745E+02  0.268143E+02  0.679529E-02  0.931824E+01  0.102547E+02  0.119254E+02  0.135212E+02  0.132102E+03
  0.343745E+02  0.268143E+02  0.679529E-02  0.935557E+01  0.104934E+02  0.127314E+02  0.136000E+02  0.132326E+03
  0.343745E+02  0.268143E+02  0.679529E-02  0.679240E+01  0.109569E+02  0.150299E+02  0.144289E+02  0.130925E+03
  0.343745E+02  0.281960E+02  0.579249E-02  0.679240E+01  0.115948E+02  0.147045E+02  0.138789E+02  0.131566E+03
  0.343745E+02  0.283248E+02  0.636656E-02  0.754221E+01  0.106877E+02  0.148022E+02  0.162131E+02  0.132090E+03
  0.343745E+02  0.283248E+02  0.797881E-02  0.823948E+01  0.100366E+02  0.148022E+02  0.160941E+02  0.130214E+03
  0.343745E+02  0.283248E+02  0.756180E-02  0.999145E+01  0.103656E+02  0.138506E+02  0.175181E+02  0.130939E+03
  0.343745E+02  0.283248E+02  0.623558E-02  0.999145E+01  0.103735E+02  0.143664E+02  0.175181E+02  0.132648E+03
  0.343745E+02  0.283248E+02  0.623558E-02  0.112497E+02  0.103735E+02  0.132090E+02  0.168877E+02  0.132424E+03
  0.343745E+02  0.283248E+02  0.613841E-02  0.117256E+02  0.103735E+02  0.141630E+02  0.156507E+02  0.132592E+03
  0.343745E+02  0.278351E+02  0.613841E-02  0.108135E+02  0.980285E+01  0.160151E+02  0.148676E+02  0.133792E+03
  0.343745E+02  0.278351E+02  0.613841E-02  0.103523E+02  0.110122E+02  0.183254E+02  0.168827E+02  0.132786E+03
  0.343745E+02  0.278305E+02  0.574292E-02  0.850388E+01  0.106468E+02  0.174841E+02  0.166156E+02  0.133151E+03
  0.343745E+02  0.281188E+02  0.574292E-02  0.850388E+01  0.105063E+02  0.161350E+02  0.168431E+02  0.132951E+03
  0.343745E+02  0.281188E+02  0.574292E-02  0.855381E+01  0.951214E+01  0.149626E+02  0.168431E+02  0.133209E+03
  0.343745E+02  0.281188E+02  0.574292E-02  0.770590E+01  0.967022E+01  0.168823E+02  0.168431E+02  0.132475E+03
  0.343745E+02  0.278031E+02  0.516888E-02  0.771335E+01  0.992618E+01  0.149813E+02  0.158595E+02  0.132838E+03
  0.343745E+02  0.278031E+02  0.485797E-02  0.771335E+01  0.100656E+02  0.153693E+02  0.158627E+02  0.131940E+03
  0.343745E+02  0.278031E+02  0.643353E-02  0.864200E+01  0.972698E+01  0.153693E+02  0.154539E+02  0.133677E+03
  0.343745E+02  0.278031E+02  0.682117E-02  0.709500E+01  0.100334E+02  0.131871E+02  0.155671E+02  0.132103E+03
  0.344339E+02  0.278031E+02  0.592109E-02  0.709500E+01  0.109504E+02  0.129859E+02  0.168851E+02  0.132156E+03
  0.344339E+02  0.278031E+02  0.592109E-02  0.789669E+01  0.109381E+02  0.153748E+02  0.135511E+02  0.133177E+03
  0.344339E+02  0.278031E+02  0.592109E-02  0.948224E+01  0.107466E+02  0.135272E+02  0.141486E+02  0.133754E+03
  0.344339E+02  0.278031E+02  0.596758E-02  0.996739E+01  0.943366E+01  0.135977E+02  0.140080E+02  0.133891E+03
  0.344339E+02  0.278031E+02  0.596758E-02  0.112746E+02  0.854239E+01  0.168431E+02  0.151262E+02  0.133138E+03
  0.344339E+02  0.278031E+02  0.701723E-02  0.106291E+02  0.917687E+01  0.130328E+02  0.133769E+02  0.132602E+03
  0.344339E+02  0.278031E+02  0.689309E-02  0.111993E+02  0.845284E+01  0.127952E+02  0.116373E+02  0.131895E+03
  0.344339E+02  0.269942E+02  0.689309E-02  0.111993E+02  0.903508E+01  0.127952E+02  0.106386E+02  0.131363E+03
  0.344339E+02  0.269942E+02  0.689309E-02  0.108335E+02  0.925737E+01  0.125442E+02  0.106386E+02  0.131442E+03
  0.344339E+02  0.269942E+02  0.633319E-02  0.105352E+02  0.964657E+01  0.125442E+02  0.106386E+02  0.132162E+03
  0.344339E+02  0.281701E+02  0.546039E-02  0.975214E+01  0.781169E+01  0.137832E+02  0.102866E+02  0.130829E+03
  0.344339E+02  0.281701E+02  0.656894E-02  0.101870E+02  0.782048E+01  0.130190E+02  0.103182E+02  0.130833E+03
  0.344339E+02  0.281701E+02  0.570697E-02  0.103585E+02  0.782048E+01  0.135915E+02  0.103182E+02  0.131047E+03
  0.344339E+02  0.281701E+02  0.660351E-02  0.116355E+02  0.782048E+01  0.112076E+02  0.119507E+02  0.130681E+03
  0.344339E+02  0.281701E+02  0.587103E-02  0.110563E+02  0.633778E+01  0.112491E+02  0.119507E+02  0.129559E+03
  0.343189E+02  0.281701E+02  0.649324E-02  0.116435E+02  0.585250E+01  0.106124E+02  0.119498E+02  0.128311E+03
  0.343189E+02  0.281701E+02  0.599793E-02  0.112998E+02  0.585250E+01  0.106124E+02  0.119498E+02  0.128724E+03
  0.343189E+02  0.281701E+02  0.602495E-02  0.115167E+02  0.585250E+01  0.841395E+01  0.177653E+02  0.126081E+03
  0.343189E+02  0.274135E+02  0.602495E-02  0.115167E+02  0.665689E+01  0.812352E+01  0.179927E+02  0.127265E+03
  0.343189E+02  0.274135E+02  0.602495E-02  0.132255E+02  0.665689E+01  0.900101E+01  0.155141E+02  0.128286E+03
  0.344519E+02  0.278270E+02  0.602495E-02  0.121785E+02  0.741758E+01  0.123601E+02  0.155141E+02  0.131842E+03
  0.344519E+02  0.278270E+02  0.602495E-02  0.121785E+02  0.764776E+01  0.123601E+02  0.155141E+02  0.132028E+03
  0.344519E+02  0.278270E+02  0.589376E-02  0.122976E+02  0.683915E+01  0.123601E+02  0.155141E+02  0.131182E+03
  0.344519E+02  0.274106E+02  0.589376E-02  0.125051E+02  0.683915E+01  0.161833E+02  0.142996E+02  0.131654E+03
  0.344519E+02  0.269910E+02  0.589376E-02  0.127791E+02  0.679524E+01  0.182022E+02  0.162737E+02  0.130405E+03
  0.344519E+02  0.269415E+02  0.549952E-02  0.129138E+02  0.839805E+01  0.196436E+02  0.166579E+02  0.130672E+03
  0.343633E+02  0.269415E+02  0.549952E-02  0.106646E+02  0.918785E+01  0.203800E+02  0.166579E+02  0.131290E+03
  0.343633E+02  0.286891E+02  0.698269E-02  0.129204E+02  0.947991E+01  0.211456E+02  0.166579E+02  0.128454E+03
  0.343633E+02  0.278639E+02  0.698269E-02  0.111794E+02  0.107490E+02  0.211456E+02  0.194852E+02  0.129746E+03
  0.343633E+02  0.275645E+02  0.713870E-02  0.110585E+02  0.945740E+01  0.200732E+02  0.182350E+02  0.130697E+03
  0.343633E+02  0.275645E+02  0.525302E-02  0.123073E+02  0.105497E+02  0.199522E+02  0.210311E+02  0.129900E+03
  0.343633E+02  0.271992E+02  0.525302E-02  0.107687E+02  0.979031E+01  0.228739E+02  0.218193E+02  0.128533E+03
  0.343633E+02  0.271992E+02  0.720240E-02  0.913238E+01  0.102919E+02  0.225746E+02  0.213434E+02  0.128162E+03
  0.343633E+02  0.271992E+02  0.739678E-02  0.883770E+01  0.103584E+02  0.219654E+02  0.205066E+02  0.128409E+03
  0.343633E+02  0.277828E+02  0.739678E-02  0.888798E+01  0.116301E+02  0.207715E+02  0.221869E+02  0.127948E+03
  0.343633E+02  0.277828E+02  0.681956E-02  0.118140E+02  0.117893E+02  0.203832E+02  0.221869E+02  0.128585E+03
  0.343633E+02  0.277828E+02  0.718380E-02  0.126750E+02  0.115738E+02  0.203832E+02  0.220014E+02  0.127742E+03
  0.343633E+02  0.274495E+02  0.718380E-02  0.124672E+02  0.110706E+02  0.203832E+02  0.227228E+02  0.127716E+03
  0.343633E+02  0.274495E+02  0.718380E-02  0.104680E+02  0.990972E+01  0.203832E+02  0.219620E+02  0.129085E+03
  0.343633E+02  0.274495E+02  0.718380E-02  0.105550E+02  0.947676E+01  0.200776E+02  0.210131E+02  0.129644E+03
  0.343633E+02  0.274495E+02  0.718380E-02  0.111155E+02  0.103352E+02  0.193745E+02  0.222651E+02  0.129117E+03
  0.343633E+02  0.278073E+02  0.594818E-02  0.100664E+02  0.952116E+01  0.198301E+02  0.232267E+02  0.130083E+03
  0.343633E+02  0.278073E+02  0.574627E-02  0.111306E+02  0.887251E+01  0.228593E+02  0.221517E+02  0.128904E+03
  0.343633E+02  0.278073E+02  0.574627E-02  0.104712E+02  0.951282E+01  0.228593E+02  0.207502E+02  0.129809E+03
  0.343633E+02  0.278073E+02  0.574627E-02  0.114517E+02  0.951282E+01  0.245498E+02  0.212044E+02  0.128426E+03
  0.343633E+02  0.278073E+02  0.554776E-02  0.104349E+02  0.870101E+01  0.221321E+02  0.209468E+02  0.129863E+03
  0.343633E+02  0.277791E+02  0.554776E-02  0.960857E+01  0.918115E+01  0.212076E+02  0.239501E+02  0.129031E+03
  0.343633E+02  0.277791E+02  0.554776E-02  0.102742E+02  0.918115E+01  0.194723E+02  0.249132E+02  0.129188E+03
  0.343633E+02  0.277791E+02  0.554776E-02  0.883123E+01  0.852791E+01  0.194723E+02  0.249132E+02  0.129003E+03
  0.343633E+02  0.277791E+02  0.510753E-02  0.106106E+02  0.980294E+01  0.206646E+02  0.249132E+02  0.127992E+03
  0.343633E+02  0.277791E+02  0.538708E-02  0.106106E+02  0.883902E+01  0.225334E+02  0.261769E+02  0.126823E+03
  0.343633E+02  0.277791E+02  0.538708E-02  0.930722E+01  0.104291E+02  0.230819E+02  0.230901E+02  0.128335E+03
  0.343633E+02  0.277791E+02  0.538708E-02  0.103475E+02  0.100540E+02  0.201337E+02  0.229205E+02  0.129800E+03
  0.343473E+02  0.277791E+02  0.538708E-02  0.103475E+02  0.796086E+01  0.168546E+02  0.229205E+02  0.130473E+03
  0.343473E+02  0.277791E+02  0.585281E-02  0.100604E+02  0.796086E+01  0.169135E+02  0.210906E+02  0.131662E+03
  0.343473E+02  0.277791E+02  0.585281E-02  0.970213E+01  0.802566E+01  0.161466E+02  0.191666E+02  0.132680E+03
  0.343473E+02  0.277791E+02  0.585281E-02  0.892657E+01  0.802566E+01  0.161466E+02  0.197705E+02  0.132380E+03
  0.343473E+02  0.277791E+02  0.581418E-02  0.858519E+01  0.743907E+01  0.161466E+02  0.196067E+02  0.131939E+03
  0.343473E+02  0.273803E+02  0.581418E-02  0.803421E+01  0.708282E+01  0.165232E+02  0.186126E+02  0.131617E+03
  0.343473E+02  0.273803E+02  0.581418E-02  0.803421E+01  0.692406E+01  0.126458E+02  0.186126E+02  0.131458E+03
  0.343473E+02  0.273803E+02  0.581418E-02  0.803421E+01  0.692406E+01  0.111741E+02  0.186126E+02  0.130863E+03
  0.343473E+02  0.273803E+02  0.575986E-02  0.928742E+01  0.847215E+01  0.111741E+02  0.186126E+02  0.132382E+03
  0.343473E+02  0.273803E+02  0.575986E-02  0.920334E+01  0.847215E+01  0.123032E+02  0.187240E+02  0.132831E+03
  0.343473E+02  0.273803E+02  0.575986E-02  0.948639E+01  0.847215E+01  0.123032E+02  0.190558E+02  0.132733E+03
  0.343473E+02  0.273803E+02  0.726755E-02  0.948639E+01  0.754849E+01  0.123032E+02  0.153474E+02  0.131610E+03
  0.343473E+02  0.273803E+02  0.796355E-02  0.851574E+01  0.810159E+01  0.134854E+02  0.143446E+02  0.130670E+03
  0.343473E+02  0.273803E+02  0.709757E-02  0.883398E+01  0.755851E+01  0.128159E+02  0.122586E+02  0.131698E+03
  0.343473E+02  0.273803E+02  0.532280E-02  0.883398E+01  0.615326E+01  0.137472E+02  0.143690E+02  0.131258E+03
  0.343473E+02  0.273803E+02  0.614274E-02  0.825449E+01  0.760887E+01  0.135203E+02  0.143690E+02  0.133136E+03
  0.343473E+02  0.276458E+02  0.614274E-02  0.726453E+01  0.760887E+01  0.144542E+02  0.151788E+02  0.132547E+03
  0.343473E+02  0.276458E+02  0.614274E-02  0.679806E+01  0.837728E+01  0.141134E+02  0.165910E+02  0.132254E+03
  0.343473E+02  0.276458E+02  0.581210E-02  0.829428E+01  0.837728E+01  0.139262E+02  0.143019E+02  0.133802E+03
  0.343473E+02  0.276458E+02  0.581210E-02  0.802371E+01  0.912922E+01  0.143473E+02  0.157830E+02  0.133781E+03
  0.343473E+02  0.276458E+02  0.581210E-02  0.808029E+01  0.772043E+01  0.144176E+02  0.168106E+02  0.133054E+03
  0.342911E+02  0.276458E+02  0.581210E-02  0.789301E+01  0.762650E+01  0.158844E+02  0.165626E+02  0.132528E+03
  0.344820E+02  0.278590E+02  0.658252E-02  0.831184E+01  0.762650E+01  0.140207E+02  0.173683E+02  0.131684E+03
  0.344820E+02  0.278590E+02  0.779377E-02  0.104694E+02  0.916190E+01  0.173208E+02  0.172644E+02  0.130185E+03
  0.344820E+02  0.278590E+02  0.671960E-02  0.997917E+01  0.916190E+01  0.192459E+02  0.172644E+02  0.131411E+03
  0.344820E+02  0.279453E+02  0.841070E-02  0.118966E+02  0.100075E+02  0.173691E+02  0.182468E+02  0.127979E+03
  0.344820E+02  0.266445E+02  0.858228E-02  0.116247E+02  0.847325E+01  0.184295E+02  0.182468E+02  0.127061E+03
  0.344820E+02  0.282242E+02  0.858228E-02  0.115212E+02  0.820308E+01  0.168706E+02  0.196943E+02  0.126686E+03
  0.344820E+02  0.282242E+02  0.694071E-02  0.109401E+02  0.842493E+01  0.168706E+02  0.204468E+02  0.129649E+03
  0.344820E+02  0.282242E+02  0.694071E-02  0.970018E+01  0.994638E+01  0.168054E+02  0.184086E+02  0.130854E+03
  0.344820E+02  0.282242E+02  0.621233E-02  0.103085E+02  0.994638E+01  0.172462E+02  0.179519E+02  0.131355E+03
  0.344820E+02  0.282242E+02  0.621233E-02  0.105669E+02  0.913233E+01  0.177799E+02  0.177633E+02  0.131194E+03
  0.344820E+02  0.282242E+02  0.621233E-02  0.105669E+02  0.913233E+01  0.170583E+02  0.194343E+02  0.130820E+03
  0.344820E+02  0.282242E+02  0.606301E-02  0.778470E+01  0.913233E+01  0.153541E+02  0.194343E+02  0.130683E+03
  0.344820E+02  0.283977E+02  0.699251E-02  0.778470E+01  0.955084E+01  0.131058E+02  0.165358E+02  0.130479E+03
  0.344820E+02  0.273454E+02  0.699251E-02  0.922287E+01  0.906581E+01  0.138121E+02  0.146991E+02  0.132867E+03
  0.344820E+02  0.273454E+02  0.594566E-02  0.922287E+01  0.906581E+01  0.109386E+02  0.147185E+02  0.132901E+03
  0.344820E+02  0.273454E+02  0.594566E-02  0.894745E+01  0.795256E+01  0.109386E+02  0.150159E+02  0.132438E+03
  0.344820E+02  0.273454E+02  0.600414E-02  0.894745E+01  0.910361E+01  0.104520E+02  0.156366E+02  0.132440E+03
  0.344820E+02  0.273454E+02  0.589668E-02  0.891747E+01  0.876908E+01  0.104520E+02  0.152973E+02  0.132413E+03
  0.344820E+02  0.273454E+02  0.648902E-02  0.823183E+01  0.890816E+01  0.941423E+01  0.194399E+02  0.129856E+03
  0.344820E+02  0.273454E+02  0.520283E-02  0.746125E+01  0.734196E+01  0.867767E+01  0.194399E+02  0.127213E+03
  0.344820E+02  0.274041E+02  0.520283E-02  0.821305E+01  0.709861E+01  0.887166E+01  0.186616E+02  0.128011E+03
  0.344820E+02  0.274041E+02  0.515967E-02  0.733037E+01  0.681384E+01  0.887166E+01  0.185340E+02  0.127023E+03
  0.344820E+02  0.274041E+02  0.714209E-02  0.714974E+01  0.783883E+01  0.858996E+01  0.185340E+02  0.126960E+03
  0.344820E+02  0.269268E+02  0.738592E-02  0.714974E+01  0.676211E+01  0.858996E+01  0.185340E+02  0.125279E+03
  0.344820E+02  0.269268E+02  0.704990E-02  0.714974E+01  0.676211E+01  0.114507E+02  0.171089E+02  0.128955E+03
  0.344820E+02  0.269268E+02  0.614365E-02  0.714974E+01  0.690551E+01  0.104520E+02  0.153369E+02  0.129749E+03
  0.344820E+02  0.269268E+02  0.605822E-02  0.729798E+01  0.737843E+01  0.149712E+02  0.121623E+02  0.131371E+03
  0.344820E+02  0.269268E+02  0.617968E-02  0.729798E+01  0.797823E+01  0.148236E+02  0.140614E+02  0.132134E+03
  0.344820E+02  0.269268E+02  0.638385E-02  0.729798E+01  0.905016E+01  0.171700E+02  0.132524E+02  0.131946E+03
  0.344820E+02  0.276202E+02  0.687171E-02  0.802838E+01  0.946633E+01  0.167177E+02  0.137405E+02  0.132302E+03
  0.344820E+02  0.276202E+02  0.743714E-02  0.802838E+01  0.885429E+01  0.167177E+02  0.131930E+02  0.131212E+03
  0.344820E+02  0.276202E+02  0.743714E-02  0.888590E+01  0.971186E+01  0.159264E+02  0.116371E+02  0.131297E+03
  0.344820E+02  0.266513E+02  0.743714E-02  0.764034E+01  0.762765E+01  0.148201E+02  0.116371E+02  0.129614E+03
  0.344820E+02  0.266513E+02  0.714003E-02  0.764034E+01  0.675182E+01  0.118905E+02  0.136470E+02  0.129288E+03
  0.344820E+02  0.274966E+02  0.714003E-02  0.764034E+01  0.764785E+01  0.123065E+02  0.121095E+02  0.130679E+03
  0.344820E+02  0.274966E+02  0.660714E-02  0.669289E+01  0.872640E+01  0.143886E+02  0.123931E+02  0.131403E+03
  0.344820E+02  0.270950E+02  0.653456E-02  0.617875E+01  0.821690E+01  0.143886E+02  0.132664E+02  0.130635E+03
  0.344820E+02  0.270950E+02  0.622198E-02  0.617875E+01  0.804890E+01  0.154569E+02  0.145365E+02  0.130824E+03
