Kmin_MC_Up_a0  Kmin_TR_a0     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.345130E+02   0.271823E+02   0.622420E-02   0.884999E+01   0.790261E+01   0.201147E+02   0.215790E+02   0.129563E+03
   0.342807E+02   0.278005E+02   0.690595E-02   0.107459E+02   0.779220E+01   0.196962E+02   0.226793E+02   0.128634E+03
   0.343482E+02   0.265492E+02   0.573587E-02   0.102556E+02   0.102567E+02   0.128588E+02   0.159925E+02   0.131365E+03
   0.342887E+02   0.278125E+02   0.470433E-02   0.917746E+01   0.811405E+01   0.149186E+02   0.227967E+02   0.128811E+03
   0.341850E+02   0.278125E+02   0.527479E-02   0.690012E+01   0.840221E+01   0.142327E+02   0.192546E+02   0.129299E+03
   0.343902E+02   0.274415E+02   0.859484E-02   0.724487E+01   0.955750E+01   0.148689E+02   0.111067E+02   0.127991E+03
   0.343537E+02   0.273440E+02   0.612807E-02   0.113987E+02   0.834112E+01   0.144852E+02   0.211086E+02   0.131691E+03
   0.343537E+02   0.280882E+02   0.461604E-02   0.671885E+01   0.757544E+01   0.150135E+02   0.115695E+02   0.128206E+03
   0.342949E+02   0.272759E+02   0.602516E-02   0.128677E+02   0.739101E+01   0.212224E+02   0.164852E+02   0.129631E+03
   0.343803E+02   0.267823E+02   0.602516E-02   0.790700E+01   0.921607E+01   0.177950E+02   0.135133E+02   0.132036E+03
   0.342749E+02   0.277844E+02   0.509921E-02   0.905767E+01   0.103512E+02   0.126198E+02   0.115417E+02   0.132036E+03
   0.345851E+02   0.269312E+02   0.601092E-02   0.104416E+02   0.113322E+02   0.181144E+02   0.112962E+02   0.130662E+03
   0.347581E+02   0.266708E+02   0.587886E-02   0.123756E+02   0.102036E+02   0.175826E+02   0.114395E+02   0.126360E+03
   0.343339E+02   0.275190E+02   0.664013E-02   0.632948E+01   0.130445E+02   0.106070E+02   0.142803E+02   0.129179E+03
   0.343339E+02   0.277478E+02   0.532090E-02   0.128199E+02   0.125600E+02   0.173475E+02   0.138720E+02   0.131484E+03
   0.345414E+02   0.269588E+02   0.464560E-02   0.105551E+02   0.121398E+02   0.847715E+01   0.169150E+02   0.125497E+03
   0.343248E+02   0.283371E+02   0.528437E-02   0.125854E+02   0.121307E+02   0.136861E+02   0.199949E+02   0.129760E+03
   0.342728E+02   0.283371E+02   0.659716E-02   0.881465E+01   0.119570E+02   0.203656E+02   0.162579E+02   0.130623E+03
   0.342728E+02   0.285437E+02   0.661142E-02   0.941234E+01   0.111981E+02   0.118197E+02   0.104982E+02   0.130550E+03
   0.342728E+02   0.273607E+02   0.685773E-02   0.802595E+01   0.106323E+02   0.169696E+02   0.132813E+02   0.131949E+03
   0.342498E+02   0.283316E+02   0.534388E-02   0.113579E+02   0.694583E+01   0.155547E+02   0.101951E+02   0.129414E+03
   0.343920E+02   0.283953E+02   0.610834E-02   0.108411E+02   0.778392E+01   0.107447E+02   0.114614E+02   0.130432E+03
   0.343544E+02   0.277710E+02   0.656338E-02   0.969456E+01   0.905542E+01   0.156600E+02   0.172134E+02   0.133291E+03
   0.342593E+02   0.270388E+02   0.738033E-02   0.113042E+02   0.983216E+01   0.225640E+02   0.129485E+02   0.128484E+03
   0.342593E+02   0.277361E+02   0.529561E-02   0.776406E+01   0.764564E+01   0.207589E+02   0.148291E+02   0.130393E+03
   0.343475E+02   0.267893E+02   0.701355E-02   0.104703E+02   0.111593E+02   0.186841E+02   0.182544E+02   0.130302E+03
   0.343482E+02   0.278183E+02   0.723056E-02   0.108733E+02   0.833953E+01   0.197540E+02   0.214300E+02   0.129116E+03
   0.343363E+02   0.279571E+02   0.561268E-02   0.134314E+02   0.995425E+01   0.147177E+02   0.215443E+02   0.130542E+03
   0.343279E+02   0.282419E+02   0.560563E-02   0.817972E+01   0.932372E+01   0.174090E+02   0.125065E+02   0.132411E+03
   0.346412E+02   0.269791E+02   0.607413E-02   0.141245E+02   0.143939E+02   0.191299E+02   0.136038E+02   0.126716E+03
   0.346939E+02   0.266998E+02   0.755647E-02   0.816166E+01   0.889575E+01   0.184915E+02   0.184663E+02   0.127755E+03
   0.344455E+02   0.279601E+02   0.553621E-02   0.868498E+01   0.127179E+02   0.155293E+02   0.186953E+02   0.131243E+03
   0.346011E+02   0.263655E+02   0.754796E-02   0.612297E+01   0.135553E+02   0.145885E+02   0.188002E+02   0.125318E+03
   0.343497E+02   0.272426E+02   0.811226E-02   0.166819E+02   0.933510E+01   0.133068E+02   0.133725E+02   0.126881E+03
   0.342576E+02   0.282294E+02   0.582981E-02   0.111852E+02   0.752524E+01   0.171086E+02   0.125274E+02   0.131778E+03
   0.344212E+02   0.282294E+02   0.698371E-02   0.103985E+02   0.106999E+02   0.235728E+02   0.167430E+02   0.128862E+03
   0.344063E+02   0.277734E+02   0.667867E-02   0.770706E+01   0.691728E+01   0.242503E+02   0.108328E+02   0.127206E+03
   0.343728E+02   0.274940E+02   0.587407E-02   0.931668E+01   0.108445E+02   0.161992E+02   0.145938E+02   0.133980E+03
   0.343601E+02   0.270630E+02   0.639581E-02   0.745442E+01   0.750117E+01   0.130785E+02   0.155720E+02   0.131820E+03
   0.344446E+02   0.270630E+02   0.594527E-02   0.817858E+01   0.905759E+01   0.145181E+02   0.124499E+02   0.133290E+03
   0.341817E+02   0.273983E+02   0.568804E-02   0.717973E+01   0.904711E+01   0.157833E+02   0.218860E+02   0.128611E+03
   0.345511E+02   0.274348E+02   0.615644E-02   0.822970E+01   0.121663E+02   0.153600E+02   0.119319E+02   0.131538E+03
   0.343281E+02   0.280576E+02   0.710075E-02   0.900197E+01   0.118092E+02   0.136975E+02   0.171825E+02   0.131785E+03
   0.343281E+02   0.275732E+02   0.576886E-02   0.106978E+02   0.883179E+01   0.165066E+02   0.141208E+02   0.133784E+03
   0.342642E+02   0.279953E+02   0.884556E-02   0.754760E+01   0.773456E+01   0.160855E+02   0.184579E+02   0.126722E+03
   0.342867E+02   0.279546E+02   0.698358E-02   0.106941E+02   0.107887E+02   0.191594E+02   0.172597E+02   0.131265E+03
   0.342867E+02   0.281381E+02   0.621441E-02   0.188448E+02   0.783859E+01   0.215412E+02   0.160949E+02   0.125294E+03
   0.343043E+02   0.268377E+02   0.528463E-02   0.115904E+02   0.123884E+02   0.179554E+02   0.159928E+02   0.129728E+03
   0.343043E+02   0.276992E+02   0.535239E-02   0.827957E+01   0.512471E+01   0.177441E+02   0.173276E+02   0.127585E+03
   0.345396E+02   0.272741E+02   0.619865E-02   0.786190E+01   0.120945E+02   0.196360E+02   0.164933E+02   0.130659E+03
   0.343892E+02   0.273036E+02   0.559218E-02   0.964766E+01   0.927955E+01   0.137487E+02   0.126501E+02   0.133913E+03
   0.343873E+02   0.271291E+02   0.591801E-02   0.852146E+01   0.832695E+01   0.183907E+02   0.179736E+02   0.132249E+03
   0.343873E+02   0.281752E+02   0.738065E-02   0.780309E+01   0.142427E+02   0.183678E+02   0.113152E+02   0.128069E+03
   0.343873E+02   0.275271E+02   0.573775E-02   0.707309E+01   0.975232E+01   0.120385E+02   0.132341E+02   0.132666E+03
   0.344090E+02   0.277342E+02   0.514340E-02   0.152101E+02   0.803596E+01   0.118217E+02   0.130852E+02   0.129812E+03
   0.342810E+02   0.282065E+02   0.548835E-02   0.108708E+02   0.106211E+02   0.128368E+02   0.941199E+01   0.130552E+03
   0.341215E+02   0.271373E+02   0.739657E-02   0.114110E+02   0.118063E+02   0.153110E+02   0.188122E+02   0.127851E+03
   0.341514E+02   0.282000E+02   0.592275E-02   0.102869E+02   0.947317E+01   0.200511E+02   0.143280E+02   0.130815E+03
   0.344183E+02   0.284653E+02   0.649868E-02   0.137093E+02   0.123743E+02   0.159604E+02   0.172310E+02   0.129376E+03
   0.341107E+02   0.284464E+02   0.710820E-02   0.117491E+02   0.150673E+02   0.129191E+02   0.147736E+02   0.127742E+03
   0.344285E+02   0.279964E+02   0.527277E-02   0.100690E+02   0.103162E+02   0.139812E+02   0.163174E+02   0.132701E+03
   0.344419E+02   0.265808E+02   0.584352E-02   0.110286E+02   0.574167E+01   0.116059E+02   0.177603E+02   0.127929E+03
   0.344301E+02   0.277489E+02   0.544035E-02   0.171361E+02   0.841794E+01   0.119527E+02   0.113263E+02   0.128214E+03
   0.342963E+02   0.271220E+02   0.587715E-02   0.104401E+02   0.100664E+02   0.156582E+02   0.176226E+02   0.132715E+03
   0.344341E+02   0.275094E+02   0.697955E-02   0.695373E+01   0.113933E+02   0.112983E+02   0.150037E+02   0.130767E+03
   0.342826E+02   0.282159E+02   0.622925E-02   0.106437E+02   0.101269E+02   0.106173E+02   0.166444E+02   0.131904E+03
   0.344627E+02   0.280262E+02   0.642263E-02   0.113603E+02   0.139223E+02   0.121646E+02   0.878364E+01   0.127583E+03
   0.345539E+02   0.270913E+02   0.608393E-02   0.158612E+02   0.896094E+01   0.139002E+02   0.131961E+02   0.129819E+03
   0.345539E+02   0.274985E+02   0.661703E-02   0.894971E+01   0.919238E+01   0.146957E+02   0.183603E+02   0.131863E+03
   0.343123E+02   0.274985E+02   0.681151E-02   0.120967E+02   0.123928E+02   0.114908E+02   0.146004E+02   0.131254E+03
   0.343199E+02   0.266627E+02   0.724134E-02   0.117056E+02   0.733931E+01   0.169915E+02   0.142016E+02   0.129564E+03
   0.343366E+02   0.288257E+02   0.605298E-02   0.768379E+01   0.757658E+01   0.169703E+02   0.148237E+02   0.130089E+03
   0.343710E+02   0.282148E+02   0.715949E-02   0.730298E+01   0.104553E+02   0.142716E+02   0.163413E+02   0.131193E+03
   0.345702E+02   0.271844E+02   0.533845E-02   0.776715E+01   0.958726E+01   0.165799E+02   0.156632E+02   0.131295E+03
   0.344630E+02   0.274328E+02   0.555691E-02   0.127461E+02   0.813929E+01   0.173036E+02   0.137750E+02   0.132147E+03
   0.341454E+02   0.273985E+02   0.544236E-02   0.104559E+02   0.108747E+02   0.165385E+02   0.888593E+01   0.127410E+03
   0.343985E+02   0.276422E+02   0.622630E-02   0.115917E+02   0.896268E+01   0.153476E+02   0.167117E+02   0.133332E+03
   0.341911E+02   0.279543E+02   0.602483E-02   0.998301E+01   0.996439E+01   0.161784E+02   0.161466E+02   0.132613E+03
   0.342441E+02   0.267972E+02   0.691084E-02   0.107889E+02   0.104052E+02   0.172299E+02   0.140677E+02   0.130569E+03
   0.346944E+02   0.272919E+02   0.647166E-02   0.135824E+02   0.836814E+01   0.169067E+02   0.124441E+02   0.128108E+03
   0.343892E+02   0.269990E+02   0.549022E-02   0.945775E+01   0.106018E+02   0.165316E+02   0.130361E+02   0.133063E+03
   0.344531E+02   0.272385E+02   0.525182E-02   0.860033E+01   0.988517E+01   0.142607E+02   0.157561E+02   0.133295E+03
   0.343333E+02   0.274948E+02   0.592029E-02   0.140191E+02   0.816358E+01   0.123043E+02   0.195458E+02   0.130634E+03
   0.344653E+02   0.252184E+02   0.754416E-02   0.114580E+02   0.746275E+01   0.129410E+02   0.160064E+02   0.123328E+03
   0.344361E+02   0.271724E+02   0.700854E-02   0.987113E+01   0.109106E+02   0.139238E+02   0.171146E+02   0.132442E+03
   0.343671E+02   0.278903E+02   0.509858E-02   0.100483E+02   0.951270E+01   0.142350E+02   0.986177E+01   0.131470E+03
   0.344470E+02   0.272319E+02   0.643802E-02   0.897462E+01   0.110280E+02   0.186672E+02   0.136423E+02   0.132626E+03
   0.342944E+02   0.274133E+02   0.643728E-02   0.106204E+02   0.796161E+01   0.122075E+02   0.138270E+02   0.132677E+03
   0.342990E+02   0.275023E+02   0.675625E-02   0.101901E+02   0.929851E+01   0.166855E+02   0.142731E+02   0.133066E+03
   0.342744E+02   0.281792E+02   0.563604E-02   0.934025E+01   0.116473E+02   0.164482E+02   0.111304E+02   0.131931E+03
   0.344614E+02   0.272231E+02   0.586588E-02   0.916153E+01   0.855567E+01   0.151569E+02   0.140834E+02   0.133789E+03
   0.343332E+02   0.279446E+02   0.732023E-02   0.744685E+01   0.790487E+01   0.160709E+02   0.116581E+02   0.130514E+03
   0.341834E+02   0.288834E+02   0.581384E-02   0.133878E+02   0.101304E+02   0.153137E+02   0.151063E+02   0.129772E+03
   0.345020E+02   0.280309E+02   0.591028E-02   0.129050E+02   0.114820E+02   0.144098E+02   0.151874E+02   0.131135E+03
   0.343559E+02   0.276377E+02   0.760280E-02   0.103340E+02   0.117984E+02   0.129785E+02   0.121174E+02   0.131002E+03
   0.343108E+02   0.273214E+02   0.562848E-02   0.874435E+01   0.924815E+01   0.239611E+02   0.164753E+02   0.130236E+03
   0.341948E+02   0.275535E+02   0.564571E-02   0.870717E+01   0.924815E+01   0.158148E+02   0.137405E+02   0.132192E+03
   0.345339E+02   0.270382E+02   0.637480E-02   0.862679E+01   0.134523E+02   0.195413E+02   0.162411E+02   0.130304E+03
   0.342204E+02   0.285412E+02   0.598750E-02   0.950155E+01   0.103570E+02   0.168827E+02   0.142116E+02   0.132217E+03
   0.343117E+02   0.271925E+02   0.695364E-02   0.125184E+02   0.136034E+02   0.952314E+01   0.175285E+02   0.127834E+03
   0.344759E+02   0.268416E+02   0.518047E-02   0.816637E+01   0.795995E+01   0.166791E+02   0.145846E+02   0.131481E+03
   0.343642E+02   0.268416E+02   0.533882E-02   0.898515E+01   0.961395E+01   0.140685E+02   0.151209E+02   0.132514E+03
   0.343642E+02   0.280277E+02   0.526015E-02   0.103029E+02   0.799211E+01   0.147570E+02   0.111546E+02   0.132088E+03
   0.344873E+02   0.265282E+02   0.710792E-02   0.898375E+01   0.980106E+01   0.147776E+02   0.156850E+02   0.131585E+03
   0.345014E+02   0.272413E+02   0.676998E-02   0.120083E+02   0.930065E+01   0.154721E+02   0.156850E+02   0.132350E+03
   0.342637E+02   0.277726E+02   0.602121E-02   0.125815E+02   0.974023E+01   0.146403E+02   0.177381E+02   0.132348E+03
   0.343541E+02   0.273174E+02   0.502878E-02   0.113072E+02   0.867323E+01   0.177508E+02   0.124412E+02   0.131894E+03
   0.343703E+02   0.284457E+02   0.700135E-02   0.829149E+01   0.978166E+01   0.162946E+02   0.102785E+02   0.130294E+03
   0.340835E+02   0.287523E+02   0.664335E-02   0.829149E+01   0.136698E+02   0.173536E+02   0.184936E+02   0.127492E+03
   0.345418E+02   0.267826E+02   0.724980E-02   0.101001E+02   0.100756E+02   0.179367E+02   0.124387E+02   0.130886E+03
   0.343748E+02   0.272845E+02   0.795565E-02   0.109347E+02   0.102457E+02   0.205449E+02   0.184553E+02   0.128673E+03
   0.343275E+02   0.276683E+02   0.679381E-02   0.108403E+02   0.733477E+01   0.230556E+02   0.146994E+02   0.129655E+03
   0.345515E+02   0.268166E+02   0.610840E-02   0.102300E+02   0.712462E+01   0.156774E+02   0.115574E+02   0.130997E+03
   0.344920E+02   0.269940E+02   0.638555E-02   0.103146E+02   0.118363E+02   0.223012E+02   0.116929E+02   0.129905E+03
   0.342717E+02   0.279394E+02   0.682780E-02   0.144430E+02   0.897163E+01   0.130029E+02   0.137701E+02   0.130848E+03
   0.344462E+02   0.270125E+02   0.560979E-02   0.808413E+01   0.801769E+01   0.120076E+02   0.125754E+02   0.132273E+03
   0.344018E+02   0.271623E+02   0.697171E-02   0.733281E+01   0.830270E+01   0.144221E+02   0.153091E+02   0.131894E+03
   0.344641E+02   0.272358E+02   0.578078E-02   0.981545E+01   0.124481E+02   0.138586E+02   0.137008E+02   0.133127E+03
   0.345624E+02   0.272358E+02   0.620447E-02   0.155138E+02   0.777025E+01   0.154437E+02   0.137008E+02   0.129464E+03
   0.344824E+02   0.270667E+02   0.476643E-02   0.997638E+01   0.114820E+02   0.157847E+02   0.195811E+02   0.130009E+03
   0.343734E+02   0.270667E+02   0.883315E-02   0.110735E+02   0.854376E+01   0.156542E+02   0.175876E+02   0.128040E+03
   0.342455E+02   0.295303E+02   0.842476E-02   0.124882E+02   0.116234E+02   0.126330E+02   0.187528E+02   0.125119E+03
   0.341496E+02   0.273419E+02   0.694707E-02   0.128856E+02   0.104993E+02   0.201085E+02   0.132781E+02   0.128528E+03
   0.341478E+02   0.282328E+02   0.539787E-02   0.113348E+02   0.902094E+01   0.133013E+02   0.194155E+02   0.129970E+03
   0.342484E+02   0.282328E+02   0.501105E-02   0.105334E+02   0.101030E+02   0.133013E+02   0.168259E+02   0.131520E+03
   0.342647E+02   0.286003E+02   0.608676E-02   0.874111E+01   0.774456E+01   0.126125E+02   0.169613E+02   0.131422E+03
   0.341434E+02   0.286003E+02   0.552096E-02   0.944127E+01   0.104221E+02   0.143922E+02   0.157954E+02   0.130859E+03
   0.341434E+02   0.292892E+02   0.555513E-02   0.109492E+02   0.806777E+01   0.211339E+02   0.105633E+02   0.125236E+03
   0.343363E+02   0.280424E+02   0.688344E-02   0.104167E+02   0.992651E+01   0.119786E+02   0.168249E+02   0.132329E+03
   0.343149E+02   0.276712E+02   0.686164E-02   0.119633E+02   0.121384E+02   0.170452E+02   0.137533E+02   0.131682E+03
   0.342727E+02   0.282021E+02   0.755224E-02   0.109528E+02   0.121737E+02   0.146734E+02   0.159961E+02   0.130671E+03
   0.343303E+02   0.290525E+02   0.572199E-02   0.957883E+01   0.139273E+02   0.174795E+02   0.135423E+02   0.128311E+03
   0.342932E+02   0.277434E+02   0.531156E-02   0.128157E+02   0.992137E+01   0.158442E+02   0.191601E+02   0.131445E+03
   0.342932E+02   0.272346E+02   0.717185E-02   0.705191E+01   0.763786E+01   0.189155E+02   0.205467E+02   0.128067E+03
   0.343496E+02   0.276200E+02   0.549782E-02   0.109749E+02   0.877518E+01   0.180231E+02   0.194047E+02   0.132123E+03
   0.342379E+02   0.281659E+02   0.524862E-02   0.125795E+02   0.899912E+01   0.107895E+02   0.162787E+02   0.130482E+03
   0.343819E+02   0.269977E+02   0.750193E-02   0.824315E+01   0.103111E+02   0.187656E+02   0.182314E+02   0.130029E+03
   0.345007E+02   0.268671E+02   0.599110E-02   0.844420E+01   0.100095E+02   0.198401E+02   0.111672E+02   0.131038E+03
   0.345512E+02   0.273478E+02   0.576583E-02   0.918603E+01   0.850946E+01   0.124449E+02   0.118329E+02   0.132059E+03
   0.343519E+02   0.273478E+02   0.586316E-02   0.123670E+02   0.104514E+02   0.127457E+02   0.106384E+02   0.131979E+03
   0.345244E+02   0.273478E+02   0.724622E-02   0.947712E+01   0.116882E+02   0.129029E+02   0.121689E+02   0.131259E+03
   0.345571E+02   0.271515E+02   0.560982E-02   0.123709E+02   0.118867E+02   0.177477E+02   0.182589E+02   0.130186E+03
   0.344222E+02   0.274142E+02   0.632523E-02   0.968604E+01   0.113111E+02   0.136410E+02   0.149470E+02   0.133677E+03
   0.344286E+02   0.267961E+02   0.599018E-02   0.112250E+02   0.642432E+01   0.212345E+02   0.113078E+02   0.128433E+03
   0.344286E+02   0.269442E+02   0.565337E-02   0.989792E+01   0.102517E+02   0.104844E+02   0.150052E+02   0.132270E+03
   0.344286E+02   0.268603E+02   0.638449E-02   0.117592E+02   0.111651E+02   0.118949E+02   0.134275E+02   0.132054E+03
   0.344022E+02   0.281823E+02   0.547123E-02   0.881925E+01   0.121806E+02   0.149536E+02   0.145375E+02   0.132298E+03
   0.342357E+02   0.278570E+02   0.599522E-02   0.100429E+02   0.844336E+01   0.173871E+02   0.147880E+02   0.132923E+03
   0.343326E+02   0.269321E+02   0.533272E-02   0.762939E+01   0.805202E+01   0.146859E+02   0.122763E+02   0.131246E+03
   0.347326E+02   0.269101E+02   0.707262E-02   0.101292E+02   0.805202E+01   0.209381E+02   0.117117E+02   0.126891E+03
   0.344718E+02   0.265860E+02   0.580921E-02   0.972651E+01   0.805202E+01   0.164037E+02   0.177694E+02   0.131496E+03
   0.343816E+02   0.274518E+02   0.712109E-02   0.111668E+02   0.858526E+01   0.126109E+02   0.157980E+02   0.132270E+03
   0.344771E+02   0.272358E+02   0.580204E-02   0.106116E+02   0.112574E+02   0.144952E+02   0.155966E+02   0.133375E+03
   0.343976E+02   0.271381E+02   0.543973E-02   0.116744E+02   0.177630E+02   0.192427E+02   0.127915E+02   0.127402E+03
   0.343619E+02   0.271381E+02   0.543973E-02   0.865774E+01   0.747067E+01   0.178342E+02   0.145247E+02   0.132182E+03
   0.343356E+02   0.286293E+02   0.453771E-02   0.861818E+01   0.129360E+02   0.191862E+02   0.145247E+02   0.126073E+03
   0.344424E+02   0.273453E+02   0.651287E-02   0.975939E+01   0.114349E+02   0.225294E+02   0.155897E+02   0.130851E+03
   0.343784E+02   0.267285E+02   0.570107E-02   0.973192E+01   0.892032E+01   0.125014E+02   0.155897E+02   0.132425E+03
   0.344521E+02   0.269916E+02   0.669673E-02   0.910490E+01   0.942713E+01   0.181797E+02   0.156908E+02   0.132467E+03
   0.344521E+02   0.271848E+02   0.608734E-02   0.116916E+02   0.138409E+02   0.119180E+02   0.103154E+02   0.130006E+03
   0.343583E+02   0.270437E+02   0.600722E-02   0.108794E+02   0.109455E+02   0.172186E+02   0.104996E+02   0.131683E+03
   0.343911E+02   0.279087E+02   0.608970E-02   0.109569E+02   0.845394E+01   0.162687E+02   0.116349E+02   0.132824E+03
   0.342998E+02   0.271173E+02   0.608970E-02   0.111348E+02   0.809329E+01   0.151742E+02   0.212644E+02   0.130858E+03
   0.346190E+02   0.271293E+02   0.645257E-02   0.844203E+01   0.910668E+01   0.100238E+02   0.140874E+02   0.130095E+03
   0.343219E+02   0.269462E+02   0.650438E-02   0.843436E+01   0.109313E+02   0.136402E+02   0.165725E+02   0.132273E+03
   0.343071E+02   0.284870E+02   0.633883E-02   0.667602E+01   0.126963E+02   0.112418E+02   0.140894E+02   0.129521E+03
   0.345113E+02   0.269749E+02   0.555083E-02   0.990555E+01   0.971973E+01   0.187267E+02   0.157514E+02   0.132249E+03
   0.345113E+02   0.281550E+02   0.683778E-02   0.863413E+01   0.114747E+02   0.167814E+02   0.131733E+02   0.130900E+03
   0.345113E+02   0.281976E+02   0.514770E-02   0.933599E+01   0.908057E+01   0.130709E+02   0.152617E+02   0.130337E+03
   0.343851E+02   0.275014E+02   0.661110E-02   0.129935E+02   0.749612E+01   0.138966E+02   0.152201E+02   0.131859E+03
   0.343187E+02   0.267500E+02   0.733066E-02   0.115513E+02   0.136749E+02   0.152957E+02   0.152615E+02   0.129354E+03
   0.346252E+02   0.265091E+02   0.672226E-02   0.110437E+02   0.911044E+01   0.157883E+02   0.189014E+02   0.129866E+03
   0.346265E+02   0.268480E+02   0.644334E-02   0.105148E+02   0.668340E+01   0.177899E+02   0.119476E+02   0.129031E+03
   0.345703E+02   0.269575E+02   0.632723E-02   0.117776E+02   0.110457E+02   0.117633E+02   0.206045E+02   0.129869E+03
   0.342356E+02   0.286552E+02   0.674274E-02   0.102085E+02   0.154613E+02   0.161268E+02   0.152900E+02   0.129053E+03
   0.344164E+02   0.274077E+02   0.621129E-02   0.930213E+01   0.120269E+02   0.165050E+02   0.163503E+02   0.133080E+03
   0.343563E+02   0.279747E+02   0.534336E-02   0.118471E+02   0.981840E+01   0.166792E+02   0.158334E+02   0.132727E+03
   0.342223E+02   0.282644E+02   0.595565E-02   0.881722E+01   0.676740E+01   0.155930E+02   0.235358E+02   0.128393E+03
   0.344263E+02   0.276845E+02   0.575536E-02   0.112369E+02   0.976859E+01   0.166573E+02   0.130760E+02   0.133406E+03
   0.343067E+02   0.283768E+02   0.660367E-02   0.113813E+02   0.112071E+02   0.143596E+02   0.130760E+02   0.132196E+03
   0.344514E+02   0.277986E+02   0.556057E-02   0.872370E+01   0.112071E+02   0.258024E+02   0.197954E+02   0.127726E+03
