Kmin_MC_Up_a0  Kmin_MC_Up_a1  Kmin_TR_a0     Kmin_TR_a1     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.351665E+02  -0.232923E+01   0.301147E+02  -0.350654E+01   0.789930E-03   0.132938E+02   0.102106E+02   0.164825E+02   0.131173E+02   0.193228E+03
   0.351804E+02  -0.227762E+01   0.301147E+02  -0.453924E+01   0.768736E-03   0.862287E+01   0.900062E+01   0.142639E+02   0.131173E+02   0.194220E+03
   0.351804E+02  -0.227762E+01   0.301147E+02  -0.402957E+01   0.115538E-02   0.101953E+02   0.100072E+02   0.194600E+02   0.130132E+02   0.193111E+03
   0.351864E+02  -0.228847E+01   0.305865E+02  -0.563399E+01   0.894187E-03   0.883554E+01   0.112940E+02   0.190903E+02   0.201806E+02   0.192376E+03
   0.351788E+02  -0.222241E+01   0.303889E+02  -0.515266E+01   0.593765E-03   0.109747E+02   0.141198E+02   0.154084E+02   0.122890E+02   0.192918E+03
   0.351881E+02  -0.228902E+01   0.304448E+02  -0.497504E+01   0.119754E-02   0.103095E+02   0.865355E+01   0.139038E+02   0.168191E+02   0.194165E+03
   0.351468E+02  -0.228902E+01   0.304448E+02  -0.497504E+01   0.508114E-03   0.823714E+01   0.989044E+01   0.154408E+02   0.152869E+02   0.194787E+03
   0.351468E+02  -0.218021E+01   0.304448E+02  -0.494809E+01   0.100975E-02   0.847079E+01   0.973061E+01   0.177575E+02   0.199317E+02   0.193914E+03
   0.351489E+02  -0.225840E+01   0.304448E+02  -0.412099E+01   0.271688E-03   0.958395E+01   0.135553E+02   0.132611E+02   0.117371E+02   0.191974E+03
   0.351347E+02  -0.224546E+01   0.306318E+02  -0.463133E+01   0.525880E-03   0.110900E+02   0.131722E+02   0.160314E+02   0.134504E+02   0.193582E+03
   0.351347E+02  -0.217641E+01   0.306393E+02  -0.515519E+01   0.720234E-03   0.125067E+02   0.112834E+02   0.144390E+02   0.256760E+02   0.190519E+03
   0.350910E+02  -0.209267E+01   0.304782E+02  -0.530623E+01   0.101227E-02   0.113841E+02   0.738480E+01   0.133801E+02   0.142961E+02   0.194260E+03
   0.350960E+02  -0.208025E+01   0.304782E+02  -0.546102E+01   0.117825E-02   0.834370E+01   0.838943E+01   0.208625E+02   0.141030E+02   0.192311E+03
   0.351292E+02  -0.213949E+01   0.306766E+02  -0.532055E+01   0.451279E-03   0.125282E+02   0.149539E+02   0.168949E+02   0.145526E+02   0.189997E+03
   0.351300E+02  -0.214709E+01   0.306766E+02  -0.600689E+01   0.682866E-03   0.108972E+02   0.153959E+02   0.164905E+02   0.146590E+02   0.192197E+03
   0.351034E+02  -0.217321E+01   0.304561E+02  -0.500821E+01   0.410635E-03   0.915322E+01   0.134214E+02   0.149374E+02   0.116655E+02   0.193490E+03
   0.351034E+02  -0.210828E+01   0.304561E+02  -0.516047E+01   0.605466E-03   0.117606E+02   0.113005E+02   0.184310E+02   0.104491E+02   0.193290E+03
   0.351034E+02  -0.210828E+01   0.303492E+02  -0.480700E+01   0.223975E-03   0.665062E+01   0.987344E+01   0.147320E+02   0.127041E+02   0.192485E+03
   0.351408E+02  -0.216654E+01   0.305404E+02  -0.564040E+01   0.149162E-02   0.867706E+01   0.875937E+01   0.122725E+02   0.159488E+02   0.191526E+03
   0.351408E+02  -0.228604E+01   0.302863E+02  -0.387775E+01   0.709441E-04   0.129955E+02   0.111896E+02   0.173950E+02   0.104595E+02   0.190392E+03
   0.351628E+02  -0.228604E+01   0.302455E+02  -0.397883E+01   0.123455E-03   0.188120E+02   0.108289E+02   0.119695E+02   0.137667E+02   0.187735E+03
   0.351278E+02  -0.226872E+01   0.302063E+02  -0.404787E+01   0.769088E-03   0.106255E+02   0.120324E+02   0.130085E+02   0.101092E+02   0.193007E+03
   0.351388E+02  -0.227558E+01   0.303612E+02  -0.404912E+01   0.801998E-03   0.103888E+02   0.141995E+02   0.183553E+02   0.189525E+02   0.192707E+03
   0.351442E+02  -0.218281E+01   0.304581E+02  -0.492115E+01   0.954967E-03   0.900624E+01   0.773088E+01   0.153272E+02   0.138781E+02   0.195538E+03
   0.351442E+02  -0.229027E+01   0.306266E+02  -0.455866E+01   0.535873E-03   0.886821E+01   0.120578E+02   0.132552E+02   0.172332E+02   0.194343E+03
   0.351664E+02  -0.231814E+01   0.306266E+02  -0.461636E+01   0.123069E-02   0.752773E+01   0.101601E+02   0.128730E+02   0.195160E+02   0.192319E+03
   0.351223E+02  -0.217155E+01   0.301806E+02  -0.485087E+01   0.957192E-03   0.118973E+02   0.926376E+01   0.208014E+02   0.152132E+02   0.192868E+03
   0.351223E+02  -0.213538E+01   0.303333E+02  -0.484282E+01   0.712443E-03   0.107498E+02   0.845038E+01   0.136335E+02   0.155484E+02   0.196052E+03
   0.351560E+02  -0.223237E+01   0.303333E+02  -0.399561E+01   0.856645E-03   0.103898E+02   0.822952E+01   0.164448E+02   0.184673E+02   0.194057E+03
   0.351560E+02  -0.226874E+01   0.303333E+02  -0.511855E+01   0.949048E-03   0.147189E+02   0.136146E+02   0.168682E+02   0.107399E+02   0.189606E+03
   0.351932E+02  -0.228396E+01   0.302903E+02  -0.404336E+01   0.619667E-03   0.119315E+02   0.996857E+01   0.138693E+02   0.219826E+02   0.191529E+03
   0.351844E+02  -0.225972E+01   0.304874E+02  -0.462695E+01   0.619667E-03   0.107614E+02   0.968317E+01   0.140546E+02   0.170939E+02   0.194635E+03
   0.351597E+02  -0.218735E+01   0.304874E+02  -0.547200E+01   0.975937E-03   0.898612E+01   0.818056E+01   0.154466E+02   0.114770E+02   0.194602E+03
   0.351597E+02  -0.227391E+01   0.306576E+02  -0.547200E+01   0.960748E-03   0.112439E+02   0.769274E+01   0.111312E+02   0.121752E+02   0.193866E+03
   0.352128E+02  -0.227391E+01   0.305489E+02  -0.547200E+01   0.103999E-02   0.825113E+01   0.142807E+02   0.191953E+02   0.172423E+02   0.190125E+03
   0.352036E+02  -0.224807E+01   0.305489E+02  -0.593047E+01   0.135439E-02   0.944880E+01   0.123532E+02   0.207598E+02   0.146685E+02   0.189205E+03
   0.351232E+02  -0.215296E+01   0.306707E+02  -0.603269E+01   0.349269E-03   0.862970E+01   0.110667E+02   0.138993E+02   0.191909E+02   0.192251E+03
   0.351232E+02  -0.215296E+01   0.306632E+02  -0.563527E+01   0.990312E-03   0.801921E+01   0.758299E+01   0.177011E+02   0.180865E+02   0.193527E+03
   0.351119E+02  -0.222405E+01   0.305726E+02  -0.522857E+01   0.146194E-02   0.758215E+01   0.113960E+02   0.143818E+02   0.138527E+02   0.191240E+03
   0.351431E+02  -0.218414E+01   0.303749E+02  -0.431137E+01   0.747478E-03   0.957470E+01   0.996049E+01   0.145411E+02   0.184047E+02   0.194706E+03
   0.350965E+02  -0.218414E+01   0.306401E+02  -0.509579E+01   0.980962E-03   0.957470E+01   0.146293E+02   0.160169E+02   0.178658E+02   0.192596E+03
   0.350965E+02  -0.219715E+01   0.306450E+02  -0.509579E+01   0.878241E-03   0.105065E+02   0.130574E+02   0.147283E+02   0.153714E+02   0.194376E+03
   0.351176E+02  -0.234259E+01   0.306450E+02  -0.509579E+01   0.878241E-03   0.970618E+01   0.129665E+02   0.106627E+02   0.152382E+02   0.189380E+03
   0.351539E+02  -0.229907E+01   0.304517E+02  -0.510100E+01   0.868719E-03   0.117060E+02   0.878785E+01   0.121499E+02   0.176193E+02   0.193951E+03
   0.351631E+02  -0.229907E+01   0.304813E+02  -0.517933E+01   0.121409E-02   0.622107E+01   0.103387E+02   0.152345E+02   0.130827E+02   0.191685E+03
   0.351809E+02  -0.231045E+01   0.304470E+02  -0.451189E+01   0.368025E-03   0.962651E+01   0.994739E+01   0.147265E+02   0.945977E+01   0.193296E+03
   0.351983E+02  -0.231045E+01   0.303698E+02  -0.406062E+01   0.567821E-03   0.914380E+01   0.104724E+02   0.118470E+02   0.116542E+02   0.193011E+03
   0.351443E+02  -0.230513E+01   0.309890E+02  -0.520589E+01   0.989474E-03   0.640142E+01   0.992460E+01   0.149347E+02   0.186597E+02   0.190510E+03
   0.351443E+02  -0.232429E+01   0.306284E+02  -0.437566E+01   0.109816E-02   0.110174E+02   0.953117E+01   0.140165E+02   0.169103E+02   0.194212E+03
   0.352753E+02  -0.250212E+01   0.301479E+02  -0.374030E+01   0.135724E-02   0.114729E+02   0.877190E+01   0.127731E+02   0.179267E+02   0.188619E+03
   0.352625E+02  -0.247443E+01   0.302603E+02  -0.374030E+01   0.100723E-02   0.122661E+02   0.877190E+01   0.130015E+02   0.150719E+02   0.191066E+03
   0.352159E+02  -0.245343E+01   0.306218E+02  -0.419077E+01   0.108282E-02   0.129881E+02   0.144217E+02   0.157481E+02   0.145576E+02   0.190525E+03
   0.351908E+02  -0.232476E+01   0.306233E+02  -0.483274E+01   0.108282E-02   0.124277E+02   0.114249E+02   0.182818E+02   0.135043E+02   0.193194E+03
   0.351518E+02  -0.220844E+01   0.307473E+02  -0.576528E+01   0.756928E-03   0.868083E+01   0.104754E+02   0.869357E+01   0.135043E+02   0.192403E+03
   0.351321E+02  -0.220844E+01   0.307439E+02  -0.565472E+01   0.100819E-02   0.100193E+02   0.805507E+01   0.169525E+02   0.188553E+02   0.194039E+03
   0.351392E+02  -0.215983E+01   0.304976E+02  -0.537818E+01   0.676126E-03   0.898643E+01   0.808640E+01   0.108569E+02   0.185127E+02   0.194230E+03
   0.350872E+02  -0.215983E+01   0.304635E+02  -0.537818E+01   0.843312E-03   0.796660E+01   0.857332E+01   0.130608E+02   0.219526E+02   0.191722E+03
   0.351356E+02  -0.223169E+01   0.306728E+02  -0.487151E+01   0.119531E-02   0.987048E+01   0.766811E+01   0.169485E+02   0.181699E+02   0.192902E+03
   0.350914E+02  -0.210403E+01   0.303848E+02  -0.487151E+01   0.809048E-03   0.137799E+02   0.635538E+01   0.142286E+02   0.150919E+02   0.192447E+03
   0.351118E+02  -0.221342E+01   0.302276E+02  -0.357380E+01   0.745287E-03   0.648145E+01   0.877698E+01   0.137141E+02   0.115340E+02   0.192210E+03
   0.351669E+02  -0.240925E+01   0.305098E+02  -0.314625E+01   0.110730E-02   0.114416E+02   0.992689E+01   0.173894E+02   0.153029E+02   0.191157E+03
   0.351843E+02  -0.238655E+01   0.303755E+02  -0.396099E+01   0.456521E-03   0.919273E+01   0.106673E+02   0.998891E+01   0.149064E+02   0.192664E+03
   0.351716E+02  -0.238655E+01   0.305207E+02  -0.396099E+01   0.787858E-03   0.790085E+01   0.150948E+02   0.103170E+02   0.109646E+02   0.189806E+03
   0.352052E+02  -0.232851E+01   0.302172E+02  -0.366324E+01   0.524906E-03   0.771925E+01   0.628503E+01   0.173211E+02   0.171450E+02   0.189339E+03
   0.351263E+02  -0.222256E+01   0.300692E+02  -0.366324E+01   0.732186E-03   0.113351E+02   0.884798E+01   0.161864E+02   0.156782E+02   0.194541E+03
   0.351011E+02  -0.214340E+01   0.301828E+02  -0.422250E+01   0.546050E-03   0.840158E+01   0.110738E+02   0.157145E+02   0.921098E+01   0.192307E+03
   0.351892E+02  -0.231688E+01   0.303133E+02  -0.419419E+01   0.559394E-03   0.104170E+02   0.886136E+01   0.134554E+02   0.153274E+02   0.195530E+03
   0.352590E+02  -0.255130E+01   0.306035E+02  -0.419419E+01   0.932871E-03   0.965442E+01   0.119504E+02   0.153975E+02   0.117730E+02   0.190829E+03
   0.352633E+02  -0.256058E+01   0.307976E+02  -0.487876E+01   0.687470E-03   0.965442E+01   0.108894E+02   0.155559E+02   0.242638E+02   0.186264E+03
   0.352245E+02  -0.260436E+01   0.310747E+02  -0.456991E+01   0.115161E-02   0.141784E+02   0.107808E+02   0.148957E+02   0.165221E+02   0.186136E+03
   0.352245E+02  -0.250058E+01   0.310642E+02  -0.574990E+01   0.650011E-03   0.131083E+02   0.854594E+01   0.157931E+02   0.123939E+02   0.187675E+03
   0.351345E+02  -0.235115E+01   0.307972E+02  -0.541921E+01   0.127832E-02   0.864344E+01   0.850132E+01   0.166705E+02   0.163634E+02   0.191273E+03
   0.351634E+02  -0.228725E+01   0.307972E+02  -0.580951E+01   0.107536E-02   0.659160E+01   0.989145E+01   0.137709E+02   0.125705E+02   0.192758E+03
   0.351465E+02  -0.224150E+01   0.308322E+02  -0.578531E+01   0.107536E-02   0.105659E+02   0.911888E+01   0.968911E+01   0.148028E+02   0.192920E+03
   0.351149E+02  -0.219700E+01   0.306080E+02  -0.549204E+01   0.554502E-03   0.100572E+02   0.934156E+01   0.177131E+02   0.129462E+02   0.195086E+03
   0.350869E+02  -0.215685E+01   0.306854E+02  -0.481188E+01   0.822340E-03   0.839210E+01   0.815068E+01   0.148585E+02   0.174668E+02   0.193312E+03
   0.351212E+02  -0.215685E+01   0.304319E+02  -0.498893E+01   0.122475E-02   0.785401E+01   0.113729E+02   0.104734E+02   0.127262E+02   0.192545E+03
   0.351108E+02  -0.215685E+01   0.303143E+02  -0.471033E+01   0.701727E-04   0.775905E+01   0.106109E+02   0.122684E+02   0.134108E+02   0.193383E+03
   0.351127E+02  -0.215685E+01   0.302779E+02  -0.442873E+01   0.981163E-03   0.145868E+02   0.145442E+02   0.144956E+02   0.134108E+02   0.191683E+03
   0.350802E+02  -0.210275E+01   0.302681E+02  -0.558715E+01   0.165677E-02   0.100108E+02   0.101749E+02   0.155589E+02   0.177461E+02   0.187839E+03
   0.351058E+02  -0.210081E+01   0.308134E+02  -0.600764E+01   0.849480E-03   0.102922E+02   0.841858E+01   0.143429E+02   0.176173E+02   0.193911E+03
   0.351387E+02  -0.227738E+01   0.310314E+02  -0.600764E+01   0.929270E-03   0.108676E+02   0.895088E+01   0.141796E+02   0.121585E+02   0.193370E+03
   0.351357E+02  -0.238274E+01   0.311073E+02  -0.600764E+01   0.929270E-03   0.132328E+02   0.710102E+01   0.197790E+02   0.208842E+02   0.184503E+03
   0.351301E+02  -0.225627E+01   0.305460E+02  -0.551649E+01   0.929270E-03   0.116442E+02   0.112914E+02   0.141700E+02   0.117551E+02   0.193159E+03
   0.351301E+02  -0.225391E+01   0.306276E+02  -0.517192E+01   0.494837E-03   0.875312E+01   0.880815E+01   0.158457E+02   0.174867E+02   0.194967E+03
   0.351197E+02  -0.225813E+01   0.305472E+02  -0.442317E+01   0.902712E-03   0.954046E+01   0.811044E+01   0.157903E+02   0.203743E+02   0.193841E+03
   0.351397E+02  -0.225813E+01   0.305649E+02  -0.472288E+01   0.672633E-03   0.120969E+02   0.982105E+01   0.181045E+02   0.164624E+02   0.195213E+03
   0.351385E+02  -0.224856E+01   0.304861E+02  -0.549764E+01   0.131731E-02   0.116727E+02   0.101345E+02   0.115861E+02   0.141942E+02   0.191796E+03
   0.351142E+02  -0.219307E+01   0.306578E+02  -0.549764E+01   0.406468E-03   0.890353E+01   0.110190E+02   0.115861E+02   0.127268E+02   0.194135E+03
   0.350754E+02  -0.219307E+01   0.308063E+02  -0.562871E+01   0.406468E-03   0.579045E+01   0.109605E+02   0.144295E+02   0.146570E+02   0.187501E+03
   0.351019E+02  -0.208671E+01   0.309406E+02  -0.629190E+01   0.794810E-03   0.699963E+01   0.114127E+02   0.183587E+02   0.158126E+02   0.190780E+03
   0.351019E+02  -0.210487E+01   0.306754E+02  -0.633666E+01   0.975871E-03   0.783199E+01   0.119607E+02   0.147669E+02   0.995931E+01   0.191155E+03
   0.350976E+02  -0.210487E+01   0.306542E+02  -0.592058E+01   0.121390E-02   0.105179E+02   0.145462E+02   0.193979E+02   0.127683E+02   0.190474E+03
   0.351326E+02  -0.220937E+01   0.306030E+02  -0.561999E+01   0.585146E-03   0.770133E+01   0.116484E+02   0.199014E+02   0.191690E+02   0.192437E+03
   0.351848E+02  -0.234545E+01   0.306030E+02  -0.478454E+01   0.941398E-03   0.711383E+01   0.896964E+01   0.182875E+02   0.151582E+02   0.194079E+03
   0.352031E+02  -0.233332E+01   0.308661E+02  -0.553679E+01   0.854823E-03   0.927904E+01   0.856799E+01   0.225827E+02   0.202422E+02   0.190108E+03
   0.351461E+02  -0.223853E+01   0.305039E+02  -0.511138E+01   0.961982E-03   0.917670E+01   0.110985E+02   0.165107E+02   0.177713E+02   0.195482E+03
   0.351461E+02  -0.225503E+01   0.305039E+02  -0.511138E+01   0.796550E-03   0.922526E+01   0.782088E+01   0.854335E+01   0.155437E+02   0.192700E+03
   0.351454E+02  -0.221390E+01   0.305039E+02  -0.511138E+01   0.506048E-03   0.929352E+01   0.693264E+01   0.146026E+02   0.142459E+02   0.195294E+03
   0.351220E+02  -0.221390E+01   0.304135E+02  -0.509463E+01   0.831132E-03   0.782691E+01   0.972108E+01   0.100372E+02   0.159315E+02   0.193855E+03
   0.352113E+02  -0.242328E+01   0.305248E+02  -0.422395E+01   0.327915E-03   0.640699E+01   0.107275E+02   0.968215E+01   0.962152E+01   0.186774E+03
   0.351464E+02  -0.242328E+01   0.305250E+02  -0.379947E+01   0.926720E-03   0.107905E+02   0.650513E+01   0.134114E+02   0.108224E+02   0.189380E+03
   0.351249E+02  -0.226059E+01   0.304251E+02  -0.493308E+01   0.110313E-02   0.612351E+01   0.785117E+01   0.125950E+02   0.162541E+02   0.191148E+03
   0.351496E+02  -0.218776E+01   0.302071E+02  -0.389258E+01   0.498127E-03   0.121433E+02   0.117755E+02   0.151922E+02   0.180206E+02   0.191893E+03
   0.351506E+02  -0.210081E+01   0.303740E+02  -0.512428E+01   0.753137E-03   0.981976E+01   0.114364E+02   0.151556E+02   0.101631E+02   0.191538E+03
   0.350999E+02  -0.210295E+01   0.303740E+02  -0.466060E+01   0.895976E-03   0.131588E+02   0.989014E+01   0.128884E+02   0.140771E+02   0.194427E+03
   0.351185E+02  -0.215469E+01   0.304407E+02  -0.447008E+01   0.758721E-03   0.136296E+02   0.129836E+02   0.140108E+02   0.116056E+02   0.192397E+03
   0.351157E+02  -0.215469E+01   0.306489E+02  -0.559395E+01   0.573764E-03   0.106512E+02   0.109418E+02   0.129190E+02   0.161892E+02   0.195330E+03
   0.351082E+02  -0.215469E+01   0.303625E+02  -0.483494E+01   0.126125E-02   0.109480E+02   0.827428E+01   0.137062E+02   0.119809E+02   0.193553E+03
   0.350954E+02  -0.217904E+01   0.304628E+02  -0.443700E+01   0.539729E-03   0.856370E+01   0.809734E+01   0.159077E+02   0.135565E+02   0.194516E+03
   0.351393E+02  -0.226252E+01   0.304201E+02  -0.471271E+01   0.802394E-03   0.116058E+02   0.932216E+01   0.136021E+02   0.154670E+02   0.196218E+03
   0.351562E+02  -0.228984E+01   0.306019E+02  -0.441950E+01   0.785287E-03   0.980474E+01   0.932323E+01   0.109351E+02   0.111683E+02   0.193934E+03
   0.351381E+02  -0.228984E+01   0.305382E+02  -0.441950E+01   0.109566E-02   0.105999E+02   0.101017E+02   0.155979E+02   0.164760E+02   0.194903E+03
   0.351316E+02  -0.228984E+01   0.305382E+02  -0.441950E+01   0.606656E-03   0.489423E+01   0.112853E+02   0.135636E+02   0.152786E+02   0.189757E+03
   0.351503E+02  -0.224450E+01   0.305232E+02  -0.551347E+01   0.702081E-03   0.141236E+02   0.899952E+01   0.149337E+02   0.127616E+02   0.193672E+03
   0.350802E+02  -0.208880E+01   0.305208E+02  -0.502333E+01   0.617177E-03   0.102462E+02   0.847037E+01   0.150466E+02   0.147284E+02   0.194784E+03
   0.350896E+02  -0.212993E+01   0.307197E+02  -0.538691E+01   0.788666E-03   0.988710E+01   0.795972E+01   0.946397E+01   0.177348E+02   0.192021E+03
   0.351450E+02  -0.215860E+01   0.302766E+02  -0.414834E+01   0.103586E-02   0.949797E+01   0.805238E+01   0.199942E+02   0.125929E+02   0.192162E+03
   0.351383E+02  -0.226649E+01   0.302766E+02  -0.391820E+01   0.103586E-02   0.119638E+02   0.652138E+01   0.138860E+02   0.248100E+02   0.189454E+03
   0.351538E+02  -0.226648E+01   0.304543E+02  -0.444612E+01   0.905035E-03   0.608865E+01   0.108236E+02   0.151920E+02   0.206035E+02   0.192211E+03
   0.351553E+02  -0.226648E+01   0.302616E+02  -0.402382E+01   0.673267E-03   0.130448E+02   0.933112E+01   0.174544E+02   0.194528E+02   0.193627E+03
   0.351434E+02  -0.227546E+01   0.302390E+02  -0.402382E+01   0.718225E-03   0.665816E+01   0.113710E+02   0.166572E+02   0.125191E+02   0.193737E+03
   0.351623E+02  -0.227546E+01   0.306972E+02  -0.527555E+01   0.636762E-03   0.127697E+02   0.102235E+02   0.149077E+02   0.180132E+02   0.194632E+03
   0.351550E+02  -0.226326E+01   0.305723E+02  -0.552448E+01   0.818789E-03   0.100881E+02   0.813738E+01   0.130520E+02   0.136557E+02   0.195304E+03
   0.351496E+02  -0.233730E+01   0.308368E+02  -0.435232E+01   0.851382E-03   0.104812E+02   0.110236E+02   0.107232E+02   0.163673E+02   0.191218E+03
   0.351411E+02  -0.219919E+01   0.303997E+02  -0.458448E+01   0.959984E-03   0.907876E+01   0.890226E+01   0.165836E+02   0.117595E+02   0.195457E+03
   0.351504E+02  -0.229894E+01   0.307235E+02  -0.458448E+01   0.112552E-02   0.119673E+02   0.835509E+01   0.162373E+02   0.152203E+02   0.193275E+03
   0.351683E+02  -0.227629E+01   0.303243E+02  -0.371793E+01   0.156406E-03   0.127402E+02   0.838200E+01   0.186824E+02   0.144157E+02   0.189672E+03
   0.351726E+02  -0.224530E+01   0.303243E+02  -0.391475E+01   0.708428E-03   0.863349E+01   0.115335E+02   0.156898E+02   0.160215E+02   0.193417E+03
   0.351403E+02  -0.221567E+01   0.301734E+02  -0.413179E+01   0.866608E-03   0.863349E+01   0.856816E+01   0.196662E+02   0.162520E+02   0.194556E+03
   0.351380E+02  -0.221567E+01   0.306712E+02  -0.507744E+01   0.785579E-03   0.103481E+02   0.689154E+01   0.169865E+02   0.154954E+02   0.194408E+03
   0.351541E+02  -0.217968E+01   0.301972E+02  -0.507744E+01   0.785579E-03   0.140864E+02   0.121479E+02   0.119384E+02   0.124942E+02   0.191727E+03
   0.350982E+02  -0.217968E+01   0.307105E+02  -0.507744E+01   0.738675E-03   0.139903E+02   0.926043E+01   0.126635E+02   0.180975E+02   0.192655E+03
   0.351635E+02  -0.231787E+01   0.307350E+02  -0.486790E+01   0.118567E-02   0.106625E+02   0.101430E+02   0.162703E+02   0.120910E+02   0.193723E+03
   0.351635E+02  -0.228225E+01   0.305103E+02  -0.469218E+01   0.801490E-03   0.873399E+01   0.122785E+02   0.192152E+02   0.197282E+02   0.193773E+03
   0.351498E+02  -0.227267E+01   0.304327E+02  -0.469218E+01   0.529213E-05   0.138887E+02   0.918634E+01   0.148235E+02   0.174435E+02   0.192678E+03
   0.351676E+02  -0.229284E+01   0.306852E+02  -0.540895E+01   0.109256E-02   0.110044E+02   0.933424E+01   0.157970E+02   0.197635E+02   0.193767E+03
   0.351557E+02  -0.229284E+01   0.304816E+02  -0.518327E+01   0.949745E-03   0.123696E+02   0.109294E+02   0.144476E+02   0.122573E+02   0.194126E+03
   0.351556E+02  -0.229442E+01   0.306196E+02  -0.518327E+01   0.944966E-03   0.950053E+01   0.118875E+02   0.133336E+02   0.122573E+02   0.195204E+03
   0.350912E+02  -0.217600E+01   0.306129E+02  -0.522550E+01   0.703829E-03   0.106091E+02   0.840414E+01   0.138826E+02   0.183038E+02   0.194543E+03
   0.351131E+02  -0.217600E+01   0.306146E+02  -0.552938E+01   0.545503E-03   0.967580E+01   0.821069E+01   0.122199E+02   0.131365E+02   0.195086E+03
