Kmin_MC_Up_a0 Kmin_MC_Up_a1 Kmin_MC_Up_a2 Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.100314E+03 -0.108114E+02  0.197272E+01  0.737311E+02  0.179755E+01  0.602726E+01  0.143824E-03  0.796944E+01  0.110610E+02  0.175382E+01  0.120779E+02  0.875423E+02
  0.100314E+03 -0.108114E+02  0.197272E+01  0.737311E+02  0.179755E+01 -0.290411E+01  0.143824E-03  0.753548E+01  0.115096E+02  0.177389E+01  0.142536E+02  0.873828E+02
  0.100314E+03  0.177649E+00 -0.513139E+01  0.737311E+02 -0.156929E+01 -0.290411E+01  0.143824E-03  0.801173E+01  0.108889E+02  0.173448E+01  0.137020E+02  0.901637E+02
  0.100314E+03  0.750007E+01 -0.407407E+01  0.770056E+02 -0.156929E+01 -0.290411E+01  0.143824E-03  0.810089E+01  0.112913E+02  0.179514E+01  0.148282E+02  0.868300E+02
  0.100314E+03 -0.196042E+01 -0.393342E+01  0.757464E+02 -0.156929E+01 -0.127415E+01  0.143824E-03  0.810089E+01  0.122293E+02  0.184822E+01  0.135396E+02  0.895472E+02
  0.100314E+03 -0.663931E+01 -0.393342E+01  0.711066E+02 -0.156929E+01 -0.127415E+01  0.143824E-03  0.810089E+01  0.114279E+02  0.184072E+01  0.139267E+02  0.894172E+02
  0.102850E+03 -0.663931E+01  0.291336E+01  0.711066E+02  0.326895E+01  0.441023E+01  0.143824E-03  0.922706E+01  0.115677E+02  0.202627E+01  0.132874E+02  0.885435E+02
  0.102850E+03 -0.458702E+01  0.291336E+01  0.711066E+02  0.326895E+01  0.100776E+02  0.143824E-03  0.946606E+01  0.121635E+02  0.191983E+01  0.161989E+02  0.884197E+02
  0.102850E+03 -0.458702E+01  0.291336E+01  0.711066E+02  0.326895E+01  0.100776E+02  0.143824E-03  0.946606E+01  0.114156E+02  0.186716E+01  0.161989E+02  0.887670E+02
  0.100825E+03 -0.458702E+01  0.321205E+01  0.711066E+02  0.326895E+01  0.100776E+02  0.143824E-03  0.946606E+01  0.114156E+02  0.166794E+01  0.123542E+02  0.893396E+02
  0.100825E+03 -0.458702E+01  0.763280E+01  0.711066E+02  0.326895E+01  0.100776E+02  0.280359E-03  0.914055E+01  0.114156E+02  0.171268E+01  0.127136E+02  0.870752E+02
  0.102407E+03 -0.458702E+01  0.659564E+01  0.711066E+02  0.326895E+01  0.100776E+02  0.280359E-03  0.883355E+01  0.111601E+02  0.178641E+01  0.148509E+02  0.870552E+02
  0.102407E+03 -0.458702E+01  0.659564E+01  0.711066E+02  0.326895E+01  0.117938E+02  0.280359E-03  0.101012E+02  0.122874E+02  0.174471E+01  0.174788E+02  0.859268E+02
  0.102407E+03 -0.458702E+01  0.659564E+01  0.711066E+02  0.326895E+01  0.678695E+01  0.280359E-03  0.938568E+01  0.122874E+02  0.172407E+01  0.175443E+02  0.865900E+02
  0.102407E+03  0.912274E+00  0.538041E+01  0.711066E+02  0.326895E+01  0.678695E+01  0.280359E-03  0.102434E+02  0.129914E+02  0.165035E+01  0.175443E+02  0.870206E+02
  0.102748E+03  0.912274E+00  0.627140E+01  0.752620E+02  0.326895E+01  0.678695E+01  0.280359E-03  0.100685E+02  0.116585E+02  0.155915E+01  0.166882E+02  0.881153E+02
  0.102748E+03  0.912274E+00  0.115551E+02  0.752620E+02  0.326895E+01  0.678695E+01  0.280359E-03  0.103609E+02  0.116585E+02  0.157107E+01  0.150990E+02  0.863581E+02
  0.102748E+03  0.136747E+01  0.115551E+02  0.752620E+02  0.326895E+01  0.385840E+01  0.280359E-03  0.116303E+02  0.109646E+02  0.146973E+01  0.146809E+02  0.863321E+02
  0.103264E+03  0.668259E+01  0.115551E+02  0.728035E+02  0.804946E+01  0.385840E+01  0.280359E-03  0.128446E+02  0.112149E+02  0.150448E+01  0.146809E+02  0.829359E+02
  0.103264E+03  0.704216E+01  0.580054E+01  0.728035E+02  0.126620E+01  0.512306E+01  0.280359E-03  0.128446E+02  0.121166E+02  0.149320E+01  0.138199E+02  0.855011E+02
  0.103335E+03  0.704216E+01 -0.433814E+01  0.678855E+02  0.126620E+01  0.404434E+01  0.121626E-03  0.123238E+02  0.108343E+02  0.149825E+01  0.154597E+02  0.853318E+02
  0.101453E+03  0.704216E+01 -0.433814E+01  0.678855E+02  0.126620E+01  0.133536E+01  0.121626E-03  0.120512E+02  0.115506E+02  0.134088E+01  0.160411E+02  0.858004E+02
  0.101453E+03  0.704216E+01 -0.433814E+01  0.684514E+02  0.140596E+01  0.133536E+01  0.121626E-03  0.113165E+02  0.118529E+02  0.140573E+01  0.166136E+02  0.861899E+02
  0.101453E+03 -0.111254E+02  0.127932E+01  0.779117E+02  0.140596E+01  0.124608E+01  0.121626E-03  0.929591E+01  0.121285E+02  0.150656E+01  0.180011E+02  0.859298E+02
  0.101453E+03 -0.748349E+00  0.829538E+01  0.779117E+02  0.430287E+01  0.124608E+01  0.121626E-03  0.111161E+02  0.121708E+02  0.155066E+01  0.162107E+02  0.880760E+02
  0.101859E+03 -0.143005E+01  0.829538E+01  0.779117E+02 -0.154316E+01  0.124608E+01  0.121626E-03  0.103058E+02  0.141377E+02  0.161844E+01  0.166002E+02  0.867554E+02
  0.101859E+03 -0.143005E+01  0.360042E+01  0.779117E+02 -0.154316E+01  0.124608E+01  0.121626E-03  0.924560E+01  0.138717E+02  0.152144E+01  0.164309E+02  0.880435E+02
  0.101859E+03 -0.143005E+01  0.244817E+01  0.700047E+02  0.163631E+01 -0.106524E+01  0.121626E-03  0.947031E+01  0.138717E+02  0.157621E+01  0.181333E+02  0.881969E+02
  0.101859E+03  0.160986E+01  0.244817E+01  0.768525E+02  0.584116E+01 -0.146218E+01  0.121626E-03  0.898142E+01  0.135122E+02  0.169067E+01  0.173698E+02  0.879318E+02
  0.992831E+02  0.444038E+01 -0.266194E+01  0.768525E+02  0.591300E+01 -0.146218E+01  0.121626E-03  0.818797E+01  0.128003E+02  0.152387E+01  0.184962E+02  0.866401E+02
  0.992831E+02  0.792532E+00  0.263149E+01  0.768525E+02  0.591300E+01 -0.146218E+01  0.121626E-03  0.819596E+01  0.123371E+02  0.152578E+01  0.189269E+02  0.879659E+02
  0.992831E+02  0.792532E+00  0.263149E+01  0.730954E+02  0.868864E+01 -0.146218E+01  0.121626E-03  0.819596E+01  0.123371E+02  0.164187E+01  0.173041E+02  0.878664E+02
  0.992831E+02  0.792532E+00  0.263149E+01  0.730954E+02  0.628753E+01 -0.146218E+01  0.121626E-03  0.691756E+01  0.110168E+02  0.157065E+01  0.173041E+02  0.881711E+02
  0.992831E+02 -0.560953E+01  0.488682E+01  0.730954E+02  0.400391E+01 -0.432667E+01  0.121626E-03  0.721667E+01  0.105447E+02  0.152562E+01  0.168353E+02  0.884217E+02
  0.992831E+02 -0.560953E+01 -0.727238E+00  0.730954E+02  0.400391E+01 -0.413022E+01  0.121626E-03  0.655850E+01  0.921229E+01  0.187808E+01  0.168353E+02  0.879073E+02
  0.992831E+02 -0.560953E+01 -0.727238E+00  0.730954E+02  0.259579E+01 -0.302756E+01  0.121626E-03  0.674126E+01  0.922134E+01  0.187808E+01  0.164348E+02  0.886546E+02
  0.992831E+02 -0.653556E+01 -0.727238E+00  0.730954E+02 -0.268115E+01 -0.350123E+01  0.121626E-03  0.674126E+01  0.876343E+01  0.209755E+01  0.164348E+02  0.885857E+02
  0.961826E+02 -0.292824E+01 -0.727238E+00  0.730954E+02 -0.268115E+01  0.194779E+01  0.121626E-03  0.736085E+01  0.864417E+01  0.210837E+01  0.153322E+02  0.884173E+02
  0.961826E+02 -0.292824E+01  0.626374E+01  0.719798E+02  0.480763E+01  0.345717E+01  0.121626E-03  0.736085E+01  0.759851E+01  0.194990E+01  0.177723E+02  0.860492E+02
  0.961826E+02 -0.292824E+01 -0.269580E+01  0.719798E+02  0.480763E+01  0.345717E+01  0.121626E-03  0.701268E+01  0.758085E+01  0.191406E+01  0.179561E+02  0.863210E+02
  0.961826E+02 -0.292824E+01 -0.832978E+00  0.717625E+02  0.974739E+01  0.290998E+01  0.121626E-03  0.701268E+01  0.798719E+01  0.184604E+01  0.179561E+02  0.853289E+02
  0.961826E+02 -0.292824E+01 -0.832978E+00  0.717625E+02  0.974739E+01  0.290998E+01  0.121626E-03  0.805945E+01  0.857870E+01  0.181656E+01  0.148875E+02  0.870518E+02
  0.961826E+02 -0.292824E+01 -0.832978E+00  0.717625E+02  0.176278E+01  0.290998E+01  0.121626E-03  0.820127E+01  0.846878E+01  0.169915E+01  0.139126E+02  0.889407E+02
  0.961826E+02 -0.292824E+01  0.881263E+01  0.717625E+02 -0.877470E+00 -0.485725E+01  0.121626E-03  0.820127E+01  0.846878E+01  0.150531E+01  0.145130E+02  0.874790E+02
  0.968084E+02 -0.292824E+01  0.881263E+01  0.717625E+02 -0.358253E+01 -0.129064E+02  0.121626E-03  0.997343E+01  0.846878E+01  0.155091E+01  0.142409E+02  0.875665E+02
  0.968084E+02 -0.292824E+01  0.881263E+01  0.730878E+02 -0.572567E+01 -0.124224E+02  0.121626E-03  0.875050E+01  0.886248E+01  0.156144E+01  0.142409E+02  0.877283E+02
  0.104653E+03 -0.427655E+00  0.104169E+02  0.730878E+02 -0.572567E+01 -0.629849E+01  0.121626E-03  0.963951E+01  0.886248E+01  0.153399E+01  0.127402E+02  0.875346E+02
  0.104653E+03  0.393739E+01  0.699682E+01  0.730878E+02 -0.307662E+01 -0.365843E-01  0.121626E-03  0.102758E+02  0.911701E+01  0.147530E+01  0.113023E+02  0.877963E+02
  0.996208E+02  0.393739E+01  0.481022E+01  0.730878E+02 -0.307662E+01  0.346093E+01  0.121626E-03  0.905851E+01  0.108591E+02  0.129356E+01  0.113023E+02  0.889953E+02
  0.996208E+02  0.132674E+01 -0.125074E+01  0.693615E+02 -0.488738E+01  0.411540E+01  0.121626E-03  0.866491E+01  0.106739E+02  0.123605E+01  0.111819E+02  0.890374E+02
  0.996208E+02 -0.344160E+01 -0.158609E+01  0.700530E+02 -0.264999E+01  0.411540E+01  0.121626E-03  0.751292E+01  0.108017E+02  0.112372E+01  0.975115E+01  0.879016E+02
  0.996208E+02 -0.123272E+01  0.307608E+01  0.700530E+02 -0.264999E+01  0.411540E+01  0.121626E-03  0.732936E+01  0.117692E+02  0.106475E+01  0.125050E+02  0.891126E+02
  0.996208E+02 -0.423402E+01  0.307608E+01  0.700530E+02 -0.264999E+01 -0.680401E+00  0.121626E-03  0.861777E+01  0.109198E+02  0.102276E+01  0.163017E+02  0.904449E+02
  0.996208E+02  0.289756E+01  0.307608E+01  0.777370E+02 -0.447668E+00 -0.680401E+00  0.121626E-03  0.861777E+01  0.107393E+02  0.930322E+00  0.151947E+02  0.894421E+02
  0.996208E+02  0.164864E+01 -0.112012E+02  0.776614E+02 -0.447668E+00 -0.680401E+00  0.121626E-03  0.861777E+01  0.926238E+01  0.935376E+00  0.151947E+02  0.869101E+02
  0.996208E+02 -0.416639E+01 -0.150990E+00  0.776614E+02  0.106818E+01 -0.130955E+01  0.121626E-03  0.861777E+01  0.926238E+01  0.974935E+00  0.117975E+02  0.897450E+02
  0.996208E+02 -0.416639E+01 -0.150990E+00  0.776614E+02  0.287213E+00 -0.130955E+01  0.933230E-04  0.861777E+01  0.959876E+01  0.102943E+01  0.109902E+02  0.890832E+02
  0.996208E+02 -0.455519E+01  0.253224E+01  0.776614E+02  0.287213E+00 -0.130955E+01  0.933230E-04  0.861777E+01  0.959876E+01  0.995285E+00  0.104582E+02  0.886459E+02
  0.996208E+02 -0.455519E+01  0.253224E+01  0.776614E+02  0.287213E+00 -0.130955E+01  0.933230E-04  0.882005E+01  0.849711E+01  0.114083E+01  0.104582E+02  0.884738E+02
  0.996208E+02 -0.455519E+01  0.253224E+01  0.774316E+02  0.287213E+00 -0.130955E+01  0.933230E-04  0.104351E+02  0.849711E+01  0.922222E+00  0.117257E+02  0.894093E+02
  0.996208E+02 -0.455519E+01  0.253224E+01  0.774316E+02  0.287213E+00 -0.130955E+01  0.125421E-03  0.921514E+01  0.902942E+01  0.116469E+01  0.117257E+02  0.897910E+02
  0.996208E+02 -0.408390E+01 -0.155786E+01  0.686863E+02  0.287213E+00 -0.130955E+01  0.125421E-03  0.919669E+01  0.811831E+01  0.109951E+01  0.135837E+02  0.897808E+02
  0.996208E+02  0.717355E+00 -0.155786E+01  0.750319E+02 -0.208458E+01 -0.130955E+01  0.125421E-03  0.959249E+01  0.837864E+01  0.982094E+00  0.134467E+02  0.909811E+02
  0.996208E+02  0.277415E+01  0.125872E+01  0.750319E+02  0.960908E+00 -0.130955E+01  0.125421E-03  0.111860E+02  0.795150E+01  0.116565E+01  0.117410E+02  0.896400E+02
  0.996208E+02  0.277415E+01  0.125872E+01  0.750319E+02  0.960908E+00 -0.130955E+01  0.125421E-03  0.132194E+02  0.795150E+01  0.116565E+01  0.126206E+02  0.889612E+02
  0.996208E+02  0.277415E+01  0.125872E+01  0.750319E+02  0.960908E+00  0.155823E+01  0.125421E-03  0.118496E+02  0.795150E+01  0.105461E+01  0.124945E+02  0.897914E+02
  0.996208E+02  0.277415E+01  0.185254E+01  0.750319E+02  0.960908E+00 -0.371632E+01  0.125421E-03  0.118496E+02  0.115798E+02  0.947671E+00  0.128263E+02  0.895858E+02
  0.996208E+02  0.704707E+00  0.185254E+01  0.750319E+02  0.960908E+00 -0.119109E+02  0.125421E-03  0.115950E+02  0.114303E+02  0.875606E+00  0.103839E+02  0.876194E+02
  0.996208E+02  0.704707E+00 -0.340276E+01  0.750319E+02 -0.369286E+01 -0.865457E+01  0.125421E-03  0.115950E+02  0.115903E+02  0.902637E+00  0.109094E+02  0.885616E+02
  0.100111E+03  0.712728E+01 -0.102032E+02  0.773468E+02 -0.369286E+01 -0.368728E+01  0.125421E-03  0.109107E+02  0.114334E+02  0.984631E+00  0.100401E+02  0.828751E+02
  0.100111E+03 -0.468415E+01 -0.102032E+02  0.773468E+02 -0.369286E+01 -0.285282E+01  0.125421E-03  0.992079E+01  0.103127E+02  0.104689E+01  0.108500E+02  0.864847E+02
  0.104103E+03 -0.318770E+01 -0.293803E-01  0.741663E+02  0.245442E+01 -0.467039E+01  0.125421E-03  0.888982E+01  0.793948E+01  0.101383E+01  0.130943E+02  0.889274E+02
  0.104103E+03 -0.409536E+01 -0.293803E-01  0.700685E+02 -0.735268E+01 -0.467039E+01  0.125421E-03  0.888982E+01  0.746426E+01  0.933622E+00  0.132528E+02  0.886333E+02
  0.101727E+03 -0.409536E+01 -0.293803E-01  0.691933E+02 -0.105436E+02 -0.330982E+01  0.125421E-03  0.886963E+01  0.819182E+01  0.124054E+01  0.129718E+02  0.895531E+02
  0.100916E+03  0.301645E+01 -0.135207E+01  0.696612E+02 -0.987360E+01 -0.330982E+01  0.217737E-03  0.923197E+01  0.849060E+01  0.132636E+01  0.136449E+02  0.897494E+02
  0.100916E+03  0.217551E+01 -0.135207E+01  0.696612E+02  0.240959E+01 -0.330982E+01  0.217737E-03  0.916270E+01  0.887359E+01  0.132636E+01  0.120337E+02  0.895085E+02
  0.100916E+03  0.217551E+01  0.891562E+01  0.745805E+02  0.240959E+01 -0.303869E+01  0.217737E-03  0.110802E+02  0.971923E+01  0.120124E+01  0.130161E+02  0.889984E+02
  0.100916E+03 -0.154085E+01  0.102883E+02  0.727266E+02  0.240959E+01  0.261658E+01  0.217737E-03  0.106485E+02  0.103398E+02  0.133437E+01  0.128607E+02  0.890182E+02
  0.985828E+02 -0.154085E+01  0.102883E+02  0.717351E+02 -0.349090E+01  0.261658E+01  0.217737E-03  0.103345E+02  0.990058E+01  0.147773E+01  0.128607E+02  0.885933E+02
  0.985828E+02 -0.154085E+01  0.756144E+01  0.717351E+02 -0.257709E+01 -0.390253E+01  0.217737E-03  0.892878E+01  0.106485E+02  0.139838E+01  0.144826E+02  0.899625E+02
  0.985828E+02 -0.532258E+01  0.346407E+01  0.717351E+02 -0.257709E+01 -0.390253E+01  0.217737E-03  0.811472E+01  0.110043E+02  0.138581E+01  0.150654E+02  0.899805E+02
  0.985828E+02 -0.532258E+01  0.346407E+01  0.717351E+02 -0.642593E+01 -0.390253E+01  0.217737E-03  0.763306E+01  0.119896E+02  0.137088E+01  0.150654E+02  0.890980E+02
  0.985828E+02 -0.532258E+01  0.346407E+01  0.672764E+02 -0.588046E+01  0.353340E+01  0.217737E-03  0.716198E+01  0.115468E+02  0.121631E+01  0.169649E+02  0.864499E+02
  0.985828E+02 -0.532258E+01 -0.142881E+01  0.672764E+02 -0.588046E+01  0.353340E+01  0.217737E-03  0.716198E+01  0.119592E+02  0.135618E+01  0.187968E+02  0.858411E+02
  0.985828E+02 -0.532258E+01 -0.142881E+01  0.673643E+02 -0.939627E+01 -0.836045E+01  0.217737E-03  0.716198E+01  0.123949E+02  0.132782E+01  0.190909E+02  0.863842E+02
  0.985828E+02 -0.532258E+01 -0.420638E+01  0.746865E+02 -0.279704E+01 -0.836045E+01  0.217737E-03  0.701931E+01  0.118478E+02  0.121075E+01  0.201353E+02  0.865665E+02
  0.985828E+02 -0.756740E+01  0.223186E+01  0.746865E+02 -0.460648E+01 -0.745963E+01  0.217737E-03  0.761164E+01  0.111621E+02  0.122465E+01  0.190976E+02  0.875149E+02
  0.985828E+02 -0.756740E+01 -0.350141E+01  0.746865E+02 -0.460648E+01 -0.745963E+01  0.217737E-03  0.689314E+01  0.101737E+02  0.115163E+01  0.192629E+02  0.867385E+02
  0.985828E+02 -0.105739E+02 -0.350141E+01  0.746865E+02 -0.655324E+01 -0.642502E+01  0.217737E-03  0.689314E+01  0.846959E+01  0.101221E+01  0.184002E+02  0.852854E+02
  0.985828E+02 -0.772158E+01 -0.350141E+01  0.746865E+02 -0.792598E+01 -0.951922E+01  0.217737E-03  0.689314E+01  0.949458E+01  0.993428E+00  0.184002E+02  0.865239E+02
  0.985828E+02 -0.908518E+01 -0.155075E+01  0.711569E+02 -0.792598E+01 -0.160922E+02  0.217737E-03  0.749474E+01  0.108148E+02  0.959826E+00  0.163529E+02  0.870727E+02
  0.985828E+02  0.478485E+01 -0.915145E+01  0.711569E+02 -0.571523E+01 -0.127484E+02  0.217737E-03  0.755179E+01  0.110443E+02  0.869606E+00  0.138307E+02  0.866077E+02
