Kmin_MC_Up_a0  Kmin_MC_Up_a1  Kmin_MC_Up_a2  Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.350832E+02  -0.188441E+01  -0.836649E+00   0.300125E+02  -0.296383E+01  -0.220787E+01   0.410562E-03   0.895862E+01   0.119113E+02   0.137414E-01   0.117801E+02   0.968669E+02
   0.350614E+02  -0.199002E+01  -0.634683E+00   0.300568E+02  -0.306304E+01  -0.332710E+00   0.990624E-03   0.806855E+01   0.121208E+02   0.548281E+00   0.183886E+02   0.913992E+02
   0.350562E+02  -0.196504E+01  -0.567605E+00   0.300001E+02  -0.317336E+01  -0.288859E+01   0.743076E-03   0.169617E+02   0.812263E+01   0.150704E+01   0.124769E+02   0.898329E+02
   0.350673E+02  -0.184417E+01  -0.886815E+00   0.303733E+02  -0.375553E+01  -0.102987E+01   0.880385E-03   0.558787E+01   0.123488E+02   0.106777E+01   0.172085E+02   0.908861E+02
   0.350794E+02  -0.184320E+01  -0.982606E+00   0.303733E+02  -0.375553E+01  -0.201877E+01   0.797910E-03   0.110281E+02   0.703221E+01   0.145222E-01   0.140437E+02   0.940478E+02
   0.350675E+02  -0.192775E+01  -0.821146E+00   0.305191E+02  -0.389932E+01  -0.201877E+01   0.155563E-03   0.112734E+02   0.931726E+01   0.566429E+00   0.150072E+02   0.963662E+02
   0.350776E+02  -0.192775E+01  -0.821146E+00   0.303559E+02  -0.391670E+01  -0.692994E+00   0.440211E-03   0.799326E+01   0.115434E+02   0.284284E+00   0.170013E+02   0.971291E+02
   0.350492E+02  -0.186400E+01  -0.753968E+00   0.305159E+02  -0.405891E+01  -0.692994E+00   0.311598E-03   0.101030E+02   0.787450E+01   0.188351E+01   0.190825E+02   0.957268E+02
   0.350418E+02  -0.182044E+01  -0.588853E+00   0.302834E+02  -0.442380E+01  -0.164155E+01   0.300059E-03   0.103053E+02   0.105558E+02   0.617736E+00   0.154791E+02   0.968653E+02
   0.350435E+02  -0.183827E+01  -0.588853E+00   0.303945E+02  -0.442380E+01  -0.179050E+01   0.784717E-03   0.932617E+01   0.136112E+02   0.128672E+01   0.122258E+02   0.932147E+02
   0.350984E+02  -0.193966E+01  -0.951748E+00   0.302295E+02  -0.327000E+01  -0.316368E+00   0.669928E-03   0.970152E+01   0.966031E+01   0.741924E+00   0.134401E+02   0.954112E+02
   0.350015E+02  -0.178898E+01  -0.951748E+00   0.303018E+02  -0.327000E+01   0.501353E-01   0.259172E-03   0.851408E+01   0.829438E+01   0.106981E+01   0.166310E+02   0.946257E+02
   0.349992E+02  -0.171094E+01  -0.104913E+01   0.303715E+02  -0.395286E+01  -0.776802E+00   0.390829E-03   0.106512E+02   0.121353E+02   0.198331E+00   0.176458E+02   0.955386E+02
   0.350119E+02  -0.177388E+01  -0.673319E+00   0.301525E+02  -0.391966E+01  -0.160947E+01   0.378688E-03   0.124546E+02   0.978984E+01   0.207117E+01   0.107064E+02   0.941811E+02
   0.350189E+02  -0.179370E+01  -0.759243E+00   0.299948E+02  -0.305763E+01  -0.166820E+01   0.357741E-03   0.114548E+02   0.998182E+01   0.102046E+00   0.157094E+02   0.972977E+02
   0.350521E+02  -0.185023E+01  -0.750296E+00   0.300809E+02  -0.295571E+01  -0.252713E+01   0.434182E-03   0.122903E+02   0.128030E+02   0.614050E+00   0.158828E+02   0.963545E+02
   0.350883E+02  -0.185023E+01  -0.795322E+00   0.301451E+02  -0.399774E+01  -0.282068E+01   0.180949E-03   0.752731E+01   0.938187E+01   0.331681E+01   0.130926E+02   0.904449E+02
   0.350883E+02  -0.200563E+01  -0.510335E+00   0.301864E+02  -0.369558E+01  -0.234047E+01   0.314283E-03   0.903913E+01   0.100722E+02   0.807082E+00   0.156016E+02   0.973479E+02
   0.350883E+02  -0.200563E+01  -0.519257E+00   0.301864E+02  -0.373708E+01  -0.107009E+01   0.168944E-03   0.125222E+02   0.137832E+02   0.462520E+00   0.134237E+02   0.958191E+02
   0.350784E+02  -0.194928E+01  -0.579958E+00   0.303291E+02  -0.352563E+01  -0.107009E+01   0.206278E-04   0.912450E+01   0.111555E+02   0.215321E+00   0.200634E+02   0.957785E+02
   0.351139E+02  -0.209900E+01  -0.405007E+00   0.304463E+02  -0.346794E+01  -0.104483E+01   0.833641E-03   0.912450E+01   0.105593E+02   0.879308E+00   0.188681E+02   0.922966E+02
   0.351215E+02  -0.206269E+01  -0.591160E+00   0.303539E+02  -0.392652E+01   0.998576E+00   0.475724E-03   0.962792E+01   0.125866E+02   0.158539E+00   0.123392E+02   0.938734E+02
   0.351095E+02  -0.196231E+01  -0.590953E+00   0.303704E+02  -0.460862E+01  -0.404355E+00   0.117730E-03   0.826881E+01   0.606759E+01   0.776375E+00   0.185912E+02   0.930645E+02
   0.351186E+02  -0.196231E+01  -0.515866E+00   0.304599E+02  -0.458891E+01  -0.110477E+01   0.454638E-03   0.128589E+02   0.776949E+01   0.996974E+00   0.129625E+02   0.933795E+02
   0.350839E+02  -0.209091E+01  -0.331187E+00   0.304381E+02  -0.411981E+01  -0.110477E+01   0.454020E-03   0.130649E+02   0.965970E+01   0.353008E+01   0.170114E+02   0.900207E+02
   0.350534E+02  -0.196367E+01  -0.515644E+00   0.304575E+02  -0.435170E+01  -0.544365E+00   0.200742E-03   0.953246E+01   0.968028E+01   0.320408E-01   0.125249E+02   0.969850E+02
   0.350674E+02  -0.196246E+01  -0.589106E+00   0.304008E+02  -0.450970E+01  -0.457096E+00   0.387989E-03   0.858947E+01   0.122018E+02   0.809804E+00   0.176507E+02   0.958768E+02
   0.350526E+02  -0.193406E+01  -0.589106E+00   0.304938E+02  -0.425179E+01  -0.581384E+00   0.651839E-03   0.111856E+02   0.932965E+01   0.152616E+01   0.210531E+02   0.942639E+02
   0.350526E+02  -0.190492E+01  -0.625834E+00   0.300671E+02  -0.366840E+01  -0.247554E+01   0.458408E-03   0.661980E+01   0.114188E+02   0.497371E+00   0.137668E+02   0.947458E+02
   0.350526E+02  -0.187585E+01  -0.625834E+00   0.303855E+02  -0.394034E+01  -0.253365E+01   0.109405E-02   0.825056E+01   0.116003E+02   0.846868E+00   0.118138E+02   0.915901E+02
   0.350406E+02  -0.189755E+01  -0.477279E+00   0.303830E+02  -0.416594E+01  -0.143816E+01   0.320144E-04   0.119825E+02   0.818746E+01   0.213878E+01   0.131934E+02   0.939122E+02
   0.350435E+02  -0.197472E+01  -0.417775E+00   0.304546E+02  -0.416594E+01  -0.143816E+01   0.600165E-03   0.801855E+01   0.819959E+01   0.170074E+01   0.150551E+02   0.934108E+02
   0.350435E+02  -0.204494E+01  -0.709605E+00   0.304141E+02  -0.299852E+01  -0.109824E+01   0.822365E-03   0.112654E+02   0.145981E+02   0.206964E+01   0.176498E+02   0.874993E+02
   0.350435E+02  -0.196442E+01  -0.776235E+00   0.304038E+02  -0.342251E+01  -0.174776E+01   0.186994E-04   0.625066E+01   0.101898E+02   0.477563E+00   0.210735E+02   0.909763E+02
   0.350592E+02  -0.197057E+01  -0.659370E+00   0.304038E+02  -0.421784E+01  -0.161460E+01   0.387575E-03   0.104692E+02   0.796143E+01   0.102615E+01   0.162403E+02   0.948135E+02
   0.350806E+02  -0.203388E+01  -0.399843E+00   0.305432E+02  -0.420482E+01  -0.164754E-01   0.528180E-03   0.102036E+02   0.124892E+02   0.124934E+01   0.907672E+01   0.912071E+02
   0.351073E+02  -0.203388E+01  -0.399843E+00   0.303567E+02  -0.420482E+01  -0.115616E+01   0.619028E-03   0.104121E+02   0.105676E+02   0.325637E+00   0.101367E+02   0.947898E+02
   0.350552E+02  -0.188123E+01  -0.800904E+00   0.303585E+02  -0.339450E+01  -0.127355E+01   0.434921E-03   0.130898E+02   0.114262E+02   0.243318E+00   0.113913E+02   0.963252E+02
   0.350463E+02  -0.183258E+01  -0.800904E+00   0.303668E+02  -0.340066E+01  -0.151486E+01   0.418795E-03   0.936663E+01   0.101824E+02   0.619616E+00   0.128614E+02   0.972242E+02
   0.350627E+02  -0.185813E+01  -0.773848E+00   0.303668E+02  -0.397225E+01  -0.141731E+01   0.583097E-03   0.103187E+02   0.108756E+02   0.866961E+00   0.153210E+02   0.978290E+02
   0.350809E+02  -0.189215E+01  -0.960310E+00   0.302866E+02  -0.366186E+01   0.244403E+00   0.868884E-03   0.124349E+02   0.920675E+01   0.962877E+00   0.128976E+02   0.932532E+02
   0.350919E+02  -0.189456E+01  -0.749032E+00   0.306008E+02  -0.443160E+01  -0.170711E+01   0.584097E-03   0.140463E+02   0.102550E+02   0.210246E+00   0.200419E+02   0.923730E+02
   0.350594E+02  -0.186969E+01  -0.873077E+00   0.304269E+02  -0.417686E+01   0.137713E-01   0.524730E-05   0.869535E+01   0.980664E+01   0.105125E+01   0.134634E+02   0.977311E+02
   0.350683E+02  -0.180735E+01  -0.971612E+00   0.303980E+02  -0.417686E+01  -0.164645E+01   0.444780E-03   0.909652E+01   0.120733E+02   0.700084E-01   0.206745E+02   0.944895E+02
   0.350683E+02  -0.180735E+01  -0.971612E+00   0.305264E+02  -0.413904E+01   0.117459E+01   0.356425E-03   0.106053E+02   0.107401E+02   0.700084E-01   0.200677E+02   0.933039E+02
   0.350254E+02  -0.180735E+01  -0.971612E+00   0.305264E+02  -0.436674E+01   0.758448E+00   0.754926E-03   0.774492E+01   0.785595E+01   0.917354E+00   0.206691E+02   0.921861E+02
   0.350507E+02  -0.180735E+01  -0.100363E+01   0.303462E+02  -0.367350E+01   0.758448E+00   0.479314E-03   0.118999E+02   0.114880E+02   0.254492E+01   0.211075E+02   0.911668E+02
   0.350858E+02  -0.198410E+01  -0.637302E+00   0.303929E+02  -0.367350E+01  -0.111848E+01   0.479314E-03   0.110224E+02   0.133258E+02   0.204157E+01   0.149487E+02   0.955043E+02
   0.351031E+02  -0.187863E+01  -0.810511E+00   0.301713E+02  -0.362075E+01  -0.143144E+01   0.154050E-03   0.950035E+01   0.127799E+02   0.476097E+00   0.169322E+02   0.958626E+02
   0.350745E+02  -0.192473E+01  -0.794611E+00   0.305169E+02  -0.362075E+01   0.408856E+00   0.582003E-03   0.906046E+01   0.129952E+02   0.238250E+00   0.163580E+02   0.952133E+02
   0.350843E+02  -0.188413E+01  -0.757337E+00   0.303880E+02  -0.395691E+01  -0.324750E+00   0.778533E-05   0.104493E+02   0.793356E+01   0.132492E+01   0.131592E+02   0.966641E+02
   0.350941E+02  -0.190321E+01  -0.791914E+00   0.302982E+02  -0.408284E+01  -0.184668E+01   0.350847E-03   0.121013E+02   0.112255E+02   0.214895E+00   0.166898E+02   0.962017E+02
   0.350689E+02  -0.193139E+01  -0.538191E+00   0.302982E+02  -0.447352E+01  -0.139865E+01   0.215802E-03   0.108545E+02   0.102307E+02   0.249823E-01   0.166898E+02   0.968619E+02
   0.350895E+02  -0.201395E+01  -0.468793E+00   0.304330E+02  -0.411254E+01  -0.101002E+01   0.977486E-04   0.136824E+02   0.994012E+01   0.232643E+01   0.112474E+02   0.936374E+02
   0.350895E+02  -0.201395E+01  -0.549586E+00   0.302440E+02  -0.341574E+01  -0.697648E+00   0.465466E-03   0.876357E+01   0.873277E+01   0.557332E+00   0.137520E+02   0.975972E+02
   0.351302E+02  -0.206075E+01  -0.608732E+00   0.306625E+02  -0.393651E+01  -0.101772E+01   0.692414E-03   0.103491E+02   0.912940E+01   0.860939E+00   0.118401E+02   0.932399E+02
   0.351001E+02  -0.194944E+01  -0.956941E+00   0.302709E+02  -0.282598E+01  -0.116415E+01   0.710997E-03   0.986317E+01   0.136483E+02   0.165820E+01   0.134848E+02   0.932750E+02
   0.350910E+02  -0.196277E+01  -0.961298E+00   0.302709E+02  -0.290538E+01  -0.113026E+01   0.282273E-03   0.128662E+02   0.959919E+01   0.686589E+00   0.154019E+02   0.948830E+02
   0.350910E+02  -0.196277E+01  -0.955027E+00   0.302886E+02  -0.265468E+01  -0.151459E+01   0.256979E-03   0.116246E+02   0.791129E+01   0.128577E+01   0.166056E+02   0.941483E+02
   0.350542E+02  -0.195780E+01  -0.749342E+00   0.301596E+02  -0.265468E+01  -0.791030E+00   0.638987E-03   0.104614E+02   0.108160E+02   0.885345E+00   0.151665E+02   0.955932E+02
   0.351411E+02  -0.194990E+01  -0.725433E+00   0.300289E+02  -0.328781E+01  -0.791030E+00   0.880234E-03   0.812008E+01   0.108278E+02   0.191056E+00   0.130646E+02   0.920994E+02
   0.351169E+02  -0.198277E+01  -0.594069E+00   0.300289E+02  -0.342093E+01  -0.190329E+01   0.159700E-03   0.137834E+02   0.113171E+02   0.598752E+00   0.135517E+02   0.954630E+02
   0.350891E+02  -0.195752E+01  -0.584197E+00   0.297383E+02  -0.282926E+01  -0.252886E+01   0.286297E-03   0.796234E+01   0.126939E+02   0.932429E+00   0.118641E+02   0.932431E+02
   0.350270E+02  -0.183457E+01  -0.655270E+00   0.298789E+02  -0.238695E+01  -0.410666E+01   0.303234E-03   0.123761E+02   0.827200E+01   0.185541E+00   0.222373E+02   0.912486E+02
   0.350698E+02  -0.188463E+01  -0.892872E+00   0.300682E+02  -0.283556E+01  -0.995777E+00   0.119285E-03   0.158084E+02   0.119442E+02   0.209993E+01   0.155807E+02   0.920758E+02
   0.350684E+02  -0.191980E+01  -0.748369E+00   0.300062E+02  -0.297081E+01  -0.353139E+01   0.477687E-03   0.713446E+01   0.102350E+02   0.216312E+00   0.163287E+02   0.944050E+02
   0.350604E+02  -0.186084E+01  -0.642902E+00   0.300062E+02  -0.297081E+01  -0.353139E+01   0.445955E-03   0.998194E+01   0.102169E+02   0.116507E+01   0.118509E+02   0.960084E+02
   0.350767E+02  -0.190804E+01  -0.979437E+00   0.300062E+02  -0.209760E+01  -0.155444E+01   0.288156E-03   0.996462E+01   0.100811E+02   0.947401E+00   0.131852E+02   0.942538E+02
   0.350431E+02  -0.177085E+01  -0.979437E+00   0.302463E+02  -0.334470E+01  -0.103948E+01   0.996491E-03   0.702889E+01   0.586070E+01   0.203747E+00   0.231799E+02   0.877103E+02
   0.350000E+02  -0.172927E+01  -0.839406E+00   0.299434E+02  -0.308726E+01  -0.103948E+01   0.582466E-03   0.105522E+02   0.119664E+02   0.531991E-01   0.128789E+02   0.949963E+02
   0.349980E+02  -0.170530E+01  -0.949933E+00   0.300833E+02  -0.349828E+01  -0.250538E+01   0.548187E-03   0.982614E+01   0.121942E+02   0.464542E+00   0.167793E+02   0.948661E+02
   0.349980E+02  -0.159925E+01  -0.987337E+00   0.299746E+02  -0.341310E+01  -0.268610E+01   0.866192E-03   0.108706E+02   0.958833E+01   0.173086E+01   0.165818E+02   0.923181E+02
   0.349923E+02  -0.162180E+01  -0.116992E+01   0.297627E+02  -0.217371E+01  -0.304622E+01   0.651506E-03   0.112159E+02   0.117772E+02   0.363745E+00   0.120566E+02   0.914573E+02
   0.349980E+02  -0.167650E+01  -0.106955E+01   0.298434E+02  -0.241263E+01  -0.272066E+01   0.706483E-03   0.977109E+01   0.939866E+01   0.454896E+00   0.123534E+02   0.941386E+02
   0.350618E+02  -0.188498E+01  -0.528420E+00   0.299808E+02  -0.360958E+01  -0.102588E+01   0.525508E-03   0.806389E+01   0.939866E+01   0.265365E+00   0.143048E+02   0.963604E+02
   0.350933E+02  -0.186475E+01  -0.617043E+00   0.298364E+02  -0.337241E+01  -0.158709E+01   0.274915E-04   0.111356E+02   0.778242E+01   0.240367E+01   0.143555E+02   0.918829E+02
   0.350784E+02  -0.192758E+01  -0.857697E+00   0.302699E+02  -0.277416E+01  -0.158709E+01   0.274915E-04   0.133039E+02   0.764633E+01   0.262875E+00   0.194520E+02   0.941691E+02
   0.350784E+02  -0.203603E+01  -0.667992E+00   0.302361E+02  -0.228416E+01  -0.158709E+01   0.274915E-04   0.829169E+01   0.573789E+01   0.197504E+00   0.141411E+02   0.902782E+02
   0.350704E+02  -0.194413E+01  -0.749224E+00   0.302899E+02  -0.303985E+01  -0.158709E+01   0.475694E-03   0.105212E+02   0.116603E+02   0.569968E+00   0.164132E+02   0.972321E+02
   0.351018E+02  -0.194413E+01  -0.852512E+00   0.304046E+02  -0.356273E+01  -0.158709E+01   0.354343E-03   0.104977E+02   0.936597E+01   0.128964E+01   0.140393E+02   0.970047E+02
   0.350989E+02  -0.194413E+01  -0.101244E+01   0.304681E+02  -0.356273E+01  -0.921807E+00   0.311794E-03   0.984875E+01   0.901015E+01   0.136869E+00   0.129545E+02   0.957676E+02
   0.350989E+02  -0.194088E+01  -0.866221E+00   0.303032E+02  -0.357683E+01  -0.921807E+00   0.247287E-03   0.839857E+01   0.963238E+01   0.217764E+01   0.152669E+02   0.962905E+02
   0.350989E+02  -0.193392E+01  -0.946609E+00   0.303802E+02  -0.357683E+01  -0.234776E+01   0.612407E-03   0.937462E+01   0.822240E+01   0.186580E+01   0.159199E+02   0.937351E+02
   0.350926E+02  -0.191165E+01  -0.946609E+00   0.304008E+02  -0.357683E+01  -0.481217E+00   0.621265E-03   0.106115E+02   0.124639E+02   0.113504E+01   0.129236E+02   0.954696E+02
   0.350952E+02  -0.191165E+01  -0.886152E+00   0.304008E+02  -0.355447E+01  -0.312420E+00   0.453394E-03   0.106115E+02   0.104799E+02   0.104037E+01   0.138232E+02   0.967844E+02
   0.349966E+02  -0.182975E+01  -0.851720E+00   0.303742E+02  -0.414604E+01  -0.433631E+00   0.523978E-03   0.113940E+02   0.847218E+01   0.104037E+01   0.225082E+02   0.906885E+02
   0.350216E+02  -0.182975E+01  -0.660696E+00   0.303742E+02  -0.426525E+01  -0.317549E+00   0.113213E-03   0.972394E+01   0.137674E+02   0.913631E-01   0.118609E+02   0.955754E+02
   0.350209E+02  -0.184088E+01  -0.660696E+00   0.303742E+02  -0.387913E+01  -0.159686E+01   0.594054E-03   0.857699E+01   0.143267E+02   0.106383E+01   0.167910E+02   0.943295E+02
   0.350222E+02  -0.178080E+01  -0.799811E+00   0.305415E+02  -0.462368E+01   0.231697E+00   0.300845E-03   0.110259E+02   0.916217E+01   0.434462E+00   0.140828E+02   0.970719E+02
   0.350361E+02  -0.179723E+01  -0.822775E+00   0.304890E+02  -0.419332E+01  -0.949670E+00   0.222703E-03   0.105475E+02   0.984349E+01   0.777763E+00   0.138014E+02   0.979665E+02
   0.350361E+02  -0.179856E+01  -0.822775E+00   0.301470E+02  -0.372263E+01  -0.949670E+00   0.453051E-03   0.681318E+01   0.911257E+01   0.132646E+01   0.146125E+02   0.962464E+02
   0.350558E+02  -0.184882E+01  -0.763965E+00   0.301470E+02  -0.361568E+01  -0.665538E+00   0.413575E-03   0.889173E+01   0.137729E+02   0.718677E-01   0.137398E+02   0.968208E+02
   0.350499E+02  -0.196780E+01  -0.924406E+00   0.303746E+02  -0.277858E+01  -0.841162E+00   0.492112E-03   0.769566E+01   0.111013E+02   0.106170E+00   0.153642E+02   0.933748E+02
   0.350322E+02  -0.180655E+01  -0.690421E+00   0.299967E+02  -0.304917E+01  -0.157401E+01   0.435001E-03   0.931592E+01   0.111184E+02   0.127225E+01   0.860888E+01   0.932029E+02
   0.350548E+02  -0.190198E+01  -0.671423E+00   0.301421E+02  -0.302231E+01  -0.233320E+01   0.365164E-03   0.100403E+02   0.107218E+02   0.988151E+00   0.123263E+02   0.976129E+02
   0.350548E+02  -0.200775E+01  -0.476530E+00   0.298372E+02  -0.286198E+01  -0.331271E+01   0.661910E-03   0.117259E+02   0.156128E+02   0.561317E+00   0.107712E+02   0.875997E+02
   0.351003E+02  -0.202446E+01  -0.623825E+00   0.301590E+02  -0.324644E+01   0.487192E+00   0.439590E-03   0.102360E+02   0.113783E+02   0.982569E+00   0.157513E+02   0.943686E+02
   0.351036E+02  -0.202446E+01  -0.623825E+00   0.303532E+02  -0.357655E+01  -0.927210E+00   0.890597E-04   0.107026E+02   0.810918E+01   0.532489E-01   0.173585E+02   0.976096E+02
   0.350930E+02  -0.196744E+01  -0.623825E+00   0.303111E+02  -0.348605E+01  -0.927210E+00   0.775282E-03   0.967887E+01   0.849022E+01   0.401603E+00   0.120384E+02   0.959165E+02
   0.350501E+02  -0.192736E+01  -0.678541E+00   0.305142E+02  -0.429091E+01  -0.193109E+01   0.774413E-03   0.112162E+02   0.106286E+02   0.838179E+00   0.126296E+02   0.942977E+02
   0.350668E+02  -0.188280E+01  -0.805810E+00   0.306583E+02  -0.467485E+01  -0.110417E+01   0.298551E-03   0.980412E+01   0.913721E+01   0.288410E+01   0.110033E+02   0.936657E+02
   0.350839E+02  -0.201716E+01  -0.804355E+00   0.306583E+02  -0.404250E+01   0.303702E+00   0.810124E-03   0.865927E+01   0.901194E+01   0.113692E+00   0.119616E+02   0.942301E+02
   0.350398E+02  -0.184183E+01  -0.548185E+00   0.303425E+02  -0.413561E+01  -0.645792E+00   0.368259E-03   0.953206E+01   0.784505E+01   0.224579E+00   0.179996E+02   0.951532E+02
   0.350398E+02  -0.185128E+01  -0.634224E+00   0.303773E+02  -0.445515E+01  -0.332030E+00   0.237615E-03   0.110406E+02   0.107653E+02   0.136426E+01   0.170305E+02   0.966132E+02
   0.350398E+02  -0.193930E+01  -0.660115E+00   0.301173E+02  -0.273248E+01  -0.188533E+01   0.114062E-04   0.891234E+01   0.118423E+02   0.558235E+00   0.974170E+01   0.939504E+02
   0.350301E+02  -0.187255E+01  -0.660115E+00   0.299522E+02  -0.282453E+01  -0.252188E+01   0.150387E-03   0.150454E+02   0.731783E+01   0.818655E+00   0.152711E+02   0.932998E+02
   0.350835E+02  -0.195511E+01  -0.600679E+00   0.301681E+02  -0.303177E+01  -0.252188E+01   0.234626E-03   0.143189E+02   0.912641E+01   0.149464E+01   0.138780E+02   0.949637E+02
   0.350835E+02  -0.196558E+01  -0.507797E+00   0.299774E+02  -0.334230E+01  -0.228897E+01   0.693589E-04   0.111968E+02   0.985135E+01   0.192814E+01   0.204449E+02   0.948518E+02
   0.350933E+02  -0.188795E+01  -0.774201E+00   0.300338E+02  -0.356275E+01  -0.170107E+01   0.456686E-04   0.107700E+02   0.144086E+02   0.156041E+01   0.163135E+02   0.941466E+02
   0.350869E+02  -0.188795E+01  -0.774201E+00   0.300438E+02  -0.295437E+01  -0.174250E+01   0.258672E-03   0.780619E+01   0.895319E+01   0.257644E+01   0.208012E+02   0.933890E+02
   0.350712E+02  -0.196397E+01  -0.774201E+00   0.304302E+02  -0.348194E+01  -0.146311E+01   0.349184E-03   0.108776E+02   0.927487E+01   0.203011E+00   0.172483E+02   0.975323E+02
   0.350712E+02  -0.190115E+01  -0.788395E+00   0.302566E+02  -0.354277E+01  -0.114645E+01   0.490707E-03   0.113218E+02   0.124828E+02   0.218988E+00   0.184821E+02   0.970356E+02
   0.350612E+02  -0.189066E+01  -0.894240E+00   0.305133E+02  -0.429951E+01  -0.350641E-02   0.429074E-03   0.820918E+01   0.132879E+02   0.129348E+01   0.119635E+02   0.949342E+02
