Kmin_MC_Up_a0 Kmin_MC_Up_a1 Kmin_TR_a0    Kmin_TR_a1    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.324316E+02  0.391661E+00  0.275364E+02 -0.978925E+01  0.875612E-02  0.167464E-01  0.432555E-02  0.400946E-02  0.686986E-02 -0.464847E+02
  0.324316E+02  0.391661E+00  0.275364E+02 -0.221074E+01  0.784107E-02  0.170651E-01  0.432555E-02  0.223793E-02  0.785072E-02 -0.410966E+02
  0.324316E+02 -0.916773E+00  0.275364E+02 -0.221074E+01  0.872923E-02  0.170276E-01  0.325368E-02  0.137943E-02  0.759398E-02 -0.404470E+02
  0.324316E+02 -0.916773E+00  0.300778E+02 -0.105458E+01  0.980118E-02  0.172272E-01  0.228448E-02  0.233649E-02  0.835640E-02 -0.412184E+02
  0.324316E+02 -0.916773E+00  0.300778E+02 -0.105458E+01  0.851227E-02  0.183869E-01  0.196749E-02  0.327283E-02  0.731450E-02 -0.412654E+02
  0.324184E+02 -0.916773E+00  0.300778E+02 -0.105458E+01  0.751082E-02  0.193758E-01  0.148207E-02  0.370831E-02  0.731450E-02 -0.413485E+02
  0.324184E+02 -0.916773E+00  0.320761E+02 -0.105458E+01  0.749969E-02  0.191896E-01  0.208105E-02  0.366333E-02  0.677869E-02 -0.436712E+02
  0.324184E+02 -0.916773E+00  0.279136E+02  0.440463E+00  0.826579E-02  0.187142E-01  0.300820E-02  0.436086E-02  0.663936E-02 -0.406103E+02
  0.324184E+02 -0.916773E+00  0.267604E+02  0.440463E+00  0.683992E-02  0.182458E-01  0.346484E-02  0.526996E-02  0.565829E-02 -0.408520E+02
  0.324184E+02 -0.916773E+00  0.303919E+02 -0.162006E+01  0.779252E-02  0.193109E-01  0.374484E-02  0.490937E-02  0.495627E-02 -0.417932E+02
  0.324184E+02 -0.916773E+00  0.252561E+02  0.378051E+01  0.631615E-02  0.182933E-01  0.277674E-02  0.432200E-02  0.557621E-02 -0.430110E+02
  0.335107E+02 -0.916773E+00  0.266934E+02  0.378051E+01  0.837953E-02  0.172998E-01  0.130048E-02  0.568725E-02  0.620130E-02 -0.423268E+02
  0.335107E+02 -0.916773E+00  0.266934E+02  0.378051E+01  0.954708E-02  0.171012E-01  0.151835E-02  0.552684E-02  0.407301E-02 -0.421138E+02
  0.320902E+02 -0.916773E+00  0.266934E+02  0.378051E+01  0.105100E-01  0.164354E-01  0.151835E-02  0.555310E-02  0.270047E-02 -0.417862E+02
  0.320902E+02 -0.916773E+00  0.266934E+02  0.378051E+01  0.106771E-01  0.175607E-01  0.276366E-02  0.711206E-02  0.388727E-02 -0.423017E+02
  0.320902E+02 -0.916773E+00  0.266934E+02  0.378051E+01  0.107523E-01  0.174415E-01  0.318419E-02  0.641506E-02  0.265124E-02 -0.421403E+02
  0.320902E+02 -0.916773E+00  0.265596E+02  0.378051E+01  0.984865E-02  0.185919E-01  0.183873E-02  0.700142E-02  0.335190E-02 -0.423048E+02
  0.320902E+02 -0.109283E+01  0.265596E+02  0.378051E+01  0.101855E-01  0.191472E-01  0.310439E-02  0.703669E-02  0.358078E-02 -0.425639E+02
  0.320902E+02 -0.109283E+01  0.261095E+02  0.378051E+01  0.943800E-02  0.191472E-01  0.359617E-02  0.801653E-02  0.387241E-02 -0.430385E+02
  0.320902E+02 -0.109283E+01  0.258371E+02  0.378051E+01  0.109733E-01  0.178070E-01  0.347813E-02  0.688306E-02  0.333713E-02 -0.429886E+02
  0.320902E+02 -0.109283E+01  0.258371E+02  0.729497E+01  0.104273E-01  0.185395E-01  0.453324E-02  0.689490E-02  0.303377E-02 -0.459736E+02
  0.320902E+02 -0.109283E+01  0.258371E+02  0.438555E+01  0.926792E-02  0.200129E-01  0.516464E-02  0.607167E-02  0.293645E-02 -0.435887E+02
  0.335990E+02 -0.319131E+01  0.258371E+02 -0.804484E-01  0.938251E-02  0.208985E-01  0.401753E-02  0.537010E-02  0.252525E-02 -0.419165E+02
  0.335990E+02 -0.319131E+01  0.269255E+02 -0.804484E-01  0.904110E-02  0.225343E-01  0.468045E-02  0.350643E-02  0.298915E-02 -0.412604E+02
  0.335990E+02 -0.256608E+01  0.269255E+02 -0.326485E+01  0.108423E-01  0.225343E-01  0.356402E-02  0.862676E-03  0.326314E-02 -0.412338E+02
  0.335990E+02 -0.256608E+01  0.288366E+02 -0.326485E+01  0.120936E-01  0.220681E-01  0.345900E-02  0.966138E-03  0.354540E-02 -0.411810E+02
  0.335990E+02 -0.256608E+01  0.274968E+02 -0.620650E+01  0.137726E-01  0.193339E-01  0.246786E-02  0.966138E-03  0.354540E-02 -0.424865E+02
  0.335990E+02 -0.185280E+01  0.288649E+02 -0.135368E+01  0.145234E-01  0.186913E-01  0.128529E-02  0.983719E-03  0.337751E-02 -0.402963E+02
  0.335990E+02 -0.185280E+01  0.288649E+02 -0.135368E+01  0.150542E-01  0.178322E-01  0.150562E-02  0.398858E-03  0.237002E-02 -0.400932E+02
  0.335990E+02 -0.185280E+01  0.288649E+02  0.647740E+00  0.143475E-01  0.170308E-01  0.143071E-02  0.656969E-03  0.263695E-02 -0.400881E+02
  0.335990E+02 -0.185280E+01  0.280541E+02  0.548598E+01  0.150581E-01  0.150610E-01  0.837400E-03  0.656969E-03  0.449241E-02 -0.421584E+02
  0.321499E+02 -0.185280E+01  0.289263E+02  0.548598E+01  0.167825E-01  0.157694E-01  0.837400E-03  0.895964E-03  0.508829E-02 -0.427403E+02
  0.321499E+02 -0.185280E+01  0.289263E+02 -0.565292E+01  0.148063E-01  0.149993E-01  0.180454E-02  0.208975E-02  0.280042E-02 -0.423596E+02
  0.321499E+02 -0.185280E+01  0.289263E+02 -0.565292E+01  0.165813E-01  0.150366E-01  0.204323E-02  0.262707E-02  0.285298E-02 -0.425288E+02
  0.321499E+02 -0.185280E+01  0.289263E+02 -0.565292E+01  0.170448E-01  0.150366E-01  0.259583E-02  0.262707E-02  0.334644E-02 -0.426575E+02
  0.321499E+02 -0.185280E+01  0.289263E+02 -0.565292E+01  0.166782E-01  0.148468E-01  0.264184E-02  0.320113E-02  0.409625E-02 -0.427564E+02
  0.321499E+02 -0.133192E+01  0.289263E+02 -0.565292E+01  0.177656E-01  0.164591E-01  0.333911E-02  0.255007E-02  0.639061E-02 -0.428978E+02
  0.318803E+02 -0.133192E+01  0.289263E+02 -0.565292E+01  0.195175E-01  0.167880E-01  0.270470E-02  0.349939E-02  0.672587E-02 -0.435778E+02
  0.318803E+02 -0.133192E+01  0.289263E+02 -0.558920E+01  0.198614E-01  0.187605E-01  0.346873E-02  0.270601E-02  0.319283E-02 -0.433944E+02
  0.318803E+02 -0.133192E+01  0.289263E+02 -0.558920E+01  0.197491E-01  0.187605E-01  0.337156E-02  0.318192E-02  0.496065E-02 -0.436016E+02
  0.340427E+02 -0.133192E+01  0.289263E+02 -0.558920E+01  0.184162E-01  0.178484E-01  0.280088E-02  0.441667E-02  0.443860E-02 -0.434803E+02
  0.340427E+02 -0.133192E+01  0.289263E+02 -0.558920E+01  0.196255E-01  0.193886E-01  0.414428E-02  0.213680E-02  0.443694E-02 -0.435992E+02
  0.326980E+02 -0.133192E+01  0.276843E+02 -0.558920E+01  0.194474E-01  0.197917E-01  0.424726E-02  0.194886E-03  0.260972E-02 -0.421052E+02
  0.326980E+02 -0.133192E+01  0.282000E+02 -0.558920E+01  0.188868E-01  0.191409E-01  0.429719E-02  0.194886E-03  0.295715E-02 -0.420233E+02
  0.326980E+02 -0.133192E+01  0.305656E+02 -0.558920E+01  0.189132E-01  0.192883E-01  0.448666E-02  0.194886E-03  0.447622E-02 -0.434479E+02
  0.326980E+02 -0.133192E+01  0.286139E+02 -0.552959E+01  0.191691E-01  0.180210E-01  0.383093E-02  0.194886E-03  0.434138E-02 -0.420422E+02
  0.321583E+02 -0.133192E+01  0.286139E+02 -0.512545E+01  0.202623E-01  0.178229E-01  0.513405E-02  0.194886E-03  0.591695E-02 -0.426440E+02
  0.321583E+02 -0.133192E+01  0.286139E+02 -0.512545E+01  0.209786E-01  0.162492E-01  0.552168E-02  0.194886E-03  0.431899E-02 -0.424185E+02
  0.321583E+02  0.667792E+00  0.286139E+02 -0.788918E+01  0.217101E-01  0.155145E-01  0.582398E-02  0.843401E-03  0.470059E-02 -0.448804E+02
  0.321583E+02  0.667792E+00  0.286139E+02  0.220174E+01  0.228900E-01  0.159345E-01  0.609428E-02  0.145174E-02  0.428853E-02 -0.420837E+02
  0.321583E+02 -0.552969E+00  0.286139E+02  0.220174E+01  0.238267E-01  0.146619E-01  0.565851E-02  0.166612E-02  0.538108E-02 -0.415471E+02
  0.318256E+02 -0.552969E+00  0.286139E+02 -0.206253E+01  0.232845E-01  0.139312E-01  0.565851E-02  0.996345E-03  0.551143E-02 -0.415066E+02
  0.318256E+02 -0.552969E+00  0.308315E+02 -0.206253E+01  0.227764E-01  0.133861E-01  0.444553E-02  0.215661E-03  0.543657E-02 -0.425997E+02
  0.318256E+02 -0.552969E+00  0.308315E+02 -0.330863E+01  0.235153E-01  0.134914E-01  0.400384E-02  0.215661E-03  0.514766E-02 -0.429880E+02
  0.318256E+02 -0.552969E+00  0.308315E+02 -0.330863E+01  0.229100E-01  0.140718E-01  0.452564E-02  0.151507E-02  0.481508E-02 -0.431432E+02
  0.325127E+02 -0.177000E+01  0.291693E+02 -0.330863E+01  0.240546E-01  0.135628E-01  0.425446E-02  0.186889E-02  0.417631E-02 -0.413933E+02
  0.325127E+02 -0.177000E+01  0.305972E+02 -0.330863E+01  0.233427E-01  0.118947E-01  0.500541E-02  0.165559E-02  0.372033E-02 -0.421270E+02
  0.325127E+02 -0.177000E+01  0.319415E+02 -0.324467E+01  0.228796E-01  0.119139E-01  0.529251E-02  0.224941E-02  0.293672E-02 -0.436606E+02
  0.330427E+02 -0.177000E+01  0.319415E+02 -0.324467E+01  0.239548E-01  0.113685E-01  0.610756E-02  0.341031E-02  0.185485E-02 -0.436866E+02
  0.330427E+02 -0.177000E+01  0.319415E+02  0.228154E+01  0.232889E-01  0.108419E-01  0.475964E-02  0.343546E-02  0.110564E-02 -0.432940E+02
  0.329149E+02 -0.177000E+01  0.319415E+02  0.228154E+01  0.228478E-01  0.104560E-01  0.475906E-02  0.373456E-02  0.633553E-03 -0.431643E+02
  0.313839E+02 -0.177000E+01  0.263433E+02  0.228154E+01  0.221460E-01  0.983224E-02  0.514978E-02  0.375912E-02  0.830687E-03 -0.433769E+02
  0.313839E+02 -0.177000E+01  0.263433E+02  0.228154E+01  0.218758E-01  0.119412E-01  0.616911E-02  0.449038E-02  0.654672E-03 -0.437296E+02
  0.318526E+02 -0.177000E+01  0.263433E+02  0.228154E+01  0.234293E-01  0.103185E-01  0.670092E-02  0.298818E-02  0.698137E-03 -0.422946E+02
  0.323547E+02 -0.177000E+01  0.263433E+02  0.228154E+01  0.254651E-01  0.103185E-01  0.680688E-02  0.335619E-02  0.698137E-03 -0.416273E+02
  0.338878E+02 -0.177000E+01  0.299621E+02  0.228154E+01  0.264243E-01  0.113918E-01  0.859123E-02  0.246018E-02  0.163683E-02 -0.425806E+02
  0.338878E+02 -0.177000E+01  0.299621E+02  0.228154E+01  0.270544E-01  0.113986E-01  0.896823E-02  0.183414E-02  0.591167E-03 -0.425080E+02
  0.338878E+02 -0.177000E+01  0.289681E+02  0.228154E+01  0.259345E-01  0.124532E-01  0.811094E-02  0.637240E-03  0.252224E-03 -0.416484E+02
  0.336700E+02 -0.177000E+01  0.289681E+02  0.228154E+01  0.253383E-01  0.124343E-01  0.739581E-02  0.637240E-03  0.183826E-03 -0.412139E+02
  0.336700E+02 -0.177000E+01  0.304856E+02  0.228154E+01  0.256488E-01  0.130585E-01  0.874415E-02  0.268793E-02  0.449329E-03 -0.427458E+02
  0.336700E+02 -0.177000E+01  0.304856E+02 -0.763900E-01  0.236031E-01  0.114758E-01  0.989786E-02  0.326717E-02  0.216285E-02 -0.422731E+02
  0.336700E+02 -0.253980E+01  0.309678E+02 -0.955774E+00  0.223115E-01  0.107608E-01  0.906442E-02  0.206799E-02  0.348912E-02 -0.423713E+02
  0.336700E+02 -0.253980E+01  0.309678E+02 -0.154223E+01  0.241755E-01  0.114327E-01  0.892090E-02  0.589875E-03  0.195046E-02 -0.423415E+02
  0.336700E+02 -0.253980E+01  0.309678E+02 -0.154223E+01  0.233571E-01  0.133820E-01  0.728462E-02  0.109145E-02  0.175090E-02 -0.423326E+02
  0.326894E+02 -0.253980E+01  0.309678E+02 -0.128579E+00  0.230624E-01  0.134486E-01  0.687846E-02  0.533585E-03  0.664976E-03 -0.419475E+02
  0.333981E+02 -0.253980E+01  0.311232E+02 -0.128579E+00  0.222666E-01  0.145688E-01  0.772049E-02  0.533585E-03  0.164289E-02 -0.422362E+02
  0.333981E+02 -0.253980E+01  0.316156E+02 -0.201131E+01  0.240641E-01  0.138006E-01  0.105265E-01  0.897829E-03  0.250390E-02 -0.435068E+02
  0.327320E+02 -0.253980E+01  0.312333E+02 -0.201131E+01  0.239331E-01  0.138006E-01  0.103187E-01  0.394589E-03  0.416429E-02 -0.432073E+02
  0.327320E+02  0.229933E+01  0.270947E+02 -0.201131E+01  0.219340E-01  0.126398E-01  0.119827E-01  0.394589E-03  0.333091E-02 -0.436497E+02
  0.310427E+02  0.669638E+00  0.273728E+02 -0.201131E+01  0.204388E-01  0.125074E-01  0.120035E-01  0.394589E-03  0.634026E-02 -0.433053E+02
  0.310427E+02  0.669638E+00  0.273728E+02 -0.201131E+01  0.212735E-01  0.112402E-01  0.121440E-01  0.394589E-03  0.708006E-02 -0.433200E+02
  0.310427E+02  0.669638E+00  0.273728E+02 -0.435698E+01  0.203826E-01  0.103298E-01  0.124087E-01  0.475253E-04  0.708006E-02 -0.440740E+02
  0.310427E+02  0.669638E+00  0.273728E+02  0.635501E+00  0.228682E-01  0.957584E-02  0.128210E-01  0.303685E-04  0.485937E-02 -0.429461E+02
  0.317992E+02 -0.270489E+01  0.278367E+02 -0.160343E+00  0.243989E-01  0.888700E-02  0.137657E-01  0.303685E-04  0.424847E-02 -0.430895E+02
  0.317992E+02 -0.270489E+01  0.278367E+02 -0.160343E+00  0.242272E-01  0.692387E-02  0.137546E-01  0.122828E-02  0.342214E-02 -0.429163E+02
  0.332833E+02 -0.270489E+01  0.278367E+02  0.731317E+01  0.234276E-01  0.830515E-02  0.144202E-01  0.122828E-02  0.334350E-02 -0.447608E+02
  0.332833E+02 -0.270489E+01  0.278367E+02  0.101902E+02  0.211629E-01  0.628938E-02  0.127183E-01  0.180027E-02  0.465589E-02 -0.479359E+02
  0.332833E+02 -0.293131E+01  0.278367E+02  0.101902E+02  0.217078E-01  0.575123E-02  0.140988E-01  0.229319E-02  0.533164E-02 -0.482652E+02
  0.323607E+02 -0.293131E+01  0.278367E+02 -0.544845E+01  0.213663E-01  0.539652E-02  0.128315E-01  0.989776E-03  0.692169E-02 -0.437329E+02
  0.334909E+02 -0.293131E+01  0.278367E+02 -0.544845E+01  0.201530E-01  0.643681E-02  0.124564E-01  0.989776E-03  0.843342E-02 -0.425873E+02
  0.334909E+02 -0.315193E+01  0.311755E+02 -0.544845E+01  0.213335E-01  0.646180E-02  0.134186E-01  0.180448E-02  0.821874E-02 -0.446959E+02
  0.334909E+02 -0.315193E+01  0.311755E+02  0.614601E+00  0.224843E-01  0.742856E-02  0.132136E-01  0.207929E-02  0.976626E-02 -0.433458E+02
  0.335946E+02 -0.830457E+00  0.313572E+02  0.656303E+01  0.243182E-01  0.741011E-02  0.123025E-01  0.142750E-02  0.976626E-02 -0.475194E+02
  0.335946E+02 -0.830457E+00  0.264024E+02  0.656303E+01  0.240217E-01  0.871569E-02  0.123025E-01  0.168782E-02  0.859208E-02 -0.454348E+02
  0.333123E+02 -0.830457E+00  0.272766E+02  0.656303E+01  0.226185E-01  0.909637E-02  0.113245E-01  0.217401E-02  0.101856E-01 -0.448342E+02
  0.319920E+02 -0.830457E+00  0.237618E+02  0.656303E+01  0.229938E-01  0.839147E-02  0.120096E-01  0.541294E-02  0.104595E-01 -0.489803E+02
  0.319920E+02 -0.830457E+00  0.295129E+02  0.656303E+01  0.222721E-01  0.846759E-02  0.123826E-01  0.650694E-02  0.104595E-01 -0.457018E+02
  0.319920E+02 -0.830457E+00  0.314863E+02  0.656303E+01  0.209434E-01  0.104813E-01  0.149954E-01  0.673953E-02  0.820122E-02 -0.476454E+02
  0.319920E+02 -0.830457E+00  0.314863E+02  0.656303E+01  0.235189E-01  0.110287E-01  0.147108E-01  0.736093E-02  0.642547E-02 -0.477476E+02
  0.319920E+02 -0.830457E+00  0.338891E+02  0.471136E+01  0.233693E-01  0.103080E-01  0.130825E-01  0.778995E-02  0.796346E-02 -0.503057E+02
  0.319920E+02 -0.830457E+00  0.320911E+02  0.471136E+01  0.237176E-01  0.129745E-01  0.132425E-01  0.806026E-02  0.831379E-02 -0.474425E+02
  0.321674E+02 -0.830457E+00  0.294637E+02  0.718064E+01  0.224865E-01  0.112678E-01  0.154842E-01  0.807824E-02  0.831379E-02 -0.466548E+02
  0.321674E+02 -0.830457E+00  0.294637E+02 -0.158910E+01  0.234493E-01  0.131179E-01  0.158895E-01  0.726344E-02  0.783150E-02 -0.431548E+02
  0.321674E+02 -0.830457E+00  0.291284E+02 -0.158910E+01  0.237742E-01  0.135398E-01  0.153436E-01  0.655414E-02  0.721130E-02 -0.428755E+02
  0.326597E+02 -0.145712E+01  0.265662E+02 -0.158910E+01  0.245896E-01  0.158536E-01  0.150820E-01  0.777116E-02  0.595977E-02 -0.430018E+02
  0.332863E+02 -0.145712E+01  0.265662E+02 -0.158910E+01  0.237875E-01  0.159592E-01  0.148070E-01  0.757174E-02  0.532306E-02 -0.427405E+02
  0.328896E+02 -0.145712E+01  0.270919E+02 -0.158910E+01  0.244138E-01  0.146907E-01  0.127544E-01  0.785380E-02  0.515077E-02 -0.422256E+02
  0.328896E+02 -0.145712E+01  0.268713E+02 -0.158910E+01  0.245266E-01  0.150530E-01  0.130532E-01  0.871206E-02  0.559950E-02 -0.425148E+02
  0.328896E+02 -0.145712E+01  0.268713E+02 -0.158910E+01  0.238163E-01  0.142866E-01  0.138897E-01  0.703528E-02  0.857747E-02 -0.425852E+02
  0.328896E+02 -0.145712E+01  0.268713E+02 -0.158910E+01  0.245378E-01  0.144397E-01  0.139236E-01  0.872638E-02  0.104949E-01 -0.430325E+02
  0.328896E+02 -0.145712E+01  0.288956E+02 -0.158910E+01  0.240268E-01  0.146113E-01  0.136517E-01  0.719210E-02  0.112018E-01 -0.428479E+02
  0.328896E+02 -0.145712E+01  0.288956E+02 -0.158910E+01  0.239232E-01  0.143411E-01  0.126124E-01  0.815710E-02  0.110564E-01 -0.427894E+02
  0.328896E+02 -0.145712E+01  0.270996E+02  0.243680E-01  0.239232E-01  0.148428E-01  0.129136E-01  0.849530E-02  0.117335E-01 -0.428468E+02
  0.328896E+02 -0.145712E+01  0.269650E+02  0.243680E-01  0.241263E-01  0.134283E-01  0.121852E-01  0.910359E-02  0.974899E-02 -0.425597E+02
  0.337980E+02 -0.345002E+01  0.269650E+02  0.243680E-01  0.229901E-01  0.136867E-01  0.113712E-01  0.945940E-02  0.962328E-02 -0.431781E+02
  0.337980E+02 -0.345002E+01  0.269650E+02  0.243680E-01  0.215584E-01  0.132056E-01  0.124852E-01  0.897773E-02  0.106085E-01 -0.431767E+02
  0.333365E+02 -0.345002E+01  0.269650E+02  0.243680E-01  0.237710E-01  0.125517E-01  0.125534E-01  0.990722E-02  0.950335E-02 -0.433363E+02
  0.346301E+02 -0.345002E+01  0.269650E+02  0.243680E-01  0.233576E-01  0.142617E-01  0.139916E-01  0.942219E-02  0.997420E-02 -0.444335E+02
  0.346301E+02 -0.345002E+01  0.282656E+02  0.243680E-01  0.226004E-01  0.132016E-01  0.120759E-01  0.943509E-02  0.953473E-02 -0.439242E+02
  0.346301E+02 -0.345002E+01  0.274143E+02  0.243680E-01  0.214354E-01  0.133999E-01  0.128326E-01  0.804631E-02  0.959320E-02 -0.438097E+02
  0.346301E+02 -0.345002E+01  0.264115E+02  0.303368E+01  0.215223E-01  0.130601E-01  0.127251E-01  0.801633E-02  0.925868E-02 -0.449080E+02
  0.346301E+02 -0.345002E+01  0.267596E+02  0.303368E+01  0.221147E-01  0.123744E-01  0.127251E-01  0.732451E-02  0.120204E-01 -0.449131E+02
  0.327388E+02 -0.249157E+01  0.267596E+02 -0.257049E+01  0.205485E-01  0.118834E-01  0.140939E-01  0.799273E-02  0.120435E-01 -0.434197E+02
  0.327388E+02 -0.249157E+01  0.260074E+02 -0.162993E+01  0.200296E-01  0.106268E-01  0.151033E-01  0.794956E-02  0.111608E-01 -0.435555E+02
  0.327388E+02 -0.249157E+01  0.260074E+02 -0.287788E+01  0.196428E-01  0.126092E-01  0.149227E-01  0.897454E-02  0.109730E-01 -0.441649E+02
  0.337431E+02 -0.249157E+01  0.260074E+02 -0.219152E+01  0.211127E-01  0.116603E-01  0.138933E-01  0.100345E-01  0.954808E-02 -0.434721E+02
  0.323937E+02  0.270804E+01  0.271037E+02 -0.219152E+01  0.214984E-01  0.978722E-02  0.141696E-01  0.104525E-01  0.100943E-01 -0.455707E+02
  0.325700E+02  0.270804E+01  0.243150E+02 -0.219152E+01  0.216288E-01  0.959144E-02  0.122422E-01  0.110454E-01  0.972701E-02 -0.471279E+02
  0.325700E+02  0.270804E+01  0.264953E+02 -0.219152E+01  0.200516E-01  0.990685E-02  0.130708E-01  0.126087E-01  0.909903E-02 -0.457896E+02
  0.325700E+02  0.270804E+01  0.264953E+02 -0.219152E+01  0.212137E-01  0.100929E-01  0.129461E-01  0.104614E-01  0.873508E-02 -0.455912E+02
  0.325700E+02  0.270804E+01  0.264953E+02 -0.219152E+01  0.203482E-01  0.100929E-01  0.132014E-01  0.992147E-02  0.101071E-01 -0.456646E+02
  0.321938E+02  0.270804E+01  0.264953E+02 -0.219152E+01  0.213313E-01  0.849432E-02  0.129087E-01  0.101193E-01  0.993852E-02 -0.452306E+02
  0.321938E+02  0.270804E+01  0.264953E+02 -0.140230E+01  0.205332E-01  0.781324E-02  0.114256E-01  0.989449E-02  0.866020E-02 -0.447490E+02
  0.321938E+02  0.170570E+01  0.303428E+02 -0.140230E+01  0.184695E-01  0.716810E-02  0.129829E-01  0.921363E-02  0.854955E-02 -0.446744E+02
  0.321938E+02  0.170570E+01  0.257613E+02  0.118387E+01  0.160381E-01  0.774947E-02  0.119363E-01  0.882414E-02  0.952777E-02 -0.438933E+02
