Kmin_MC_Up_a0  Kmin_MC_Up_a1  Kmin_MC_Up_a2  Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.351038E+02  -0.199619E+01  -0.436306E+00   0.300315E+02  -0.348129E+01  -0.226700E+01   0.303912E-03   0.991877E+01   0.109621E+02   0.161187E+02   0.157200E+02   0.214038E+03
   0.351131E+02  -0.203444E+01  -0.538552E+00   0.301019E+02  -0.380454E+01  -0.128370E+01   0.681949E-03   0.811935E+01   0.951377E+01   0.160681E+02   0.191576E+02   0.211907E+03
   0.350995E+02  -0.207610E+01  -0.610219E+00   0.305121E+02  -0.387227E+01  -0.170521E+00   0.681949E-03   0.984425E+01   0.832804E+01   0.104925E+02   0.134972E+02   0.212229E+03
   0.350776E+02  -0.197582E+01  -0.488303E+00   0.300947E+02  -0.434959E+01  -0.170521E+00   0.251553E-03   0.101749E+02   0.111573E+02   0.216991E+02   0.130915E+02   0.208246E+03
   0.350771E+02  -0.194807E+01  -0.367408E+00   0.300947E+02  -0.406862E+01  -0.135410E+01   0.181367E-03   0.950059E+01   0.654008E+01   0.144465E+02   0.186596E+02   0.210887E+03
   0.350738E+02  -0.199422E+01  -0.475168E+00   0.301155E+02  -0.377220E+01  -0.135410E+01   0.157805E-03   0.101382E+02   0.136093E+02   0.141048E+02   0.184263E+02   0.212183E+03
   0.350434E+02  -0.199422E+01  -0.572552E+00   0.302887E+02  -0.377220E+01  -0.175689E+01   0.581206E-03   0.115585E+02   0.133441E+02   0.143398E+02   0.250934E+02   0.206318E+03
   0.350561E+02  -0.202463E+01  -0.371640E+00   0.303548E+02  -0.425707E+01  -0.410337E+00   0.232868E-03   0.110732E+02   0.893741E+01   0.138630E+02   0.207470E+02   0.210498E+03
   0.350793E+02  -0.201093E+01  -0.472580E+00   0.303507E+02  -0.425707E+01  -0.120054E+01   0.232868E-03   0.974066E+01   0.117114E+02   0.138630E+02   0.127900E+02   0.214455E+03
   0.351152E+02  -0.188760E+01  -0.905855E+00   0.301742E+02  -0.352206E+01  -0.101321E+01   0.496937E-03   0.136151E+02   0.941687E+01   0.136356E+02   0.205804E+02   0.209663E+03
   0.351015E+02  -0.180534E+01  -0.788834E+00   0.302871E+02  -0.493080E+01  -0.797617E+00   0.605708E-03   0.768542E+01   0.741655E+01   0.124568E+02   0.202236E+02   0.207133E+03
   0.351028E+02  -0.200026E+01  -0.721463E+00   0.309695E+02  -0.535057E+01   0.243713E+01   0.372408E-04   0.104752E+02   0.144401E+02   0.161211E+02   0.100874E+02   0.208286E+03
   0.351028E+02  -0.200026E+01  -0.629927E+00   0.309793E+02  -0.536197E+01   0.202500E+01   0.934990E-03   0.897008E+01   0.107153E+02   0.155333E+02   0.143584E+02   0.210579E+03
   0.350856E+02  -0.195959E+01  -0.890865E+00   0.306205E+02  -0.402249E+01   0.135529E+01   0.689081E-03   0.102765E+02   0.982748E+01   0.811405E+01   0.123859E+02   0.208490E+03
   0.350777E+02  -0.191185E+01  -0.601130E+00   0.299455E+02  -0.298533E+01  -0.283101E+01   0.740996E-03   0.139394E+02   0.982748E+01   0.193168E+02   0.116044E+02   0.210205E+03
   0.350777E+02  -0.195147E+01  -0.620525E+00   0.299912E+02  -0.321597E+01  -0.150160E+01   0.682273E-03   0.112033E+02   0.102987E+02   0.155853E+02   0.149509E+02   0.213698E+03
   0.350542E+02  -0.197161E+01  -0.590990E+00   0.302120E+02  -0.316901E+01  -0.150160E+01   0.427539E-04   0.716235E+01   0.796402E+01   0.140138E+02   0.158338E+02   0.212935E+03
   0.350582E+02  -0.192250E+01  -0.624336E+00   0.302120E+02  -0.316901E+01  -0.191065E+01   0.297311E-03   0.102334E+02   0.100676E+02   0.112657E+02   0.160456E+02   0.214298E+03
   0.350641E+02  -0.192250E+01  -0.601563E+00   0.302120E+02  -0.316901E+01  -0.248516E+01   0.105763E-03   0.853507E+01   0.904541E+01   0.136697E+02   0.138663E+02   0.214408E+03
   0.350948E+02  -0.192250E+01  -0.876116E+00   0.301445E+02  -0.312552E+01   0.335303E-01   0.703916E-03   0.108655E+02   0.904541E+01   0.177268E+02   0.133066E+02   0.211491E+03
   0.350567E+02  -0.192250E+01  -0.584806E+00   0.301511E+02  -0.294201E+01  -0.234086E+01   0.279385E-03   0.122548E+02   0.983696E+01   0.157225E+02   0.201509E+02   0.211948E+03
   0.350614E+02  -0.196139E+01  -0.617620E+00   0.300912E+02  -0.266331E+01  -0.254508E+01   0.727320E-03   0.101358E+02   0.117222E+02   0.114543E+02   0.178292E+02   0.211380E+03
   0.350893E+02  -0.194007E+01  -0.105636E+01   0.301370E+02  -0.268017E+01  -0.173389E+01   0.203638E-03   0.905460E+01   0.101978E+02   0.126390E+02   0.195741E+02   0.208569E+03
   0.350741E+02  -0.194007E+01  -0.933253E+00   0.303367E+02  -0.268017E+01  -0.224815E+01   0.215922E-03   0.116768E+02   0.937681E+01   0.102639E+02   0.176505E+02   0.210110E+03
   0.350846E+02  -0.197570E+01  -0.880656E+00   0.303312E+02  -0.268017E+01  -0.224815E+01   0.915018E-03   0.737310E+01   0.118205E+02   0.124974E+02   0.114915E+02   0.208814E+03
   0.350835E+02  -0.197570E+01  -0.709520E+00   0.303538E+02  -0.348226E+01  -0.149987E+01   0.915018E-03   0.112740E+02   0.116866E+02   0.115268E+02   0.139576E+02   0.211631E+03
   0.350809E+02  -0.196213E+01  -0.871347E+00   0.303538E+02  -0.343516E+01   0.631986E+00   0.223907E-03   0.106331E+02   0.993691E+01   0.146479E+02   0.112397E+02   0.212057E+03
   0.350467E+02  -0.192609E+01  -0.640100E+00   0.303538E+02  -0.412057E+01  -0.113083E+01   0.600476E-04   0.113170E+02   0.117973E+02   0.183503E+02   0.181927E+02   0.213226E+03
   0.350633E+02  -0.192609E+01  -0.503591E+00   0.302541E+02  -0.416145E+01   0.293004E+00   0.324168E-03   0.969974E+01   0.112604E+02   0.180371E+02   0.183273E+02   0.212120E+03
   0.350475E+02  -0.185284E+01  -0.923061E+00   0.303277E+02  -0.369650E+01  -0.710169E+00   0.213593E-03   0.140506E+02   0.124911E+02   0.978480E+01   0.159800E+02   0.211043E+03
   0.350742E+02  -0.185337E+01  -0.842811E+00   0.303001E+02  -0.389863E+01  -0.462189E+00   0.433039E-04   0.961309E+01   0.926446E+01   0.164651E+02   0.194586E+02   0.214539E+03
   0.350085E+02  -0.185337E+01  -0.818915E+00   0.303785E+02  -0.389863E+01  -0.128571E+01   0.436605E-03   0.873524E+01   0.104231E+02   0.127837E+02   0.108074E+02   0.211422E+03
   0.350536E+02  -0.188687E+01  -0.536712E+00   0.303598E+02  -0.422376E+01  -0.135800E+01   0.286170E-03   0.110228E+02   0.107950E+02   0.153064E+02   0.128637E+02   0.214687E+03
   0.350978E+02  -0.207112E+01  -0.536712E+00   0.303196E+02  -0.422777E+01  -0.135800E+01   0.304944E-03   0.785565E+01   0.940155E+01   0.122756E+02   0.116736E+02   0.210772E+03
   0.351169E+02  -0.207112E+01  -0.553497E+00   0.303196E+02  -0.369327E+01   0.679043E+00   0.155995E-03   0.908579E+01   0.940155E+01   0.132130E+02   0.150594E+02   0.212682E+03
   0.351169E+02  -0.201082E+01  -0.562269E+00   0.303864E+02  -0.417304E+01  -0.138799E+01   0.308329E-04   0.905441E+01   0.915826E+01   0.162894E+02   0.120660E+02   0.214727E+03
   0.351169E+02  -0.202555E+01  -0.460733E+00   0.301367E+02  -0.354297E+01  -0.126815E+01   0.415640E-03   0.113337E+02   0.129036E+02   0.219986E+02   0.136795E+02   0.210805E+03
   0.351131E+02  -0.209590E+01  -0.599336E+00   0.303263E+02  -0.354297E+01  -0.126815E+01   0.490795E-04   0.134572E+02   0.106002E+02   0.178378E+02   0.952934E+01   0.209862E+03
   0.351118E+02  -0.199837E+01  -0.599336E+00   0.303263E+02  -0.354297E+01  -0.552824E+00   0.617135E-04   0.996149E+01   0.926826E+01   0.130793E+02   0.190940E+02   0.213216E+03
   0.351022E+02  -0.204654E+01  -0.599336E+00   0.303782E+02  -0.447574E+01  -0.104093E+01   0.597499E-03   0.111709E+02   0.137846E+02   0.134201E+02   0.137178E+02   0.210635E+03
   0.351120E+02  -0.199924E+01  -0.599336E+00   0.307159E+02  -0.490209E+01  -0.878157E+00   0.190990E-03   0.735494E+01   0.947587E+01   0.107446E+02   0.129980E+02   0.211767E+03
   0.350839E+02  -0.198107E+01  -0.599336E+00   0.305177E+02  -0.424637E+01  -0.397568E+00   0.156121E-04   0.109648E+02   0.816558E+01   0.109895E+02   0.154161E+02   0.214602E+03
   0.350775E+02  -0.199722E+01  -0.542225E+00   0.304069E+02  -0.424637E+01   0.243234E+00   0.218495E-03   0.123630E+02   0.111853E+02   0.821411E+01   0.180341E+02   0.209427E+03
   0.350928E+02  -0.196959E+01  -0.590120E+00   0.305247E+02  -0.502288E+01   0.243234E+00   0.226090E-03   0.103421E+02   0.892500E+01   0.216348E+02   0.131493E+02   0.212458E+03
   0.351008E+02  -0.195673E+01  -0.628150E+00   0.306686E+02  -0.544217E+01   0.404696E+00   0.105158E-03   0.103265E+02   0.815712E+01   0.186278E+02   0.991350E+01   0.210768E+03
   0.351088E+02  -0.198457E+01  -0.583824E+00   0.307151E+02  -0.499743E+01   0.316806E-01   0.811959E-03   0.687941E+01   0.100858E+02   0.126346E+02   0.189222E+02   0.210233E+03
   0.350915E+02  -0.197048E+01  -0.834612E+00   0.308443E+02  -0.499416E+01   0.316806E-01   0.122676E-03   0.767778E+01   0.826180E+01   0.166016E+02   0.126030E+02   0.212223E+03
   0.350724E+02  -0.192101E+01  -0.834612E+00   0.309633E+02  -0.496790E+01   0.193686E+00   0.252592E-03   0.107206E+02   0.145219E+02   0.176160E+02   0.127955E+02   0.210449E+03
   0.351347E+02  -0.205451E+01  -0.632093E+00   0.308121E+02  -0.496790E+01   0.183366E+01   0.697862E-03   0.103350E+02   0.857175E+01   0.149075E+02   0.121413E+02   0.211330E+03
   0.350916E+02  -0.211975E+01  -0.536257E+00   0.309456E+02  -0.444741E+01   0.183366E+01   0.112228E-02   0.122672E+02   0.923099E+01   0.110770E+02   0.127592E+02   0.206094E+03
   0.350927E+02  -0.212401E+01  -0.426383E+00   0.303444E+02  -0.377725E+01  -0.220738E+01   0.218630E-03   0.954380E+01   0.860364E+01   0.200200E+02   0.158720E+02   0.209145E+03
   0.350858E+02  -0.204429E+01  -0.597372E+00   0.303888E+02  -0.354400E+01  -0.222589E+01   0.407477E-03   0.101131E+02   0.818679E+01   0.171376E+02   0.181428E+02   0.212387E+03
   0.350983E+02  -0.195068E+01  -0.493453E+00   0.301449E+02  -0.354400E+01  -0.171394E+01   0.344572E-03   0.976586E+01   0.765575E+01   0.157400E+02   0.102337E+02   0.211870E+03
   0.350756E+02  -0.197215E+01  -0.662913E+00   0.301736E+02  -0.341503E+01   0.139105E+00   0.275828E-04   0.144716E+02   0.113561E+02   0.157400E+02   0.164130E+02   0.210875E+03
   0.350688E+02  -0.197215E+01  -0.410912E+00   0.300957E+02  -0.369793E+01  -0.275908E+01   0.488608E-03   0.125012E+02   0.950571E+01   0.157400E+02   0.159659E+02   0.212560E+03
   0.351029E+02  -0.194968E+01  -0.557081E+00   0.304287E+02  -0.435017E+01  -0.259524E+01   0.492546E-03   0.969269E+01   0.745291E+01   0.153483E+02   0.164113E+02   0.212152E+03
   0.350761E+02  -0.196817E+01  -0.678399E+00   0.303892E+02  -0.400959E+01  -0.738925E+00   0.633769E-03   0.864598E+01   0.900227E+01   0.162464E+02   0.140106E+02   0.214995E+03
   0.350585E+02  -0.198926E+01  -0.332192E+00   0.305218E+02  -0.492083E+01  -0.923619E+00   0.623929E-03   0.103689E+02   0.827989E+01   0.135884E+02   0.215509E+02   0.209826E+03
   0.350544E+02  -0.198926E+01  -0.608169E+00   0.305160E+02  -0.442752E+01  -0.173199E+01   0.419897E-03   0.901457E+01   0.779513E+01   0.135884E+02   0.113227E+02   0.210639E+03
   0.351190E+02  -0.202856E+01  -0.653355E+00   0.303038E+02  -0.382182E+01  -0.218713E+00   0.969104E-04   0.792174E+01   0.136142E+02   0.159804E+02   0.112300E+02   0.212019E+03
   0.350627E+02  -0.199247E+01   0.374425E-01   0.301712E+02  -0.471288E+01  -0.218713E+00   0.518288E-03   0.877735E+01   0.920059E+01   0.146815E+02   0.115153E+02   0.202640E+03
   0.350629E+02  -0.210592E+01  -0.210226E+00   0.305503E+02  -0.455922E+01  -0.218713E+00   0.515458E-03   0.122223E+02   0.100180E+02   0.146815E+02   0.240969E+02   0.205158E+03
   0.350826E+02  -0.200841E+01  -0.486733E+00   0.305503E+02  -0.460431E+01  -0.310822E+00   0.176194E-03   0.115675E+02   0.106877E+02   0.130828E+02   0.188460E+02   0.213641E+03
   0.351020E+02  -0.205200E+01  -0.629667E+00   0.304986E+02  -0.381958E+01  -0.359480E+00   0.170961E-03   0.117062E+02   0.876746E+01   0.155560E+02   0.112562E+02   0.213805E+03
   0.350938E+02  -0.201852E+01  -0.542052E+00   0.305504E+02  -0.479540E+01  -0.666994E-01   0.240663E-03   0.133872E+02   0.102544E+02   0.166795E+02   0.140997E+02   0.213393E+03
   0.350938E+02  -0.205584E+01  -0.499862E+00   0.303726E+02  -0.416743E+01  -0.666994E-01   0.625389E-03   0.116907E+02   0.841884E+01   0.164805E+02   0.129590E+02   0.212982E+03
   0.350825E+02  -0.197055E+01  -0.339834E+00   0.303726E+02  -0.433124E+01  -0.102014E+01   0.238474E-03   0.119760E+02   0.128589E+02   0.119325E+02   0.114210E+02   0.210053E+03
   0.351265E+02  -0.203632E+01  -0.646274E+00   0.307333E+02  -0.466869E+01   0.158296E+01   0.238474E-03   0.633311E+01   0.820359E+01   0.141514E+02   0.249945E+02   0.206326E+03
   0.350724E+02  -0.200015E+01  -0.657751E+00   0.304446E+02  -0.402410E+01  -0.122491E+01   0.349013E-04   0.970857E+01   0.986059E+01   0.162660E+02   0.116095E+02   0.214125E+03
   0.351151E+02  -0.205939E+01  -0.657751E+00   0.304446E+02  -0.379478E+01   0.183555E+00   0.495981E-04   0.110746E+02   0.888348E+01   0.100054E+02   0.134277E+02   0.212575E+03
   0.351090E+02  -0.203638E+01  -0.491996E+00   0.302571E+02  -0.353735E+01  -0.215140E+01   0.250866E-03   0.106166E+02   0.105476E+02   0.116685E+02   0.150934E+02   0.214217E+03
   0.351090E+02  -0.207667E+01  -0.290355E+00   0.300690E+02  -0.404847E+01  -0.834043E+00   0.501717E-03   0.781258E+01   0.102702E+02   0.173406E+02   0.127371E+02   0.210945E+03
   0.351090E+02  -0.204704E+01  -0.380069E+00   0.300492E+02  -0.351827E+01  -0.834043E+00   0.494260E-03   0.129507E+02   0.913814E+01   0.117555E+02   0.128551E+02   0.211459E+03
   0.351287E+02  -0.206564E+01  -0.643941E+00   0.303141E+02  -0.367003E+01  -0.834043E+00   0.244123E-03   0.134987E+02   0.117536E+02   0.143640E+02   0.173295E+02   0.212448E+03
   0.350877E+02  -0.202864E+01  -0.519373E+00   0.302537E+02  -0.380566E+01  -0.216091E+01   0.774594E-04   0.100416E+02   0.111882E+02   0.106112E+02   0.157055E+02   0.212818E+03
   0.350877E+02  -0.194433E+01  -0.678658E+00   0.299497E+02  -0.307587E+01  -0.229233E+01   0.317798E-03   0.933406E+01   0.704214E+01   0.143793E+02   0.209619E+02   0.211679E+03
   0.351081E+02  -0.200521E+01  -0.628410E+00   0.299650E+02  -0.260976E+01  -0.226045E+01   0.257456E-03   0.112126E+02   0.126398E+02   0.215546E+02   0.115360E+02   0.210018E+03
   0.350983E+02  -0.196803E+01  -0.738574E+00   0.299650E+02  -0.243803E+01  -0.226045E+01   0.286218E-03   0.110430E+02   0.137481E+02   0.182849E+02   0.141540E+02   0.211069E+03
   0.350913E+02  -0.199634E+01  -0.738574E+00   0.302722E+02  -0.243803E+01  -0.276928E+01   0.676500E-03   0.687057E+01   0.968893E+01   0.215728E+02   0.204103E+02   0.206659E+03
   0.351152E+02  -0.200699E+01  -0.738574E+00   0.304200E+02  -0.397643E+01  -0.200001E+01   0.510128E-03   0.906376E+01   0.116255E+02   0.111766E+02   0.201648E+02   0.211205E+03
   0.350597E+02  -0.201204E+01  -0.488679E+00   0.303774E+02  -0.382198E+01  -0.227989E+01   0.235673E-03   0.108462E+02   0.109201E+02   0.111766E+02   0.162936E+02   0.211780E+03
   0.350894E+02  -0.201204E+01  -0.647287E+00   0.302691E+02  -0.361200E+01  -0.109581E+01   0.263947E-03   0.806748E+01   0.847300E+01   0.160524E+02   0.119105E+02   0.214508E+03
   0.351061E+02  -0.192171E+01  -0.657661E+00   0.298079E+02  -0.270983E+01  -0.405201E+01   0.763681E-03   0.902270E+01   0.128876E+02   0.113843E+02   0.865069E+01   0.205860E+03
   0.350916E+02  -0.198888E+01  -0.451352E+00   0.298789E+02  -0.369580E+01  -0.112497E+01   0.574343E-03   0.111973E+02   0.981131E+01   0.156019E+02   0.107636E+02   0.210035E+03
   0.350724E+02  -0.186092E+01  -0.741490E+00   0.300034E+02  -0.304200E+01  -0.223487E+01   0.691564E-03   0.133786E+02   0.114152E+02   0.144454E+02   0.187483E+02   0.211553E+03
   0.350719E+02  -0.187870E+01  -0.751065E+00   0.300034E+02  -0.292977E+01  -0.217599E+01   0.125370E-04   0.830580E+01   0.103399E+02   0.157779E+02   0.172649E+02   0.214460E+03
   0.350719E+02  -0.191386E+01  -0.844687E+00   0.300498E+02  -0.239254E+01  -0.217599E+01   0.557338E-03   0.952157E+01   0.833217E+01   0.200300E+02   0.176878E+02   0.211502E+03
   0.350671E+02  -0.190624E+01  -0.613996E+00   0.297375E+02  -0.186996E+01  -0.374027E+01   0.241092E-03   0.133355E+02   0.141106E+02   0.155465E+02   0.109670E+02   0.206065E+03
   0.350582E+02  -0.188245E+01  -0.746743E+00   0.297109E+02  -0.271185E+01  -0.170248E+01   0.118214E-03   0.120584E+02   0.108635E+02   0.179707E+02   0.126610E+02   0.208266E+03
   0.350582E+02  -0.198974E+01  -0.896861E+00   0.301559E+02  -0.239387E+01  -0.185137E+01   0.912858E-03   0.100320E+02   0.117716E+02   0.122585E+02   0.178489E+02   0.207814E+03
   0.350872E+02  -0.198974E+01  -0.683928E+00   0.301436E+02  -0.315836E+01  -0.599495E+00   0.343968E-04   0.752737E+01   0.742593E+01   0.149168E+02   0.114810E+02   0.212316E+03
   0.350913E+02  -0.198974E+01  -0.607885E+00   0.301564E+02  -0.364516E+01  -0.218454E+01   0.343968E-04   0.923695E+01   0.116757E+02   0.124268E+02   0.145290E+02   0.214268E+03
   0.351206E+02  -0.201397E+01  -0.473834E+00   0.301574E+02  -0.348220E+01  -0.274028E+01   0.748420E-03   0.941631E+01   0.875687E+01   0.120507E+02   0.145290E+02   0.212366E+03
   0.350887E+02  -0.199949E+01  -0.743807E+00   0.299863E+02  -0.225552E+01  -0.274028E+01   0.227335E-03   0.129505E+02   0.110543E+02   0.110395E+02   0.129611E+02   0.210237E+03
   0.350821E+02  -0.195811E+01  -0.743807E+00   0.300085E+02  -0.274596E+01  -0.155840E+01   0.214026E-03   0.808101E+01   0.110543E+02   0.154801E+02   0.129611E+02   0.213545E+03
   0.350248E+02  -0.192814E+01  -0.681938E+00   0.303369E+02  -0.274596E+01  -0.238480E+01   0.657216E-03   0.868329E+01   0.125963E+02   0.159799E+02   0.172124E+02   0.209369E+03
   0.350769E+02  -0.192814E+01  -0.681938E+00   0.303570E+02  -0.332212E+01  -0.128872E+01   0.544395E-03   0.882200E+01   0.871504E+01   0.115015E+02   0.147136E+02   0.213415E+03
   0.350758E+02  -0.192814E+01  -0.680268E+00   0.300502E+02  -0.297553E+01  -0.243584E+01   0.458655E-03   0.119615E+02   0.114913E+02   0.167318E+02   0.162278E+02   0.213930E+03
   0.350891E+02  -0.195972E+01  -0.602709E+00   0.300793E+02  -0.299912E+01  -0.249061E+01   0.538808E-03   0.120207E+02   0.121413E+02   0.150060E+02   0.143700E+02   0.213497E+03
   0.351234E+02  -0.197488E+01  -0.763979E+00   0.300793E+02  -0.312539E+01  -0.249137E+01   0.141701E-03   0.920246E+01   0.758352E+01   0.156841E+02   0.163358E+02   0.212502E+03
   0.351294E+02  -0.197488E+01  -0.582716E+00   0.299979E+02  -0.344677E+01  -0.281318E+01   0.627424E-03   0.994651E+01   0.746726E+01   0.152248E+02   0.197813E+02   0.210546E+03
   0.350780E+02  -0.191152E+01  -0.628232E+00   0.299996E+02  -0.325162E+01  -0.128676E+01   0.299325E-03   0.132618E+02   0.108974E+02   0.140677E+02   0.143387E+02   0.213463E+03
   0.350483E+02  -0.189670E+01  -0.507647E+00   0.299996E+02  -0.325162E+01  -0.150768E+01   0.449208E-03   0.913435E+01   0.885729E+01   0.149464E+02   0.227336E+02   0.211234E+03
   0.350483E+02  -0.189670E+01  -0.491090E+00   0.304283E+02  -0.439974E+01  -0.191192E+01   0.607116E-03   0.784123E+01   0.912214E+01   0.139591E+02   0.124464E+02   0.212878E+03
   0.350600E+02  -0.189670E+01  -0.491090E+00   0.302994E+02  -0.443300E+01  -0.881452E+00   0.470074E-03   0.856266E+01   0.925403E+01   0.142448E+02   0.133720E+02   0.214624E+03
   0.350991E+02  -0.192095E+01  -0.794217E+00   0.303399E+02  -0.407140E+01   0.636188E+00   0.470074E-03   0.843018E+01   0.138956E+02   0.145304E+02   0.181756E+02   0.211193E+03
   0.351011E+02  -0.197133E+01  -0.640179E+00   0.303813E+02  -0.365405E+01  -0.160359E+01   0.241046E-03   0.117157E+02   0.104167E+02   0.139038E+02   0.174784E+02   0.214123E+03
   0.351197E+02  -0.197133E+01  -0.829108E+00   0.307473E+02  -0.413498E+01   0.253790E+00   0.666845E-03   0.105979E+02   0.111242E+02   0.162018E+02   0.145623E+02   0.211280E+03
   0.350958E+02  -0.197133E+01  -0.659413E+00   0.303902E+02  -0.413498E+01   0.253790E+00   0.471089E-03   0.108004E+02   0.101023E+02   0.143450E+02   0.145623E+02   0.215130E+03
   0.350798E+02  -0.192178E+01  -0.778113E+00   0.302214E+02  -0.352660E+01   0.216499E+00   0.192340E-03   0.954519E+01   0.101023E+02   0.178176E+02   0.167305E+02   0.213505E+03
   0.350900E+02  -0.195943E+01  -0.610756E+00   0.306033E+02  -0.462512E+01  -0.897679E+00   0.297423E-03   0.976614E+01   0.726466E+01   0.219824E+02   0.203384E+02   0.210720E+03
   0.350739E+02  -0.194113E+01  -0.591684E+00   0.304587E+02  -0.398094E+01  -0.336886E+00   0.687346E-03   0.722071E+01   0.123785E+02   0.173789E+02   0.183539E+02   0.211155E+03
   0.350739E+02  -0.195949E+01  -0.601382E+00   0.303715E+02  -0.453351E+01  -0.151746E+01   0.619452E-03   0.898856E+01   0.813529E+01   0.192951E+02   0.153765E+02   0.212151E+03
   0.350945E+02  -0.189670E+01  -0.769576E+00   0.303715E+02  -0.404080E+01  -0.174361E+01   0.261421E-03   0.751533E+01   0.103293E+02   0.200594E+02   0.150647E+02   0.213162E+03
   0.350777E+02  -0.185776E+01  -0.882459E+00   0.303995E+02  -0.411095E+01  -0.117093E+01   0.554038E-04   0.112806E+02   0.116453E+02   0.160101E+02   0.121415E+02   0.214547E+03
   0.350598E+02  -0.187935E+01  -0.735876E+00   0.305604E+02  -0.513939E+01   0.109648E+00   0.493099E-03   0.114970E+02   0.125002E+02   0.140713E+02   0.214928E+02   0.211171E+03
   0.350187E+02  -0.191416E+01  -0.480054E+00   0.306360E+02  -0.479686E+01   0.993813E+00   0.589992E-03   0.105509E+02   0.126779E+02   0.221960E+02   0.179355E+02   0.207297E+03
   0.351099E+02  -0.201003E+01  -0.536328E+00   0.303644E+02  -0.400887E+01   0.993813E+00   0.108982E-02   0.115602E+02   0.157270E+02   0.133155E+02   0.139017E+02   0.205964E+03
   0.350600E+02  -0.199539E+01  -0.705370E+00   0.302653E+02  -0.298269E+01  -0.298433E+01   0.261974E-03   0.100495E+02   0.167576E+02   0.167984E+02   0.125026E+02   0.207329E+03
