Kmin_MC_Up_a0 Kmin_TR_a0    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.344169E+02  0.281407E+02  0.650225E-02  0.865664E+01  0.975438E+01  0.783364E+00  0.148078E+02  0.985923E+01
  0.344169E+02  0.285510E+02  0.617088E-02  0.926532E+01  0.926194E+01  0.783364E+00  0.148078E+02  0.932921E+01
  0.344169E+02  0.296443E+02  0.750582E-02  0.750330E+01  0.935047E+01  0.760535E+00  0.147811E+02  0.498778E+01
  0.344169E+02  0.269613E+02  0.750582E-02  0.726282E+01  0.935047E+01  0.695414E+00  0.138020E+02  0.753693E+01
  0.346967E+02  0.269613E+02  0.750582E-02  0.658650E+01  0.808476E+01  0.670393E+00  0.141698E+02  0.591313E+01
  0.346967E+02  0.264281E+02  0.750582E-02  0.678042E+01  0.851899E+01  0.788186E+00  0.145934E+02  0.553196E+01
  0.346967E+02  0.264281E+02  0.741556E-02  0.690446E+01  0.874178E+01  0.800885E+00  0.165442E+02  0.559258E+01
  0.345415E+02  0.264281E+02  0.821766E-02  0.689590E+01  0.987056E+01  0.802340E+00  0.169569E+02  0.505951E+01
  0.345415E+02  0.261918E+02  0.821766E-02  0.689590E+01  0.110263E+02  0.733925E+00  0.174110E+02  0.407462E+01
  0.345415E+02  0.288770E+02  0.854614E-02  0.721291E+01  0.105538E+02  0.782105E+00  0.145510E+02  0.495437E+01
  0.345415E+02  0.288770E+02  0.783880E-02  0.637725E+01  0.106059E+02  0.550672E+00  0.128795E+02  0.467678E+01
  0.345415E+02  0.292862E+02  0.710870E-02  0.629571E+01  0.106295E+02  0.618083E+00  0.130393E+02  0.380529E+01
  0.345415E+02  0.292862E+02  0.700569E-02  0.665636E+01  0.109815E+02  0.867504E+00  0.130393E+02  0.416556E+01
  0.345415E+02  0.280510E+02  0.615763E-02  0.665636E+01  0.110191E+02  0.875433E+00  0.154592E+02  0.782530E+01
  0.345415E+02  0.269628E+02  0.645653E-02  0.680715E+01  0.129271E+02  0.860181E+00  0.142042E+02  0.707866E+01
  0.345415E+02  0.269628E+02  0.656921E-02  0.682034E+01  0.121769E+02  0.943529E+00  0.132447E+02  0.731093E+01
  0.345415E+02  0.269628E+02  0.656921E-02  0.750829E+01  0.107923E+02  0.109834E+01  0.129156E+02  0.839821E+01
  0.345415E+02  0.269628E+02  0.656921E-02  0.794372E+01  0.101773E+02  0.109928E+01  0.115163E+02  0.835429E+01
  0.345415E+02  0.269628E+02  0.656921E-02  0.773864E+01  0.103395E+02  0.108145E+01  0.113010E+02  0.809654E+01
  0.345415E+02  0.266929E+02  0.647578E-02  0.773864E+01  0.102312E+02  0.118206E+01  0.113010E+02  0.747814E+01
  0.345415E+02  0.266929E+02  0.592907E-02  0.773864E+01  0.105224E+02  0.128530E+01  0.123292E+02  0.771177E+01
  0.345415E+02  0.266929E+02  0.592907E-02  0.843660E+01  0.114309E+02  0.140348E+01  0.123877E+02  0.773925E+01
  0.345415E+02  0.266929E+02  0.592907E-02  0.844537E+01  0.111092E+02  0.162696E+01  0.127595E+02  0.776659E+01
  0.345415E+02  0.264282E+02  0.677061E-02  0.826389E+01  0.974879E+01  0.162663E+01  0.133825E+02  0.723442E+01
  0.345415E+02  0.264282E+02  0.677061E-02  0.920769E+01  0.964018E+01  0.169822E+01  0.142862E+02  0.749997E+01
  0.345415E+02  0.264282E+02  0.677061E-02  0.792421E+01  0.961981E+01  0.163759E+01  0.159857E+02  0.698136E+01
  0.345415E+02  0.278859E+02  0.644314E-02  0.792421E+01  0.948418E+01  0.149002E+01  0.127351E+02  0.887672E+01
  0.345415E+02  0.278859E+02  0.710897E-02  0.920296E+01  0.948418E+01  0.133348E+01  0.141702E+02  0.911996E+01
  0.345415E+02  0.278859E+02  0.684635E-02  0.807651E+01  0.881263E+01  0.120334E+01  0.153112E+02  0.897894E+01
  0.345415E+02  0.267161E+02  0.721882E-02  0.807651E+01  0.102999E+02  0.129964E+01  0.143125E+02  0.791440E+01
  0.345415E+02  0.267896E+02  0.584628E-02  0.992412E+01  0.102999E+02  0.116877E+01  0.147235E+02  0.896007E+01
  0.345415E+02  0.267896E+02  0.709160E-02  0.992412E+01  0.114867E+02  0.110581E+01  0.124847E+02  0.808909E+01
  0.345415E+02  0.280834E+02  0.716679E-02  0.980495E+01  0.114867E+02  0.103611E+01  0.124847E+02  0.842621E+01
  0.345415E+02  0.280834E+02  0.712743E-02  0.813046E+01  0.105830E+02  0.115114E+01  0.104666E+02  0.730965E+01
  0.345415E+02  0.280834E+02  0.685787E-02  0.810846E+01  0.100912E+02  0.101908E+01  0.109719E+02  0.806195E+01
  0.345415E+02  0.280834E+02  0.689314E-02  0.833734E+01  0.996494E+01  0.977728E+00  0.107734E+02  0.805111E+01
  0.345415E+02  0.280834E+02  0.689314E-02  0.882912E+01  0.109448E+02  0.100689E+01  0.123704E+02  0.876733E+01
  0.345415E+02  0.278590E+02  0.716756E-02  0.103644E+02  0.960464E+01  0.995086E+00  0.123704E+02  0.897835E+01
  0.345415E+02  0.268351E+02  0.716756E-02  0.103644E+02  0.100439E+02  0.940486E+00  0.134691E+02  0.872686E+01
  0.345415E+02  0.268682E+02  0.686420E-02  0.936601E+01  0.103641E+02  0.916835E+00  0.129236E+02  0.899506E+01
  0.345415E+02  0.268682E+02  0.749560E-02  0.854278E+01  0.102668E+02  0.961210E+00  0.125301E+02  0.808291E+01
  0.345415E+02  0.268682E+02  0.761019E-02  0.942840E+01  0.911966E+01  0.891053E+00  0.119133E+02  0.795779E+01
  0.345415E+02  0.268682E+02  0.793031E-02  0.850865E+01  0.877825E+01  0.105463E+01  0.129077E+02  0.748229E+01
  0.345415E+02  0.281671E+02  0.693738E-02  0.858680E+01  0.877825E+01  0.101483E+01  0.156094E+02  0.884626E+01
  0.345415E+02  0.281671E+02  0.706807E-02  0.815285E+01  0.922678E+01  0.103489E+01  0.156094E+02  0.862173E+01
  0.345415E+02  0.281671E+02  0.618006E-02  0.759639E+01  0.880593E+01  0.896473E+00  0.131148E+02  0.868188E+01
  0.345415E+02  0.281671E+02  0.691981E-02  0.759639E+01  0.972123E+01  0.909690E+00  0.137697E+02  0.854242E+01
  0.345415E+02  0.281671E+02  0.748850E-02  0.880482E+01  0.105731E+02  0.951945E+00  0.137135E+02  0.841521E+01
  0.345415E+02  0.281671E+02  0.734688E-02  0.927128E+01  0.107769E+02  0.840057E+00  0.141547E+02  0.869567E+01
  0.345415E+02  0.281671E+02  0.596336E-02  0.102382E+02  0.979683E+01  0.832963E+00  0.145727E+02  0.950587E+01
  0.345415E+02  0.281671E+02  0.596336E-02  0.109913E+02  0.101334E+02  0.694651E+00  0.135157E+02  0.931262E+01
  0.345415E+02  0.278386E+02  0.623048E-02  0.118275E+02  0.880938E+01  0.777218E+00  0.152049E+02  0.945496E+01
  0.345415E+02  0.278386E+02  0.580427E-02  0.104878E+02  0.906591E+01  0.937680E+00  0.152049E+02  0.980456E+01
  0.345415E+02  0.278386E+02  0.596404E-02  0.109029E+02  0.923959E+01  0.811404E+00  0.171812E+02  0.949875E+01
  0.345415E+02  0.278386E+02  0.563452E-02  0.111008E+02  0.800478E+01  0.863499E+00  0.168938E+02  0.890759E+01
  0.345415E+02  0.278386E+02  0.563452E-02  0.109336E+02  0.834639E+01  0.802215E+00  0.178097E+02  0.891427E+01
  0.345415E+02  0.278386E+02  0.563452E-02  0.837043E+01  0.880990E+01  0.802215E+00  0.186385E+02  0.877253E+01
  0.345415E+02  0.278386E+02  0.563452E-02  0.837043E+01  0.944783E+01  0.780523E+00  0.180885E+02  0.905460E+01
  0.345415E+02  0.279674E+02  0.620858E-02  0.912024E+01  0.854071E+01  0.787034E+00  0.180885E+02  0.911575E+01
  0.345415E+02  0.279674E+02  0.782083E-02  0.981751E+01  0.854071E+01  0.101647E+01  0.179696E+02  0.761544E+01
  0.345415E+02  0.279674E+02  0.740383E-02  0.115695E+02  0.886965E+01  0.953029E+00  0.193936E+02  0.738030E+01
  0.345415E+02  0.279674E+02  0.607761E-02  0.100464E+02  0.887761E+01  0.987416E+00  0.193936E+02  0.865814E+01
  0.345415E+02  0.279674E+02  0.607761E-02  0.113046E+02  0.100078E+02  0.910255E+00  0.187632E+02  0.868483E+01
  0.345415E+02  0.279674E+02  0.598044E-02  0.117805E+02  0.117756E+02  0.973855E+00  0.175262E+02  0.833831E+01
  0.345415E+02  0.274777E+02  0.598044E-02  0.108684E+02  0.112049E+02  0.109733E+01  0.167431E+02  0.935646E+01
  0.345415E+02  0.274777E+02  0.598044E-02  0.104073E+02  0.112049E+02  0.125135E+01  0.187582E+02  0.877352E+01
  0.345415E+02  0.274731E+02  0.558494E-02  0.855882E+01  0.108396E+02  0.119526E+01  0.184910E+02  0.873328E+01
  0.345415E+02  0.277614E+02  0.558494E-02  0.855882E+01  0.106991E+02  0.110532E+01  0.187185E+02  0.863545E+01
  0.345415E+02  0.277614E+02  0.558494E-02  0.860875E+01  0.970488E+01  0.102716E+01  0.187185E+02  0.884431E+01
  0.345415E+02  0.277614E+02  0.558494E-02  0.776084E+01  0.986296E+01  0.115514E+01  0.187185E+02  0.833584E+01
  0.345415E+02  0.274457E+02  0.501091E-02  0.776829E+01  0.101189E+02  0.102841E+01  0.177349E+02  0.786485E+01
  0.345415E+02  0.274457E+02  0.470000E-02  0.776829E+01  0.102583E+02  0.105428E+01  0.177382E+02  0.683218E+01
  0.345415E+02  0.274457E+02  0.627556E-02  0.869693E+01  0.991971E+01  0.116432E+01  0.173294E+02  0.948490E+01
  0.345415E+02  0.274457E+02  0.666319E-02  0.714994E+01  0.102262E+02  0.101884E+01  0.174426E+02  0.833920E+01
  0.346009E+02  0.274457E+02  0.576312E-02  0.714994E+01  0.111431E+02  0.100542E+01  0.187606E+02  0.745476E+01
  0.346009E+02  0.274457E+02  0.617360E-02  0.795163E+01  0.111309E+02  0.116468E+01  0.154266E+02  0.893103E+01
  0.346009E+02  0.274457E+02  0.719112E-02  0.953718E+01  0.109393E+02  0.104151E+01  0.160241E+02  0.878863E+01
  0.346009E+02  0.274457E+02  0.723761E-02  0.100223E+02  0.962640E+01  0.104621E+01  0.158835E+02  0.894575E+01
  0.346009E+02  0.274457E+02  0.617950E-02  0.113296E+02  0.873513E+01  0.126257E+01  0.158835E+02  0.906643E+01
  0.346009E+02  0.274457E+02  0.722915E-02  0.106840E+02  0.936961E+01  0.100855E+01  0.141341E+02  0.896496E+01
  0.346009E+02  0.274457E+02  0.710501E-02  0.112542E+02  0.864558E+01  0.992711E+00  0.123946E+02  0.852456E+01
  0.346009E+02  0.274457E+02  0.710501E-02  0.112542E+02  0.922782E+01  0.949712E+00  0.113958E+02  0.826312E+01
  0.346009E+02  0.274457E+02  0.710501E-02  0.108884E+02  0.945011E+01  0.932978E+00  0.105891E+02  0.790804E+01
  0.346009E+02  0.274457E+02  0.654511E-02  0.105901E+02  0.983931E+01  0.862714E+00  0.105891E+02  0.846335E+01
  0.346009E+02  0.274457E+02  0.567231E-02  0.980708E+01  0.800443E+01  0.945319E+00  0.102372E+02  0.777152E+01
  0.346009E+02  0.274457E+02  0.678086E-02  0.102420E+02  0.801322E+01  0.894368E+00  0.102688E+02  0.770854E+01
  0.346009E+02  0.274457E+02  0.591889E-02  0.104135E+02  0.801322E+01  0.932533E+00  0.102688E+02  0.788264E+01
  0.346009E+02  0.274457E+02  0.681543E-02  0.116905E+02  0.801322E+01  0.773610E+00  0.119013E+02  0.828947E+01
  0.346009E+02  0.274457E+02  0.608294E-02  0.111112E+02  0.653051E+01  0.776376E+00  0.119013E+02  0.734191E+01
  0.344859E+02  0.274457E+02  0.670516E-02  0.116985E+02  0.604524E+01  0.733927E+00  0.119003E+02  0.651619E+01
  0.344859E+02  0.274457E+02  0.620985E-02  0.113548E+02  0.604524E+01  0.455357E+00  0.119003E+02  0.701813E+01
  0.344859E+02  0.274457E+02  0.623687E-02  0.115716E+02  0.604524E+01  0.308796E+00  0.177159E+02  0.688725E+01
  0.344859E+02  0.274457E+02  0.623687E-02  0.115716E+02  0.684963E+01  0.289435E+00  0.179433E+02  0.807480E+01
  0.344859E+02  0.274457E+02  0.623687E-02  0.132804E+02  0.684963E+01  0.347934E+00  0.154647E+02  0.772428E+01
  0.344859E+02  0.278593E+02  0.623687E-02  0.122335E+02  0.761032E+01  0.571872E+00  0.154647E+02  0.893395E+01
  0.344859E+02  0.278593E+02  0.623687E-02  0.122335E+02  0.784050E+01  0.471532E+00  0.154647E+02  0.912808E+01
  0.344859E+02  0.278593E+02  0.610568E-02  0.123525E+02  0.703188E+01  0.379199E+00  0.154647E+02  0.841131E+01
  0.344859E+02  0.274428E+02  0.610568E-02  0.125600E+02  0.703188E+01  0.634079E+00  0.142502E+02  0.834640E+01
  0.344859E+02  0.270232E+02  0.610568E-02  0.128340E+02  0.698797E+01  0.768675E+00  0.162242E+02  0.737227E+01
  0.344859E+02  0.269737E+02  0.571144E-02  0.129687E+02  0.859079E+01  0.864765E+00  0.166085E+02  0.800415E+01
  0.343972E+02  0.287027E+02  0.571144E-02  0.107196E+02  0.938059E+01  0.913861E+00  0.166085E+02  0.824121E+01
  0.343972E+02  0.287027E+02  0.719461E-02  0.129753E+02  0.967264E+01  0.964898E+00  0.166085E+02  0.713455E+01
  0.343972E+02  0.278774E+02  0.494436E-02  0.112344E+02  0.109417E+02  0.102861E+01  0.194358E+02  0.712127E+01
  0.343972E+02  0.275780E+02  0.510037E-02  0.111134E+02  0.965014E+01  0.957120E+00  0.181856E+02  0.821886E+01
  0.343972E+02  0.275780E+02  0.510037E-02  0.123623E+02  0.107424E+02  0.949057E+00  0.209816E+02  0.645138E+01
  0.343972E+02  0.275780E+02  0.510037E-02  0.108236E+02  0.998305E+01  0.114384E+01  0.217699E+02  0.672191E+01
  0.343972E+02  0.275780E+02  0.704975E-02  0.918732E+01  0.104846E+02  0.112388E+01  0.212940E+02  0.745766E+01
  0.343972E+02  0.275780E+02  0.724413E-02  0.889264E+01  0.105512E+02  0.108327E+01  0.204572E+02  0.757560E+01
  0.343972E+02  0.281617E+02  0.724413E-02  0.894292E+01  0.118228E+02  0.100368E+01  0.221375E+02  0.631012E+01
  0.343972E+02  0.281617E+02  0.666691E-02  0.118689E+02  0.119821E+02  0.977791E+00  0.221375E+02  0.628919E+01
  0.343972E+02  0.281617E+02  0.703115E-02  0.127299E+02  0.117666E+02  0.106102E+01  0.219520E+02  0.568963E+01
  0.343972E+02  0.278283E+02  0.703115E-02  0.125221E+02  0.112633E+02  0.122706E+01  0.226733E+02  0.571241E+01
  0.343972E+02  0.278283E+02  0.703115E-02  0.105230E+02  0.101025E+02  0.139346E+01  0.219126E+02  0.701583E+01
  0.343972E+02  0.278283E+02  0.703115E-02  0.106100E+02  0.966950E+01  0.137309E+01  0.209637E+02  0.748281E+01
  0.343972E+02  0.278283E+02  0.703115E-02  0.111705E+02  0.105280E+02  0.132622E+01  0.222157E+02  0.666914E+01
  0.343972E+02  0.281861E+02  0.579553E-02  0.101213E+02  0.971390E+01  0.135659E+01  0.231773E+02  0.670221E+01
  0.343972E+02  0.281861E+02  0.559362E-02  0.111855E+02  0.906525E+01  0.155854E+01  0.221023E+02  0.661107E+01
  0.343972E+02  0.281861E+02  0.559362E-02  0.105261E+02  0.970556E+01  0.170026E+01  0.207007E+02  0.735242E+01
  0.343972E+02  0.281861E+02  0.559362E-02  0.115067E+02  0.970556E+01  0.181296E+01  0.211550E+02  0.673637E+01
  0.343972E+02  0.281861E+02  0.539510E-02  0.104898E+02  0.889375E+01  0.165178E+01  0.208974E+02  0.699432E+01
  0.343972E+02  0.281579E+02  0.659302E-02  0.966350E+01  0.937389E+01  0.159014E+01  0.239006E+02  0.614283E+01
  0.343972E+02  0.281579E+02  0.659302E-02  0.103291E+02  0.937389E+01  0.147446E+01  0.248638E+02  0.566007E+01
  0.343972E+02  0.281579E+02  0.441797E-02  0.888617E+01  0.872064E+01  0.155410E+01  0.248638E+02  0.188989E+01
  0.343972E+02  0.281579E+02  0.441797E-02  0.106656E+02  0.999567E+01  0.163358E+01  0.248638E+02  0.185541E+01
  0.343972E+02  0.281579E+02  0.469752E-02  0.106656E+02  0.903176E+01  0.175817E+01  0.261274E+02  0.235939E+01
  0.343972E+02  0.272550E+02  0.469752E-02  0.936215E+01  0.106218E+02  0.179474E+01  0.230407E+02  0.375694E+01
  0.343972E+02  0.272550E+02  0.469752E-02  0.104024E+02  0.102467E+02  0.159819E+01  0.228711E+02  0.403389E+01
  0.343813E+02  0.272550E+02  0.469752E-02  0.104024E+02  0.815360E+01  0.137959E+01  0.228711E+02  0.365615E+01
  0.343813E+02  0.272550E+02  0.516325E-02  0.101153E+02  0.815360E+01  0.138351E+01  0.210412E+02  0.609953E+01
  0.343813E+02  0.272550E+02  0.516325E-02  0.975707E+01  0.821840E+01  0.133238E+01  0.191172E+02  0.699372E+01
  0.343813E+02  0.272550E+02  0.732662E-02  0.898151E+01  0.821840E+01  0.151806E+01  0.197211E+02  0.687757E+01
  0.343813E+02  0.272550E+02  0.728799E-02  0.864013E+01  0.763181E+01  0.175287E+01  0.195572E+02  0.632636E+01
  0.343813E+02  0.268562E+02  0.651081E-02  0.808915E+01  0.727556E+01  0.177798E+01  0.185632E+02  0.584761E+01
  0.343813E+02  0.268562E+02  0.543592E-02  0.808915E+01  0.711679E+01  0.151949E+01  0.185632E+02  0.512856E+01
  0.343813E+02  0.275970E+02  0.647178E-02  0.808915E+01  0.711679E+01  0.142137E+01  0.185632E+02  0.732382E+01
  0.343813E+02  0.275970E+02  0.641746E-02  0.934235E+01  0.866488E+01  0.114314E+01  0.185632E+02  0.890854E+01
  0.343813E+02  0.275970E+02  0.641746E-02  0.925828E+01  0.866488E+01  0.114314E+01  0.186745E+02  0.886290E+01
  0.343813E+02  0.275970E+02  0.641746E-02  0.954133E+01  0.866488E+01  0.103620E+01  0.190064E+02  0.883014E+01
  0.343813E+02  0.275970E+02  0.792515E-02  0.954133E+01  0.774123E+01  0.877875E+00  0.152980E+02  0.779603E+01
  0.343813E+02  0.275970E+02  0.862115E-02  0.857067E+01  0.829433E+01  0.956689E+00  0.142952E+02  0.683668E+01
  0.343813E+02  0.275970E+02  0.775517E-02  0.888892E+01  0.775125E+01  0.912052E+00  0.122092E+02  0.765746E+01
  0.343813E+02  0.275970E+02  0.598040E-02  0.888892E+01  0.634600E+01  0.974143E+00  0.143196E+02  0.778450E+01
  0.343813E+02  0.275970E+02  0.680034E-02  0.830943E+01  0.780161E+01  0.959011E+00  0.143196E+02  0.892184E+01
  0.343813E+02  0.278625E+02  0.680034E-02  0.731947E+01  0.780161E+01  0.102127E+01  0.151294E+02  0.824650E+01
  0.343813E+02  0.283863E+02  0.680034E-02  0.685299E+01  0.857002E+01  0.998554E+00  0.165415E+02  0.750650E+01
  0.343813E+02  0.283863E+02  0.646969E-02  0.834922E+01  0.857002E+01  0.986074E+00  0.142525E+02  0.910804E+01
  0.343813E+02  0.283863E+02  0.646969E-02  0.807864E+01  0.932196E+01  0.101415E+01  0.157335E+02  0.901944E+01
  0.343813E+02  0.283863E+02  0.646969E-02  0.813523E+01  0.791316E+01  0.101883E+01  0.167612E+02  0.839811E+01
  0.343251E+02  0.283863E+02  0.646969E-02  0.794795E+01  0.781924E+01  0.111662E+01  0.165132E+02  0.803427E+01
  0.345160E+02  0.285995E+02  0.724012E-02  0.836678E+01  0.781924E+01  0.992373E+00  0.173189E+02  0.705104E+01
  0.345160E+02  0.285995E+02  0.845137E-02  0.105243E+02  0.935464E+01  0.121238E+01  0.172150E+02  0.611147E+01
  0.345160E+02  0.285995E+02  0.737720E-02  0.100341E+02  0.935464E+01  0.134072E+01  0.172150E+02  0.745067E+01
  0.345160E+02  0.286858E+02  0.906830E-02  0.119516E+02  0.102003E+02  0.121560E+01  0.181974E+02  0.419757E+01
  0.345160E+02  0.273850E+02  0.923988E-02  0.116797E+02  0.866599E+01  0.128629E+01  0.181974E+02  0.475600E+01
  0.345160E+02  0.273850E+02  0.923988E-02  0.115761E+02  0.839582E+01  0.118237E+01  0.196449E+02  0.425935E+01
  0.345160E+02  0.273850E+02  0.759830E-02  0.109950E+02  0.861767E+01  0.129828E+01  0.203973E+02  0.685859E+01
  0.345160E+02  0.273850E+02  0.759830E-02  0.975512E+01  0.101391E+02  0.129393E+01  0.183591E+02  0.797365E+01
  0.345160E+02  0.273850E+02  0.686993E-02  0.103634E+02  0.101391E+02  0.132332E+01  0.179024E+02  0.888902E+01
  0.345160E+02  0.273850E+02  0.573373E-02  0.106218E+02  0.932507E+01  0.135890E+01  0.177139E+02  0.921899E+01
  0.345160E+02  0.273850E+02  0.573373E-02  0.106218E+02  0.932507E+01  0.131079E+01  0.193849E+02  0.868959E+01
  0.345160E+02  0.273850E+02  0.558441E-02  0.783964E+01  0.932507E+01  0.119718E+01  0.193849E+02  0.827250E+01
  0.345160E+02  0.275586E+02  0.651390E-02  0.673445E+01  0.974358E+01  0.104729E+01  0.164864E+02  0.828473E+01
  0.345160E+02  0.275586E+02  0.651390E-02  0.817262E+01  0.925855E+01  0.109438E+01  0.146497E+02  0.971430E+01
  0.345160E+02  0.275586E+02  0.651390E-02  0.817262E+01  0.925855E+01  0.902813E+00  0.146690E+02  0.982671E+01
  0.345160E+02  0.275586E+02  0.651390E-02  0.789720E+01  0.814530E+01  0.786312E+00  0.149665E+02  0.939425E+01
  0.345160E+02  0.275586E+02  0.657237E-02  0.789720E+01  0.929635E+01  0.753870E+00  0.155871E+02  0.964050E+01
  0.345160E+02  0.275586E+02  0.646492E-02  0.786722E+01  0.896182E+01  0.569879E+00  0.152479E+02  0.974991E+01
  0.345160E+02  0.275586E+02  0.705726E-02  0.786722E+01  0.910089E+01  0.500697E+00  0.193905E+02  0.824086E+01
  0.345160E+02  0.279313E+02  0.577107E-02  0.709665E+01  0.753470E+01  0.451593E+00  0.193905E+02  0.719286E+01
  0.345160E+02  0.279900E+02  0.577107E-02  0.784845E+01  0.729135E+01  0.464526E+00  0.186122E+02  0.780873E+01
  0.345160E+02  0.279900E+02  0.572790E-02  0.696576E+01  0.700658E+01  0.348486E+00  0.184846E+02  0.677647E+01
  0.345160E+02  0.270055E+02  0.771033E-02  0.678513E+01  0.803156E+01  0.329706E+00  0.184846E+02  0.603954E+01
  0.345160E+02  0.265282E+02  0.795416E-02  0.678513E+01  0.695485E+01  0.247544E+00  0.184846E+02  0.392271E+01
  0.345160E+02  0.265282E+02  0.761814E-02  0.678513E+01  0.695485E+01  0.438257E+00  0.170594E+02  0.471050E+01
  0.345160E+02  0.265282E+02  0.671189E-02  0.678513E+01  0.709825E+01  0.371682E+00  0.152875E+02  0.592511E+01
  0.345160E+02  0.265282E+02  0.662645E-02  0.693338E+01  0.757117E+01  0.672958E+00  0.121129E+02  0.614621E+01
  0.345160E+02  0.265282E+02  0.674792E-02  0.693338E+01  0.817096E+01  0.663120E+00  0.140120E+02  0.685420E+01
  0.345160E+02  0.265282E+02  0.695209E-02  0.693338E+01  0.924289E+01  0.819546E+00  0.132029E+02  0.689890E+01
  0.345160E+02  0.272216E+02  0.743995E-02  0.766377E+01  0.965907E+01  0.789395E+00  0.136911E+02  0.849070E+01
  0.345160E+02  0.272216E+02  0.800538E-02  0.766377E+01  0.904703E+01  0.956508E+00  0.131435E+02  0.748162E+01
  0.345160E+02  0.272216E+02  0.921402E-02  0.852129E+01  0.990460E+01  0.903754E+00  0.115877E+02  0.547355E+01
  0.345160E+02  0.262528E+02  0.960169E-02  0.727574E+01  0.782039E+01  0.829997E+00  0.115877E+02  0.212281E+01
  0.345160E+02  0.262528E+02  0.930458E-02  0.727574E+01  0.694456E+01  0.634694E+00  0.135976E+02  0.244098E+01
  0.345160E+02  0.270980E+02  0.930458E-02  0.727574E+01  0.784059E+01  0.662429E+00  0.120601E+02  0.424403E+01
  0.345160E+02  0.270980E+02  0.877169E-02  0.727574E+01  0.891914E+01  0.801230E+00  0.123436E+02  0.566403E+01
  0.345160E+02  0.266964E+02  0.869911E-02  0.676160E+01  0.840963E+01  0.801230E+00  0.132169E+02  0.474270E+01
  0.345160E+02  0.266964E+02  0.838653E-02  0.676160E+01  0.824163E+01  0.872454E+00  0.144871E+02  0.521874E+01
