Kmin_MC_Up_a0 Kmin_MC_Up_a1 Kmin_TR_a0    Kmin_TR_a1    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.344823E+02 -0.681701E+00  0.295497E+02 -0.175931E+01  0.475462E-02  0.126813E+02  0.801529E+01  0.511367E+00  0.128825E+02  0.271795E+02
  0.344823E+02 -0.681701E+00  0.295497E+02 -0.645428E+01  0.533141E-02  0.103720E+02  0.801529E+01  0.484771E+00  0.128825E+02  0.283838E+02
  0.344823E+02 -0.681701E+00  0.295497E+02 -0.645428E+01  0.427715E-02  0.107694E+02  0.772638E+01  0.253031E+00  0.146014E+02  0.314890E+02
  0.344823E+02 -0.681701E+00  0.295497E+02 -0.645428E+01  0.427715E-02  0.107694E+02  0.739379E+01  0.273239E+00  0.143732E+02  0.312240E+02
  0.344823E+02 -0.681701E+00  0.295497E+02 -0.645428E+01  0.400597E-02  0.111232E+02  0.739379E+01  0.449643E-01  0.162601E+02  0.314176E+02
  0.344823E+02 -0.681701E+00  0.295497E+02 -0.645428E+01  0.400597E-02  0.109099E+02  0.693781E+01  0.111132E+00  0.162601E+02  0.310133E+02
  0.344823E+02 -0.617731E+00  0.295497E+02 -0.630114E+01  0.400597E-02  0.109099E+02  0.693781E+01  0.126721E+00  0.155087E+02  0.309973E+02
  0.344823E+02 -0.617731E+00  0.295497E+02 -0.630114E+01  0.400597E-02  0.120709E+02  0.693781E+01  0.126721E+00  0.141255E+02  0.306104E+02
  0.344823E+02 -0.617731E+00  0.295497E+02 -0.630114E+01  0.400597E-02  0.107505E+02  0.622559E+01  0.297648E+00  0.131646E+02  0.299562E+02
  0.344823E+02 -0.617731E+00  0.295497E+02 -0.630114E+01  0.364791E-02  0.105833E+02  0.658624E+01  0.412977E+00  0.131646E+02  0.306817E+02
  0.344823E+02 -0.617731E+00  0.295497E+02 -0.630114E+01  0.364791E-02  0.104623E+02  0.658624E+01  0.337247E+00  0.125244E+02  0.305810E+02
  0.344823E+02 -0.617731E+00  0.295497E+02 -0.630114E+01  0.364791E-02  0.109019E+02  0.703237E+01  0.232676E+00  0.129059E+02  0.311490E+02
  0.344823E+02 -0.545363E+00  0.295497E+02 -0.630114E+01  0.364791E-02  0.107862E+02  0.798015E+01  0.283493E+00  0.129059E+02  0.311903E+02
  0.344823E+02 -0.545363E+00  0.295497E+02 -0.630114E+01  0.364791E-02  0.107862E+02  0.765379E+01  0.328585E+00  0.151663E+02  0.310862E+02
  0.344823E+02 -0.545363E+00  0.295497E+02 -0.630114E+01  0.364791E-02  0.989018E+01  0.859248E+01  0.249173E+00  0.151663E+02  0.317471E+02
  0.344823E+02 -0.545363E+00  0.295497E+02 -0.624683E+01  0.402491E-02  0.926414E+01  0.754682E+01  0.906967E-01  0.176065E+02  0.307161E+02
  0.344823E+02 -0.545363E+00  0.295497E+02 -0.624683E+01  0.402491E-02  0.806724E+01  0.720787E+01  0.842881E-01  0.179798E+02  0.299369E+02
  0.344823E+02 -0.545363E+00  0.295497E+02 -0.639795E+01  0.402491E-02  0.734580E+01  0.872329E+01  0.842881E-01  0.190568E+02  0.298781E+02
  0.344823E+02 -0.545363E+00  0.295497E+02 -0.639795E+01  0.402491E-02  0.939649E+01  0.898879E+01  0.130685E+00  0.190568E+02  0.308309E+02
  0.344823E+02 -0.545363E+00  0.295497E+02 -0.639795E+01  0.402491E-02  0.997572E+01  0.107023E+02  0.176196E-01  0.188964E+02  0.307926E+02
  0.344823E+02 -0.545363E+00  0.295497E+02 -0.639795E+01  0.326724E-02  0.877655E+01  0.120286E+02  0.176196E-01  0.183519E+02  0.296143E+02
  0.344823E+02 -0.545363E+00  0.295497E+02 -0.639795E+01  0.326724E-02  0.921685E+01  0.121010E+02  0.176196E-01  0.172128E+02  0.299967E+02
  0.344823E+02 -0.545363E+00  0.295497E+02 -0.639795E+01  0.503940E-02  0.758057E+01  0.126026E+02  0.176196E-01  0.186443E+02  0.271464E+02
  0.345880E+02 -0.545363E+00  0.295497E+02 -0.639795E+01  0.387375E-02  0.758057E+01  0.112574E+02  0.609266E-01  0.188181E+02  0.315758E+02
  0.345880E+02 -0.545363E+00  0.295497E+02 -0.639795E+01  0.387375E-02  0.758057E+01  0.123267E+02  0.158718E+00  0.188181E+02  0.311071E+02
  0.345880E+02 -0.545363E+00  0.295497E+02 -0.639795E+01  0.344625E-02  0.758057E+01  0.118221E+02  0.969121E-01  0.188181E+02  0.313610E+02
  0.345880E+02 -0.545363E+00  0.295497E+02 -0.639795E+01  0.344625E-02  0.727991E+01  0.118221E+02  0.177059E+00  0.194296E+02  0.308682E+02
  0.345880E+02 -0.545363E+00  0.295497E+02 -0.639795E+01  0.385071E-02  0.692095E+01  0.109887E+02  0.122406E+00  0.190561E+02  0.309549E+02
  0.345880E+02 -0.545363E+00  0.295497E+02 -0.736087E+01  0.386961E-02  0.692095E+01  0.103331E+02  0.117795E+00  0.192083E+02  0.305058E+02
  0.345880E+02 -0.545363E+00  0.295497E+02 -0.736087E+01  0.294230E-02  0.766075E+01  0.779937E+01  0.243170E+00  0.192083E+02  0.292778E+02
  0.345880E+02 -0.545363E+00  0.295497E+02 -0.736087E+01  0.294230E-02  0.805409E+01  0.779937E+01  0.506816E+00  0.174576E+02  0.300483E+02
  0.345880E+02 -0.545363E+00  0.295497E+02 -0.736087E+01  0.292670E-02  0.805409E+01  0.804413E+01  0.455260E+00  0.176827E+02  0.300595E+02
  0.345880E+02 -0.545363E+00  0.295497E+02 -0.736087E+01  0.292670E-02  0.937561E+01  0.880125E+01  0.426621E+00  0.170893E+02  0.309062E+02
  0.345880E+02 -0.545363E+00  0.295497E+02 -0.736087E+01  0.398999E-02  0.937561E+01  0.717664E+01  0.432181E+00  0.141539E+02  0.316590E+02
  0.345880E+02 -0.545363E+00  0.295497E+02 -0.598283E+01  0.391850E-02  0.979533E+01  0.717664E+01  0.363595E+00  0.147473E+02  0.321361E+02
  0.345880E+02 -0.545363E+00  0.295497E+02 -0.598283E+01  0.391850E-02  0.103640E+02  0.714205E+01  0.289344E+00  0.152519E+02  0.320148E+02
  0.345880E+02 -0.545363E+00  0.295497E+02 -0.598283E+01  0.391850E-02  0.100655E+02  0.848717E+01  0.109461E+00  0.152519E+02  0.329887E+02
  0.345880E+02 -0.545363E+00  0.295497E+02 -0.598283E+01  0.391850E-02  0.104312E+02  0.848717E+01  0.109461E+00  0.155553E+02  0.328985E+02
  0.345880E+02 -0.545363E+00  0.295497E+02 -0.598283E+01  0.391850E-02  0.901348E+01  0.845347E+01  0.217480E+00  0.153004E+02  0.329368E+02
  0.345880E+02 -0.545363E+00  0.295497E+02 -0.598283E+01  0.372334E-02  0.105132E+02  0.100212E+02  0.440142E+00  0.165510E+02  0.329375E+02
  0.345880E+02 -0.545363E+00  0.289160E+02 -0.398419E+01  0.372334E-02  0.105467E+02  0.103759E+02  0.446021E+00  0.177778E+02  0.321200E+02
  0.345880E+02 -0.666130E+00  0.289160E+02 -0.398419E+01  0.372334E-02  0.113009E+02  0.110361E+02  0.285719E+00  0.191738E+02  0.340085E+02
  0.345880E+02 -0.666130E+00  0.289160E+02 -0.398419E+01  0.372334E-02  0.112096E+02  0.104564E+02  0.314000E+00  0.197019E+02  0.339821E+02
  0.345880E+02 -0.666130E+00  0.289160E+02 -0.398419E+01  0.372334E-02  0.107824E+02  0.122919E+02  0.200286E+00  0.197019E+02  0.334642E+02
  0.345880E+02 -0.666130E+00  0.289160E+02 -0.398419E+01  0.397240E-02  0.128159E+02  0.118553E+02  0.200286E+00  0.205815E+02  0.321862E+02
  0.345880E+02 -0.666130E+00  0.289160E+02 -0.398419E+01  0.397240E-02  0.119634E+02  0.124433E+02  0.264129E+00  0.205815E+02  0.323288E+02
  0.345880E+02 -0.666130E+00  0.289160E+02 -0.398419E+01  0.397240E-02  0.116062E+02  0.124433E+02  0.264129E+00  0.231044E+02  0.312862E+02
  0.345880E+02 -0.666130E+00  0.289160E+02 -0.398419E+01  0.397240E-02  0.104208E+02  0.115197E+02  0.105803E+00  0.193960E+02  0.337764E+02
  0.345880E+02 -0.666130E+00  0.289160E+02 -0.398419E+01  0.397240E-02  0.112089E+02  0.108512E+02  0.239909E+00  0.176957E+02  0.343484E+02
  0.345880E+02 -0.666130E+00  0.289160E+02 -0.398419E+01  0.397240E-02  0.119583E+02  0.104133E+02  0.624317E-01  0.145391E+02  0.346952E+02
  0.345880E+02 -0.666130E+00  0.289160E+02 -0.398419E+01  0.382981E-02  0.127783E+02  0.983377E+01  0.207993E+00  0.143121E+02  0.345110E+02
  0.345880E+02 -0.666130E+00  0.289160E+02 -0.398419E+01  0.382981E-02  0.116576E+02  0.104564E+02  0.261980E+00  0.150055E+02  0.349487E+02
  0.345880E+02 -0.666130E+00  0.289160E+02 -0.398419E+01  0.362327E-02  0.125990E+02  0.942543E+01  0.246567E-01  0.145095E+02  0.347238E+02
  0.345880E+02 -0.666130E+00  0.285302E+02 -0.398419E+01  0.307690E-02  0.113731E+02  0.942543E+01  0.246567E-01  0.132816E+02  0.335649E+02
  0.345880E+02 -0.666130E+00  0.288568E+02 -0.598468E+01  0.307690E-02  0.107364E+02  0.929708E+01  0.246567E-01  0.133519E+02  0.332439E+02
  0.345880E+02 -0.798266E+00  0.288568E+02 -0.598468E+01  0.307690E-02  0.106424E+02  0.102750E+02  0.812298E-02  0.134548E+02  0.338129E+02
  0.348210E+02 -0.798266E+00  0.288568E+02 -0.598468E+01  0.307690E-02  0.111796E+02  0.874996E+01  0.101664E+00  0.152717E+02  0.368244E+02
  0.348210E+02 -0.798266E+00  0.288568E+02 -0.598468E+01  0.383732E-02  0.950282E+01  0.117279E+02  0.101664E+00  0.145363E+02  0.363509E+02
  0.348210E+02 -0.798266E+00  0.288568E+02 -0.487061E+01  0.386813E-02  0.111939E+02  0.136454E+02  0.186228E+00  0.145363E+02  0.350405E+02
  0.348210E+02 -0.798266E+00  0.288568E+02 -0.487061E+01  0.362094E-02  0.965963E+01  0.143523E+02  0.238770E+00  0.138888E+02  0.352243E+02
  0.348210E+02 -0.798266E+00  0.288568E+02 -0.487061E+01  0.362094E-02  0.106246E+02  0.142069E+02  0.165013E+00  0.138888E+02  0.352089E+02
  0.348210E+02 -0.798266E+00  0.288568E+02 -0.487061E+01  0.389474E-02  0.109628E+02  0.148840E+02  0.410243E-01  0.161710E+02  0.340493E+02
  0.346999E+02 -0.798266E+00  0.294844E+02 -0.487061E+01  0.323259E-02  0.109628E+02  0.128995E+02  0.704152E-01  0.157143E+02  0.369800E+02
  0.346999E+02 -0.798266E+00  0.294844E+02 -0.487061E+01  0.249254E-02  0.113186E+02  0.127737E+02  0.109273E+00  0.157143E+02  0.339983E+02
  0.346999E+02 -0.798266E+00  0.294844E+02 -0.487061E+01  0.350529E-02  0.108370E+02  0.137590E+02  0.943407E-01  0.115411E+02  0.358541E+02
  0.346999E+02 -0.798266E+00  0.294844E+02 -0.487061E+01  0.356728E-02  0.117665E+02  0.126538E+02  0.136192E+00  0.929277E+01  0.343138E+02
  0.346999E+02 -0.798266E+00  0.294844E+02 -0.487061E+01  0.356728E-02  0.112814E+02  0.131247E+02  0.137457E-01  0.899948E+01  0.338781E+02
  0.346999E+02 -0.798266E+00  0.294844E+02 -0.487061E+01  0.356728E-02  0.112943E+02  0.126852E+02  0.137457E-01  0.893042E+01  0.340331E+02
  0.346999E+02 -0.798266E+00  0.286079E+02 -0.344456E+01  0.356728E-02  0.102041E+02  0.123380E+02  0.121139E+00  0.101678E+02  0.358230E+02
  0.346999E+02 -0.798266E+00  0.286079E+02 -0.344456E+01  0.356728E-02  0.946845E+01  0.120293E+02  0.201617E+00  0.113892E+02  0.368352E+02
  0.346999E+02 -0.798266E+00  0.286079E+02 -0.344456E+01  0.356728E-02  0.121296E+02  0.111055E+02  0.190785E-01  0.113892E+02  0.365424E+02
  0.346999E+02 -0.798266E+00  0.286079E+02 -0.344456E+01  0.356728E-02  0.122398E+02  0.117914E+02  0.190785E-01  0.113892E+02  0.362268E+02
  0.346999E+02 -0.798266E+00  0.290076E+02 -0.344456E+01  0.356728E-02  0.132493E+02  0.117482E+02  0.190785E-01  0.107708E+02  0.347461E+02
  0.346999E+02 -0.798266E+00  0.290076E+02 -0.612577E+01  0.356728E-02  0.117065E+02  0.117482E+02  0.190785E-01  0.104891E+02  0.360588E+02
  0.346999E+02 -0.798266E+00  0.290076E+02 -0.543941E+01  0.356728E-02  0.107576E+02  0.107188E+02  0.125077E+00  0.104891E+02  0.375567E+02
  0.346999E+02 -0.798266E+00  0.290076E+02 -0.543941E+01  0.391793E-02  0.888449E+01  0.109952E+02  0.166874E+00  0.113084E+02  0.371858E+02
  0.346999E+02 -0.798266E+00  0.290076E+02 -0.543941E+01  0.403647E-02  0.868871E+01  0.906775E+01  0.226160E+00  0.113084E+02  0.369342E+02
  0.346999E+02 -0.798266E+00  0.290076E+02 -0.543941E+01  0.260267E-02  0.900413E+01  0.989634E+01  0.382489E+00  0.113084E+02  0.372540E+02
  0.346999E+02 -0.798266E+00  0.290076E+02 -0.543941E+01  0.365910E-02  0.919019E+01  0.977156E+01  0.167764E+00  0.107625E+02  0.378327E+02
  0.346999E+02 -0.798266E+00  0.290076E+02 -0.543941E+01  0.287226E-02  0.965327E+01  0.100269E+02  0.113771E+00  0.128205E+02  0.389885E+02
  0.346999E+02 -0.798266E+00  0.290076E+02 -0.543941E+01  0.287226E-02  0.965327E+01  0.973423E+01  0.133559E+00  0.125677E+02  0.389444E+02
  0.346999E+02 -0.798266E+00  0.290076E+02 -0.465019E+01  0.287226E-02  0.897219E+01  0.825111E+01  0.111074E+00  0.125677E+02  0.383604E+02
  0.346999E+02 -0.798266E+00  0.290076E+02 -0.465019E+01  0.287226E-02  0.832705E+01  0.980843E+01  0.429867E-01  0.124017E+02  0.384033E+02
  0.346999E+02 -0.798266E+00  0.290076E+02 -0.465019E+01  0.287226E-02  0.890842E+01  0.876184E+01  0.403791E-02  0.138690E+02  0.387511E+02
  0.346999E+02 -0.798266E+00  0.290076E+02 -0.465019E+01  0.287226E-02  0.806995E+01  0.876184E+01  0.179625E+00  0.162813E+02  0.382639E+02
  0.346999E+02 -0.798266E+00  0.290076E+02 -0.465019E+01  0.291602E-02  0.806995E+01  0.100038E+02  0.146328E+00  0.157096E+02  0.385666E+02
