Kmin_MC_Up_a0 Kmin_MC_Up_a1 Kmin_MC_Up_a2 Kmin_MC_Up_a3 Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Kmin_TR_a3    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.346901E+02 -0.104760E+01 -0.127866E+01  0.229444E+00  0.296479E+02 -0.339994E+01 -0.209286E+01  0.191713E+01  0.133777E-02  0.933771E+01  0.978565E+01  0.111073E+01  0.205509E+02  0.560207E+02
  0.346901E+02 -0.104760E+01 -0.127866E+01  0.229444E+00  0.296479E+02 -0.339994E+01 -0.209286E+01  0.191713E+01  0.133777E-02  0.996777E+01  0.979244E+01  0.114843E+01  0.196118E+02  0.563719E+02
  0.346901E+02 -0.104760E+01 -0.127866E+01  0.229444E+00  0.296479E+02 -0.339994E+01 -0.209286E+01  0.191713E+01  0.133777E-02  0.962883E+01  0.972836E+01  0.117332E+01  0.196118E+02  0.563716E+02
  0.346901E+02 -0.104760E+01 -0.127866E+01  0.229444E+00  0.296479E+02 -0.339994E+01 -0.209286E+01  0.191713E+01  0.133777E-02  0.105863E+02  0.821188E+01  0.999286E+00  0.176800E+02  0.567422E+02
  0.346901E+02 -0.104760E+01 -0.127866E+01  0.229444E+00  0.296479E+02 -0.228244E+01 -0.344147E+01  0.246892E+01  0.133777E-02  0.105863E+02  0.721380E+01  0.109955E+01  0.164336E+02  0.578656E+02
  0.346901E+02 -0.104760E+01 -0.127866E+01  0.117059E+01  0.296479E+02 -0.228244E+01 -0.344147E+01  0.246892E+01  0.133777E-02  0.108412E+02  0.721380E+01  0.997102E+00  0.135260E+02  0.613810E+02
  0.346901E+02 -0.104760E+01 -0.127866E+01  0.117059E+01  0.296479E+02 -0.228244E+01 -0.344147E+01  0.246892E+01  0.133777E-02  0.935364E+01  0.766978E+01  0.978961E+00  0.130934E+02  0.618943E+02
  0.346901E+02 -0.104760E+01 -0.127866E+01  0.117059E+01  0.298536E+02 -0.228244E+01 -0.344147E+01  0.246892E+01  0.154622E-02  0.965521E+01  0.771549E+01  0.109456E+01  0.120081E+02  0.617906E+02
  0.346901E+02 -0.104760E+01 -0.127866E+01  0.117059E+01  0.298536E+02 -0.228244E+01 -0.344147E+01  0.246892E+01  0.154622E-02  0.122061E+02  0.804663E+01  0.117284E+01  0.117142E+02  0.611009E+02
  0.346901E+02 -0.104760E+01 -0.127866E+01  0.117059E+01  0.298536E+02 -0.228244E+01 -0.344147E+01  0.246892E+01  0.154622E-02  0.128782E+02  0.804663E+01  0.134705E+01  0.117142E+02  0.605931E+02
  0.346901E+02 -0.104760E+01 -0.127866E+01  0.117059E+01  0.298536E+02 -0.228244E+01 -0.280889E+01 -0.679836E+00  0.136100E-02  0.123031E+02  0.796631E+01  0.162062E+01  0.132196E+02  0.594270E+02
  0.346901E+02 -0.104760E+01 -0.127866E+01  0.117059E+01  0.298536E+02 -0.228244E+01 -0.280889E+01 -0.679836E+00  0.136100E-02  0.125792E+02  0.854908E+01  0.147449E+01  0.150341E+02  0.597752E+02
  0.346901E+02 -0.104760E+01 -0.127866E+01  0.117059E+01  0.298536E+02 -0.228244E+01 -0.280889E+01 -0.679836E+00  0.136100E-02  0.131613E+02  0.983749E+01  0.138955E+01  0.144044E+02  0.597131E+02
  0.346901E+02 -0.104760E+01 -0.127866E+01  0.117059E+01  0.298536E+02 -0.228244E+01 -0.280889E+01 -0.679836E+00  0.136100E-02  0.138496E+02  0.957714E+01  0.135359E+01  0.139803E+02  0.593085E+02
  0.346901E+02 -0.104760E+01 -0.127866E+01  0.117059E+01  0.298536E+02 -0.228244E+01 -0.280889E+01 -0.679836E+00  0.136100E-02  0.131227E+02  0.108328E+02  0.141410E+01  0.139803E+02  0.595282E+02
  0.346901E+02 -0.104760E+01 -0.127866E+01  0.117059E+01  0.298536E+02 -0.228244E+01 -0.280889E+01  0.511186E+01  0.136100E-02  0.130340E+02  0.952105E+01  0.137408E+01  0.164068E+02  0.606053E+02
  0.346901E+02 -0.104760E+01 -0.127866E+01  0.117059E+01  0.298536E+02 -0.228244E+01 -0.280889E+01 -0.189843E+01  0.249366E-02  0.137998E+02  0.116837E+02  0.132948E+01  0.160995E+02  0.553860E+02
  0.346901E+02 -0.104760E+01 -0.127866E+01  0.117059E+01  0.298536E+02 -0.228244E+01 -0.280889E+01 -0.189843E+01  0.141679E-02  0.137998E+02  0.103949E+02  0.132642E+01  0.175725E+02  0.580536E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.298536E+02 -0.228244E+01 -0.280889E+01 -0.189843E+01  0.141679E-02  0.145577E+02  0.114411E+02  0.141431E+01  0.172929E+02  0.548342E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.300354E+02 -0.228244E+01 -0.280889E+01 -0.203262E+01  0.141679E-02  0.139651E+02  0.114411E+02  0.148287E+01  0.181932E+02  0.537153E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.300354E+02 -0.228244E+01 -0.280889E+01 -0.269682E+01  0.141679E-02  0.142222E+02  0.117612E+02  0.135530E+01  0.187123E+02  0.531707E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.300354E+02 -0.228244E+01 -0.280889E+01  0.325165E-01  0.141679E-02  0.142222E+02  0.117612E+02  0.138021E+01  0.214851E+02  0.523318E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.300354E+02 -0.228244E+01 -0.280889E+01  0.263959E+01  0.141679E-02  0.147568E+02  0.123416E+02  0.148072E+01  0.196732E+02  0.523814E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.300354E+02 -0.228244E+01 -0.280889E+01  0.263959E+01  0.141679E-02  0.149580E+02  0.136569E+02  0.139459E+01  0.217292E+02  0.506595E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.300354E+02 -0.228244E+01 -0.280889E+01  0.263959E+01  0.191961E-02  0.156744E+02  0.130492E+02  0.151650E+01  0.201834E+02  0.525585E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.300354E+02 -0.228244E+01 -0.280889E+01  0.263959E+01  0.191961E-02  0.143969E+02  0.136137E+02  0.151650E+01  0.192504E+02  0.535325E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.295676E+02 -0.228244E+01 -0.383630E+01  0.339819E+01  0.191961E-02  0.134970E+02  0.125948E+02  0.157311E+01  0.199865E+02  0.568216E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.295676E+02 -0.228244E+01 -0.383630E+01  0.339819E+01  0.191961E-02  0.127434E+02  0.123983E+02  0.164723E+01  0.199865E+02  0.572917E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.295676E+02 -0.228244E+01 -0.383630E+01  0.339819E+01  0.201566E-02  0.124934E+02  0.122170E+02  0.158935E+01  0.198115E+02  0.573027E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.295676E+02 -0.228244E+01 -0.178494E+01  0.214522E+01  0.201566E-02  0.114844E+02  0.121522E+02  0.146892E+01  0.199654E+02  0.574766E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.295676E+02 -0.312339E+01 -0.178494E+01  0.214522E+01  0.201566E-02  0.107876E+02  0.129126E+02  0.131649E+01  0.199654E+02  0.573580E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.295676E+02 -0.312339E+01 -0.178494E+01  0.214522E+01  0.201566E-02  0.978627E+01  0.129126E+02  0.130436E+01  0.206677E+02  0.572358E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.295676E+02 -0.312339E+01 -0.409885E+01  0.257674E+01  0.201566E-02  0.106306E+02  0.133821E+02  0.123801E+01  0.200228E+02  0.570061E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.295676E+02 -0.312339E+01 -0.409885E+01  0.257674E+01  0.201566E-02  0.103207E+02  0.131637E+02  0.124839E+01  0.189116E+02  0.576228E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.295676E+02 -0.312339E+01 -0.409885E+01  0.257674E+01  0.201566E-02  0.122031E+02  0.133167E+02  0.117655E+01  0.149394E+02  0.578453E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.295676E+02 -0.312339E+01 -0.409885E+01  0.257674E+01  0.201566E-02  0.117653E+02  0.142124E+02  0.116298E+01  0.111455E+02  0.566641E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.297573E+02 -0.312339E+01 -0.409885E+01  0.562049E+01  0.201566E-02  0.983292E+01  0.142124E+02  0.112164E+01  0.137105E+02  0.576454E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.297573E+02 -0.312339E+01 -0.409885E+01  0.113795E+00  0.201566E-02  0.791727E+01  0.142253E+02  0.107769E+01  0.114804E+02  0.570132E+02
  0.346901E+02 -0.104760E+01 -0.109694E+01  0.117059E+01  0.297573E+02 -0.312339E+01 -0.409885E+01  0.539084E+00  0.201566E-02  0.906832E+01  0.139009E+02  0.111907E+01  0.116109E+02  0.578685E+02
  0.346901E+02 -0.104760E+01 -0.129314E+01  0.117059E+01  0.297573E+02 -0.312339E+01 -0.327992E+01  0.539084E+00  0.201566E-02  0.838267E+01  0.139009E+02  0.104989E+01  0.157535E+02  0.592553E+02
  0.346901E+02 -0.104760E+01 -0.129314E+01  0.117059E+01  0.297573E+02 -0.312339E+01 -0.327992E+01  0.539084E+00  0.203662E-02  0.838267E+01  0.139009E+02  0.102555E+01  0.159475E+02  0.591447E+02
  0.346901E+02 -0.104760E+01 -0.129314E+01  0.856626E+00  0.297573E+02 -0.312339E+01 -0.327992E+01  0.539084E+00  0.188062E-02  0.799590E+01  0.158833E+02  0.100749E+01  0.174850E+02  0.577971E+02
  0.346901E+02 -0.104760E+01 -0.129314E+01  0.856626E+00  0.300198E+02 -0.312339E+01 -0.327992E+01  0.539084E+00  0.188062E-02  0.799590E+01  0.154467E+02  0.108693E+01  0.180170E+02  0.584037E+02
  0.346901E+02 -0.104760E+01 -0.129314E+01  0.856626E+00  0.300198E+02 -0.312339E+01 -0.286501E+01  0.220811E+01  0.106044E-02  0.799590E+01  0.155771E+02  0.106735E+01  0.151259E+02  0.572328E+02
  0.346901E+02 -0.104760E+01 -0.129314E+01  0.856626E+00  0.300198E+02 -0.312339E+01 -0.286501E+01  0.220811E+01  0.181370E-02  0.955919E+01  0.149491E+02  0.106735E+01  0.162688E+02  0.601329E+02
  0.346901E+02 -0.104760E+01 -0.129314E+01  0.856626E+00  0.296727E+02 -0.312339E+01 -0.286501E+01  0.220811E+01  0.181370E-02  0.955919E+01  0.141497E+02  0.980796E+00  0.162688E+02  0.601324E+02
  0.346901E+02 -0.104760E+01 -0.129314E+01  0.856626E+00  0.302440E+02 -0.312339E+01 -0.286501E+01  0.220811E+01  0.181370E-02  0.926647E+01  0.143476E+02  0.963942E+00  0.136438E+02  0.596392E+02
  0.346901E+02 -0.104760E+01 -0.129314E+01  0.856626E+00  0.302440E+02 -0.312339E+01 -0.286501E+01  0.220811E+01  0.181370E-02  0.911334E+01  0.155923E+02  0.760036E+00  0.136438E+02  0.588209E+02
  0.346901E+02 -0.104760E+01 -0.129314E+01  0.856626E+00  0.302440E+02 -0.312339E+01 -0.286501E+01  0.479428E+01  0.181370E-02  0.834829E+01  0.151079E+02  0.673904E+00  0.151145E+02  0.586420E+02
  0.346901E+02 -0.104760E+01 -0.129314E+01  0.856626E+00  0.300604E+02 -0.312339E+01 -0.286501E+01  0.479428E+01  0.181370E-02  0.755114E+01  0.135969E+02  0.645488E+00  0.129080E+02  0.599943E+02
  0.346901E+02 -0.104760E+01 -0.129314E+01  0.856626E+00  0.300604E+02 -0.312339E+01 -0.286501E+01  0.344299E+01  0.181370E-02  0.755114E+01  0.126694E+02  0.645488E+00  0.135039E+02  0.610106E+02
  0.346901E+02 -0.104760E+01 -0.129314E+01  0.856626E+00  0.300604E+02 -0.312339E+01 -0.181606E+01  0.344299E+01  0.181370E-02  0.638465E+01  0.132267E+02  0.810695E+00  0.141115E+02  0.593377E+02
