Kmin_MC_Up_a0 Kmin_MC_Up_a1 Kmin_MC_Up_a2 Kmin_MC_Up_a3 Kmin_MC_Up_a4 Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Kmin_TR_a3    Kmin_TR_a4    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.345753E+02 -0.506465E+00 -0.180181E+01  0.133095E+01 -0.727533E+00  0.302604E+02 -0.432874E+01 -0.250438E+01  0.362452E+00  0.292232E+01  0.180599E-02  0.108803E+02  0.118675E+02  0.122467E+01  0.955260E+01  0.173195E+03
  0.345753E+02 -0.506465E+00 -0.180181E+01  0.133095E+01 -0.727533E+00  0.302827E+02 -0.432874E+01 -0.250438E+01  0.362452E+00  0.292232E+01  0.180599E-02  0.105325E+02  0.120737E+02  0.129885E+01  0.108392E+02  0.174276E+03
  0.345753E+02 -0.506465E+00 -0.180181E+01  0.161820E+01 -0.727533E+00  0.302827E+02 -0.432874E+01 -0.250438E+01  0.362452E+00  0.292232E+01  0.180599E-02  0.102632E+02  0.120737E+02  0.115321E+01  0.118299E+02  0.174351E+03
  0.345753E+02 -0.506465E+00 -0.180181E+01  0.161820E+01 -0.727533E+00  0.302827E+02 -0.432874E+01 -0.250438E+01  0.817646E+00  0.292232E+01  0.180599E-02  0.989716E+01  0.132943E+02  0.128014E+01  0.107890E+02  0.173921E+03
  0.345753E+02 -0.506465E+00 -0.180181E+01  0.161820E+01 -0.727533E+00  0.293649E+02 -0.432874E+01 -0.676321E+00  0.817646E+00  0.292232E+01  0.215342E-02  0.989716E+01  0.132943E+02  0.134972E+01  0.984546E+01  0.173350E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.161820E+01 -0.727533E+00  0.292867E+02 -0.432874E+01 -0.676321E+00  0.817646E+00  0.243393E+01  0.215342E-02  0.886554E+01  0.131595E+02  0.133385E+01  0.906428E+01  0.173033E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.161820E+01 -0.727533E+00  0.292867E+02 -0.432874E+01 -0.676321E+00  0.157716E+01  0.243393E+01  0.215342E-02  0.902963E+01  0.129334E+02  0.134543E+01  0.906428E+01  0.173420E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.161820E+01 -0.727533E+00  0.292867E+02 -0.432874E+01 -0.676321E+00  0.157716E+01  0.243393E+01  0.215342E-02  0.837055E+01  0.129334E+02  0.141832E+01  0.904754E+01  0.173259E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.161820E+01 -0.727533E+00  0.292867E+02 -0.432874E+01 -0.676321E+00  0.157716E+01  0.243393E+01  0.215342E-02  0.841281E+01  0.133744E+02  0.129896E+01  0.911163E+01  0.172989E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.161820E+01 -0.727533E+00  0.292867E+02 -0.432874E+01 -0.676321E+00  0.157716E+01  0.243393E+01  0.215342E-02  0.782594E+01  0.139512E+02  0.106803E+01  0.911163E+01  0.171607E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.161820E+01 -0.727533E+00  0.292867E+02 -0.432874E+01 -0.676321E+00  0.157716E+01  0.243393E+01  0.215342E-02  0.835525E+01  0.135603E+02  0.100750E+01  0.998216E+01  0.172726E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.161820E+01 -0.194456E+01  0.292867E+02 -0.432874E+01 -0.676321E+00  0.157716E+01  0.264491E+00  0.250724E-02  0.835525E+01  0.112776E+02  0.113329E+01  0.106121E+02  0.171652E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.161820E+01 -0.194456E+01  0.292867E+02 -0.432874E+01 -0.676321E+00  0.474012E+01  0.328460E+00  0.204405E-02  0.837439E+01  0.115647E+02  0.119268E+01  0.106121E+02  0.169064E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.161820E+01 -0.194456E+01  0.292867E+02 -0.432874E+01 -0.676321E+00  0.474012E+01  0.328460E+00  0.204405E-02  0.926000E+01  0.122554E+02  0.119268E+01  0.982227E+01  0.168306E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.131744E+01 -0.194456E+01  0.292867E+02 -0.432874E+01 -0.676321E+00  0.165288E+01  0.323791E+00  0.234315E-02  0.878791E+01  0.118052E+02  0.116143E+01  0.982227E+01  0.171981E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.131744E+01 -0.174810E+01  0.292867E+02 -0.432874E+01 -0.676321E+00  0.165288E+01  0.323791E+00  0.207293E-02  0.108968E+02  0.118052E+02  0.123455E+01  0.955825E+01  0.172929E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.131744E+01 -0.174810E+01  0.292867E+02 -0.432874E+01 -0.676321E+00  0.200061E+01  0.150532E+01  0.207293E-02  0.994507E+01  0.124967E+02  0.143813E+01  0.104797E+02  0.174242E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.131744E+01 -0.174810E+01  0.292867E+02 -0.432874E+01 -0.676321E+00  0.200061E+01  0.551255E+00  0.218113E-02  0.920997E+01  0.116573E+02  0.164304E+01  0.117905E+02  0.175249E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.131744E+01 -0.174810E+01  0.292867E+02 -0.432874E+01 -0.187518E+01  0.200061E+01  0.254377E+01  0.214121E-02  0.104336E+02  0.128537E+02  0.160822E+01  0.117640E+02  0.175708E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.131744E+01 -0.174810E+01  0.292056E+02 -0.432874E+01 -0.242236E+01  0.200061E+01  0.254377E+01  0.214121E-02  0.104336E+02  0.131641E+02  0.167064E+01  0.137865E+02  0.176027E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.131744E+01 -0.174810E+01  0.292056E+02 -0.321124E+01 -0.377097E+01  0.200061E+01  0.254377E+01  0.214121E-02  0.943549E+01  0.141668E+02  0.158754E+01  0.134274E+02  0.172205E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.131744E+01 -0.174810E+01  0.292056E+02 -0.321124E+01 -0.377097E+01  0.200061E+01  0.254377E+01  0.214121E-02  0.749712E+01  0.145670E+02  0.159412E+01  0.117962E+02  0.170740E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.131744E+01 -0.174810E+01  0.292056E+02 -0.470401E+01 -0.377097E+01  0.200061E+01  0.282014E+01  0.184662E-02  0.761693E+01  0.140344E+02  0.147756E+01  0.117962E+02  0.172574E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.131744E+01 -0.174810E+01  0.292056E+02 -0.470401E+01 -0.377097E+01  0.200061E+01  0.282014E+01  0.184662E-02  0.991637E+01  0.137600E+02  0.137751E+01  0.126757E+02  0.173211E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.131744E+01 -0.174810E+01  0.292056E+02 -0.470401E+01 -0.377097E+01  0.200061E+01  0.282014E+01  0.184662E-02  0.964305E+01  0.137600E+02  0.145037E+01  0.132316E+02  0.173720E+03
  0.346650E+02 -0.506465E+00 -0.180181E+01  0.131744E+01 -0.174810E+01  0.292056E+02 -0.470401E+01 -0.377097E+01  0.200061E+01  0.347460E+01  0.184662E-02  0.828377E+01  0.136396E+02  0.145226E+01  0.132316E+02  0.173424E+03
  0.346650E+02 -0.841819E+00 -0.106415E+01  0.131744E+01 -0.174810E+01  0.292056E+02 -0.470401E+01 -0.377097E+01  0.200061E+01  0.347460E+01  0.184662E-02  0.903243E+01  0.133464E+02  0.145226E+01  0.119902E+02  0.177371E+03
  0.346650E+02 -0.841819E+00 -0.106415E+01  0.131744E+01 -0.174810E+01  0.292056E+02 -0.470401E+01 -0.377097E+01  0.200061E+01  0.347460E+01  0.183103E-02  0.903243E+01  0.133464E+02  0.140539E+01  0.121949E+02  0.177316E+03
  0.346650E+02 -0.841819E+00 -0.106415E+01  0.131744E+01 -0.174810E+01  0.292056E+02 -0.470401E+01 -0.377097E+01 -0.876476E+00  0.121297E+01  0.136323E-02  0.903243E+01  0.133464E+02  0.151172E+01  0.121949E+02  0.173132E+03
  0.346650E+02 -0.841819E+00 -0.106415E+01  0.131744E+01 -0.174810E+01  0.296184E+02 -0.470401E+01 -0.434293E+01  0.217597E+01  0.121297E+01  0.136323E-02  0.104151E+02  0.113691E+02  0.138054E+01  0.113041E+02  0.175515E+03
  0.346650E+02 -0.841819E+00 -0.177412E+01  0.131744E+01 -0.174810E+01  0.296184E+02 -0.470401E+01  0.143750E+01  0.217597E+01  0.824174E+00  0.166815E-02  0.106693E+02  0.895992E+01  0.129292E+01  0.130031E+02  0.182645E+03
  0.346650E+02 -0.841819E+00 -0.177412E+01  0.131744E+01 -0.174810E+01  0.296184E+02 -0.470401E+01  0.143750E+01  0.217597E+01  0.824174E+00  0.166815E-02  0.994777E+01  0.788306E+01  0.143034E+01  0.130031E+02  0.182711E+03
  0.346650E+02 -0.841819E+00 -0.177412E+01  0.131744E+01 -0.156639E+01  0.296184E+02 -0.470401E+01 -0.123755E+00  0.217597E+01  0.824174E+00  0.166815E-02  0.107057E+02  0.892929E+01  0.151823E+01  0.130031E+02  0.186935E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.296184E+02 -0.470401E+01 -0.257940E+00  0.217597E+01  0.824174E+00  0.166815E-02  0.113913E+02  0.952944E+01  0.137250E+01  0.142722E+02  0.186329E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.296184E+02 -0.470401E+01 -0.257940E+00  0.217597E+01  0.824174E+00  0.201422E-02  0.105022E+02  0.997143E+01  0.151737E+01  0.136898E+02  0.185271E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.296184E+02 -0.470401E+01 -0.257940E+00  0.217597E+01  0.824174E+00  0.201422E-02  0.110353E+02  0.931539E+01  0.152429E+01  0.141984E+02  0.185161E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.296184E+02 -0.470401E+01 -0.257940E+00  0.217597E+01  0.824174E+00  0.201422E-02  0.104359E+02  0.992047E+01  0.152429E+01  0.141984E+02  0.185315E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.296184E+02 -0.470401E+01 -0.257940E+00  0.217597E+01  0.341875E+01  0.150409E-02  0.110686E+02  0.903806E+01  0.157457E+01  0.152731E+02  0.185141E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.296184E+02 -0.470401E+01 -0.257940E+00  0.217597E+01  0.233927E+00  0.150409E-02  0.102958E+02  0.934672E+01  0.146265E+01  0.129459E+02  0.186355E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.296184E+02 -0.470401E+01 -0.257940E+00  0.114857E+01  0.992528E+00  0.150409E-02  0.939588E+01  0.934672E+01  0.151925E+01  0.136821E+02  0.186992E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.296184E+02 -0.470401E+01 -0.257940E+00  0.114857E+01  0.992528E+00  0.150409E-02  0.939588E+01  0.923326E+01  0.138052E+01  0.128625E+02  0.186882E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.296184E+02 -0.470401E+01 -0.257940E+00  0.114857E+01  0.140408E+01  0.150409E-02  0.943849E+01  0.985609E+01  0.137869E+01  0.138546E+02  0.187005E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.296184E+02 -0.470401E+01 -0.257940E+00  0.196915E+01  0.140408E+01  0.177570E-02  0.102187E+02  0.102640E+02  0.134552E+01  0.136970E+02  0.186443E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.296184E+02 -0.470401E+01 -0.257940E+00  0.196915E+01  0.140408E+01  0.177570E-02  0.108746E+02  0.104033E+02  0.134860E+01  0.160030E+02  0.186170E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.296184E+02 -0.345616E+01 -0.223545E+01  0.196915E+01  0.140408E+01  0.177570E-02  0.104822E+02  0.109674E+02  0.146962E+01  0.158618E+02  0.187831E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.296184E+02 -0.345616E+01 -0.621983E+00  0.196915E+01  0.505225E+01  0.204950E-02  0.107896E+02  0.115830E+02  0.135690E+01  0.179365E+02  0.183493E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.296184E+02 -0.345616E+01 -0.621983E+00  0.196915E+01 -0.115505E+01  0.204950E-02  0.975672E+01  0.118179E+02  0.128290E+01  0.184217E+02  0.184351E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.296184E+02 -0.345616E+01 -0.621983E+00  0.196915E+01 -0.115505E+01  0.191376E-02  0.975672E+01  0.114630E+02  0.128290E+01  0.184217E+02  0.185212E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.296184E+02 -0.345616E+01 -0.621983E+00  0.196915E+01 -0.115505E+01  0.191376E-02  0.931579E+01  0.118910E+02  0.117158E+01  0.181550E+02  0.184957E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.296512E+02 -0.345616E+01 -0.621983E+00  0.196915E+01 -0.115505E+01  0.191376E-02  0.825668E+01  0.120713E+02  0.124037E+01  0.162613E+02  0.185156E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.298725E+02 -0.345616E+01 -0.140348E+01  0.175116E+01 -0.115505E+01  0.191376E-02  0.805106E+01  0.121737E+02  0.131939E+01  0.170690E+02  0.184223E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.298725E+02 -0.345616E+01 -0.140348E+01  0.175116E+01 -0.115505E+01  0.191376E-02  0.865853E+01  0.121946E+02  0.131939E+01  0.170690E+02  0.184469E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.113884E+01  0.297626E+02 -0.345616E+01 -0.140348E+01  0.175116E+01 -0.115505E+01  0.175776E-02  0.830692E+01  0.139968E+02  0.130296E+01  0.184667E+02  0.184167E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.452477E+00  0.297626E+02 -0.345616E+01 -0.140348E+01  0.175116E+01 -0.115505E+01  0.136087E-02  0.902909E+01  0.143192E+02  0.139635E+01  0.189927E+02  0.184625E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.452477E+00  0.297626E+02 -0.345616E+01 -0.140348E+01  0.269948E+01 -0.115505E+01  0.136087E-02  0.915160E+01  0.147101E+02  0.164533E+01  0.163690E+02  0.184373E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.452477E+00  0.297626E+02 -0.345616E+01 -0.140348E+01  0.269948E+01  0.194867E+00  0.136087E-02  0.100375E+02  0.147101E+02  0.160076E+01  0.147740E+02  0.185232E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.452477E+00  0.297626E+02 -0.345616E+01 -0.140348E+01  0.269948E+01  0.194867E+00  0.136087E-02  0.114186E+02  0.144084E+02  0.167085E+01  0.160633E+02  0.184882E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.452477E+00  0.297626E+02 -0.345616E+01 -0.140348E+01  0.269948E+01  0.194867E+00  0.136087E-02  0.103817E+02  0.153735E+02  0.180194E+01  0.156950E+02  0.184349E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.452477E+00  0.297626E+02 -0.345616E+01 -0.140348E+01  0.269948E+01  0.202859E+01  0.136087E-02  0.925757E+01  0.146780E+02  0.175790E+01  0.145204E+02  0.185178E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.452477E+00  0.295947E+02 -0.345616E+01 -0.140348E+01  0.269948E+01  0.202859E+01  0.136087E-02  0.788391E+01  0.144197E+02  0.162417E+01  0.143122E+02  0.184114E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.452477E+00  0.295947E+02 -0.345616E+01 -0.140348E+01  0.269948E+01  0.202859E+01  0.136087E-02  0.824507E+01  0.137165E+02  0.159540E+01  0.143122E+02  0.184831E+03
  0.346650E+02 -0.841819E+00 -0.153028E+01  0.131744E+01 -0.452477E+00  0.295947E+02 -0.345616E+01 -0.140348E+01  0.269948E+01  0.202859E+01  0.136087E-02  0.856589E+01  0.124962E+02  0.182084E+01  0.128971E+02  0.185140E+03
