Kmin_MC_Up_a0  Kmin_MC_Up_a1  Kmin_MC_Up_a2  Kmin_MC_Up_a3  Kmin_MC_Up_a4  Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Kmin_TR_a4     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.350357E+02  -0.187769E+01  -0.602852E+00   0.103240E+00   0.387777E+00   0.302281E+02  -0.330905E+01  -0.712961E+00   0.187738E+01   0.188601E+01   0.148826E-03   0.163266E+02   0.937133E+01   0.102465E+01   0.148813E+02   0.211735E+03
   0.350357E+02  -0.192634E+01  -0.673299E+00   0.141811E+00  -0.148371E+00   0.302442E+02  -0.357218E+01  -0.712961E+00   0.680920E+00   0.695872E+00   0.187889E-03   0.103926E+02   0.101407E+02   0.159263E+00   0.136101E+02   0.216296E+03
   0.350814E+02  -0.196786E+01  -0.673299E+00  -0.325172E-01  -0.148371E+00   0.301309E+02  -0.291646E+01  -0.102748E+01   0.782102E+00   0.680414E+00   0.177001E-03   0.103926E+02   0.117855E+02   0.131416E-01   0.217749E+02   0.217794E+03
   0.350785E+02  -0.197573E+01  -0.673299E+00   0.151067E+00  -0.854737E-01   0.301309E+02  -0.298154E+01  -0.102748E+01   0.782102E+00   0.680414E+00   0.536768E-03   0.829645E+01   0.857682E+01   0.193502E+00   0.196760E+02   0.219710E+03
   0.350199E+02  -0.195995E+01  -0.817041E+00   0.363243E+00  -0.205245E+00   0.301309E+02  -0.293522E+01  -0.932675E+00   0.344753E+00   0.680414E+00   0.361478E-03   0.114895E+02   0.929104E+01   0.288815E+00   0.155067E+02   0.216036E+03
   0.350199E+02  -0.198023E+01  -0.665370E+00   0.129496E+00   0.729303E-01   0.303298E+02  -0.262283E+01  -0.960263E+00   0.137848E+00   0.680414E+00   0.924687E-03   0.109702E+02   0.994625E+01   0.121747E+00   0.223038E+02   0.212864E+03
   0.350949E+02  -0.202121E+01  -0.677146E+00   0.346680E+00  -0.898765E-01   0.300459E+02  -0.281049E+01  -0.108431E+01  -0.419662E-01   0.703195E+00   0.649192E-03   0.114645E+02   0.930558E+01   0.322377E+00   0.154260E+02   0.218711E+03
   0.351143E+02  -0.202121E+01  -0.739867E+00   0.119247E+00  -0.139896E+00   0.302093E+02  -0.312206E+01  -0.108431E+01  -0.419662E-01   0.117721E+01   0.240005E-03   0.121394E+02   0.999522E+01   0.266959E+00   0.206925E+02   0.217341E+03
   0.350697E+02  -0.201253E+01  -0.736468E+00   0.430612E+00  -0.139896E+00   0.302093E+02  -0.268143E+01  -0.232115E+00   0.331454E+00  -0.100771E+01   0.244993E-03   0.109625E+02   0.911214E+01   0.230097E+00   0.126448E+02   0.214855E+03
   0.350697E+02  -0.190683E+01  -0.863232E+00   0.526023E-01  -0.371673E+00   0.300407E+02  -0.270535E+01  -0.546529E+00   0.331454E+00  -0.729930E+00   0.264715E-03   0.145857E+02   0.921056E+01   0.755751E-01   0.989247E+01   0.214741E+03
   0.350540E+02  -0.189370E+01  -0.956448E+00   0.604811E+00  -0.371673E+00   0.300453E+02  -0.287167E+01  -0.546529E+00   0.331454E+00  -0.196371E+00   0.879721E-03   0.117137E+02   0.102918E+02   0.579269E-01   0.117920E+02   0.216302E+03
   0.350777E+02  -0.177991E+01  -0.115915E+01   0.246123E+00  -0.290017E+00   0.300604E+02  -0.332954E+01  -0.108958E+01   0.409972E+00  -0.699314E-01   0.264123E-03   0.780536E+01   0.104405E+02   0.391024E+00   0.157008E+02   0.214454E+03
   0.350355E+02  -0.177991E+01  -0.827917E+00   0.136193E+00  -0.808133E-01   0.299441E+02  -0.297202E+01  -0.126720E+01  -0.330358E-01  -0.699314E-01   0.382266E-03   0.956333E+01   0.146752E+02   0.617035E+00   0.181808E+02   0.214918E+03
   0.350570E+02  -0.180915E+01  -0.867406E+00  -0.109289E+00  -0.808133E-01   0.299031E+02  -0.305010E+01  -0.779037E+00   0.149212E+01   0.101429E+01   0.314589E-03   0.111852E+02   0.122295E+02   0.461199E+00   0.158120E+02   0.216792E+03
   0.350183E+02  -0.178821E+01  -0.867406E+00   0.322181E+00  -0.343056E+00   0.300165E+02  -0.329352E+01  -0.154117E+01   0.116239E+01   0.151356E+01   0.391397E-03   0.852901E+01   0.116382E+02   0.229443E+00   0.157427E+02   0.220114E+03
   0.350100E+02  -0.181882E+01  -0.916054E+00   0.177005E+00  -0.569398E+00   0.299182E+02  -0.329352E+01  -0.109209E+01   0.589698E+00   0.912231E+00   0.727653E-03   0.958344E+01   0.998506E+01   0.391623E+00   0.148511E+02   0.218154E+03
   0.350556E+02  -0.181882E+01  -0.937390E+00   0.177005E+00  -0.116043E+00   0.299182E+02  -0.303507E+01  -0.848265E+00   0.558178E+00   0.912231E+00   0.121808E-03   0.105001E+02   0.122108E+02   0.268400E+00   0.160130E+02   0.219954E+03
   0.350556E+02  -0.180370E+01  -0.824000E+00   0.177005E+00  -0.116043E+00   0.299919E+02  -0.293622E+01  -0.126891E+01   0.558178E+00   0.177540E+00   0.271425E-03   0.851501E+01   0.995621E+01   0.310856E+00   0.156060E+02   0.219386E+03
   0.350556E+02  -0.188573E+01  -0.884338E+00   0.405063E+00  -0.314386E+00   0.299393E+02  -0.293622E+01  -0.268582E+01   0.113890E+01   0.297370E+01   0.578399E-03   0.722064E+01   0.118685E+02   0.968101E+00   0.143584E+02   0.211897E+03
   0.350556E+02  -0.183089E+01  -0.884338E+00   0.254830E+00  -0.392189E+00   0.298684E+02  -0.312088E+01  -0.170163E+01  -0.374782E+00   0.102559E+01   0.271971E-04   0.101536E+02   0.978982E+01   0.172313E+00   0.133012E+02   0.214438E+03
   0.350185E+02  -0.186999E+01  -0.848120E+00   0.275382E+00  -0.630428E+00   0.298684E+02  -0.291434E+01  -0.121805E+01   0.102948E+01   0.119478E+01   0.804563E-03   0.968902E+01   0.987767E+01   0.532616E+00   0.153540E+02   0.216262E+03
   0.350461E+02  -0.185380E+01  -0.854140E+00  -0.239132E+00  -0.274314E+00   0.300557E+02  -0.324781E+01  -0.121805E+01   0.900432E+00   0.192889E+01   0.280581E-03   0.106410E+02   0.108722E+02   0.325947E+00   0.150891E+02   0.218965E+03
   0.350698E+02  -0.195180E+01  -0.720610E+00  -0.399542E+00  -0.241991E+00   0.301070E+02  -0.327818E+01  -0.184354E+01   0.900432E+00   0.192889E+01   0.601615E-03   0.109203E+02   0.795373E+01   0.249641E+00   0.110730E+02   0.215024E+03
   0.350960E+02  -0.202378E+01  -0.629866E+00  -0.399542E+00  -0.344753E+00   0.301070E+02  -0.327818E+01  -0.151680E+01   0.162959E+00   0.866800E+00   0.488552E-03   0.122345E+02   0.842859E+01   0.113562E+00   0.110319E+02   0.213841E+03
   0.350092E+02  -0.181971E+01  -0.482942E+00   0.755372E-01  -0.299718E+00   0.299110E+02  -0.327818E+01  -0.978493E+00   0.292243E+00   0.866800E+00   0.787051E-03   0.832465E+01   0.809643E+01   0.212590E+00   0.132520E+02   0.215729E+03
   0.350148E+02  -0.183935E+01  -0.737450E+00   0.126085E+00  -0.620770E+00   0.299233E+02  -0.306036E+01  -0.129544E+01   0.292243E+00   0.168726E+01   0.373903E-03   0.157527E+02   0.648997E+01   0.469351E-01   0.132834E+02   0.215006E+03
   0.350826E+02  -0.199253E+01  -0.777237E+00  -0.189877E+00   0.300683E+00   0.302450E+02  -0.281135E+01  -0.136481E+01  -0.885574E-01   0.685252E+00   0.241074E-03   0.106272E+02   0.121913E+02   0.430137E+00   0.105872E+02   0.216535E+03
   0.351637E+02  -0.216112E+01  -0.564539E+00   0.195621E+00   0.614648E+00   0.302450E+02  -0.281135E+01  -0.106062E+01  -0.508733E-01   0.175964E+00   0.745976E-03   0.101985E+02   0.119864E+02   0.856102E+00   0.127604E+02   0.210692E+03
   0.351679E+02  -0.214269E+01  -0.510740E+00  -0.264533E+00   0.652887E+00   0.302033E+02  -0.272023E+01  -0.187558E+01  -0.120204E+01   0.682846E-01   0.657198E-03   0.925885E+01   0.163735E+02   0.136564E+01   0.131120E+02   0.206142E+03
   0.351772E+02  -0.224611E+01  -0.409952E+00  -0.586638E-01   0.282553E+00   0.302033E+02  -0.295542E+01  -0.120270E+01   0.138050E+01   0.682846E-01   0.389466E-04   0.108842E+02   0.117465E+02   0.790484E+00   0.143539E+02   0.212618E+03
   0.351499E+02  -0.220362E+01  -0.362066E+00  -0.694195E+00   0.126428E+00   0.302058E+02  -0.303477E+01  -0.152697E+01  -0.413505E-02   0.139538E+01   0.759416E-03   0.965647E+01   0.744440E+01   0.255066E+01   0.124183E+02   0.205485E+03
   0.351799E+02  -0.219440E+01  -0.506923E+00   0.140470E+00   0.126428E+00   0.302058E+02  -0.203432E+01  -0.265858E+01   0.655110E+01  -0.135773E+01   0.369871E-03   0.106130E+02   0.113817E+02   0.313864E+01   0.177921E+02   0.199336E+03
   0.351537E+02  -0.219440E+01  -0.506923E+00  -0.631534E+00   0.485530E+00   0.304107E+02  -0.305879E+01  -0.116836E+01   0.288991E+01  -0.569364E+00   0.940692E-03   0.107389E+02   0.112708E+02   0.277366E+01   0.140286E+02   0.205512E+03
   0.351295E+02  -0.209649E+01  -0.371864E+00  -0.589325E+00   0.676537E+00   0.300637E+02  -0.189730E+01  -0.187860E+01   0.390981E+01   0.210000E+00   0.348899E-03   0.971231E+01   0.120887E+02   0.212288E+01   0.133673E+02   0.207145E+03
   0.351718E+02  -0.200917E+01  -0.638336E+00  -0.218456E+00   0.947572E+00   0.303368E+02  -0.358418E+01  -0.202151E+01   0.179113E+01   0.366293E+01   0.436488E-03   0.130765E+02   0.129910E+02   0.152152E+01   0.124092E+02   0.205654E+03
   0.351521E+02  -0.205145E+01  -0.675919E+00  -0.209999E+00  -0.472030E-03   0.300962E+02  -0.294388E+01  -0.945601E+00   0.110110E+01   0.202057E+00   0.543900E-03   0.961854E+01   0.807604E+01   0.159776E+00   0.233864E+02   0.211449E+03
   0.351012E+02  -0.198508E+01  -0.628857E+00   0.162200E+00   0.272975E+00   0.300953E+02  -0.285931E+01  -0.103644E+01  -0.896793E-01   0.998251E+00   0.258435E-03   0.153001E+02   0.137065E+02   0.214832E+00   0.135653E+02   0.215763E+03
   0.350729E+02  -0.184649E+01  -0.628857E+00   0.241088E+00   0.272975E+00   0.299409E+02  -0.292405E+01  -0.794127E+00   0.680775E+00   0.262667E+00   0.168079E-03   0.118823E+02   0.158932E+02   0.509645E+00   0.123194E+02   0.212181E+03
   0.350300E+02  -0.188051E+01  -0.818160E+00   0.329399E+00  -0.319833E+00   0.299646E+02  -0.292405E+01  -0.794127E+00   0.124151E+01  -0.165139E+00   0.138987E-03   0.115082E+02   0.930974E+01   0.248524E+00   0.143224E+02   0.217580E+03
   0.350408E+02  -0.181208E+01  -0.908310E+00   0.396056E+00  -0.221666E+00   0.299646E+02  -0.306149E+01  -0.661718E+00   0.225028E+00   0.494854E+00   0.314614E-03   0.944671E+01   0.897570E+01   0.784242E-01   0.152427E+02   0.221342E+03
   0.350185E+02  -0.184585E+01  -0.854594E+00   0.515842E+00  -0.246882E+00   0.302286E+02  -0.306149E+01  -0.661718E+00   0.321956E+00   0.409465E+00   0.964851E-03   0.845712E+01   0.128742E+02   0.153573E+00   0.166574E+02   0.215233E+03
   0.350855E+02  -0.193231E+01  -0.854594E+00   0.105893E+00  -0.548331E+00   0.298822E+02  -0.306149E+01  -0.763877E+00   0.321956E+00   0.409465E+00   0.294415E-03   0.114467E+02   0.998436E+01   0.110784E-01   0.185029E+02   0.218714E+03
   0.350656E+02  -0.193231E+01  -0.815960E+00   0.105893E+00  -0.428997E+00   0.299574E+02  -0.304413E+01  -0.661831E+00   0.321956E+00   0.409465E+00   0.229278E-03   0.120176E+02   0.923823E+01   0.110784E-01   0.142094E+02   0.221046E+03
   0.351003E+02  -0.196842E+01  -0.797467E+00  -0.181602E-01  -0.428997E+00   0.298376E+02  -0.304413E+01  -0.661831E+00   0.536806E+00   0.409465E+00   0.110061E-03   0.108141E+02   0.793926E+01   0.110784E-01   0.169319E+02   0.217734E+03
   0.350732E+02  -0.196842E+01  -0.745526E+00   0.757303E-02  -0.189783E+00   0.301502E+02  -0.291037E+01  -0.904083E+00   0.536806E+00   0.217903E+00   0.177222E-03   0.134413E+02   0.819937E+01   0.689593E-01   0.828406E+01   0.216196E+03
   0.350836E+02  -0.191282E+01  -0.745526E+00   0.231630E+00  -0.189783E+00   0.300221E+02  -0.322461E+01  -0.155093E+01   0.651195E+00   0.187901E+01   0.486702E-03   0.801850E+01   0.109511E+02   0.210607E+00   0.147262E+02   0.220491E+03
   0.350702E+02  -0.196067E+01  -0.631355E+00  -0.247920E-01  -0.538077E+00   0.300822E+02  -0.300714E+01  -0.155093E+01   0.284767E+00   0.187901E+01   0.341931E-03   0.100082E+02   0.713011E+01   0.262183E+00   0.185295E+02   0.215573E+03
   0.350466E+02  -0.199708E+01  -0.627227E+00   0.258235E+00  -0.244185E+00   0.301324E+02  -0.291488E+01  -0.155093E+01  -0.191551E+00   0.181705E+01   0.568287E-03   0.119735E+02   0.897874E+01   0.262183E+00   0.103771E+02   0.216100E+03
   0.350717E+02  -0.198715E+01  -0.754728E+00  -0.231093E+00   0.191683E-01   0.301522E+02  -0.307021E+01  -0.367493E+00   0.162680E+01   0.181705E+01   0.145543E-03   0.110663E+02   0.100025E+02   0.781104E+00   0.157176E+02   0.214360E+03
   0.350402E+02  -0.178205E+01  -0.986238E+00   0.372504E-01   0.231093E+00   0.303389E+02  -0.359215E+01  -0.178375E+01   0.402322E+00   0.177437E+01   0.318344E-03   0.115640E+02   0.879523E+01   0.233456E+00   0.118444E+02   0.214656E+03
   0.350477E+02  -0.178205E+01  -0.944505E+00  -0.238995E+00   0.292106E+00   0.302806E+02  -0.274895E+01  -0.122134E+01   0.414698E+00   0.513146E-01   0.685081E-04   0.134628E+02   0.111047E+02   0.224316E+00   0.138062E+02   0.214469E+03
   0.350477E+02  -0.182413E+01  -0.873251E+00   0.265358E+00   0.160443E+00   0.300027E+02  -0.300471E+01  -0.865587E+00   0.414698E+00   0.687468E+00   0.515009E-03   0.117885E+02   0.108105E+02   0.321063E+00   0.140194E+02   0.220219E+03
   0.350639E+02  -0.182413E+01  -0.777270E+00  -0.870491E-01   0.586192E-01   0.301650E+02  -0.339542E+01  -0.865587E+00   0.157843E+01   0.698768E+00   0.537002E-03   0.894615E+01   0.100183E+02   0.503286E+00   0.152186E+02   0.217456E+03
   0.350841E+02  -0.193380E+01  -0.783395E+00  -0.162062E+00   0.311333E+00   0.301497E+02  -0.339542E+01  -0.104939E+01   0.804397E+00   0.406581E+00   0.800995E-03   0.128515E+02   0.979150E+01   0.503286E+00   0.129140E+02   0.215535E+03
   0.350852E+02  -0.192534E+01  -0.754969E+00  -0.137945E+00   0.311333E+00   0.303429E+02  -0.384275E+01  -0.141452E+01   0.539716E+00   0.844966E+00   0.635511E-03   0.117326E+02   0.797090E+01   0.887905E+00   0.138651E+02   0.214944E+03
   0.351156E+02  -0.195263E+01  -0.787364E+00   0.683078E-02   0.114079E-01   0.299974E+02  -0.322047E+01  -0.239443E+01   0.155818E+01   0.184204E+01   0.182124E-03   0.825725E+01   0.753509E+01   0.136132E+01   0.148924E+02   0.212501E+03
   0.351156E+02  -0.199904E+01  -0.436133E+00  -0.222681E+00   0.114079E-01   0.303438E+02  -0.441164E+01  -0.905528E+00   0.179112E+01   0.113978E+01   0.315050E-03   0.815870E+01   0.778686E+01   0.944941E+00   0.111409E+02   0.211530E+03
   0.350568E+02  -0.198515E+01  -0.284299E+00  -0.263486E+00   0.257471E+00   0.302532E+02  -0.356055E+01  -0.158026E+01   0.865627E+00   0.379707E+01   0.694887E-03   0.107632E+02   0.896373E+01   0.624127E+00   0.207168E+02   0.209463E+03
   0.350610E+02  -0.191888E+01  -0.520019E+00  -0.920330E-01   0.265189E+00   0.305412E+02  -0.407487E+01  -0.486915E+00  -0.213503E+00   0.156687E+01   0.247942E-03   0.124170E+02   0.960917E+01   0.139037E+01   0.119640E+02   0.210606E+03
   0.350610E+02  -0.194043E+01  -0.768139E+00   0.656109E+00   0.102138E+00   0.304657E+02  -0.383292E+01  -0.924097E+00   0.178150E+00   0.154575E+01   0.698602E-03   0.130008E+02   0.975283E+01   0.868075E+00   0.134368E+02   0.210933E+03
   0.350689E+02  -0.191970E+01  -0.648145E+00   0.656109E+00   0.102138E+00   0.304657E+02  -0.395652E+01  -0.183433E+01   0.946387E+00   0.334558E+01   0.105728E-03   0.112897E+02   0.129113E+02   0.840510E+00   0.202656E+02   0.207694E+03
   0.350689E+02  -0.191970E+01  -0.653581E+00  -0.171753E+00   0.102138E+00   0.304657E+02  -0.395652E+01  -0.192831E+01   0.946387E+00   0.112629E+01   0.152209E-03   0.571961E+01   0.110487E+02   0.868475E+00   0.180619E+02   0.211225E+03
   0.351587E+02  -0.197674E+01  -0.751217E+00  -0.622476E-01   0.981712E+00   0.303090E+02  -0.323646E+01  -0.129796E+01  -0.934184E+00   0.112629E+01   0.821733E-03   0.111646E+02   0.976885E+01   0.626048E+00   0.148732E+02   0.209340E+03
   0.351048E+02  -0.192112E+01  -0.751217E+00  -0.878624E-02   0.239496E+00   0.300184E+02  -0.323646E+01  -0.155427E+00   0.651994E+00  -0.263361E+00   0.295889E-03   0.121528E+02   0.106301E+02   0.413454E+00   0.149656E+02   0.215730E+03
   0.350283E+02  -0.171735E+01  -0.910030E+00   0.586852E-01   0.425526E+00   0.303726E+02  -0.378986E+01  -0.125914E+01   0.150254E+01   0.126241E+01   0.810381E-03   0.102970E+02   0.186742E+02   0.774742E+00   0.120008E+02   0.208062E+03
   0.350283E+02  -0.175938E+01  -0.910030E+00   0.988282E-01   0.425526E+00   0.303970E+02  -0.364516E+01  -0.166313E+01   0.145205E+01   0.362385E+01   0.810381E-03   0.110078E+02   0.919480E+01   0.791736E+00   0.190575E+02   0.212068E+03
   0.350547E+02  -0.183274E+01  -0.946009E+00   0.988282E-01   0.434363E-03   0.303970E+02  -0.374138E+01  -0.118448E+01   0.100108E+01  -0.138653E+01   0.498426E-03   0.104224E+02   0.103399E+02   0.142722E+01   0.142637E+02   0.214118E+03
   0.350357E+02  -0.185154E+01  -0.672257E+00   0.988282E-01   0.174220E+00   0.301678E+02  -0.380888E+01  -0.843089E+00   0.100108E+01   0.698266E+00   0.914657E-03   0.764848E+01   0.125727E+02   0.851844E+00   0.166342E+02   0.212507E+03
   0.349644E+02  -0.170375E+01  -0.103591E+01   0.120375E+00  -0.671817E+00   0.302988E+02  -0.387974E+01  -0.216691E+01   0.135215E+01  -0.688294E+00   0.128225E-03   0.117557E+02   0.938634E+01   0.107253E+01   0.200452E+02   0.208678E+03
   0.350291E+02  -0.175890E+01  -0.975014E+00   0.106592E+00  -0.671817E+00   0.300391E+02  -0.393529E+01  -0.216691E+01   0.135215E+01   0.243287E+01   0.601208E-03   0.960452E+01   0.992169E+01   0.501222E+00   0.167860E+02   0.214419E+03
   0.350291E+02  -0.184594E+01  -0.772745E+00  -0.222127E+00   0.209417E+00   0.301846E+02  -0.322102E+01  -0.117140E+01   0.135215E+01   0.586969E+00   0.492858E-03   0.157489E+02   0.107248E+02   0.804459E+00   0.137818E+02   0.213706E+03
   0.350222E+02  -0.181328E+01  -0.874893E+00   0.247127E+00   0.209417E+00   0.302096E+02  -0.326597E+01  -0.142037E+01   0.879640E+00   0.143224E+01   0.488944E-03   0.104432E+02   0.107963E+02   0.941781E+00   0.162293E+02   0.216867E+03
   0.350713E+02  -0.186816E+01  -0.103070E+01   0.389063E+00   0.230830E-01   0.302096E+02  -0.259336E+01  -0.120067E+01   0.240170E+00  -0.842755E+00   0.479877E-03   0.104285E+02   0.159012E+02   0.133291E+01   0.160633E+02   0.209657E+03
   0.350663E+02  -0.186816E+01  -0.103070E+01   0.389063E+00  -0.837165E-01   0.303135E+02  -0.306005E+01  -0.104348E+01   0.450349E+00  -0.175230E+00   0.396133E-03   0.101176E+02   0.908216E+01   0.291087E+00   0.154980E+02   0.218785E+03
   0.350663E+02  -0.188755E+01  -0.752073E+00  -0.619441E-01   0.331322E+00   0.303135E+02  -0.306005E+01  -0.120074E+01   0.208450E+00   0.791673E+00   0.383354E-03   0.115866E+02   0.115081E+02   0.360752E+00   0.161552E+02   0.219250E+03
   0.350277E+02  -0.182537E+01  -0.657850E+00   0.108991E-01  -0.500349E-02   0.301341E+02  -0.324956E+01  -0.382411E+00   0.776891E-01   0.913969E+00   0.321697E-03   0.121252E+02   0.114922E+02   0.543864E+00   0.142437E+02   0.215269E+03
   0.350128E+02  -0.175115E+01  -0.825009E+00   0.397129E-01  -0.500349E-02   0.301166E+02  -0.366961E+01  -0.114658E+01   0.673520E+00   0.911669E-01   0.377608E-03   0.909457E+01   0.107744E+02   0.318766E+00   0.154307E+02   0.217386E+03
   0.350192E+02  -0.183303E+01  -0.825009E+00   0.266189E+00   0.109358E+00   0.304279E+02  -0.366961E+01  -0.121715E+01   0.673520E+00   0.911669E-01   0.505448E-04   0.940217E+01   0.150075E+02   0.135422E+01   0.158228E+02   0.212544E+03
   0.350513E+02  -0.183303E+01  -0.766525E+00  -0.128862E+00  -0.174803E+00   0.300111E+02  -0.365108E+01  -0.470341E+00   0.913528E+00   0.654633E+00   0.675390E-03   0.757835E+01   0.771300E+01   0.463843E+00   0.157358E+02   0.215935E+03
   0.350714E+02  -0.183407E+01  -0.947060E+00   0.212827E+00   0.969652E-02   0.298872E+02  -0.278206E+01  -0.103621E+01   0.982815E+00   0.519908E+00   0.675390E-03   0.102389E+02   0.141742E+02   0.295511E+00   0.134051E+02   0.216150E+03
   0.350714E+02  -0.180946E+01  -0.100634E+01   0.369566E+00  -0.257045E+00   0.298872E+02  -0.272773E+01  -0.702343E+00  -0.133144E-01   0.523763E+00   0.377843E-03   0.107983E+02   0.141941E+02   0.382639E+00   0.112573E+02   0.213170E+03
   0.350327E+02  -0.193347E+01  -0.840922E+00   0.418560E-01  -0.257045E+00   0.303173E+02  -0.270815E+01  -0.182075E+01  -0.115231E+00   0.523763E+00   0.398661E-03   0.868794E+01   0.111341E+02   0.290902E+00   0.173693E+02   0.216274E+03
   0.350505E+02  -0.194151E+01  -0.840922E+00   0.248758E+00  -0.257045E+00   0.301590E+02  -0.270815E+01  -0.182075E+01   0.340786E+00   0.198514E+01   0.735796E-03   0.133699E+02   0.128537E+02   0.218522E+00   0.116021E+02   0.215225E+03
   0.350668E+02  -0.188294E+01  -0.687407E+00   0.349327E+00  -0.255821E+00   0.299052E+02  -0.327797E+01  -0.157037E+01   0.340786E+00   0.198514E+01   0.506831E-03   0.828939E+01   0.107278E+02   0.257257E+00   0.194492E+02   0.217667E+03
   0.350668E+02  -0.198469E+01  -0.581663E+00  -0.533591E-01  -0.479593E+00   0.299897E+02  -0.314721E+01  -0.198135E+01   0.619277E+00   0.246046E+01   0.508837E-03   0.828939E+01   0.953485E+01   0.174838E+00   0.132868E+02   0.217024E+03
   0.350629E+02  -0.207577E+01  -0.496210E+00  -0.197674E+00  -0.755455E+00   0.299897E+02  -0.314721E+01  -0.120357E+01   0.492259E+00   0.219324E+01   0.923940E-03   0.688627E+01   0.871680E+01   0.133957E+00   0.160252E+02   0.212069E+03
   0.350629E+02  -0.208568E+01  -0.476865E+00   0.422604E+00  -0.755455E+00   0.299655E+02  -0.284117E+01  -0.145381E+01   0.140011E+01   0.502790E+00   0.113105E-02   0.862544E+01   0.871680E+01   0.496881E+00   0.224218E+02   0.206654E+03
   0.350629E+02  -0.216442E+01  -0.476865E+00   0.151457E+00  -0.723759E+00   0.300542E+02  -0.276118E+01  -0.145381E+01   0.147648E+00  -0.199480E+00   0.971876E-03   0.110567E+02   0.871680E+01   0.131357E+00   0.180386E+02   0.209303E+03
   0.351107E+02  -0.213518E+01  -0.407774E+00   0.124107E-01  -0.664524E+00   0.300570E+02  -0.364975E+01  -0.161398E+01   0.811678E+00   0.238592E+01   0.847395E-03   0.108098E+02   0.821388E+01   0.590086E+00   0.115079E+02   0.212096E+03
   0.351453E+02  -0.216660E+01  -0.407774E+00  -0.257016E+00  -0.551223E-01   0.301288E+02  -0.319907E+01  -0.161398E+01   0.164093E+01   0.310948E+01   0.731246E-03   0.103728E+02   0.140822E+02   0.684905E+00   0.130701E+02   0.212039E+03
   0.351423E+02  -0.216660E+01  -0.350097E+00  -0.501473E+00   0.101597E+00   0.302381E+02  -0.319907E+01  -0.101236E+01   0.321021E+01   0.253551E+01   0.389501E-03   0.954622E+01   0.118771E+02   0.123059E+01   0.146751E+02   0.211236E+03
