Kmin_MC_Up_a0  Kmin_MC_Up_a1  Kmin_MC_Up_a2  Kmin_MC_Up_a3  Kmin_MC_Up_a4  Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Kmin_TR_a4     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.351634E+02  -0.218546E+01  -0.575759E+00  -0.541822E+00   0.134748E+01   0.306564E+02  -0.187121E+01  -0.145316E+01   0.525559E+01  -0.121414E+01   0.807948E-03   0.896963E+01   0.116531E+02   0.122690E+02   0.137485E+02   0.215281E+03
   0.352140E+02  -0.218546E+01  -0.733912E+00  -0.535186E+00   0.783133E+00   0.308264E+02  -0.278341E+01   0.605670E+00   0.273704E+01   0.845799E+01   0.973635E-03   0.103073E+02   0.846333E+01   0.155072E+02   0.112418E+02   0.213202E+03
   0.352140E+02  -0.216573E+01  -0.591762E+00  -0.492816E+00   0.141446E+01   0.311215E+02  -0.436322E+01   0.605670E+00   0.810331E-01   0.149212E+01   0.670753E-03   0.132868E+02   0.107803E+02   0.117229E+02   0.149678E+02   0.213493E+03
   0.352106E+02  -0.221192E+01  -0.646404E+00  -0.181832E+00   0.112618E+01   0.311539E+02  -0.220980E+01   0.278757E+01   0.213451E+01   0.906194E+01   0.744065E-03   0.116364E+02   0.123759E+02   0.180920E+02   0.122849E+02   0.212185E+03
   0.351750E+02  -0.214754E+01  -0.606807E+00  -0.407449E-02   0.112731E+01   0.311539E+02  -0.229077E+01   0.193170E+01   0.449342E+01   0.792294E+01   0.299249E-03   0.108330E+02   0.115411E+02   0.164935E+02   0.122761E+02   0.214836E+03
   0.351703E+02  -0.219624E+01  -0.485004E+00  -0.273409E+00   0.102310E+01   0.312018E+02  -0.229077E+01   0.304359E+01   0.499936E+01   0.792294E+01   0.577063E-03   0.114801E+02   0.879435E+01   0.825790E+01   0.191232E+02   0.212548E+03
   0.351764E+02  -0.213051E+01  -0.918051E+00  -0.284688E+00   0.102310E+01   0.314453E+02  -0.165049E+01   0.426445E+01   0.508067E+01   0.102273E+02   0.100651E-02   0.109847E+02   0.103488E+02   0.117554E+02   0.276951E+02   0.207049E+03
   0.351733E+02  -0.224242E+01  -0.606876E+00  -0.510283E+00   0.921490E+00   0.312417E+02  -0.207582E+01   0.426445E+01   0.206154E+01   0.931019E+01   0.701322E-03   0.109971E+02   0.833297E+01   0.171125E+02   0.174887E+02   0.212639E+03
   0.351313E+02  -0.211103E+01  -0.576092E+00  -0.357807E+00   0.921948E+00   0.310715E+02  -0.334137E+01   0.428448E+01   0.206154E+01   0.367541E+01   0.551517E-03   0.650328E+01   0.822670E+01   0.150251E+02   0.194744E+02   0.213646E+03
   0.351472E+02  -0.210942E+01  -0.508374E+00  -0.543512E+00   0.921948E+00   0.307746E+02  -0.334137E+01   0.136446E+01   0.149027E+00   0.511408E+01   0.459258E-03   0.107419E+02   0.986121E+01   0.160615E+02   0.161074E+02   0.219023E+03
   0.351623E+02  -0.222276E+01  -0.374227E+00  -0.211967E+00   0.656277E+00   0.310056E+02  -0.485639E+01   0.136446E+01   0.214743E+01   0.295441E+01   0.331398E-03   0.119686E+02   0.968373E+01   0.132450E+02   0.182579E+02   0.217127E+03
   0.351623E+02  -0.217157E+01  -0.426188E+00  -0.683732E+00   0.603782E+00   0.303192E+02  -0.282530E+01   0.629472E+00   0.269092E+01   0.204103E+01   0.422016E-03   0.898244E+01   0.124964E+02   0.149692E+02   0.138047E+02   0.219416E+03
   0.351679E+02  -0.217406E+01  -0.167585E+00  -0.799785E+00   0.967580E+00   0.299232E+02  -0.282530E+01  -0.257241E+01   0.361617E+01   0.122249E+01   0.930684E-03   0.108825E+02   0.178001E+02   0.103641E+02   0.174529E+02   0.210644E+03
   0.352029E+02  -0.222686E+01  -0.167585E+00  -0.798995E+00   0.913436E+00   0.298111E+02  -0.183647E+01  -0.256861E+01   0.392376E+01  -0.228837E+01   0.484019E-03   0.994037E+01   0.137509E+02   0.106301E+02   0.180071E+02   0.216689E+03
   0.352029E+02  -0.214751E+01  -0.332188E+00  -0.524701E+00   0.118826E+01   0.302107E+02  -0.238420E+01  -0.281333E+01   0.448071E+01  -0.811374E+00   0.529619E-04   0.873061E+01   0.937141E+01   0.127172E+02   0.204790E+02   0.217004E+03
   0.351637E+02  -0.214751E+01  -0.572160E+00  -0.524701E+00   0.110728E+01   0.302872E+02  -0.238420E+01  -0.336294E+01   0.448071E+01   0.986235E+00   0.797273E-03   0.897208E+01   0.754879E+01   0.184751E+02   0.108812E+02   0.214846E+03
   0.351821E+02  -0.218654E+01  -0.428245E+00  -0.544356E-01   0.110728E+01   0.302681E+02  -0.199012E+01  -0.291643E+01   0.448071E+01  -0.783966E+00   0.138445E-04   0.819296E+01   0.120566E+02   0.113488E+02   0.141307E+02   0.216254E+03
   0.351938E+02  -0.221907E+01  -0.428245E+00  -0.561956E+00   0.102684E+01   0.303941E+02  -0.237870E+01  -0.191184E+01   0.440410E+01   0.122501E+01   0.125548E-03   0.783299E+01   0.108177E+02   0.196744E+02   0.223549E+02   0.216795E+03
   0.352230E+02  -0.227034E+01  -0.463819E+00  -0.883789E+00   0.146548E+01   0.307190E+02  -0.298008E+01  -0.473546E-01   0.134079E+01   0.510320E+01   0.763457E-03   0.861611E+01   0.947058E+01   0.189139E+02   0.103102E+02   0.213244E+03
   0.351952E+02  -0.219299E+01  -0.561217E+00  -0.120568E+00   0.966655E+00   0.308149E+02  -0.316292E+01   0.131818E+01   0.136938E+01   0.123215E+01   0.278643E-03   0.146800E+02   0.850723E+01   0.152402E+02   0.112458E+02   0.214374E+03
   0.351952E+02  -0.220767E+01  -0.362846E+00  -0.800835E+00   0.111803E+01   0.307539E+02  -0.330317E+01   0.105194E+01   0.413545E+01   0.123215E+01   0.678730E-03   0.111296E+02   0.655112E+01   0.155265E+02   0.166160E+02   0.216413E+03
   0.351799E+02  -0.216667E+01  -0.379447E+00  -0.703357E+00   0.120680E+01   0.307539E+02  -0.330317E+01   0.129200E+01   0.318219E+01   0.545889E+01   0.673809E-03   0.133096E+02   0.698761E+01   0.139434E+02   0.170484E+02   0.216262E+03
   0.351799E+02  -0.216667E+01  -0.399033E+00  -0.703357E+00   0.143086E+01   0.305218E+02  -0.330317E+01  -0.533024E+00   0.107376E+01   0.241772E+01   0.125149E-03   0.895985E+01   0.114073E+02   0.195849E+02   0.139946E+02   0.216063E+03
   0.351906E+02  -0.219434E+01  -0.607472E+00  -0.216950E+00   0.254533E+00   0.304061E+02  -0.391659E+01  -0.152525E+01   0.336154E+01   0.370946E+01   0.477856E-03   0.100253E+02   0.139548E+02   0.179621E+02   0.183116E+02   0.211651E+03
   0.351866E+02  -0.221781E+01  -0.377319E+00   0.120048E+00   0.393765E+00   0.303852E+02  -0.351473E+01   0.238651E+00   0.240069E+01   0.107148E+01   0.365777E-03   0.944856E+01   0.984176E+01   0.169527E+02   0.153495E+02   0.217541E+03
   0.351926E+02  -0.220298E+01  -0.377319E+00  -0.249434E+00   0.936892E+00   0.304157E+02  -0.332268E+01  -0.156518E+01   0.240069E+01   0.427034E+00   0.270314E-03   0.102652E+02   0.975819E+01   0.105096E+02   0.150569E+02   0.219309E+03
   0.351875E+02  -0.215420E+01  -0.377319E+00  -0.221785E+00   0.936892E+00   0.302085E+02  -0.333875E+01  -0.270453E+01   0.510029E+01  -0.994203E+00   0.319966E-03   0.863421E+01   0.102937E+02   0.132521E+02   0.158295E+02   0.217155E+03
   0.351770E+02  -0.219980E+01  -0.523176E+00  -0.399648E+00   0.462623E+00   0.302333E+02  -0.248382E+01  -0.237074E+01   0.378336E+01  -0.307023E+01   0.141025E-03   0.980341E+01   0.992415E+01   0.154795E+02   0.165005E+02   0.221062E+03
   0.351636E+02  -0.214490E+01  -0.523176E+00  -0.433887E+00   0.344126E+00   0.302333E+02  -0.221989E+01  -0.162695E+01   0.315098E+01   0.506103E+00   0.612666E-03   0.140547E+02   0.919530E+01   0.141345E+02   0.161547E+02   0.217675E+03
   0.351621E+02  -0.214490E+01  -0.427194E+00  -0.215739E+00   0.105481E+00   0.302333E+02  -0.260114E+01  -0.162695E+01   0.646630E+01  -0.339855E-01   0.634183E-03   0.773303E+01   0.591719E+01   0.120395E+02   0.162895E+02   0.214273E+03
   0.351557E+02  -0.223942E+01  -0.250802E+00  -0.692025E+00   0.444241E+00   0.301792E+02  -0.272308E+01  -0.125608E+01   0.483413E+01   0.252022E+01   0.431785E-03   0.944915E+01   0.133961E+02   0.167754E+02   0.111246E+02   0.217253E+03
   0.351615E+02  -0.219605E+01  -0.386743E+00  -0.477508E+00   0.322137E+00   0.303341E+02  -0.328522E+01  -0.125608E+01   0.261541E+01   0.236485E+01   0.431785E-03   0.113174E+02   0.840804E+01   0.161475E+02   0.144733E+02   0.221480E+03
   0.351846E+02  -0.221110E+01  -0.370125E+00  -0.667584E+00   0.600010E+00   0.303326E+02  -0.290800E+01  -0.261722E+01   0.478877E+01   0.687792E+00   0.740773E-03   0.924115E+01   0.955267E+01   0.216642E+02   0.194745E+02   0.216683E+03
   0.351846E+02  -0.218935E+01  -0.359788E+00  -0.610151E+00   0.367044E+00   0.301818E+02  -0.242185E+01  -0.377674E+01   0.296278E+01  -0.294566E+01   0.260319E-03   0.792625E+01   0.648951E+01   0.169895E+02   0.150491E+02   0.215608E+03
   0.351258E+02  -0.219125E+01  -0.386018E+00  -0.213540E+00   0.367044E+00   0.299108E+02  -0.182677E+01  -0.327797E+01   0.393954E+01   0.147058E+01   0.557641E-03   0.869798E+01   0.849866E+01   0.140195E+02   0.200382E+02   0.217583E+03
   0.351467E+02  -0.214859E+01  -0.636620E+00  -0.205822E+00   0.745249E+00   0.303352E+02  -0.144194E+01  -0.272952E+01   0.493288E+01   0.388350E+01   0.305753E-03   0.921731E+01   0.100286E+02   0.132034E+02   0.158017E+02   0.217746E+03
   0.351467E+02  -0.215218E+01  -0.512061E+00  -0.199911E+00   0.782752E+00   0.303352E+02  -0.183541E+01  -0.266777E+01   0.535783E+01   0.126425E+01   0.109969E-03   0.101271E+02   0.909143E+01   0.115237E+02   0.149353E+02   0.219526E+03
   0.351337E+02  -0.212725E+01  -0.624206E+00  -0.199911E+00   0.782752E+00   0.302801E+02  -0.183541E+01  -0.112926E+01   0.535783E+01   0.658291E+00   0.638658E-03   0.135304E+02   0.118433E+02   0.116692E+02   0.137602E+02   0.218203E+03
   0.351296E+02  -0.212019E+01  -0.602720E+00  -0.338960E+00   0.504347E+00   0.301806E+02  -0.183541E+01  -0.293618E+01   0.552366E+01  -0.338456E+00   0.220299E-03   0.109619E+02   0.123774E+02   0.144827E+02   0.138721E+02   0.220819E+03
   0.351752E+02  -0.212019E+01  -0.602720E+00  -0.431020E+00   0.453813E+00   0.299518E+02  -0.205561E+01  -0.384227E+01   0.605101E+01  -0.230769E+01   0.106073E-03   0.120149E+02   0.121881E+02   0.149915E+02   0.144673E+02   0.219830E+03
   0.351383E+02  -0.206222E+01  -0.602720E+00  -0.359424E-01   0.290073E+00   0.299845E+02  -0.205561E+01  -0.384227E+01   0.408217E+01  -0.112341E+01   0.196047E-03   0.130797E+02   0.101727E+02   0.163945E+02   0.238814E+02   0.217583E+03
   0.351383E+02  -0.206222E+01  -0.602720E+00  -0.509490E+00   0.112476E+00   0.300723E+02  -0.250656E+01  -0.384227E+01   0.272554E+01  -0.112341E+01   0.301385E-04   0.109157E+02   0.861329E+01   0.165361E+02   0.149904E+02   0.219380E+03
   0.351383E+02  -0.204781E+01  -0.698920E+00  -0.763911E-01   0.364736E+00   0.300967E+02  -0.242127E+01  -0.255067E+01   0.503948E+01  -0.112341E+01   0.121843E-03   0.774495E+01   0.883400E+01   0.187062E+02   0.144369E+02   0.221836E+03
   0.351210E+02  -0.206169E+01  -0.524333E+00  -0.292489E+00   0.462323E+00   0.300270E+02  -0.249446E+01  -0.446195E+01   0.498489E+01  -0.250612E+01   0.433238E-03   0.771047E+01   0.871521E+01   0.207436E+02   0.109061E+02   0.218555E+03
   0.351497E+02  -0.209445E+01  -0.383779E+00  -0.438619E+00   0.618730E+00   0.297977E+02  -0.258705E+01  -0.374819E+01   0.498489E+01  -0.478746E+01   0.834312E-03   0.111910E+02   0.106073E+02   0.187183E+02   0.120668E+02   0.216451E+03
   0.351497E+02  -0.209445E+01  -0.509195E+00  -0.438619E+00   0.556194E-01   0.298334E+02  -0.154812E+01  -0.348926E+01   0.730854E+01  -0.476429E+01   0.287439E-03   0.107820E+02   0.104094E+02   0.133089E+02   0.130775E+02   0.217529E+03
   0.350713E+02  -0.200559E+01  -0.509195E+00   0.307531E+00   0.877052E-01   0.296103E+02  -0.154812E+01  -0.393945E+01   0.617705E+01  -0.113417E+01   0.792987E-03   0.965029E+01   0.107110E+02   0.276983E+02   0.185602E+02   0.212523E+03
   0.350891E+02  -0.195775E+01  -0.878030E+00  -0.877404E-01   0.260739E+00   0.299786E+02  -0.150217E+01  -0.266803E+01   0.496066E+01  -0.298558E+01   0.324361E-04   0.937138E+01   0.119632E+02   0.176606E+02   0.165698E+02   0.221252E+03
   0.351217E+02  -0.195775E+01  -0.768197E+00  -0.877404E-01   0.386414E+00   0.298508E+02  -0.172625E+01  -0.385934E+01   0.467803E+01  -0.858729E+00   0.413118E-03   0.100630E+02   0.832638E+01   0.129979E+02   0.971269E+01   0.219950E+03
   0.351089E+02  -0.201141E+01  -0.700310E+00  -0.877404E-01   0.219606E+00   0.300644E+02  -0.158374E+01  -0.419919E+01   0.512285E+01  -0.515095E+01   0.318706E-03   0.944482E+01   0.113210E+02   0.128931E+02   0.165967E+02   0.220209E+03
   0.351314E+02  -0.201141E+01  -0.881291E+00   0.212047E+00  -0.971931E-01   0.296598E+02  -0.158374E+01  -0.327830E+01   0.556228E+01  -0.414371E+01   0.411778E-03   0.142083E+02   0.112868E+02   0.100992E+02   0.139719E+02   0.214335E+03
   0.350223E+02  -0.184701E+01  -0.994424E+00   0.120644E+00  -0.778094E+00   0.298018E+02  -0.172188E+01  -0.278799E+01   0.564532E+01   0.127174E+01   0.863162E-03   0.910224E+01   0.120562E+02   0.208292E+02   0.148539E+02   0.214653E+03
   0.350526E+02  -0.187696E+01  -0.929887E+00   0.272816E+00  -0.742160E-01   0.300338E+02  -0.274915E+01  -0.477382E+01   0.526072E+01  -0.220900E+01   0.336310E-03   0.113169E+02   0.100232E+02   0.894223E+01   0.197722E+02   0.215757E+03
   0.350886E+02  -0.195147E+01  -0.654586E+00  -0.265119E+00   0.470472E+00   0.300338E+02  -0.295709E+01  -0.276316E+01   0.240130E+01   0.994997E+00   0.249896E-04   0.542055E+01   0.108377E+02   0.158927E+02   0.168281E+02   0.217727E+03
   0.351046E+02  -0.203335E+01  -0.654586E+00  -0.193522E-01   0.543253E+00   0.304591E+02  -0.295709E+01  -0.317874E+01   0.303921E+01  -0.356413E+01   0.806356E-03   0.973543E+01   0.126612E+02   0.168160E+02   0.115852E+02   0.216736E+03
   0.351147E+02  -0.203335E+01  -0.510217E+00  -0.193522E-01   0.488321E+00   0.303594E+02  -0.267656E+01  -0.161735E+01   0.371657E+01   0.114467E+01   0.319565E-03   0.115516E+02   0.104035E+02   0.137643E+02   0.203810E+02   0.219256E+03
   0.351344E+02  -0.216399E+01  -0.503226E+00  -0.312858E-01   0.631724E+00   0.304807E+02  -0.267656E+01  -0.278952E+00   0.369084E+01   0.181745E+01   0.398809E-03   0.936595E+01   0.162730E+02   0.102961E+02   0.148137E+02   0.216164E+03
   0.351497E+02  -0.215334E+01  -0.425834E+00  -0.242560E+00   0.701180E+00   0.305736E+02  -0.371108E+01   0.466769E+00   0.152635E+01  -0.420468E-01   0.160718E-03   0.869344E+01   0.938857E+01   0.199198E+02   0.187031E+02   0.219286E+03
   0.351497E+02  -0.208870E+01  -0.720415E+00  -0.242560E+00   0.627668E+00   0.305967E+02  -0.325118E+01   0.253088E-01   0.257707E+01   0.777581E+00   0.488105E-04   0.832474E+01   0.867201E+01   0.189013E+02   0.131489E+02   0.220660E+03
   0.350947E+02  -0.208870E+01  -0.435364E+00   0.958465E-01   0.696386E+00   0.309946E+02  -0.367943E+01   0.204381E+01   0.194205E+01   0.447460E+01   0.518446E-03   0.117716E+02   0.825002E+01   0.141657E+02   0.109838E+02   0.215972E+03
   0.351282E+02  -0.199578E+01  -0.534273E+00   0.958465E-01   0.119011E+01   0.309271E+02  -0.382729E+01   0.158998E+01   0.125490E+01   0.728064E+01   0.278995E-03   0.102484E+02   0.135768E+02   0.144156E+02   0.150734E+02   0.214617E+03
   0.351767E+02  -0.201113E+01  -0.742028E+00  -0.304626E+00   0.108574E+01   0.309271E+02  -0.444293E+01   0.386659E+00  -0.547262E+00   0.118498E+01   0.825735E-03   0.747356E+01   0.135397E+02   0.127457E+02   0.124822E+02   0.213612E+03
   0.351619E+02  -0.202080E+01  -0.948156E+00  -0.196258E+00   0.892575E-01   0.309271E+02  -0.456880E+01  -0.869782E+00  -0.188324E+00   0.341806E+01   0.228454E-03   0.824210E+01   0.110862E+02   0.172465E+02   0.132139E+02   0.212124E+03
   0.351343E+02  -0.204561E+01  -0.948156E+00   0.247984E+00   0.139361E-01   0.307538E+02  -0.328145E+01   0.993367E+00   0.392783E+01   0.233184E+01   0.804056E-03   0.958643E+01   0.136239E+02   0.139025E+02   0.103966E+02   0.214561E+03
   0.351440E+02  -0.204434E+01  -0.948156E+00   0.289072E-01   0.439836E+00   0.307338E+02  -0.327618E+01  -0.155026E+01   0.292722E+01  -0.927758E+00   0.864597E-03   0.967850E+01   0.141943E+02   0.131614E+02   0.134513E+02   0.214564E+03
   0.351536E+02  -0.211900E+01  -0.572497E+00  -0.280949E+00   0.339215E+00   0.304710E+02  -0.347029E+01  -0.459590E+01   0.120907E+01  -0.313835E+01   0.102562E-02   0.663551E+01   0.100307E+02   0.230999E+02   0.193449E+02   0.206136E+03
   0.351220E+02  -0.195759E+01  -0.422186E+00   0.228691E+00   0.339215E+00   0.301555E+02  -0.348204E+01  -0.357459E+01   0.645224E+01  -0.475172E+01   0.868222E-03   0.110428E+02   0.823099E+01   0.156305E+02   0.171592E+02   0.214170E+03
   0.351318E+02  -0.195759E+01  -0.876837E+00   0.398582E-01   0.397971E+00   0.301555E+02  -0.314505E+01  -0.414997E+00   0.161694E+01   0.273886E+01   0.143463E-03   0.952335E+01   0.845569E+01   0.942866E+01   0.146713E+02   0.216508E+03
   0.351091E+02  -0.204014E+01  -0.504718E+00  -0.369184E+00   0.592253E+00   0.304897E+02  -0.371868E+01  -0.414997E+00   0.161694E+01  -0.180039E+01   0.249114E-03   0.127096E+02   0.793404E+01   0.888084E+01   0.178708E+02   0.216980E+03
   0.351091E+02  -0.204014E+01  -0.650320E+00  -0.255084E+00   0.245749E+00   0.303721E+02  -0.344235E+01   0.462205E+00   0.272092E+01  -0.824358E+00   0.113338E-03   0.799589E+01   0.993517E+01   0.132279E+02   0.174999E+02   0.220390E+03
   0.351120E+02  -0.202728E+01  -0.650320E+00   0.100661E-01   0.245749E+00   0.304326E+02  -0.322942E+01  -0.126166E+01   0.173631E+01  -0.109797E+01   0.649380E-04   0.855064E+01   0.117109E+02   0.159300E+02   0.127275E+02   0.221682E+03
