Kmin_MC_Up_a0 Kmin_MC_Up_a1 Kmin_MC_Up_a2 Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.109101E+03  0.257535E+02 -0.259670E+02  0.602632E+02  0.614233E+01 -0.185500E+02  0.828948E-03  0.109993E+02  0.103386E+02  0.154117E+02  0.139216E+02  0.143938E+03
  0.108315E+03  0.327033E+02 -0.286701E+02  0.602632E+02 -0.175530E+01 -0.145450E+02  0.828948E-03  0.106706E+02  0.933972E+01  0.134846E+02  0.164203E+02  0.143862E+03
  0.101476E+03  0.298997E+02 -0.425007E+01  0.612586E+02  0.225951E+01 -0.174481E+02  0.828948E-03  0.122564E+02  0.938927E+01  0.130556E+02  0.149609E+02  0.143779E+03
  0.100843E+03  0.307928E+02 -0.425007E+01  0.669778E+02  0.873736E+01 -0.198010E+02  0.307678E-03  0.110494E+02  0.894988E+01  0.142280E+02  0.159816E+02  0.143451E+03
  0.989367E+02  0.349941E+02 -0.128459E+02  0.669778E+02  0.146881E+02 -0.186004E+02  0.100287E-02  0.116477E+02  0.633305E+01  0.152182E+02  0.173300E+02  0.140906E+03
  0.108087E+03  0.259638E+02  0.122423E+01  0.686998E+02  0.416401E+01 -0.760714E+01  0.100287E-02  0.114314E+02  0.633305E+01  0.138850E+02  0.170581E+02  0.141396E+03
  0.875327E+02  0.132597E+02  0.535255E+01  0.686998E+02  0.121313E+01 -0.143806E+02  0.458770E-03  0.107070E+02  0.653719E+01  0.131585E+02  0.166600E+02  0.141931E+03
  0.894372E+02  0.184166E+02  0.574421E+01  0.625973E+02 -0.742607E+01 -0.976471E-01  0.458770E-03  0.118822E+02  0.653719E+01  0.114554E+02  0.186608E+02  0.140354E+03
  0.894372E+02  0.188525E+02  0.171450E+01  0.638871E+02 -0.424036E+01  0.540702E+01  0.458770E-03  0.118822E+02  0.653719E+01  0.114554E+02  0.188835E+02  0.140308E+03
  0.857556E+02  0.275713E+02  0.153235E+02  0.638871E+02 -0.424036E+01  0.107037E+02  0.458770E-03  0.118822E+02  0.629671E+01  0.140068E+02  0.179067E+02  0.140046E+03
  0.857556E+02  0.282297E+02  0.217838E+02  0.638871E+02 -0.259620E+01 -0.636340E+00  0.458770E-03  0.118822E+02  0.694279E+01  0.137354E+02  0.171088E+02  0.140792E+03
  0.832173E+02  0.320872E+02  0.227480E+02  0.631938E+02 -0.819944E+00 -0.156393E+02  0.885385E-03  0.122981E+02  0.695265E+01  0.167269E+02  0.173753E+02  0.140553E+03
  0.832173E+02  0.317219E+02  0.120703E+02  0.692096E+02 -0.888430E+00 -0.660909E+01  0.899941E-03  0.125732E+02  0.715065E+01  0.166004E+02  0.173753E+02  0.141145E+03
  0.832173E+02  0.348302E+02  0.334784E+01  0.684038E+02 -0.595019E+01 -0.201645E+02  0.899941E-03  0.120628E+02  0.639218E+01  0.146037E+02  0.186616E+02  0.140526E+03
  0.832173E+02  0.339017E+02 -0.835067E+01  0.630987E+02 -0.126355E+02 -0.197481E+02  0.899941E-03  0.124814E+02  0.639218E+01  0.138757E+02  0.175394E+02  0.140986E+03
  0.947558E+02  0.415324E+02 -0.110955E+02  0.608179E+02 -0.186868E+02 -0.200193E+02  0.899941E-03  0.123784E+02  0.675283E+01  0.144036E+02  0.212807E+02  0.140326E+03
  0.947558E+02  0.414672E+02 -0.178217E+02  0.630708E+02 -0.292154E+02 -0.160725E+02  0.899941E-03  0.123784E+02  0.675283E+01  0.158246E+02  0.199081E+02  0.141012E+03
  0.977835E+02  0.513045E+02 -0.319940E+02  0.630708E+02 -0.292154E+02 -0.204135E+02  0.736387E-03  0.123784E+02  0.758939E+01  0.171568E+02  0.198519E+02  0.142199E+03
  0.876007E+02  0.444365E+02 -0.340479E+02  0.630708E+02 -0.261213E+02 -0.149099E+02  0.736387E-03  0.123784E+02  0.866134E+01  0.174561E+02  0.183981E+02  0.143341E+03
  0.876007E+02  0.444365E+02 -0.305645E+02  0.630708E+02 -0.237913E+02 -0.149099E+02  0.736387E-03  0.115310E+02  0.737243E+01  0.174561E+02  0.179226E+02  0.143027E+03
  0.964959E+02  0.361013E+02 -0.305955E+02  0.630708E+02 -0.258460E+02 -0.156810E+02  0.642962E-03  0.107857E+02  0.726412E+01  0.174561E+02  0.171415E+02  0.143138E+03
  0.964959E+02  0.505243E+02 -0.305955E+02  0.630708E+02 -0.211442E+02 -0.429102E+01  0.631832E-03  0.105994E+02  0.786309E+01  0.173887E+02  0.163378E+02  0.143726E+03
  0.897490E+02  0.505243E+02 -0.233272E+02  0.630708E+02 -0.196491E+02 -0.429102E+01  0.631832E-03  0.105994E+02  0.916664E+01  0.174018E+02  0.158553E+02  0.144443E+03
  0.897490E+02  0.525070E+02 -0.200294E+02  0.623618E+02 -0.129168E+02 -0.574283E+01  0.631832E-03  0.115085E+02  0.818558E+01  0.161297E+02  0.171457E+02  0.143768E+03
  0.998960E+02  0.504465E+02 -0.124085E+02  0.703506E+02 -0.106768E+02 -0.862749E+01  0.631832E-03  0.110136E+02  0.849739E+01  0.142045E+02  0.171151E+02  0.143897E+03
  0.941361E+02  0.595103E+02 -0.160646E+02  0.742551E+02 -0.106768E+02 -0.862749E+01  0.631832E-03  0.113348E+02  0.661870E+01  0.148386E+02  0.171151E+02  0.142509E+03
  0.941361E+02  0.425709E+02 -0.107379E+02  0.742551E+02  0.245225E+00 -0.362677E+01  0.631832E-03  0.113348E+02  0.661870E+01  0.141402E+02  0.167212E+02  0.142244E+03
  0.834349E+02  0.371985E+02 -0.211489E+02  0.799602E+02  0.245225E+00 -0.362677E+01  0.631832E-03  0.117073E+02  0.661870E+01  0.163711E+02  0.181656E+02  0.141722E+03
  0.771097E+02  0.463903E+02 -0.209388E+02  0.696662E+02  0.150261E+02 -0.362677E+01  0.971834E-03  0.117073E+02  0.700712E+01  0.146454E+02  0.181656E+02  0.142133E+03
  0.793771E+02  0.503477E+02 -0.203664E+02  0.632184E+02  0.123544E+02 -0.233218E+00  0.454555E-03  0.105962E+02  0.671748E+01  0.167898E+02  0.163371E+02  0.142628E+03
  0.906345E+02  0.589138E+02 -0.203664E+02  0.629231E+02 -0.104145E+01 -0.746221E+01  0.454555E-03  0.925079E+01  0.730383E+01  0.178408E+02  0.159328E+02  0.143119E+03
  0.904254E+02  0.549793E+02 -0.309314E+02  0.654499E+02  0.340079E+01  0.266302E+01  0.489826E-03  0.947967E+01  0.730383E+01  0.172206E+02  0.157342E+02  0.143374E+03
  0.104960E+03  0.489989E+02 -0.162739E+02  0.691382E+02  0.112395E+02  0.499603E+01  0.489826E-03  0.911991E+01  0.722369E+01  0.176322E+02  0.157342E+02  0.142541E+03
  0.922287E+02  0.480546E+02 -0.253417E+02  0.651237E+02  0.831404E+01  0.123961E+02  0.489826E-03  0.955922E+01  0.667769E+01  0.187309E+02  0.173169E+02  0.141541E+03
  0.923412E+02  0.456277E+02 -0.333286E+02  0.651237E+02  0.831404E+01  0.105040E+02  0.489826E-03  0.839988E+01  0.815108E+01  0.196780E+02  0.160820E+02  0.142518E+03
  0.914166E+02  0.491776E+02 -0.354271E+02  0.608055E+02  0.384804E+01  0.114208E+02  0.489826E-03  0.839988E+01  0.815108E+01  0.190612E+02  0.149196E+02  0.143005E+03
  0.914166E+02  0.526048E+02 -0.354271E+02  0.608055E+02  0.738530E+01  0.199250E+02  0.904809E-03  0.797491E+01  0.815108E+01  0.181018E+02  0.136735E+02  0.143107E+03
  0.100966E+03  0.541025E+02 -0.356615E+02  0.608055E+02  0.738530E+01  0.199250E+02  0.904809E-03  0.810560E+01  0.771712E+01  0.187746E+02  0.139745E+02  0.142374E+03
  0.100966E+03  0.585991E+02 -0.377976E+02  0.608055E+02  0.281183E+00  0.154733E+02  0.483953E-03  0.810560E+01  0.771712E+01  0.190228E+02  0.153601E+02  0.142249E+03
  0.107994E+03  0.585991E+02 -0.304752E+02  0.617968E+02  0.377390E+01  0.154733E+02  0.483953E-03  0.867429E+01  0.892556E+01  0.190228E+02  0.159939E+02  0.142721E+03
  0.107639E+03  0.653922E+02 -0.252082E+02  0.607347E+02  0.750558E+01  0.171032E+02  0.483953E-03  0.867429E+01  0.986361E+01  0.190228E+02  0.147053E+02  0.143118E+03
  0.109732E+03  0.607133E+02 -0.332681E+02  0.607347E+02  0.973506E+01  0.171032E+02  0.483953E-03  0.996270E+01  0.861415E+01  0.201525E+02  0.152102E+02  0.142273E+03
  0.109732E+03  0.627782E+02 -0.311327E+02  0.607347E+02  0.879641E+01  0.171032E+02  0.483953E-03  0.105675E+02  0.932470E+01  0.171978E+02  0.143202E+02  0.143480E+03
  0.109732E+03  0.627782E+02 -0.299808E+02  0.607347E+02 -0.192100E+01  0.171032E+02  0.483953E-03  0.105675E+02  0.102763E+02  0.153822E+02  0.146787E+02  0.143870E+03
  0.109732E+03  0.660988E+02 -0.285915E+02  0.607347E+02  0.773435E+00  0.596435E+01  0.483953E-03  0.893578E+01  0.994673E+01  0.156792E+02  0.128265E+02  0.143859E+03
  0.109732E+03  0.601153E+02 -0.328051E+02  0.705230E+02 -0.931638E+00  0.596435E+01  0.316724E-03  0.927740E+01  0.933388E+01  0.165950E+02  0.139217E+02  0.143157E+03
  0.109732E+03  0.672516E+02 -0.371762E+02  0.624382E+02  0.576190E+00  0.596435E+01  0.869318E-03  0.977701E+01  0.982734E+01  0.150908E+02  0.139217E+02  0.144219E+03
  0.109732E+03  0.672516E+02 -0.389115E+02  0.624382E+02  0.190776E+01 -0.572440E+00  0.739672E-03  0.105950E+02  0.101533E+02  0.146303E+02  0.135384E+02  0.144138E+03
  0.109732E+03  0.672516E+02 -0.302123E+02  0.745301E+02  0.748593E+01 -0.578092E+01  0.739672E-03  0.105157E+02  0.114209E+02  0.163213E+02  0.135384E+02  0.143768E+03
  0.109732E+03  0.608655E+02 -0.343148E+02  0.729073E+02 -0.300042E+01  0.707105E+00  0.739672E-03  0.980016E+01  0.114209E+02  0.160117E+02  0.136039E+02  0.143767E+03
  0.109732E+03  0.669777E+02 -0.343148E+02  0.717680E+02 -0.578265E+01  0.235717E+01  0.739672E-03  0.106579E+02  0.121249E+02  0.149059E+02  0.166298E+02  0.143444E+03
  0.110073E+03  0.669777E+02 -0.334238E+02  0.717680E+02 -0.578265E+01 -0.365967E-01  0.424179E-03  0.124488E+02  0.112675E+02  0.145021E+02  0.166298E+02  0.142612E+03
  0.110073E+03  0.628013E+02 -0.334238E+02  0.608193E+02 -0.578265E+01  0.493697E+00  0.716586E-03  0.124488E+02  0.113868E+02  0.129129E+02  0.169409E+02  0.142758E+03
  0.110613E+03  0.523852E+02 -0.410044E+02  0.608193E+02 -0.102699E+02 -0.931172E+00  0.111968E-02  0.125518E+02  0.944486E+01  0.129129E+02  0.167301E+02  0.141814E+03
  0.102069E+03  0.535985E+02 -0.410044E+02  0.653011E+02 -0.844187E+01 -0.931172E+00  0.116962E-02  0.115576E+02  0.944486E+01  0.147941E+02  0.167976E+02  0.142414E+03
  0.102069E+03  0.485666E+02 -0.407933E+02  0.664070E+02 -0.692608E+01 -0.504501E+01  0.116962E-02  0.115297E+02  0.104698E+02  0.135699E+02  0.141512E+02  0.142523E+03
  0.101489E+03  0.536349E+02 -0.407933E+02  0.664070E+02 -0.800481E+01 -0.631488E+01  0.648823E-03  0.102474E+02  0.105203E+02  0.152097E+02  0.138541E+02  0.144197E+03
  0.101489E+03  0.445017E+02 -0.281888E+02  0.733718E+02 -0.107138E+02 -0.631488E+01  0.648823E-03  0.106830E+02  0.106844E+02  0.148705E+02  0.140279E+02  0.144202E+03
  0.863089E+02  0.405655E+02 -0.261890E+02  0.659077E+02 -0.134775E+02 -0.462461E+00  0.648823E-03  0.916009E+01  0.106844E+02  0.146692E+02  0.153459E+02  0.144782E+03
  0.816881E+02  0.352929E+02 -0.232038E+02  0.659077E+02 -0.403848E+01  0.289762E+01  0.919128E-03  0.976843E+01  0.102724E+02  0.146692E+02  0.151170E+02  0.144458E+03
  0.940108E+02  0.423090E+02 -0.157100E+02  0.659077E+02  0.372605E+01  0.174590E+02  0.961389E-03  0.102095E+02  0.907877E+01  0.147333E+02  0.149891E+02  0.144096E+03
  0.983570E+02  0.463643E+02 -0.234053E+02  0.659077E+02  0.372605E+01  0.109770E+02  0.961389E-03  0.102095E+02  0.933841E+01  0.124596E+02  0.164205E+02  0.143641E+03
  0.927818E+02  0.509787E+02 -0.234053E+02  0.600526E+02  0.312719E+01  0.109770E+02  0.961389E-03  0.113196E+02  0.101219E+02  0.122260E+02  0.175288E+02  0.143108E+03
  0.937824E+02  0.474451E+02 -0.317052E+02  0.600526E+02  0.312719E+01  0.127748E+02  0.961389E-03  0.118673E+02  0.112568E+02  0.116310E+02  0.180988E+02  0.142146E+03
  0.937824E+02  0.547495E+02 -0.275004E+02  0.600526E+02  0.191017E+01  0.886361E+01  0.601812E-03  0.130120E+02  0.107478E+02  0.112242E+02  0.186295E+02  0.141871E+03
  0.877141E+02  0.364875E+02 -0.174367E+02  0.632025E+02 -0.443748E+01  0.316891E+01  0.601812E-03  0.115501E+02  0.110812E+02  0.110626E+02  0.172916E+02  0.142668E+03
  0.926843E+02  0.431819E+02 -0.365953E+02  0.631707E+02 -0.443748E+01  0.332204E+01  0.888915E-03  0.115501E+02  0.102976E+02  0.112965E+02  0.165402E+02  0.143047E+03
  0.959804E+02  0.376048E+02 -0.279931E+02  0.631707E+02  0.113657E+01  0.650747E+01  0.627117E-03  0.120453E+02  0.937544E+01  0.112965E+02  0.155108E+02  0.143043E+03
  0.931291E+02  0.451595E+02 -0.382204E+02  0.631707E+02  0.133776E+01  0.513789E+00  0.589523E-03  0.126782E+02  0.994109E+01  0.120973E+02  0.148491E+02  0.143236E+03
  0.894630E+02  0.451548E+02 -0.358275E+02  0.631707E+02  0.105640E+02 -0.175607E+02  0.589523E-03  0.110316E+02  0.994109E+01  0.120973E+02  0.139134E+02  0.144113E+03
  0.931749E+02  0.453513E+02 -0.342504E+02  0.631707E+02  0.714957E+01 -0.347852E+02  0.589523E-03  0.110316E+02  0.967087E+01  0.152607E+02  0.154424E+02  0.144427E+03
  0.100122E+03  0.439432E+02 -0.331478E+02  0.631707E+02  0.861166E+01 -0.347128E+02  0.589523E-03  0.107646E+02  0.942183E+01  0.150871E+02  0.168640E+02  0.143899E+03
  0.104950E+03  0.386662E+02 -0.336215E+02  0.631707E+02  0.141439E+02 -0.184264E+02  0.589523E-03  0.108706E+02  0.978983E+01  0.133623E+02  0.168640E+02  0.143358E+03
  0.106937E+03  0.313688E+02 -0.281724E+02  0.631707E+02  0.227301E+02 -0.415160E+01  0.589523E-03  0.109788E+02  0.905473E+01  0.133623E+02  0.168640E+02  0.143375E+03
  0.106937E+03  0.210986E+02 -0.231320E+02  0.632217E+02  0.227301E+02 -0.182401E+02  0.589523E-03  0.102427E+02  0.894197E+01  0.131375E+02  0.157240E+02  0.143977E+03
  0.109304E+03  0.207793E+02 -0.133431E+02  0.632217E+02  0.131549E+02 -0.209516E+02  0.525436E-03  0.104916E+02  0.980127E+01  0.131375E+02  0.148299E+02  0.144314E+03
  0.109124E+03  0.150582E+02 -0.191147E+02  0.632217E+02 -0.320268E+01 -0.152076E+02  0.971764E-03  0.104916E+02  0.101117E+02  0.140737E+02  0.168524E+02  0.143856E+03
  0.109124E+03  0.388395E+01 -0.101659E+02  0.614376E+02  0.612347E+01 -0.103700E+02  0.111145E-02  0.103230E+02  0.101807E+02  0.126038E+02  0.168524E+02  0.143263E+03
  0.996423E+02  0.119049E+02 -0.168137E+02  0.614376E+02  0.524409E+01 -0.197634E+02  0.461512E-03  0.956538E+01  0.909053E+01  0.144123E+02  0.142810E+02  0.144562E+03
  0.110428E+03  0.198487E+02 -0.174002E+02  0.614376E+02 -0.295149E+01 -0.352703E+02  0.861781E-03  0.963125E+01  0.800308E+01  0.144996E+02  0.124966E+02  0.144162E+03
  0.107215E+03  0.117995E+02 -0.174002E+02  0.614376E+02 -0.148517E+02 -0.316225E+02  0.680362E-03  0.934285E+01  0.725752E+01  0.157180E+02  0.127616E+02  0.144085E+03
  0.104670E+03  0.122836E+02 -0.203541E+02  0.614376E+02 -0.117021E+02 -0.307799E+02  0.680362E-03  0.964443E+01  0.730323E+01  0.174520E+02  0.127616E+02  0.143670E+03
  0.104670E+03  0.875890E+01 -0.125775E+02  0.614376E+02 -0.159000E+02 -0.949983E+01  0.825170E-03  0.940909E+01  0.893735E+01  0.164046E+02  0.165880E+02  0.144558E+03
  0.107816E+03  0.150208E+02 -0.141449E+02  0.671125E+02 -0.167994E+02 -0.252451E+02  0.706122E-03  0.940909E+01  0.874843E+01  0.157184E+02  0.165880E+02  0.144806E+03
  0.107816E+03  0.179857E+02 -0.291688E+02  0.671125E+02 -0.286248E+01 -0.252451E+02  0.108392E-02  0.981355E+01  0.842210E+01  0.145819E+02  0.158427E+02  0.143313E+03
  0.105666E+03  0.186402E+02 -0.331405E+02  0.671125E+02 -0.434417E+01 -0.298461E+02  0.100360E-02  0.125493E+02  0.942568E+01  0.153463E+02  0.170134E+02  0.142743E+03
  0.101618E+03  0.247107E+02 -0.423565E+02  0.671125E+02 -0.434417E+01 -0.298461E+02  0.100360E-02  0.102460E+02  0.105655E+02  0.164693E+02  0.165735E+02  0.143361E+03
  0.939239E+02  0.180900E+02 -0.404314E+02  0.647462E+02 -0.434417E+01 -0.298461E+02  0.352087E-03  0.987080E+01  0.110011E+02  0.139949E+02  0.156743E+02  0.144183E+03
  0.994540E+02  0.283973E+02 -0.472267E+02  0.615973E+02  0.159050E+02 -0.382776E+02  0.352087E-03  0.883999E+01  0.120256E+02  0.144079E+02  0.165976E+02  0.142730E+03
  0.941780E+02  0.269536E+02 -0.546220E+02  0.615973E+02  0.130279E+02 -0.382776E+02  0.195972E-03  0.705533E+01  0.120156E+02  0.160414E+02  0.154708E+02  0.142112E+03
  0.983247E+02  0.224708E+02 -0.400607E+02  0.615973E+02 -0.106989E+02 -0.382776E+02  0.195972E-03  0.766042E+01  0.931090E+01  0.144639E+02  0.163464E+02  0.143380E+03
  0.983247E+02  0.169839E+02 -0.368960E+02  0.615973E+02 -0.106989E+02 -0.382776E+02  0.195972E-03  0.766042E+01  0.988289E+01  0.164325E+02  0.171994E+02  0.143036E+03
  0.979961E+02  0.110438E+02 -0.342050E+02  0.615973E+02 -0.434041E+01 -0.356110E+02  0.147372E-03  0.799582E+01  0.101624E+02  0.124573E+02  0.157535E+02  0.143348E+03
  0.109832E+03  0.177832E+02 -0.151736E+02  0.615973E+02 -0.144788E+02 -0.356110E+02  0.147372E-03  0.958587E+01  0.105281E+02  0.124573E+02  0.131802E+02  0.143869E+03
  0.103126E+03  0.807603E+01 -0.685127E+01  0.615973E+02 -0.144788E+02 -0.235171E+02  0.147372E-03  0.958012E+01  0.105281E+02  0.124573E+02  0.156027E+02  0.144049E+03
  0.103126E+03 -0.941233E+01 -0.911341E-01  0.615973E+02 -0.161962E+02 -0.115195E+02  0.147372E-03  0.118067E+02  0.113618E+02  0.141836E+02  0.170529E+02  0.143741E+03
  0.103126E+03 -0.721382E+01  0.122890E+02  0.618259E+02 -0.133588E+02 -0.110492E+02  0.890926E-03  0.136406E+02  0.113433E+02  0.128170E+02  0.160752E+02  0.143124E+03
  0.103126E+03  0.764033E+01  0.155095E+02  0.667621E+02  0.918322E+00 -0.113583E+02  0.580580E-03  0.130540E+02  0.113433E+02  0.126531E+02  0.160752E+02  0.143408E+03
  0.101638E+03  0.142289E+01  0.111017E+02  0.643331E+02  0.292669E+01 -0.166598E+02  0.580580E-03  0.118054E+02  0.102684E+02  0.126531E+02  0.158370E+02  0.144466E+03
  0.101638E+03  0.120006E+02  0.977921E+01  0.663174E+02  0.292669E+01 -0.231246E+02  0.580580E-03  0.138388E+02  0.983178E+01  0.154441E+02  0.167166E+02  0.143129E+03
  0.947825E+02  0.126096E+02  0.127631E+02  0.663174E+02 -0.193321E+02 -0.231246E+02  0.580580E-03  0.124690E+02  0.983178E+01  0.137786E+02  0.165905E+02  0.143854E+03
  0.947825E+02  0.126096E+02  0.133569E+02  0.663174E+02 -0.193321E+02 -0.231246E+02  0.580580E-03  0.124690E+02  0.983178E+01  0.163015E+02  0.165905E+02  0.143675E+03
  0.999820E+02  0.103332E+02  0.133569E+02  0.663174E+02 -0.193321E+02 -0.149579E+02  0.580580E-03  0.108858E+02  0.735950E+01  0.168366E+02  0.157488E+02  0.143818E+03
  0.106594E+03  0.256798E+01  0.177817E+02  0.663174E+02 -0.245874E+02 -0.149579E+02  0.580580E-03  0.975223E+01  0.735950E+01  0.168366E+02  0.149341E+02  0.144574E+03
  0.102354E+03 -0.855753E+01  0.237772E+02  0.633316E+02 -0.245874E+02 -0.217583E+02  0.889240E-03  0.852110E+01  0.735950E+01  0.201991E+02  0.149611E+02  0.142733E+03
  0.102354E+03 -0.199803E+01  0.191413E+02  0.633316E+02 -0.245874E+02 -0.229689E+02  0.889240E-03  0.948390E+01  0.920956E+01  0.201991E+02  0.137389E+02  0.143664E+03
  0.977719E+02  0.101305E+02  0.140432E+02  0.625920E+02 -0.245874E+02 -0.213228E+02  0.889240E-03  0.901742E+01  0.997797E+01  0.198583E+02  0.151510E+02  0.143399E+03
  0.879776E+02 -0.885537E+01  0.113981E+02  0.625920E+02 -0.180645E+02 -0.281275E+01  0.651425E-03  0.102344E+02  0.872644E+01  0.201624E+02  0.166350E+02  0.143305E+03
  0.879776E+02 -0.126571E+02  0.498141E+01  0.633123E+02 -0.202650E+02 -0.440813E+01  0.651425E-03  0.101061E+02  0.832757E+01  0.204175E+02  0.152968E+02  0.143411E+03
  0.939273E+02 -0.228051E+02 -0.114387E+02  0.633123E+02 -0.210164E+02 -0.440813E+01  0.651425E-03  0.994076E+01  0.839619E+01  0.205431E+02  0.164524E+02  0.143507E+03
  0.979062E+02 -0.294165E+02 -0.114387E+02  0.633123E+02 -0.174266E+02 -0.732719E+01  0.546307E-03  0.994076E+01  0.949975E+01  0.194777E+02  0.153027E+02  0.144519E+03
  0.105853E+03 -0.428307E+02  0.123851E+02  0.633123E+02 -0.213484E+02 -0.732719E+01  0.171309E-02  0.106623E+02  0.965294E+01  0.195285E+02  0.178393E+02  0.138314E+03
  0.105853E+03 -0.496854E+02  0.357349E+01  0.633123E+02 -0.161089E+02 -0.116221E+02  0.124855E-02  0.108338E+02  0.938103E+01  0.172271E+02  0.188997E+02  0.142365E+03
  0.110844E+03 -0.531389E+02  0.853802E+01  0.633123E+02 -0.255065E+02 -0.116221E+02  0.100293E-02  0.979460E+01  0.103460E+02  0.170089E+02  0.177934E+02  0.144643E+03
  0.110844E+03 -0.577876E+02  0.103128E+02  0.633123E+02 -0.140374E+02 -0.202199E+02  0.239177E-03  0.108218E+02  0.100052E+02  0.166486E+02  0.179647E+02  0.145436E+03
  0.103103E+03 -0.499945E+02 -0.933018E+00  0.684119E+02 -0.140374E+02 -0.153536E+02  0.239177E-03  0.117110E+02  0.948519E+01  0.158803E+02  0.179647E+02  0.144333E+03
  0.103103E+03 -0.499945E+02  0.113404E+01  0.628615E+02 -0.111909E+02 -0.163593E+02  0.592426E-03  0.117110E+02  0.948519E+01  0.158803E+02  0.158172E+02  0.145318E+03
  0.103103E+03 -0.410823E+02 -0.271930E+01  0.695792E+02 -0.123855E+02 -0.163593E+02  0.366976E-03  0.139115E+02  0.948519E+01  0.165118E+02  0.129649E+02  0.144056E+03
  0.103638E+03 -0.433429E+02 -0.648792E+01  0.665602E+02 -0.247511E+02 -0.163593E+02  0.366976E-03  0.134980E+02  0.111952E+02  0.165118E+02  0.129649E+02  0.143682E+03
  0.108112E+03 -0.531386E+02 -0.805213E+01  0.665602E+02 -0.135613E+02 -0.658922E+01  0.366976E-03  0.145561E+02  0.105352E+02  0.180314E+02  0.104977E+02  0.141600E+03
  0.107674E+03 -0.531386E+02 -0.456633E+01  0.646266E+02 -0.119926E+02 -0.111769E+02  0.366976E-03  0.131673E+02  0.105936E+02  0.167462E+02  0.122243E+02  0.143965E+03
  0.104592E+03 -0.498283E+02 -0.387080E+01  0.623095E+02 -0.128522E+02 -0.114167E+02  0.366976E-03  0.113274E+02  0.103674E+02  0.169151E+02  0.135280E+02  0.144845E+03
  0.110220E+03 -0.498283E+02 -0.275823E+01  0.623095E+02 -0.202429E+02 -0.260197E+02  0.366976E-03  0.114738E+02  0.908126E+01  0.157593E+02  0.111787E+02  0.144695E+03
  0.105555E+03 -0.388783E+02  0.258751E+01  0.624667E+02 -0.202429E+02 -0.200054E+02  0.145754E-03  0.116032E+02  0.856238E+01  0.138744E+02  0.126929E+02  0.144991E+03
  0.105145E+03 -0.459398E+02  0.309313E+00  0.624667E+02 -0.243378E+02 -0.200054E+02  0.145754E-03  0.112345E+02  0.892136E+01  0.115602E+02  0.140780E+02  0.144463E+03
  0.102945E+03 -0.491639E+02  0.129381E+02  0.611884E+02 -0.223871E+02 -0.200054E+02  0.145754E-03  0.102856E+02  0.892136E+01  0.131502E+02  0.140780E+02  0.145306E+03
  0.987977E+02 -0.428089E+02  0.157754E+02  0.611884E+02 -0.713007E+01 -0.276061E+02  0.145754E-03  0.946445E+01  0.801511E+01  0.131502E+02  0.142931E+02  0.144878E+03
  0.924731E+02 -0.522592E+02  0.233729E+02  0.611884E+02 -0.869631E+01 -0.276061E+02  0.268269E-03  0.989437E+01  0.107540E+02  0.131502E+02  0.159098E+02  0.144252E+03
