Kmin_MC_Up_a0  Kmin_TR_a0     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.347511E+02   0.275381E+02   0.635672E-02   0.107817E+02   0.121733E+02   0.103315E+01   0.113200E+02   0.613974E+01
   0.341949E+02   0.274877E+02   0.604068E-02   0.103139E+02   0.112658E+02   0.481973E+00   0.232388E+02   0.406257E+01
   0.345271E+02   0.271266E+02   0.574370E-02   0.834214E+01   0.965882E+01   0.119089E+00   0.127591E+02   0.969898E+01
   0.345271E+02   0.269654E+02   0.706675E-02   0.128221E+02   0.117874E+02   0.144950E+01   0.183755E+02   0.655564E+01
   0.345600E+02   0.275764E+02   0.556500E-02   0.103647E+02   0.104918E+02   0.112321E+01   0.132125E+02   0.948819E+01
   0.345149E+02   0.285659E+02   0.518488E-02   0.103186E+02   0.122766E+02   0.874094E+00   0.129770E+02   0.658125E+01
   0.345149E+02   0.279794E+02   0.678871E-02   0.959334E+01   0.115153E+02   0.156871E+01   0.149977E+02   0.886835E+01
   0.345149E+02   0.284479E+02   0.487081E-02   0.111503E+02   0.115168E+02   0.634433E+00   0.127517E+02   0.623106E+01
   0.345637E+02   0.268105E+02   0.554540E-02   0.101936E+02   0.947502E+01   0.884020E+00   0.144796E+02   0.890899E+01
   0.345305E+02   0.277832E+02   0.728650E-02   0.108023E+02   0.761167E+01   0.392768E+01   0.190630E+02   0.382382E+01
   0.345305E+02   0.267394E+02   0.655026E-02   0.119311E+02   0.108771E+02   0.536089E+00   0.156315E+02   0.841741E+01
   0.345305E+02   0.276072E+02   0.625600E-02   0.106499E+02   0.925517E+01   0.506446E+00   0.131242E+02   0.101563E+02
   0.343819E+02   0.274450E+02   0.564821E-02   0.966001E+01   0.978592E+01   0.129238E+01   0.123765E+02   0.916539E+01
   0.346216E+02   0.268100E+02   0.775775E-02   0.772922E+01   0.900619E+01   0.333201E+01   0.183795E+02   0.392493E+01
   0.345780E+02   0.265452E+02   0.545662E-02   0.137446E+02   0.121933E+02   0.509871E+00   0.149351E+02   0.568939E+01
   0.345185E+02   0.265452E+02   0.503109E-02   0.967254E+01   0.106307E+02   0.628314E+00   0.162396E+02   0.651724E+01
   0.345185E+02   0.280913E+02   0.705190E-02   0.899102E+01   0.161780E+02   0.243769E+00   0.146285E+02   0.614644E+01
   0.343879E+02   0.280913E+02   0.519080E-02   0.776206E+01   0.941799E+01   0.827674E+00   0.150107E+02   0.863119E+01
   0.343736E+02   0.276886E+02   0.517485E-02   0.107360E+02   0.106267E+02   0.113452E+01   0.127401E+02   0.854870E+01
   0.343736E+02   0.280207E+02   0.700470E-02   0.120185E+02   0.151396E+02   0.158248E+00   0.134448E+02   0.650175E+01
   0.343669E+02   0.278863E+02   0.630558E-02   0.128951E+02   0.956613E+01   0.165409E+01   0.236006E+02   0.535343E+01
   0.343669E+02   0.277174E+02   0.719006E-02   0.123485E+02   0.112128E+02   0.441377E+00   0.152274E+02   0.843865E+01
   0.346791E+02   0.263735E+02   0.655080E-02   0.877313E+01   0.107746E+02   0.643481E+00   0.208573E+02   0.576997E+01
   0.344442E+02   0.266926E+02   0.713360E-02   0.893631E+01   0.104156E+02   0.114066E+01   0.107663E+02   0.695591E+01
   0.341956E+02   0.282491E+02   0.625278E-02   0.125866E+02   0.962060E+01   0.237885E+01   0.169545E+02   0.550652E+01
   0.342243E+02   0.283471E+02   0.635331E-02   0.108142E+02   0.102854E+02   0.193534E+01   0.129675E+02   0.716671E+01
   0.343642E+02   0.278368E+02   0.648311E-02   0.777522E+01   0.117695E+02   0.224721E+00   0.108764E+02   0.807915E+01
   0.346178E+02   0.276096E+02   0.562487E-02   0.975564E+01   0.761164E+01   0.224721E+00   0.143193E+02   0.887156E+01
   0.343379E+02   0.279512E+02   0.685930E-02   0.104018E+02   0.126084E+02   0.104039E+01   0.113542E+02   0.774240E+01
   0.342418E+02   0.281264E+02   0.613892E-02   0.921754E+01   0.728941E+01   0.199015E+01   0.155714E+02   0.674647E+01
   0.343380E+02   0.288373E+02   0.854600E-02   0.118161E+02   0.881176E+01   0.117782E+01   0.155803E+02   0.571700E+01
   0.344769E+02   0.271859E+02   0.710276E-02   0.725126E+01   0.881176E+01   0.208225E+01   0.165611E+02   0.714375E+01
   0.345559E+02   0.271702E+02   0.561423E-02   0.137545E+02   0.105316E+02   0.120441E+01   0.143290E+02   0.786330E+01
   0.345174E+02   0.268573E+02   0.493306E-02   0.915467E+01   0.107414E+02   0.162366E+01   0.158952E+02   0.694517E+01
   0.344820E+02   0.284555E+02   0.679929E-02   0.781736E+01   0.103037E+02   0.756156E+00   0.165895E+02   0.838262E+01
   0.346265E+02   0.263940E+02   0.688942E-02   0.122323E+02   0.843617E+01   0.389564E+01   0.153256E+02   0.330066E+01
   0.346265E+02   0.280883E+02   0.693379E-02   0.126807E+02   0.110939E+02   0.594041E+00   0.127163E+02   0.731764E+01
   0.343769E+02   0.285459E+02   0.502406E-02   0.776297E+01   0.119571E+02   0.594816E+00   0.138941E+02   0.667440E+01
   0.344207E+02   0.273255E+02   0.496760E-02   0.783844E+01   0.129560E+02   0.230050E+01   0.190509E+02   0.480785E+01
   0.343755E+02   0.281488E+02   0.576113E-02   0.130242E+02   0.131442E+02   0.181624E+00   0.141376E+02   0.767030E+01
   0.343755E+02   0.286859E+02   0.631518E-02   0.121233E+02   0.913170E+01   0.169526E+01   0.118337E+02   0.721548E+01
   0.345551E+02   0.281094E+02   0.640906E-02   0.950160E+01   0.928004E+01   0.996859E-01   0.181164E+02   0.907018E+01
   0.345860E+02   0.279131E+02   0.554642E-02   0.814748E+01   0.963190E+01   0.102427E+01   0.131248E+02   0.866965E+01
   0.345143E+02   0.273331E+02   0.608804E-02   0.814748E+01   0.118821E+02   0.493149E+00   0.155439E+02   0.944658E+01
   0.344767E+02   0.266340E+02   0.625979E-02   0.872552E+01   0.106466E+02   0.133911E+01   0.159969E+02   0.801631E+01
   0.347319E+02   0.269449E+02   0.622840E-02   0.130769E+02   0.103868E+02   0.135488E+00   0.164367E+02   0.697538E+01
   0.341387E+02   0.283204E+02   0.819785E-02   0.977022E+01   0.114884E+02   0.511694E+00   0.186127E+02   0.516815E+01
   0.345813E+02   0.279714E+02   0.729864E-02   0.102200E+02   0.851907E+01   0.886058E+00   0.144904E+02   0.868476E+01
   0.347271E+02   0.266957E+02   0.816327E-02   0.115859E+02   0.893164E+01   0.201934E+01   0.144557E+02   0.525877E+01
   0.343193E+02   0.283396E+02   0.650739E-02   0.142301E+02   0.919978E+01   0.440207E-01   0.251695E+02   0.376953E+01
   0.346002E+02   0.283396E+02   0.551923E-02   0.970503E+01   0.107401E+02   0.127485E+01   0.145429E+02   0.746694E+01
   0.345182E+02   0.268783E+02   0.597841E-02   0.864576E+01   0.959662E+01   0.166122E+01   0.148480E+02   0.879048E+01
   0.345394E+02   0.278783E+02   0.456450E-02   0.127925E+02   0.846689E+01   0.266825E+01   0.105294E+02   0.292474E+01
   0.344925E+02   0.270649E+02   0.630143E-02   0.967054E+01   0.125950E+02   0.125081E+01   0.173986E+02   0.827500E+01
   0.345333E+02   0.272582E+02   0.783071E-02   0.117974E+02   0.738098E+01   0.469825E+00   0.177438E+02   0.682004E+01
   0.345333E+02   0.277446E+02   0.559750E-02   0.117974E+02   0.636108E+01   0.273545E+00   0.150023E+02   0.756300E+01
   0.345333E+02   0.266272E+02   0.553271E-02   0.103098E+02   0.757486E+01   0.273545E+00   0.157105E+02   0.765753E+01
   0.345311E+02   0.272735E+02   0.643254E-02   0.923846E+01   0.132883E+02   0.104963E+01   0.139775E+02   0.864829E+01
   0.344598E+02   0.274325E+02   0.587478E-02   0.921256E+01   0.110244E+02   0.163974E+00   0.129504E+02   0.101165E+02
   0.344192E+02   0.275673E+02   0.532963E-02   0.120557E+02   0.886393E+01   0.145242E+01   0.162322E+02   0.847615E+01
   0.344380E+02   0.276083E+02   0.651633E-02   0.105758E+02   0.101557E+02   0.186412E+00   0.161762E+02   0.101185E+02
   0.345517E+02   0.271726E+02   0.685437E-02   0.105686E+02   0.880709E+01   0.251756E+00   0.154516E+02   0.960987E+01
   0.345517E+02   0.271726E+02   0.755596E-02   0.977535E+01   0.844178E+01   0.113905E+00   0.143002E+02   0.889304E+01
   0.344977E+02   0.282554E+02   0.581721E-02   0.143286E+02   0.113905E+02   0.154158E+01   0.124714E+02   0.647534E+01
   0.341681E+02   0.277779E+02   0.672798E-02   0.126784E+02   0.129357E+02   0.195533E+01   0.123681E+02   0.426593E+01
   0.346458E+02   0.276989E+02   0.682284E-02   0.122901E+02   0.990995E+01   0.205144E+01   0.180884E+02   0.661546E+01
   0.344192E+02   0.271167E+02   0.561445E-02   0.788985E+01   0.990995E+01   0.246850E+01   0.143769E+02   0.745510E+01
   0.344192E+02   0.279308E+02   0.534511E-02   0.843478E+01   0.835363E+01   0.164350E+01   0.164242E+02   0.852654E+01
   0.345183E+02   0.273799E+02   0.643533E-02   0.125099E+02   0.117267E+02   0.629537E+00   0.129900E+02   0.879471E+01
   0.344935E+02   0.276909E+02   0.742225E-02   0.118338E+02   0.100208E+02   0.146886E+01   0.109761E+02   0.742705E+01
   0.345430E+02   0.273225E+02   0.749253E-02   0.116313E+02   0.987559E+01   0.672437E+00   0.176437E+02   0.820228E+01
   0.345926E+02   0.287905E+02   0.566871E-02   0.129742E+02   0.860328E+01   0.125540E+01   0.170373E+02   0.466380E+01
   0.341023E+02   0.282399E+02   0.994045E-02   0.129956E+02   0.102902E+02   0.350001E+00   0.224607E+02  -0.416720E-01
   0.346222E+02   0.269318E+02   0.686295E-02   0.601195E+01   0.845019E+01   0.134618E+01   0.146334E+02   0.585086E+01
   0.343312E+02   0.279346E+02   0.603809E-02   0.103503E+02   0.116778E+02   0.595878E+00   0.189866E+02   0.838933E+01
   0.343312E+02   0.274826E+02   0.730773E-02   0.993237E+01   0.109947E+02   0.244023E+00   0.122193E+02   0.848221E+01
   0.344882E+02   0.281331E+02   0.650336E-02   0.959847E+01   0.104570E+02   0.909347E+00   0.133912E+02   0.969496E+01
   0.345226E+02   0.274642E+02   0.536115E-02   0.109435E+02   0.698180E+01   0.186029E+01   0.174685E+02   0.715097E+01
   0.345928E+02   0.268195E+02   0.520390E-02   0.872819E+01   0.765920E+01   0.136459E+01   0.180589E+02   0.656030E+01
   0.345763E+02   0.285792E+02   0.569737E-02   0.118732E+02   0.102131E+02   0.156895E+01   0.160206E+02   0.638049E+01
   0.341913E+02   0.291607E+02   0.751637E-02   0.132157E+02   0.107198E+02   0.171678E+01   0.131199E+02   0.441639E+01
   0.344411E+02   0.274654E+02   0.569203E-02   0.925973E+01   0.997862E+01   0.118517E+01   0.133195E+02   0.988026E+01
   0.345209E+02   0.265902E+02   0.564772E-02   0.104740E+02   0.889582E+01   0.793761E+00   0.138748E+02   0.814724E+01
   0.347077E+02   0.264027E+02   0.701831E-02   0.881604E+01   0.116498E+02   0.632117E+00   0.170984E+02   0.658064E+01
   0.346660E+02   0.274354E+02   0.708412E-02   0.892073E+01   0.990391E+01   0.247045E+01   0.171919E+02   0.682513E+01
   0.346927E+02   0.278011E+02   0.859527E-02   0.114682E+02   0.855991E+01   0.120898E+01   0.136094E+02   0.567214E+01
   0.345446E+02   0.272919E+02   0.632542E-02   0.942780E+01   0.101692E+02   0.234323E+01   0.190586E+02   0.778710E+01
   0.344262E+02   0.274926E+02   0.638612E-02   0.117306E+02   0.120274E+02   0.177336E+01   0.998626E+01   0.670705E+01
   0.344262E+02   0.283238E+02   0.706629E-02   0.102929E+02   0.119947E+02   0.106223E+01   0.165487E+02   0.828738E+01
   0.343206E+02   0.288056E+02   0.540834E-02   0.101104E+02   0.974793E+01   0.255262E+00   0.156541E+02   0.774454E+01
   0.345730E+02   0.278275E+02   0.535135E-02   0.996220E+01   0.996193E+01   0.298393E+00   0.313453E+02   0.190583E+01
   0.345730E+02   0.271934E+02   0.723154E-02   0.111066E+02   0.109468E+02   0.349272E+00   0.172652E+02   0.855419E+01
   0.345495E+02   0.257375E+02   0.794147E-02   0.864199E+01   0.826810E+01   0.169469E+01   0.201242E+02   0.223301E+01
   0.345044E+02   0.273770E+02   0.570787E-02   0.809581E+01   0.954943E+01   0.374123E+00   0.179521E+02   0.942847E+01
   0.345044E+02   0.277438E+02   0.704790E-02   0.105454E+02   0.149669E+02   0.688248E+00   0.148169E+02   0.725821E+01
   0.344154E+02   0.278046E+02   0.577875E-02   0.942927E+01   0.131903E+02   0.575421E+00   0.179601E+02   0.851786E+01
   0.343487E+02   0.283280E+02   0.609379E-02   0.884157E+01   0.102489E+02   0.751880E+00   0.156629E+02   0.943557E+01
   0.342545E+02   0.278964E+02   0.689420E-02   0.825329E+01   0.900526E+01   0.247258E+00   0.236619E+02   0.550600E+01
   0.347168E+02   0.273849E+02   0.693721E-02   0.100218E+02   0.104721E+02   0.110318E+01   0.147011E+02   0.807239E+01
   0.344491E+02   0.288918E+02   0.698909E-02   0.109936E+02   0.102336E+02   0.750015E+00   0.155192E+02   0.787698E+01
   0.346569E+02   0.271990E+02   0.486781E-02   0.103231E+02   0.791324E+01   0.209503E+01   0.131501E+02   0.551770E+01
   0.343131E+02   0.277252E+02   0.701956E-02   0.119833E+02   0.790682E+01   0.896225E-01   0.136382E+02   0.825912E+01
   0.343775E+02   0.277252E+02   0.730528E-02   0.898562E+01   0.939584E+01   0.640202E+00   0.133265E+02   0.927385E+01
   0.343871E+02   0.277282E+02   0.582693E-02   0.134688E+02   0.943900E+01   0.109381E+01   0.132390E+02   0.849102E+01
   0.345602E+02   0.280846E+02   0.676801E-02   0.110188E+02   0.838432E+01   0.585439E+00   0.143103E+02   0.905181E+01
   0.343288E+02   0.283591E+02   0.670879E-02   0.106760E+02   0.953558E+01   0.220742E+00   0.162589E+02   0.921501E+01
   0.344495E+02   0.279132E+02   0.552938E-02   0.994172E+01   0.887786E+01   0.713952E+00   0.146474E+02   0.100324E+02
   0.344495E+02   0.270683E+02   0.754838E-02   0.901250E+01   0.120511E+02   0.260067E+01   0.172992E+02   0.596228E+01
   0.342995E+02   0.276136E+02   0.820915E-02   0.120165E+02   0.970032E+01   0.434881E+00   0.130148E+02   0.697345E+01
   0.345180E+02   0.279614E+02   0.597144E-02   0.824566E+01   0.112104E+02   0.434881E+00   0.102490E+02   0.818111E+01
   0.345180E+02   0.275405E+02   0.589991E-02   0.955795E+01   0.940120E+01   0.292230E+01   0.206798E+02   0.657553E+01
   0.345180E+02   0.270754E+02   0.740510E-02   0.808695E+01   0.115553E+02   0.107591E+01   0.118637E+02   0.763502E+01
   0.342387E+02   0.271288E+02   0.650642E-02   0.972245E+01   0.103473E+02   0.176446E+01   0.116906E+02   0.621555E+01
   0.344843E+02   0.279331E+02   0.590601E-02   0.102614E+02   0.107174E+02   0.181468E+01   0.149180E+02   0.928502E+01
   0.347424E+02   0.265778E+02   0.622645E-02   0.117251E+02   0.906695E+01   0.849885E+00   0.120731E+02   0.662533E+01
   0.344725E+02   0.275440E+02   0.640879E-02   0.120260E+02   0.906695E+01   0.176128E+00   0.171842E+02   0.946244E+01
   0.346773E+02   0.270872E+02   0.548062E-02   0.986266E+01   0.906695E+01   0.142932E+00   0.143120E+02   0.855217E+01
   0.346907E+02   0.267428E+02   0.570338E-02   0.927056E+01   0.897587E+01   0.142932E+00   0.154506E+02   0.814405E+01
   0.343512E+02   0.278761E+02   0.887749E-02   0.982046E+01   0.113004E+02   0.557956E+00   0.136373E+02   0.658475E+01
   0.343842E+02   0.280161E+02   0.601878E-02   0.103938E+02   0.108514E+02   0.508145E+00   0.155141E+02   0.988431E+01
   0.345292E+02   0.279792E+02   0.652302E-02   0.964580E+01   0.118418E+02   0.922074E+00   0.189106E+02   0.838005E+01
   0.345727E+02   0.271268E+02   0.545590E-02   0.106400E+02   0.780950E+01   0.144443E+01   0.162951E+02   0.825783E+01
   0.344071E+02   0.276696E+02   0.681867E-02   0.541437E+01   0.124259E+02   0.157353E+01   0.184802E+02   0.371225E+01
   0.343980E+02   0.285009E+02   0.669454E-02   0.731574E+01   0.621300E+01   0.167221E+00   0.151208E+02   0.620534E+01
   0.343753E+02   0.291034E+02   0.769445E-02   0.106371E+02   0.914935E+01   0.226291E+01   0.177490E+02   0.530580E+01
   0.345494E+02   0.280952E+02   0.655165E-02   0.106308E+02   0.100754E+02   0.211231E+01   0.184812E+02   0.757970E+01
   0.344843E+02   0.289629E+02   0.707935E-02   0.937193E+01   0.919805E+01   0.219908E+01   0.195177E+02   0.543655E+01
   0.345365E+02   0.283290E+02   0.714245E-02   0.817397E+01   0.103028E+02   0.223674E+01   0.175791E+02   0.673733E+01
   0.343500E+02   0.271810E+02   0.585078E-02   0.886887E+01   0.832434E+01   0.646421E+00   0.144301E+02   0.882330E+01
   0.347178E+02   0.271810E+02   0.786485E-02   0.123017E+02   0.105225E+02   0.931145E+00   0.135042E+02   0.652406E+01
   0.344837E+02   0.271810E+02   0.752225E-02   0.108008E+02   0.115996E+02   0.112998E+01   0.121161E+02   0.782135E+01
   0.343050E+02   0.276829E+02   0.557459E-02   0.184844E+02   0.126989E+02   0.170719E+00   0.130212E+02   0.273679E+01
   0.344928E+02   0.277795E+02   0.597307E-02   0.108257E+02   0.775321E+01   0.100861E+01   0.189190E+02   0.859123E+01
   0.343533E+02   0.279139E+02   0.628642E-02   0.123222E+02   0.107356E+02   0.305533E+00   0.148078E+02   0.918916E+01
   0.344606E+02   0.278707E+02   0.674193E-02   0.785198E+01   0.127237E+02   0.104281E+01   0.134650E+02   0.838141E+01
   0.343506E+02   0.278707E+02   0.641479E-02   0.113466E+02   0.805217E+01   0.847187E+00   0.121962E+02   0.882124E+01
   0.343783E+02   0.270255E+02   0.900718E-02   0.859638E+01   0.152975E+02   0.500546E+00   0.103629E+02   0.209884E+01
   0.344486E+02   0.279538E+02   0.569816E-02   0.836256E+01   0.124083E+02   0.351726E+00   0.160498E+02   0.914662E+01
   0.343707E+02   0.275945E+02   0.704578E-02   0.118059E+02   0.140463E+02   0.695036E-01   0.145791E+02   0.738279E+01
   0.342823E+02   0.276198E+02   0.638828E-02   0.898662E+01   0.118567E+02   0.737404E+00   0.179034E+02   0.793952E+01
   0.344951E+02   0.274127E+02   0.578628E-02   0.123176E+02   0.151366E+02   0.972530E+00   0.162169E+02   0.669554E+01
   0.344951E+02   0.269793E+02   0.561509E-02   0.100713E+02   0.158141E+02   0.877002E+00   0.148267E+02   0.635069E+01
   0.345261E+02   0.278978E+02   0.686005E-02   0.130046E+02   0.107180E+02   0.105494E+01   0.135462E+02   0.827991E+01
   0.345261E+02   0.281801E+02   0.601402E-02   0.119842E+02   0.839560E+01   0.262191E+01   0.177421E+02   0.655432E+01
   0.346403E+02   0.283702E+02   0.647811E-02   0.798288E+01   0.106316E+02   0.746731E+00   0.152700E+02   0.743834E+01
   0.346403E+02   0.275528E+02   0.747999E-02   0.124013E+02   0.865019E+01   0.693139E+00   0.163297E+02   0.753272E+01
   0.347371E+02   0.269086E+02   0.609692E-02   0.680324E+01   0.733816E+01   0.581457E+00   0.114071E+02   0.503925E+01
   0.344795E+02   0.273454E+02   0.630059E-02   0.899683E+01   0.105258E+02   0.154268E+01   0.129935E+02   0.948023E+01
   0.346294E+02   0.279232E+02   0.578296E-02   0.141265E+02   0.129119E+02   0.105440E+01   0.223961E+02   0.341643E+01
   0.346294E+02   0.268446E+02   0.780587E-02   0.714968E+01   0.875023E+01   0.727747E+00   0.120306E+02   0.640333E+01
   0.343853E+02   0.269202E+02   0.676382E-02   0.978679E+01   0.895549E+01   0.104129E+01   0.179786E+02   0.806788E+01
   0.348121E+02   0.267575E+02   0.656419E-02   0.792891E+01   0.766404E+01   0.198052E+00   0.141702E+02   0.601082E+01
   0.345012E+02   0.274652E+02   0.787012E-02   0.117212E+02   0.982108E+01   0.130881E+01   0.149373E+02   0.787088E+01
   0.343547E+02   0.279225E+02   0.652180E-02   0.802158E+01   0.103231E+02   0.947018E+00   0.134170E+02   0.926455E+01
   0.343547E+02   0.282732E+02   0.658352E-02   0.117306E+02   0.115496E+02   0.306213E+01   0.143595E+02   0.634445E+01
   0.344658E+02   0.290877E+02   0.673056E-02   0.148778E+02   0.114598E+02   0.137067E+01   0.167788E+02   0.416205E+01
   0.343891E+02   0.281025E+02   0.490398E-02   0.122047E+02   0.101097E+02   0.115406E+01   0.157578E+02   0.742669E+01
   0.345063E+02   0.268437E+02   0.779740E-02   0.100633E+02   0.810177E+01   0.268300E+01   0.192279E+02   0.496949E+01
   0.345063E+02   0.279691E+02   0.594235E-02   0.108302E+02   0.844008E+01   0.519770E+00   0.907950E+01   0.717411E+01
   0.344200E+02   0.276866E+02   0.583442E-02   0.983314E+01   0.955160E+01   0.227707E+01   0.170845E+02   0.866823E+01
   0.346204E+02   0.274188E+02   0.666640E-02   0.939327E+01   0.803219E+01   0.670975E+00   0.156592E+02   0.914913E+01
   0.345089E+02   0.274188E+02   0.547337E-02   0.101119E+02   0.719954E+01   0.113161E+01   0.149358E+02   0.878187E+01
   0.345089E+02   0.268676E+02   0.609464E-02   0.104005E+02   0.745277E+01   0.215009E+01   0.133242E+02   0.745889E+01
   0.342292E+02   0.297163E+02   0.682127E-02   0.762068E+01   0.124753E+02   0.735163E-01   0.158663E+02   0.418053E+01
   0.345868E+02   0.283118E+02   0.714199E-02   0.769488E+01   0.127935E+02   0.548446E+01   0.144682E+02   0.215279E+00
   0.346276E+02   0.285427E+02   0.654423E-02   0.870684E+01   0.102640E+02   0.524671E+00   0.133780E+02   0.753081E+01
   0.346762E+02   0.282278E+02   0.569180E-02   0.969297E+01   0.107105E+02   0.200143E+01   0.136667E+02   0.593033E+01
   0.346762E+02   0.281246E+02   0.590534E-02   0.103303E+02   0.950012E+01   0.183323E+01   0.203775E+02   0.536772E+01
   0.346770E+02   0.270582E+02   0.532467E-02   0.901776E+01   0.873015E+01   0.141782E+00   0.161331E+02   0.795845E+01
   0.343479E+02   0.280906E+02   0.762766E-02   0.752364E+01   0.134401E+02   0.288787E+01   0.139369E+02   0.448124E+01
   0.343623E+02   0.278000E+02   0.554274E-02   0.119424E+02   0.105527E+02   0.196286E+01   0.163963E+02   0.791499E+01
   0.345368E+02   0.278000E+02   0.623597E-02   0.793408E+01   0.800121E+01   0.141206E+01   0.141061E+02   0.887257E+01
   0.341118E+02   0.277546E+02   0.632896E-02   0.953389E+01   0.103507E+02   0.785519E+00   0.210009E+02   0.424229E+01
   0.342408E+02   0.272309E+02   0.757960E-02   0.904511E+01   0.108673E+02   0.876514E+00   0.136066E+02   0.699996E+01
   0.343857E+02   0.273214E+02   0.570626E-02   0.920461E+01   0.883096E+01   0.262056E+01   0.194498E+02   0.676096E+01
   0.344953E+02   0.275061E+02   0.670960E-02   0.946499E+01   0.710929E+01   0.888859E+00   0.144311E+02   0.894062E+01
   0.345948E+02   0.285351E+02   0.670960E-02   0.125469E+02   0.103877E+02   0.197672E+01   0.115090E+02   0.564831E+01
   0.343747E+02   0.280222E+02   0.684569E-02   0.107324E+02   0.793526E+01   0.636888E-01   0.209507E+02   0.756290E+01
   0.344262E+02   0.280907E+02   0.577537E-02   0.117682E+02   0.897276E+01   0.115155E+00   0.195917E+02   0.851744E+01
   0.345297E+02   0.266852E+02   0.704661E-02   0.885132E+01   0.101362E+02   0.244995E+01   0.158218E+02   0.703289E+01
   0.343223E+02   0.276536E+02   0.697183E-02   0.109545E+02   0.117835E+02   0.822730E+00   0.148963E+02   0.851214E+01
   0.343988E+02   0.276536E+02   0.507626E-02   0.122941E+02   0.827279E+01   0.518782E+00   0.125589E+02   0.806736E+01
   0.346040E+02   0.268712E+02   0.681325E-02   0.104107E+02   0.110810E+02   0.101247E+01   0.193854E+02   0.764147E+01
   0.346040E+02   0.266406E+02   0.749948E-02   0.129457E+02   0.784544E+01   0.304177E+00   0.173919E+02   0.622003E+01
   0.345151E+02   0.268103E+02   0.612615E-02   0.106138E+02   0.942408E+01   0.119337E+01   0.137164E+02   0.901686E+01
   0.344306E+02   0.288398E+02   0.485787E-02   0.103504E+02   0.107898E+02   0.118460E+01   0.148729E+02   0.547077E+01
   0.344306E+02   0.280358E+02   0.452292E-02   0.106118E+02   0.106518E+02   0.841220E+00   0.156687E+02   0.683634E+01
   0.342802E+02   0.276332E+02   0.746866E-02   0.747778E+01   0.102831E+02   0.352865E+00   0.159897E+02   0.758562E+01
   0.345603E+02   0.283044E+02   0.625827E-02   0.718227E+01   0.906481E+01   0.192344E+01   0.194942E+02   0.605069E+01
   0.345603E+02   0.276689E+02   0.709484E-02   0.112436E+02   0.102238E+02   0.117496E+01   0.183800E+02   0.822969E+01
   0.345148E+02   0.268547E+02   0.665227E-02   0.825183E+01   0.127283E+02   0.660916E+00   0.801715E+01   0.385117E+01
   0.343836E+02   0.277293E+02   0.636385E-02   0.167626E+02   0.774336E+01   0.345103E+00   0.172661E+02   0.541916E+01
   0.344370E+02   0.281175E+02   0.537910E-02   0.176496E+02   0.747981E+01   0.684369E+00   0.171753E+02   0.389473E+01
   0.345150E+02   0.272662E+02   0.673794E-02   0.171498E+02   0.983811E+01   0.462951E+00   0.164390E+02   0.566315E+01
