Kmin_MC_Up_a0 Kmin_MC_Up_a1 Kmin_MC_Up_a2 Kmin_MC_Up_a3 Kmin_MC_Up_a4 Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Kmin_TR_a3    Kmin_TR_a4    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.345753E+02 -0.506465E+00 -0.864394E+00  0.165106E+01 -0.447913E+01  0.286262E+02 -0.591278E+01 -0.823491E+01  0.750891E+01  0.483781E+00  0.440577E-02  0.921391E+01  0.911664E+01  0.124718E+02  0.160987E+02  0.112910E+03
  0.345753E+02 -0.506465E+00 -0.864394E+00  0.165106E+01 -0.447913E+01  0.286262E+02 -0.591278E+01 -0.823491E+01  0.816725E+01  0.483781E+00  0.440577E-02  0.853760E+01  0.785093E+01  0.120965E+02  0.164665E+02  0.112011E+03
  0.345753E+02 -0.506465E+00 -0.864394E+00  0.165106E+01 -0.447913E+01  0.286262E+02 -0.365322E+01 -0.147583E+01  0.816725E+01 -0.238317E+00  0.452980E-02  0.876039E+01  0.797792E+01  0.140473E+02  0.163980E+02  0.110910E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.165106E+01 -0.436268E+01  0.286262E+02 -0.365322E+01 -0.215089E+01  0.816725E+01 -0.238317E+00  0.452980E-02  0.807624E+01  0.828060E+01  0.128619E+02  0.163980E+02  0.111329E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.165106E+01 -0.436268E+01  0.283013E+02 -0.365322E+01 -0.780967E+01  0.148194E+01  0.178134E+00  0.221547E-02  0.696189E+01  0.884792E+01  0.130810E+02  0.153028E+02  0.115954E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.250335E+01 -0.436268E+01  0.283013E+02 -0.365322E+01 -0.780967E+01  0.429730E+01  0.178134E+00  0.221547E-02  0.695374E+01  0.800714E+01  0.135316E+02  0.133287E+02  0.115093E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.250335E+01 -0.436268E+01  0.283013E+02 -0.365322E+01 -0.780967E+01  0.429730E+01  0.178134E+00  0.221547E-02  0.679018E+01  0.913157E+01  0.147865E+02  0.146609E+02  0.115391E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.449449E+00 -0.436268E+01  0.283013E+02 -0.365322E+01 -0.780967E+01  0.429730E+01  0.177453E+01  0.221547E-02  0.774724E+01  0.989399E+01  0.159550E+02  0.150978E+02  0.112877E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.449449E+00 -0.436268E+01  0.283013E+02 -0.365322E+01 -0.780967E+01  0.314901E+01 -0.280098E+00  0.211908E-02  0.765382E+01  0.914860E+01  0.157925E+02  0.166069E+02  0.112111E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.449449E+00 -0.436268E+01  0.283013E+02 -0.365322E+01 -0.780967E+01  0.314901E+01 -0.280098E+00  0.211908E-02  0.835177E+01  0.100571E+02  0.175651E+02  0.166655E+02  0.112119E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.449449E+00 -0.436268E+01  0.283013E+02 -0.365322E+01 -0.780967E+01  0.726380E+01 -0.280098E+00  0.211908E-02  0.880841E+01  0.109662E+02  0.160935E+02  0.153933E+02  0.112423E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.449449E+00 -0.436268E+01  0.283013E+02 -0.365322E+01 -0.780967E+01  0.726380E+01 -0.280098E+00  0.211908E-02  0.948348E+01  0.948986E+01  0.145671E+02  0.139411E+02  0.112923E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.449449E+00 -0.980743E+00  0.283013E+02 -0.365322E+01 -0.780967E+01  0.726380E+01 -0.280098E+00  0.348434E-02  0.101086E+02  0.948986E+01  0.168087E+02  0.114591E+02  0.113239E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.219240E+01 -0.226406E+01  0.283013E+02 -0.365322E+01 -0.482994E+01  0.726380E+01 -0.280098E+00  0.348434E-02  0.944277E+01  0.948986E+01  0.168481E+02  0.114591E+02  0.116218E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.219240E+01 -0.226406E+01  0.283013E+02 -0.365322E+01 -0.482994E+01  0.726380E+01  0.292323E+00  0.262463E-02  0.910880E+01  0.991405E+01  0.160722E+02  0.114591E+02  0.117317E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.219240E+01 -0.226406E+01  0.283013E+02 -0.365322E+01 -0.662748E+01  0.726380E+01  0.363080E+01  0.262463E-02  0.958320E+01  0.930319E+01  0.152063E+02  0.126206E+02  0.115912E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.219240E+01 -0.299465E+01  0.284718E+02 -0.365322E+01 -0.662748E+01  0.726380E+01  0.363080E+01  0.262463E-02  0.913815E+01  0.107720E+02  0.152063E+02  0.126206E+02  0.118425E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.219240E+01 -0.364520E+01  0.284718E+02 -0.365322E+01 -0.662748E+01  0.726380E+01  0.363080E+01  0.265947E-02  0.913815E+01  0.107720E+02  0.124773E+02  0.126206E+02  0.118384E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.219240E+01 -0.364520E+01  0.284718E+02 -0.365322E+01 -0.662748E+01  0.726380E+01  0.303882E+01  0.236565E-02  0.839813E+01  0.105077E+02  0.131673E+02  0.124370E+02  0.118065E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.219240E+01 -0.364520E+01  0.284718E+02 -0.320732E+01 -0.662748E+01  0.106910E+02  0.613685E+00  0.280780E-02  0.946116E+01  0.109226E+02  0.125298E+02  0.124370E+02  0.117639E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.219240E+01 -0.364520E+01  0.284718E+02 -0.320732E+01 -0.558195E+01  0.721934E+01  0.420196E+01  0.300846E-02  0.109116E+02  0.113047E+02  0.145903E+02  0.111050E+02  0.116971E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.219240E+01 -0.232145E+01  0.284718E+02 -0.320732E+01 -0.558195E+01  0.721934E+01  0.525929E+01  0.344505E-02  0.109116E+02  0.113047E+02  0.147240E+02  0.117086E+02  0.115752E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.219240E+01 -0.218080E+01  0.284718E+02 -0.320732E+01 -0.558195E+01  0.721934E+01  0.525929E+01  0.344505E-02  0.100525E+02  0.115251E+02  0.138467E+02  0.117086E+02  0.115627E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.219240E+01 -0.218080E+01  0.284718E+02 -0.380662E+01 -0.351706E+01  0.935482E+01 -0.350929E+01  0.344505E-02  0.981408E+01  0.121299E+02  0.149125E+02  0.117086E+02  0.115471E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.219240E+01 -0.218080E+01  0.284718E+02 -0.380662E+01 -0.351706E+01 -0.328333E+00 -0.159733E+01  0.344505E-02  0.874970E+01  0.140709E+02  0.154178E+02  0.962004E+01  0.112778E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.219240E+01 -0.218080E+01  0.284718E+02 -0.380662E+01 -0.351706E+01 -0.203341E+01 -0.159733E+01  0.348239E-02  0.898840E+01  0.140709E+02  0.154966E+02  0.131952E+02  0.113773E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.219240E+01 -0.218080E+01  0.284718E+02 -0.380662E+01 -0.242478E+01 -0.203341E+01 -0.159733E+01  0.348239E-02  0.922800E+01  0.142373E+02  0.142709E+02  0.130007E+02  0.113588E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.219240E+01 -0.218080E+01  0.284718E+02 -0.380662E+01 -0.242478E+01  0.663794E+01 -0.159733E+01  0.369690E-02  0.876669E+01  0.138995E+02  0.135064E+02  0.155598E+02  0.114223E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.219240E+01 -0.218080E+01  0.284718E+02 -0.380662E+01 -0.242478E+01  0.498658E+01 -0.124828E+01  0.369690E-02  0.945410E+01  0.137476E+02  0.129847E+02  0.158692E+02  0.114404E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.219240E+01 -0.218080E+01  0.285724E+02 -0.380662E+01 -0.242478E+01  0.941909E+01 -0.364205E+01  0.338141E-02  0.112451E+02  0.128902E+02  0.125808E+02  0.158692E+02  0.114699E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.219240E+01 -0.165050E+01  0.293911E+02 -0.380662E+01 -0.242478E+01  0.943297E+00 -0.198265E+01  0.343831E-02  0.994306E+01  0.119427E+02  0.120317E+02  0.177001E+02  0.114113E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00 -0.374516E-01 -0.121572E+01  0.293911E+02 -0.380662E+01 -0.504725E+01  0.572381E+01 -0.154597E+00  0.343831E-02  0.101933E+02  0.122901E+02  0.146481E+02  0.194143E+02  0.112497E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.114221E+01 -0.121572E+01  0.293911E+02 -0.380662E+01 -0.527073E+01  0.139234E+02 -0.668368E+01  0.343831E-02  0.101323E+02  0.129236E+02  0.131007E+02  0.192120E+02  0.113963E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.154634E+01 -0.121572E+01  0.293911E+02 -0.380662E+01 -0.527073E+01  0.768871E+00 -0.668368E+01  0.343831E-02  0.102272E+02  0.138898E+02  0.137542E+02  0.194581E+02  0.114599E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.154634E+01 -0.121572E+01  0.293911E+02 -0.380662E+01 -0.527073E+01  0.768871E+00 -0.426533E+01  0.343831E-02  0.106088E+02  0.124482E+02  0.103478E+02  0.205114E+02  0.113943E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.154634E+01 -0.121572E+01  0.293911E+02 -0.380662E+01 -0.527073E+01  0.768871E+00  0.275073E+01  0.343831E-02  0.933632E+01  0.120125E+02  0.106693E+02  0.205114E+02  0.113656E+03
  0.345753E+02 -0.506465E+00 -0.932879E+00  0.154634E+01 -0.121572E+01  0.293911E+02 -0.380662E+01 -0.527073E+01  0.181163E+01 -0.280137E+01  0.343831E-02  0.998855E+01  0.110670E+02  0.990721E+01  0.196938E+02  0.114130E+03
  0.345753E+02 -0.506465E+00 -0.153174E+01  0.154634E+01 -0.121572E+01  0.293911E+02 -0.505272E+01  0.640242E+00  0.265425E+01 -0.280137E+01  0.240082E-02  0.985748E+01  0.112917E+02  0.125238E+02  0.205154E+02  0.118638E+03
  0.345753E+02 -0.506465E+00 -0.153174E+01  0.154634E+01 -0.121572E+01  0.293911E+02 -0.544967E+01  0.640242E+00  0.420248E+01 -0.155039E+01  0.240082E-02  0.969765E+01  0.107371E+02  0.106698E+02  0.215498E+02  0.117232E+03
  0.346058E+02 -0.506465E+00 -0.153174E+01  0.154634E+01 -0.121572E+01  0.293911E+02 -0.544967E+01 -0.221622E+00  0.420248E+01  0.263503E+01  0.240082E-02  0.969765E+01  0.107329E+02  0.106698E+02  0.222032E+02  0.118221E+03
  0.346058E+02 -0.506465E+00 -0.153174E+01  0.154634E+01 -0.121572E+01  0.293911E+02 -0.544967E+01 -0.221622E+00  0.420248E+01  0.263503E+01  0.213903E-02  0.101928E+02  0.981074E+01  0.106698E+02  0.211739E+02  0.118476E+03
  0.346058E+02 -0.506465E+00 -0.153174E+01  0.154634E+01 -0.121572E+01  0.293911E+02 -0.544967E+01 -0.221622E+00  0.420248E+01 -0.355155E+01  0.213903E-02  0.983478E+01  0.964358E+01  0.112108E+02  0.229038E+02  0.117574E+03
  0.346058E+02 -0.506465E+00 -0.153174E+01  0.154634E+01 -0.121572E+01  0.293911E+02 -0.544967E+01 -0.437554E+01  0.420248E+01 -0.355155E+01  0.213903E-02  0.133594E+02  0.107894E+02  0.108055E+02  0.229038E+02  0.117158E+03
  0.346058E+02 -0.506465E+00 -0.153174E+01  0.154634E+01 -0.121572E+01  0.293911E+02 -0.544967E+01 -0.437554E+01  0.420248E+01  0.702936E+00  0.213903E-02  0.134028E+02  0.109371E+02  0.127745E+02  0.214761E+02  0.118725E+03
  0.346058E+02 -0.506465E+00 -0.153174E+01  0.154634E+01 -0.121572E+01  0.293911E+02 -0.544967E+01 -0.270152E+01  0.420248E+01  0.702936E+00  0.213903E-02  0.134028E+02  0.108178E+02  0.129368E+02  0.203735E+02  0.119692E+03
  0.346058E+02 -0.506465E+00 -0.153174E+01  0.154634E+01 -0.121572E+01  0.299194E+02 -0.544967E+01 -0.270152E+01 -0.168596E+01 -0.199133E+00  0.198917E-02  0.126428E+02  0.110669E+02  0.128769E+02  0.222089E+02  0.119528E+03
  0.346058E+02 -0.506465E+00 -0.167300E+01  0.154634E+01 -0.121572E+01  0.299194E+02 -0.544967E+01 -0.838697E+00 -0.191765E+01  0.474063E+01  0.198917E-02  0.105981E+02  0.117849E+02  0.135464E+02  0.222089E+02  0.120613E+03
  0.346058E+02 -0.506465E+00 -0.167300E+01  0.154634E+01 -0.121572E+01  0.299194E+02 -0.544967E+01 -0.838697E+00 -0.191765E+01  0.474063E+01  0.198917E-02  0.117518E+02  0.117849E+02  0.161167E+02  0.205129E+02  0.120897E+03
  0.346058E+02 -0.506465E+00 -0.255239E+01  0.154634E+01 -0.121572E+01  0.299194E+02 -0.544967E+01 -0.838697E+00 -0.191765E+01  0.474063E+01  0.198917E-02  0.116785E+02  0.134795E+02  0.170329E+02  0.203172E+02  0.118997E+03
  0.346058E+02 -0.506465E+00 -0.255239E+01  0.154634E+01 -0.121572E+01  0.299194E+02 -0.544967E+01 -0.838697E+00 -0.191765E+01  0.474063E+01  0.198917E-02  0.113901E+02  0.127339E+02  0.182512E+02  0.205822E+02  0.119090E+03
  0.346058E+02 -0.506465E+00 -0.255239E+01  0.154634E+01 -0.121572E+01  0.305031E+02 -0.544967E+01 -0.472971E+00 -0.191765E+01 -0.104759E+01  0.198917E-02  0.113901E+02  0.109953E+02  0.174641E+02  0.205822E+02  0.123869E+03
  0.346058E+02 -0.506465E+00 -0.255239E+01  0.154634E+01 -0.121572E+01  0.305031E+02 -0.544967E+01 -0.472971E+00  0.413554E+01 -0.194697E+01  0.198917E-02  0.112711E+02  0.109953E+02  0.171807E+02  0.198960E+02  0.124112E+03
  0.346058E+02 -0.506465E+00 -0.255239E+01  0.154634E+01 -0.121572E+01  0.305031E+02 -0.544967E+01 -0.472971E+00  0.447157E+00  0.193931E+00  0.198917E-02  0.123068E+02  0.110743E+02  0.165903E+02  0.196182E+02  0.124290E+03
  0.346058E+02 -0.506465E+00 -0.255239E+01  0.154634E+01 -0.121572E+01  0.305031E+02 -0.544967E+01 -0.472971E+00  0.447157E+00  0.121615E+01  0.198917E-02  0.113530E+02  0.103343E+02  0.170045E+02  0.204923E+02  0.124476E+03
  0.346058E+02 -0.506465E+00 -0.255239E+01  0.154634E+01 -0.121572E+01  0.305031E+02 -0.544967E+01 -0.347427E+01  0.393231E+01  0.121615E+01  0.198917E-02  0.119351E+02  0.116227E+02  0.157304E+02  0.198626E+02  0.123325E+03
  0.346058E+02 -0.506465E+00 -0.255239E+01  0.154634E+01 -0.121572E+01  0.305031E+02 -0.544967E+01 -0.347427E+01  0.393231E+01  0.121615E+01  0.172881E-02  0.115755E+02  0.113400E+02  0.150287E+02  0.171566E+02  0.123964E+03
  0.346058E+02 -0.506465E+00 -0.255239E+01  0.154634E+01 -0.121572E+01  0.305031E+02 -0.544967E+01 -0.347427E+01  0.511178E+01  0.259419E+01  0.165732E-02  0.119570E+02  0.834786E+01  0.140934E+02  0.176960E+02  0.122938E+03
  0.346058E+02 -0.506465E+00 -0.255239E+01  0.154634E+01 -0.121572E+01  0.305031E+02 -0.570124E+01 -0.347427E+01  0.511178E+01  0.259419E+01  0.165732E-02  0.132121E+02  0.879596E+01  0.150149E+02  0.172890E+02  0.121896E+03
  0.346058E+02 -0.506465E+00 -0.255239E+01  0.154634E+01 -0.121572E+01  0.305031E+02 -0.570124E+01 -0.347427E+01  0.511178E+01  0.259419E+01  0.165732E-02  0.125704E+02  0.879596E+01  0.164335E+02  0.167775E+02  0.122192E+03
  0.346058E+02 -0.506465E+00 -0.259416E+01  0.154634E+01 -0.121572E+01  0.305031E+02 -0.570124E+01 -0.347427E+01  0.511178E+01  0.259419E+01  0.254951E-02  0.125704E+02  0.879596E+01  0.156927E+02  0.168310E+02  0.122854E+03
  0.346058E+02 -0.506465E+00 -0.259416E+01  0.154634E+01 -0.121572E+01  0.306680E+02 -0.570124E+01 -0.347427E+01  0.511178E+01 -0.473449E+01  0.254951E-02  0.118653E+02  0.879596E+01  0.156927E+02  0.173800E+02  0.123386E+03
  0.346058E+02 -0.506465E+00 -0.287510E+01  0.154634E+01 -0.121572E+01  0.306680E+02 -0.649558E+01 -0.347427E+01  0.397243E+01 -0.473449E+01  0.254951E-02  0.115414E+02  0.902419E+01  0.147890E+02  0.183923E+02  0.120483E+03
  0.346058E+02 -0.506465E+00 -0.287510E+01  0.154634E+01 -0.121572E+01  0.306680E+02 -0.649558E+01 -0.135770E+01  0.397243E+01 -0.473449E+01  0.254951E-02  0.106495E+02  0.101020E+02  0.147890E+02  0.174685E+02  0.122431E+03
  0.346058E+02 -0.506465E+00 -0.287510E+01  0.154634E+01 -0.121572E+01  0.306680E+02 -0.649558E+01 -0.135770E+01  0.336099E+01 -0.473449E+01  0.254951E-02  0.107170E+02  0.119620E+02  0.138899E+02  0.174685E+02  0.121807E+03
  0.346058E+02 -0.506465E+00 -0.287510E+01  0.154634E+01 -0.121572E+01  0.306680E+02 -0.649558E+01 -0.135770E+01  0.336099E+01 -0.473449E+01  0.325624E-02  0.104855E+02  0.118260E+02  0.129072E+02  0.152481E+02  0.120057E+03
  0.346058E+02 -0.506465E+00 -0.287510E+01  0.154634E+01 -0.121572E+01  0.317041E+02 -0.649558E+01 -0.135770E+01  0.452470E+01 -0.276856E+01  0.325624E-02  0.105371E+02  0.126288E+02  0.117481E+02  0.157111E+02  0.117894E+03
  0.346058E+02 -0.506465E+00 -0.287510E+01  0.167708E+01 -0.121572E+01  0.307217E+02 -0.649558E+01 -0.135770E+01  0.452470E+01 -0.276856E+01  0.325624E-02  0.109055E+02  0.118881E+02  0.110904E+02  0.157111E+02  0.119618E+03
  0.346058E+02 -0.506465E+00 -0.287510E+01  0.167708E+01 -0.121572E+01  0.307217E+02 -0.649558E+01 -0.135770E+01  0.568305E+01 -0.346485E+01  0.250267E-02  0.107090E+02  0.126293E+02  0.142455E+02  0.153544E+02  0.122432E+03
  0.346058E+02 -0.506465E+00 -0.287510E+01  0.167708E+01 -0.121572E+01  0.307217E+02 -0.649558E+01 -0.589362E+00  0.368255E+01 -0.346485E+01  0.192384E-02  0.105923E+02  0.122667E+02  0.144775E+02  0.141379E+02  0.123187E+03
  0.346058E+02 -0.506465E+00 -0.287510E+01  0.167708E+01 -0.246869E+01  0.307217E+02 -0.649558E+01 -0.110844E+01  0.368255E+01 -0.264426E+01  0.225324E-02  0.108640E+02  0.122667E+02  0.150894E+02  0.136403E+02  0.124165E+03
  0.346058E+02 -0.506465E+00 -0.287510E+01  0.167708E+01 -0.246869E+01  0.307217E+02 -0.649558E+01 -0.110844E+01  0.368255E+01  0.755949E+01  0.225324E-02  0.108640E+02  0.131793E+02  0.172313E+02  0.136403E+02  0.121351E+03
  0.346058E+02 -0.506465E+00 -0.287510E+01  0.167708E+01 -0.343904E+01  0.307217E+02 -0.649558E+01 -0.200658E+01  0.368255E+01  0.755949E+01  0.251709E-02  0.121306E+02  0.128901E+02  0.173122E+02  0.120385E+02  0.119684E+03
  0.346058E+02 -0.506465E+00 -0.287510E+01  0.167708E+01 -0.172814E+01  0.307217E+02 -0.649558E+01 -0.200658E+01  0.488305E+00  0.755949E+01  0.251709E-02  0.113668E+02  0.128901E+02  0.168474E+02  0.120385E+02  0.120680E+03
  0.346058E+02 -0.506465E+00 -0.287510E+01  0.167708E+01 -0.172814E+01  0.307217E+02 -0.649558E+01  0.446016E+01 -0.329342E+01  0.383461E+01  0.251709E-02  0.132493E+02  0.130431E+02  0.157699E+02  0.120385E+02  0.121167E+03
  0.346058E+02 -0.506465E+00 -0.287510E+01  0.167708E+01 -0.172814E+01  0.307217E+02 -0.649558E+01  0.446016E+01 -0.329342E+01  0.383461E+01  0.232559E-02  0.130139E+02  0.128177E+02  0.187705E+02  0.155245E+02  0.121341E+03
  0.346058E+02 -0.506465E+00 -0.246491E+01  0.167708E+01 -0.172814E+01  0.307217E+02 -0.649558E+01  0.446016E+01 -0.329342E+01  0.383461E+01  0.232559E-02  0.138877E+02  0.128177E+02  0.186855E+02  0.138060E+02  0.121720E+03
  0.346058E+02 -0.506465E+00 -0.246491E+01  0.167708E+01 -0.172814E+01  0.307217E+02 -0.649558E+01  0.446016E+01 -0.362823E+01  0.383461E+01  0.272170E-02  0.136298E+02  0.129959E+02  0.179035E+02  0.123193E+02  0.120582E+03
  0.346058E+02 -0.506465E+00 -0.246491E+01  0.167708E+01 -0.172814E+01  0.307217E+02 -0.649558E+01  0.446016E+01 -0.362823E+01  0.158978E+01  0.345332E-02  0.143701E+02  0.137762E+02  0.180773E+02  0.129413E+02  0.116441E+03
  0.346058E+02 -0.506465E+00 -0.246491E+01  0.167708E+01 -0.172814E+01  0.307217E+02 -0.649558E+01  0.446016E+01 -0.885373E+01  0.158978E+01  0.278947E-02  0.144703E+02  0.143997E+02  0.175136E+02  0.150577E+02  0.116845E+03
  0.346058E+02 -0.506465E+00 -0.246491E+01  0.167708E+01 -0.172814E+01  0.307217E+02 -0.649558E+01  0.146184E+01 -0.600139E+01  0.158978E+01  0.278947E-02  0.141352E+02  0.143997E+02  0.154098E+02  0.163169E+02  0.120238E+03
  0.346058E+02 -0.506465E+00 -0.246491E+01  0.167708E+01 -0.172814E+01  0.307217E+02 -0.649558E+01  0.146184E+01  0.323923E+00  0.596508E+01  0.278947E-02  0.138297E+02  0.131589E+02  0.146559E+02  0.163169E+02  0.122006E+03
  0.346058E+02 -0.506465E+00 -0.246491E+01  0.167708E+01 -0.172814E+01  0.307217E+02 -0.649558E+01  0.146184E+01  0.323923E+00 -0.500313E+01  0.271886E-02  0.139522E+02  0.135497E+02  0.146559E+02  0.136933E+02  0.121390E+03
  0.346058E+02 -0.506465E+00 -0.246491E+01  0.167708E+01 -0.172814E+01  0.307217E+02 -0.649558E+01  0.146184E+01  0.323923E+00 -0.365321E+01  0.193409E-02  0.139522E+02  0.135497E+02  0.139872E+02  0.120982E+02  0.122812E+03
  0.346058E+02 -0.506465E+00 -0.246491E+01  0.167708E+01 -0.172814E+01  0.307217E+02 -0.649558E+01  0.146184E+01  0.406232E+01 -0.365321E+01  0.193409E-02  0.139522E+02  0.132481E+02  0.150385E+02  0.133876E+02  0.122630E+03
  0.346058E+02 -0.506465E+00 -0.246491E+01  0.167708E+01 -0.172814E+01  0.307217E+02 -0.649558E+01  0.146184E+01 -0.417275E+01 -0.365321E+01  0.193409E-02  0.129153E+02  0.142131E+02  0.170050E+02  0.130192E+02  0.121861E+03
  0.346058E+02 -0.506465E+00 -0.246491E+01  0.167708E+01 -0.172814E+01  0.307217E+02 -0.649558E+01  0.146184E+01  0.175141E+01 -0.181949E+01  0.193409E-02  0.117912E+02  0.135176E+02  0.163444E+02  0.118447E+02  0.123768E+03
  0.346058E+02 -0.506465E+00 -0.246491E+01  0.167708E+01 -0.172814E+01  0.305538E+02 -0.649558E+01 -0.190676E+01  0.175141E+01  0.202975E+01  0.193409E-02  0.104175E+02  0.132593E+02  0.143385E+02  0.116364E+02  0.124926E+03
  0.346058E+02 -0.506465E+00 -0.246491E+01  0.167708E+01 -0.172814E+01  0.305538E+02 -0.649558E+01  0.275476E+01  0.175141E+01  0.202975E+01  0.193409E-02  0.107787E+02  0.125562E+02  0.139068E+02  0.131366E+02  0.125546E+03
