Kmin_MC_Up_a0 Kmin_MC_Up_a1 Kmin_MC_Up_a2 Kmin_MC_Up_a3 Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Kmin_TR_a3    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.340000E+02  0.000000E+00 -0.804984E+00  0.145041E+01  0.298823E+02 -0.206377E+01 -0.376932E+01  0.149028E+01  0.573520E-02  0.960610E+01  0.133981E+02  0.183218E+02  0.164591E+02  0.927213E+02
  0.340000E+02  0.000000E+00 -0.804984E+00  0.145041E+01  0.298823E+02 -0.206377E+01 -0.376932E+01  0.333021E+01  0.658521E-02  0.827985E+01  0.154516E+02  0.176205E+02  0.163641E+02  0.913996E+02
  0.340000E+02  0.000000E+00 -0.345590E+01  0.145041E+01  0.298823E+02 -0.206377E+01 -0.376932E+01  0.737615E+01  0.697564E-02  0.961479E+01  0.136896E+02  0.177533E+02  0.160217E+02  0.927751E+02
  0.340000E+02  0.000000E+00 -0.345590E+01  0.145041E+01  0.298823E+02 -0.206377E+01 -0.376932E+01  0.215425E+01  0.705793E-02  0.104223E+02  0.136896E+02  0.167389E+02  0.141231E+02  0.931523E+02
  0.340000E+02  0.000000E+00 -0.345590E+01  0.145041E+01  0.298823E+02 -0.512431E+00 -0.295461E+00  0.215425E+01  0.734038E-02  0.112672E+02  0.132130E+02  0.166035E+02  0.143092E+02  0.933882E+02
  0.347575E+02  0.000000E+00 -0.345590E+01  0.108515E+01  0.298823E+02 -0.512431E+00 -0.363947E+00  0.111845E+02  0.735494E-02  0.115423E+02  0.134110E+02  0.164769E+02  0.143092E+02  0.991181E+02
  0.347575E+02  0.000000E+00 -0.345590E+01  0.350660E+01  0.298823E+02 -0.512431E+00  0.226390E+01  0.137206E+02  0.688245E-02  0.120241E+02  0.115044E+02  0.163028E+02  0.143092E+02  0.100766E+03
  0.347575E+02  0.000000E+00 -0.303945E+01  0.350660E+01  0.298823E+02 -0.512431E+00  0.343286E+01  0.787986E+01  0.680091E-02  0.120478E+02  0.121785E+02  0.164626E+02  0.132302E+02  0.100280E+03
  0.347575E+02 -0.824118E+00 -0.303945E+01  0.350660E+01  0.298823E+02 -0.512431E+00 -0.388773E+01  0.435093E+01  0.595286E-02  0.112727E+02  0.122162E+02  0.165815E+02  0.156501E+02  0.107675E+03
  0.347575E+02 -0.824118E+00 -0.303945E+01  0.350660E+01  0.298823E+02 -0.512431E+00 -0.105814E+02  0.284593E+01  0.478342E-02  0.113854E+02  0.122294E+02  0.154563E+02  0.169004E+02  0.110412E+03
  0.347575E+02 -0.824118E+00 -0.303945E+01  0.350660E+01  0.298823E+02 -0.512431E+00  0.180322E+01  0.109079E+01  0.350271E-02  0.113854E+02  0.122294E+02  0.161094E+02  0.159778E+02  0.115920E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.350660E+01  0.298823E+02 -0.512431E+00  0.310080E+01 -0.335887E+00  0.335917E-02  0.111286E+02  0.121330E+02  0.159693E+02  0.148597E+02  0.114819E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.350660E+01  0.298823E+02 -0.512431E+00  0.310080E+01  0.199374E+01  0.335917E-02  0.118141E+02  0.130003E+02  0.173353E+02  0.129363E+02  0.114519E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.350660E+01  0.298823E+02 -0.512431E+00  0.310080E+01  0.206390E+01  0.303752E-02  0.118141E+02  0.132481E+02  0.179537E+02  0.127945E+02  0.114652E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.348026E+01  0.312944E+02 -0.512431E+00  0.310080E+01  0.206390E+01  0.303752E-02  0.117054E+02  0.139640E+02  0.188574E+02  0.140351E+02  0.116937E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.331733E+01  0.312944E+02 -0.512431E+00 -0.555283E+00  0.622867E+01  0.271005E-02  0.107453E+02  0.138284E+02  0.166439E+02  0.140351E+02  0.118790E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.331733E+01  0.312944E+02 -0.512431E+00  0.709813E+01  0.622867E+01  0.224448E-02  0.104827E+02  0.127019E+02  0.156366E+02  0.120830E+02  0.119565E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.331733E+01  0.312944E+02 -0.512431E+00  0.439939E+01  0.615540E+01  0.224448E-02  0.112877E+02  0.123017E+02  0.159313E+02  0.125930E+02  0.121489E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.331733E+01  0.312944E+02 -0.512431E+00  0.497182E+01  0.615540E+01  0.191052E-02  0.117119E+02  0.117844E+02  0.142647E+02  0.121586E+02  0.120599E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.331733E+01  0.312944E+02 -0.512431E+00  0.317427E+01  0.615540E+01  0.232783E-02  0.103532E+02  0.122588E+02  0.133484E+02  0.112927E+02  0.121234E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.331733E+01  0.312944E+02 -0.124302E+01  0.366170E+01  0.615540E+01  0.232783E-02  0.907369E+01  0.100915E+02  0.114593E+02  0.112927E+02  0.122048E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.331733E+01  0.312944E+02 -0.124302E+01  0.366170E+01  0.615540E+01  0.232783E-02  0.105381E+02  0.883238E+01  0.130520E+02  0.117484E+02  0.122680E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.331733E+01  0.312944E+02 -0.124302E+01  0.366170E+01  0.282445E+01  0.232783E-02  0.934602E+01  0.948827E+01  0.132704E+02  0.133497E+02  0.122473E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.331733E+01  0.312944E+02 -0.124302E+01  0.268260E+01  0.282445E+01  0.232783E-02  0.860173E+01  0.108194E+02  0.136551E+02  0.150642E+02  0.122128E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.892190E+00  0.312944E+02 -0.124302E+01  0.600246E+01 -0.575304E+00  0.232783E-02  0.796215E+01  0.998869E+01  0.151630E+02  0.153450E+02  0.121477E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.193772E+01  0.312944E+02 -0.124302E+01  0.600246E+01  0.110284E+02  0.270994E-02  0.933578E+01  0.910068E+01  0.143283E+02  0.147137E+02  0.123660E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.193772E+01  0.312944E+02 -0.124302E+01  0.600246E+01  0.120857E+02  0.314653E-02  0.933578E+01  0.105178E+02  0.144620E+02  0.153173E+02  0.121331E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.193772E+01  0.313542E+02 -0.124302E+01  0.600246E+01  0.120857E+02  0.212552E-02  0.102738E+02  0.105178E+02  0.131734E+02  0.156478E+02  0.123706E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.193772E+01  0.313542E+02  0.758397E+00  0.600246E+01  0.120857E+02  0.205060E-02  0.105319E+02  0.107847E+02  0.115293E+02  0.169316E+02  0.124483E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.193772E+01  0.313542E+02  0.758397E+00  0.600246E+01  0.120857E+02  0.205060E-02  0.104126E+02  0.107847E+02  0.129566E+02  0.151160E+02  0.125284E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.193772E+01  0.313542E+02  0.758397E+00  0.600246E+01  0.120857E+02  0.205060E-02  0.116064E+02  0.849683E+01  0.118347E+02  0.143259E+02  0.124581E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.223641E+01  0.313542E+02  0.758397E+00  0.600246E+01  0.120857E+02  0.294264E-02  0.110600E+02  0.849683E+01  0.121174E+02  0.168916E+02  0.122119E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.223641E+01  0.313542E+02  0.758397E+00  0.600246E+01  0.134173E+02  0.212554E-02  0.109304E+02  0.931480E+01  0.126063E+02  0.164311E+02  0.124019E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.223641E+01  0.313542E+02  0.758397E+00  0.600246E+01  0.134173E+02  0.212554E-02  0.105926E+02  0.880509E+01  0.151654E+02  0.152338E+02  0.124392E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.223641E+01  0.313542E+02  0.758397E+00  0.600246E+01  0.117660E+02  0.216917E-02  0.113935E+02  0.949250E+01  0.149375E+02  0.147121E+02  0.124995E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.223641E+01  0.313542E+02  0.758397E+00  0.628970E+01  0.117660E+02  0.228055E-02  0.119476E+02  0.919328E+01  0.144643E+02  0.173985E+02  0.123916E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.223641E+01  0.313542E+02  0.758397E+00  0.628970E+01  0.122963E+02  0.228055E-02  0.119476E+02  0.931251E+01  0.128751E+02  0.177097E+02  0.123501E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.223641E+01  0.313542E+02  0.758397E+00  0.738290E+00  0.122963E+02  0.200181E-02  0.120020E+02  0.997690E+01  0.145793E+02  0.172180E+02  0.123970E+03
  0.347897E+02 -0.824118E+00 -0.303945E+01  0.223641E+01  0.313542E+02  0.758397E+00  0.738290E+00  0.178625E+02  0.200181E-02  0.120283E+02  0.101244E+02  0.148635E+02  0.164466E+02  0.125472E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.313542E+02  0.270014E+00  0.738290E+00  0.960953E+01  0.186697E-02  0.118696E+02  0.960357E+01  0.129401E+02  0.165224E+02  0.129479E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.313542E+02  0.270014E+00  0.149780E+01  0.960953E+01  0.186697E-02  0.120337E+02  0.937744E+01  0.131139E+02  0.141255E+02  0.130020E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.313542E+02  0.270014E+00  0.149780E+01  0.960953E+01  0.186697E-02  0.105921E+02  0.710649E+01  0.141671E+02  0.160175E+02  0.129379E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.313542E+02  0.270014E+00  0.149780E+01  0.960953E+01  0.186697E-02  0.115288E+02  0.710649E+01  0.141671E+02  0.163391E+02  0.129025E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.313542E+02  0.270014E+00  0.149780E+01  0.960953E+01  0.119719E-02  0.115288E+02  0.710649E+01  0.166949E+02  0.173174E+02  0.127256E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.313542E+02 -0.328845E+00  0.149780E+01  0.960953E+01  0.198066E-02  0.113730E+02  0.784536E+01  0.168529E+02  0.166549E+02  0.129305E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.313542E+02 -0.328845E+00  0.149780E+01  0.960953E+01  0.198066E-02  0.122861E+02  0.837097E+01  0.167784E+02  0.137081E+02  0.129428E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.313542E+02 -0.328845E+00  0.149780E+01  0.968137E+01  0.198066E-02  0.113172E+02  0.818235E+01  0.138678E+02  0.137081E+02  0.130039E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.313542E+02 -0.328845E+00  0.146391E+01  0.968137E+01  0.198066E-02  0.113172E+02  0.938118E+01  0.160989E+02  0.153793E+02  0.130192E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.313542E+02 -0.328845E+00 -0.630473E+00  0.136429E+02  0.198066E-02  0.993867E+01  0.869494E+01  0.156487E+02  0.167958E+02  0.129449E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.313542E+02 -0.328845E+00 -0.630473E+00  0.745635E+01  0.169520E-02  0.958061E+01  0.852778E+01  0.161896E+02  0.185258E+02  0.128193E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.313542E+02 -0.328845E+00 -0.630473E+00  0.745635E+01  0.169520E-02  0.915380E+01  0.852778E+01  0.140695E+02  0.191292E+02  0.128111E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.313542E+02 -0.328845E+00  0.831611E+00  0.752872E+01  0.169520E-02  0.888680E+01  0.827874E+01  0.138959E+02  0.205509E+02  0.128595E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.306074E+02 -0.328845E+00  0.831611E+00  0.752872E+01  0.136884E-02  0.933771E+01  0.978565E+01  0.154925E+02  0.205509E+02  0.128400E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.306074E+02 -0.328845E+00  0.831611E+00  0.752872E+01  0.136884E-02  0.996777E+01  0.979244E+01  0.160580E+02  0.196118E+02  0.128700E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.306074E+02 -0.328845E+00  0.831611E+00  0.752872E+01  0.136884E-02  0.962883E+01  0.972836E+01  0.164313E+02  0.196118E+02  0.128651E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.306074E+02 -0.328845E+00  0.831611E+00  0.752872E+01  0.136884E-02  0.105863E+02  0.821188E+01  0.138208E+02  0.176800E+02  0.129084E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.306074E+02  0.788655E+00 -0.516997E+00  0.808051E+01  0.136884E-02  0.105863E+02  0.721380E+01  0.153247E+02  0.164336E+02  0.129494E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.306074E+02  0.788655E+00 -0.516997E+00  0.808051E+01  0.136884E-02  0.108412E+02  0.721380E+01  0.137881E+02  0.135260E+02  0.129617E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.306074E+02  0.788655E+00 -0.516997E+00  0.808051E+01  0.136884E-02  0.935364E+01  0.766978E+01  0.135159E+02  0.130934E+02  0.130091E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.308131E+02 -0.216526E+01 -0.516997E+00  0.182912E+00  0.157729E-02  0.965521E+01  0.771549E+01  0.152499E+02  0.120081E+02  0.129272E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.223641E+01  0.308131E+02 -0.100679E+01 -0.239973E+01  0.182912E+00  0.157729E-02  0.122061E+02  0.804663E+01  0.164241E+02  0.117142E+02  0.128230E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.128402E+01  0.308131E+02 -0.251817E+01 -0.239973E+01  0.182912E+00  0.201448E-02  0.128782E+02  0.804663E+01  0.190372E+02  0.117142E+02  0.126319E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.128402E+01  0.308131E+02 -0.251817E+01 -0.176715E+01 -0.296585E+01  0.182926E-02  0.123031E+02  0.796631E+01  0.190372E+02  0.132196E+02  0.125599E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.128402E+01  0.308131E+02 -0.149595E+01 -0.176715E+01 -0.296585E+01  0.182926E-02  0.125792E+02  0.854908E+01  0.168452E+02  0.150341E+02  0.127188E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.128402E+01  0.308131E+02 -0.149595E+01 -0.176715E+01 -0.296585E+01  0.182926E-02  0.131613E+02  0.983749E+01  0.155711E+02  0.144044E+02  0.127273E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.128402E+01  0.308131E+02 -0.149595E+01 -0.176715E+01 -0.296585E+01  0.182926E-02  0.138496E+02  0.957714E+01  0.150317E+02  0.139803E+02  0.126888E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.128402E+01  0.308131E+02 -0.149595E+01 -0.136278E+01 -0.296585E+01  0.182926E-02  0.131227E+02  0.108328E+02  0.159393E+02  0.139803E+02  0.127067E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.128402E+01  0.308131E+02 -0.149595E+01 -0.136278E+01  0.282585E+01  0.182926E-02  0.130340E+02  0.952105E+01  0.153390E+02  0.164068E+02  0.129480E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.128402E+01  0.308131E+02 -0.149595E+01 -0.136278E+01  0.282585E+01  0.182926E-02  0.137998E+02  0.116837E+02  0.146701E+02  0.160995E+02  0.128628E+03
  0.347897E+02 -0.104760E+01 -0.303945E+01  0.128402E+01  0.308131E+02 -0.149595E+01 -0.136278E+01  0.282585E+01  0.182926E-02  0.137998E+02  0.103949E+02  0.146241E+02  0.175725E+02  0.128692E+03
  0.347897E+02 -0.104760E+01 -0.285773E+01  0.128402E+01  0.308131E+02 -0.149595E+01 -0.136278E+01  0.282585E+01  0.182926E-02  0.145577E+02  0.114411E+02  0.159425E+02  0.172929E+02  0.129042E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.309948E+02 -0.149595E+01 -0.136278E+01  0.269167E+01  0.182926E-02  0.139651E+02  0.114411E+02  0.169709E+02  0.181932E+02  0.128098E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.309948E+02 -0.149595E+01 -0.136278E+01  0.202747E+01  0.130229E-02  0.142222E+02  0.117612E+02  0.150574E+02  0.187123E+02  0.127335E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.309948E+02 -0.149595E+01  0.390412E+01  0.475680E+01  0.130229E-02  0.142222E+02  0.117612E+02  0.154310E+02  0.214851E+02  0.128236E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.309948E+02 -0.149595E+01  0.390412E+01  0.736388E+01  0.130229E-02  0.147568E+02  0.123416E+02  0.169386E+02  0.196732E+02  0.128296E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.309948E+02 -0.149595E+01  0.390412E+01  0.736388E+01  0.130229E-02  0.149580E+02  0.136569E+02  0.156467E+02  0.217292E+02  0.126731E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.309948E+02 -0.149595E+01  0.390412E+01  0.736388E+01  0.130229E-02  0.156744E+02  0.130492E+02  0.174754E+02  0.201834E+02  0.126869E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.309948E+02 -0.149595E+01  0.719295E+00  0.736388E+01  0.130229E-02  0.159831E+02  0.119300E+02  0.151482E+02  0.201834E+02  0.129096E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.309948E+02 -0.259651E+01  0.719295E+00  0.633647E+01  0.139712E-02  0.173169E+02  0.110300E+02  0.136199E+02  0.210325E+02  0.128592E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.309948E+02 -0.259651E+01 -0.933039E+00  0.633647E+01  0.139712E-02  0.151594E+02  0.107294E+02  0.156602E+02  0.171073E+02  0.131171E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.309948E+02 -0.259651E+01 -0.933039E+00  0.837812E+01  0.139712E-02  0.155482E+02  0.100521E+02  0.156602E+02  0.171844E+02  0.130949E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.309948E+02 -0.259651E+01 -0.933039E+00  0.769502E+01  0.139712E-02  0.153979E+02  0.101145E+02  0.157744E+02  0.182350E+02  0.130798E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.309948E+02 -0.259651E+01 -0.933039E+00  0.769502E+01  0.139712E-02  0.153979E+02  0.100515E+02  0.162967E+02  0.182350E+02  0.130719E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.309948E+02 -0.259651E+01 -0.686560E+00  0.769502E+01  0.139712E-02  0.161667E+02  0.891407E+01  0.171898E+02  0.175029E+02  0.130214E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.309948E+02 -0.259651E+01 -0.686560E+00  0.769502E+01  0.139712E-02  0.160725E+02  0.866846E+01  0.157727E+02  0.188188E+02  0.130096E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.309948E+02 -0.259651E+01  0.296161E+01  0.769502E+01  0.139712E-02  0.166881E+02  0.754128E+01  0.178474E+02  0.187595E+02  0.127250E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.309948E+02 -0.259651E+01  0.296161E+01  0.548069E+01  0.139712E-02  0.166881E+02  0.754128E+01  0.181997E+02  0.176494E+02  0.128487E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.309948E+02 -0.259651E+01  0.296161E+01  0.548069E+01  0.240987E-02  0.162502E+02  0.843697E+01  0.179961E+02  0.138556E+02  0.126013E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.311845E+02 -0.259651E+01  0.296161E+01  0.852444E+01  0.104727E-02  0.143179E+02  0.899318E+01  0.173760E+02  0.164206E+02  0.129492E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.311845E+02 -0.259651E+01  0.296161E+01  0.301775E+01  0.104727E-02  0.124022E+02  0.900607E+01  0.167167E+02  0.141905E+02  0.131366E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.311845E+02 -0.259651E+01  0.296161E+01  0.344304E+01  0.104727E-02  0.135533E+02  0.868165E+01  0.173374E+02  0.143209E+02  0.130664E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.311845E+02 -0.424146E+01  0.296161E+01  0.344304E+01  0.158576E-02  0.128676E+02  0.882073E+01  0.162997E+02  0.184635E+02  0.131606E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.128402E+01  0.311845E+02 -0.424146E+01  0.296161E+01  0.344304E+01  0.160672E-02  0.117269E+02  0.957252E+01  0.159347E+02  0.186575E+02  0.132227E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.100146E+01  0.311845E+02 -0.424146E+01  0.296161E+01  0.282429E+01  0.145073E-02  0.113401E+02  0.115549E+02  0.156637E+02  0.201950E+02  0.130865E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.100146E+01  0.314470E+02 -0.424146E+01  0.296161E+01  0.282429E+01  0.145073E-02  0.991521E+01  0.111184E+02  0.168553E+02  0.207270E+02  0.130852E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.100146E+01  0.314470E+02 -0.424146E+01  0.337652E+01  0.449331E+01  0.145073E-02  0.991521E+01  0.112488E+02  0.165616E+02  0.178359E+02  0.131747E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.100146E+01  0.314470E+02 -0.424146E+01  0.337652E+01  0.449331E+01  0.145073E-02  0.991521E+01  0.106208E+02  0.165616E+02  0.189788E+02  0.131553E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.221932E+01  0.310999E+02 -0.424146E+01  0.729578E+00  0.449331E+01  0.145073E-02  0.991521E+01  0.982135E+01  0.152633E+02  0.189788E+02  0.131594E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.142260E+01  0.310999E+02 -0.424146E+01  0.729578E+00  0.449331E+01  0.145073E-02  0.106948E+02  0.106010E+02  0.145439E+02  0.175644E+02  0.133487E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.142260E+01  0.310999E+02 -0.424146E+01  0.729578E+00  0.449331E+01  0.145073E-02  0.104247E+02  0.991904E+01  0.133496E+02  0.149012E+02  0.134058E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.142260E+01  0.310999E+02 -0.424146E+01  0.256331E+01 -0.228361E+01  0.145073E-02  0.965962E+01  0.943460E+01  0.120577E+02  0.163719E+02  0.132710E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.142260E+01  0.310999E+02 -0.424146E+01 -0.805290E+00 -0.228361E+01  0.145073E-02  0.886247E+01  0.792357E+01  0.116314E+02  0.141654E+02  0.132349E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.142260E+01  0.310999E+02 -0.424146E+01 -0.805290E+00 -0.228361E+01  0.145073E-02  0.783516E+01  0.699606E+01  0.126200E+02  0.147613E+02  0.131468E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.142260E+01  0.310999E+02 -0.424146E+01  0.243662E+00 -0.228361E+01  0.145073E-02  0.666867E+01  0.755340E+01  0.150981E+02  0.153689E+02  0.131438E+03
  0.347897E+02 -0.104760E+01 -0.261390E+01  0.142260E+01  0.310999E+02 -0.424146E+01  0.243662E+00 -0.228361E+01  0.145283E-02  0.668504E+01  0.826170E+01  0.166220E+02  0.145564E+02  0.131721E+03
