Kmin_MC_Up_a0  Kmin_MC_Up_a1  Kmin_TR_a0     Kmin_TR_a1     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.351209E+02  -0.237113E+01   0.306222E+02  -0.515695E+01   0.151710E-02   0.106367E+02   0.179702E+02   0.408468E+00   0.185148E+02   0.444636E+02
   0.351528E+02  -0.237113E+01   0.306222E+02  -0.484512E+01   0.104644E-02   0.963983E+01   0.743706E+01   0.237469E+01   0.122107E+02   0.516955E+02
   0.351515E+02  -0.230763E+01   0.300414E+02  -0.456913E+01   0.153058E-02   0.963983E+01   0.851705E+01   0.125895E+01   0.177860E+02   0.491323E+02
   0.351848E+02  -0.246937E+01   0.302829E+02  -0.346659E+01   0.108683E-02   0.932550E+01   0.117048E+02   0.219324E+01   0.164010E+02   0.513787E+02
   0.351848E+02  -0.250033E+01   0.302696E+02  -0.319424E+01   0.894194E-03   0.968800E+01   0.122969E+02   0.221792E+01   0.178823E+02   0.501692E+02
   0.351861E+02  -0.252696E+01   0.304493E+02  -0.383182E+01   0.155942E-02   0.962711E+01   0.112545E+02   0.818019E+00   0.162917E+02   0.498603E+02
   0.351861E+02  -0.252696E+01   0.304753E+02  -0.368559E+01   0.869865E-03   0.129038E+02   0.675507E+01   0.777689E+00   0.120483E+02   0.495678E+02
   0.351861E+02  -0.240718E+01   0.301419E+02  -0.368559E+01   0.172482E-03   0.911489E+01   0.899678E+01   0.261932E+01   0.159103E+02   0.484724E+02
   0.351557E+02  -0.240718E+01   0.299834E+02  -0.309796E+01   0.119278E-02   0.977969E+01   0.943275E+01   0.333400E+01   0.134719E+02   0.491491E+02
   0.350825E+02  -0.221143E+01   0.299834E+02  -0.309796E+01   0.131177E-02   0.790692E+01   0.112812E+02   0.748038E+00   0.143276E+02   0.507238E+02
   0.351481E+02  -0.233673E+01   0.298552E+02  -0.309796E+01   0.105167E-02   0.106367E+02   0.776864E+01   0.109690E+01   0.167452E+02   0.504042E+02
   0.351631E+02  -0.233673E+01   0.302951E+02  -0.339809E+01   0.969032E-03   0.927402E+01   0.951157E+01   0.101988E+01   0.188992E+02   0.524058E+02
   0.351564E+02  -0.241762E+01   0.301983E+02  -0.361585E+01   0.615792E-03   0.770985E+01   0.171255E+02   0.197312E+00   0.147288E+02   0.477330E+02
   0.351783E+02  -0.241762E+01   0.305606E+02  -0.481204E+01   0.861209E-03   0.741324E+01   0.689967E+01   0.109645E+01   0.155013E+02   0.515453E+02
   0.351831E+02  -0.236456E+01   0.303708E+02  -0.446499E+01   0.966242E-03   0.946003E+01   0.922351E+01   0.479273E+00   0.183520E+02   0.534957E+02
   0.351868E+02  -0.251617E+01   0.303708E+02  -0.306627E+01   0.133958E-02   0.136851E+02   0.640215E+01   0.121762E+01   0.164369E+02   0.475936E+02
   0.352268E+02  -0.251823E+01   0.300481E+02  -0.121422E+01   0.140745E-02   0.980711E+01   0.872253E+01   0.112130E+01   0.215532E+02   0.447937E+02
   0.351830E+02  -0.251940E+01   0.307733E+02  -0.295199E+01   0.117219E-02   0.142166E+02   0.119592E+02   0.163377E+01   0.182371E+02   0.458429E+02
   0.351830E+02  -0.242660E+01   0.307733E+02  -0.472621E+01   0.877986E-03   0.877217E+01   0.868949E+01   0.980410E+00   0.177376E+02   0.523754E+02
   0.351445E+02  -0.235717E+01   0.305777E+02  -0.456038E+01   0.670600E-03   0.117445E+02   0.130708E+02   0.141080E+01   0.145611E+02   0.524670E+02
   0.351445E+02  -0.233456E+01   0.305234E+02  -0.462523E+01   0.106903E-02   0.895392E+01   0.755330E+01   0.223995E+01   0.147580E+02   0.525111E+02
   0.351504E+02  -0.231152E+01   0.306265E+02  -0.532022E+01   0.796835E-03   0.895392E+01   0.133927E+02   0.159331E+01   0.138392E+02   0.524186E+02
   0.351504E+02  -0.229889E+01   0.306265E+02  -0.532022E+01   0.386945E-03   0.124207E+02   0.100558E+02   0.164317E+00   0.177898E+02   0.520018E+02
   0.351308E+02  -0.229889E+01   0.304002E+02  -0.463747E+01   0.644308E-03   0.116236E+02   0.103864E+02   0.963031E+00   0.120788E+02   0.535625E+02
   0.351541E+02  -0.233496E+01   0.304002E+02  -0.463747E+01   0.116240E-02   0.128859E+02   0.871065E+01   0.300094E+00   0.151622E+02   0.526852E+02
   0.351751E+02  -0.241525E+01   0.307218E+02  -0.578205E+01   0.934380E-03   0.906978E+01   0.871065E+01   0.157746E+01   0.154913E+02   0.510590E+02
   0.351646E+02  -0.225942E+01   0.311591E+02  -0.597266E+01   0.110715E-02   0.116858E+02   0.124801E+02   0.141408E+01   0.162176E+02   0.460243E+02
   0.351855E+02  -0.237095E+01   0.306240E+02  -0.597266E+01   0.124477E-02   0.122577E+02   0.118616E+02   0.391006E+01   0.185400E+02   0.459370E+02
   0.351855E+02  -0.231783E+01   0.306240E+02  -0.508273E+01   0.169510E-03   0.116757E+02   0.115178E+02   0.497154E+00   0.133042E+02   0.496685E+02
   0.351850E+02  -0.231783E+01   0.306716E+02  -0.601884E+01   0.108340E-02   0.794974E+01   0.102358E+02   0.170481E+01   0.116857E+02   0.502768E+02
   0.350338E+02  -0.215177E+01   0.308836E+02  -0.622116E+01   0.977242E-03   0.135371E+02   0.116784E+02   0.191809E+01   0.114415E+02   0.454471E+02
   0.350737E+02  -0.229932E+01   0.302794E+02  -0.251366E+01   0.131473E-02   0.854801E+01   0.121771E+02   0.819304E-01   0.157677E+02   0.490840E+02
   0.351437E+02  -0.228529E+01   0.302794E+02  -0.347939E+01   0.981121E-03   0.991281E+01   0.116663E+02   0.819304E-01   0.135698E+02   0.530773E+02
   0.351437E+02  -0.232435E+01   0.303871E+02  -0.473009E+01   0.462070E-03   0.683458E+01   0.135971E+02   0.100982E+01   0.137542E+02   0.506124E+02
   0.351470E+02  -0.232435E+01   0.305831E+02  -0.504404E+01   0.462070E-03   0.935961E+01   0.124681E+02   0.773052E+00   0.985671E+01   0.511262E+02
   0.351154E+02  -0.217281E+01   0.304005E+02  -0.516099E+01   0.906661E-03   0.115980E+02   0.113331E+02   0.498709E+00   0.189516E+02   0.525768E+02
   0.350962E+02  -0.230592E+01   0.306016E+02  -0.513374E+01   0.667732E-03   0.111379E+02   0.841159E+01   0.487316E+00   0.161969E+02   0.514422E+02
   0.350962E+02  -0.230276E+01   0.300845E+02  -0.378596E+01   0.151083E-02   0.111561E+02   0.128965E+02   0.136084E+01   0.155827E+02   0.486148E+02
   0.351909E+02  -0.227155E+01   0.300845E+02  -0.364355E+01   0.796189E-03   0.978258E+01   0.919887E+01   0.731007E+00   0.137232E+02   0.510675E+02
   0.351900E+02  -0.223828E+01   0.302213E+02  -0.413082E+01   0.116018E-02   0.798195E+01   0.775655E+01   0.161326E+01   0.117383E+02   0.491492E+02
   0.350847E+02  -0.226215E+01   0.301702E+02  -0.454704E+01   0.134422E-02   0.136639E+02   0.775655E+01   0.130011E+01   0.958442E+01   0.460894E+02
   0.350716E+02  -0.208845E+01   0.301702E+02  -0.397347E+01   0.137868E-02   0.130361E+02   0.111803E+02   0.122388E+01   0.178869E+02   0.492881E+02
   0.350716E+02  -0.204219E+01   0.305211E+02  -0.554351E+01   0.113317E-02   0.511339E+01   0.107036E+02   0.352246E+01   0.178869E+02   0.438778E+02
   0.350915E+02  -0.210482E+01   0.304577E+02  -0.554351E+01   0.709895E-03   0.142997E+02   0.600929E+01   0.263954E+01   0.107194E+02   0.460684E+02
   0.351115E+02  -0.222236E+01   0.305233E+02  -0.554351E+01   0.103300E-02   0.112388E+02   0.107557E+02   0.288156E+00   0.145352E+02   0.530018E+02
   0.350946E+02  -0.222236E+01   0.307023E+02  -0.532719E+01   0.109809E-02   0.107054E+02   0.722613E+01   0.258650E+01   0.164528E+02   0.503881E+02
   0.350946E+02  -0.228160E+01   0.307125E+02  -0.532719E+01   0.946926E-03   0.121121E+02   0.911738E+01   0.158717E+01   0.145189E+02   0.516196E+02
   0.351179E+02  -0.228160E+01   0.301673E+02  -0.419858E+01   0.128952E-02   0.932116E+01   0.973813E+01   0.445165E+00   0.140978E+02   0.527544E+02
   0.351899E+02  -0.228915E+01   0.299983E+02  -0.370798E+01   0.119788E-02   0.781290E+01   0.139978E+02   0.170015E+01   0.115203E+02   0.483754E+02
   0.351713E+02  -0.231583E+01   0.296688E+02  -0.283435E+01   0.158674E-02   0.899142E+01   0.106654E+02   0.123441E+01   0.115203E+02   0.477722E+02
   0.351655E+02  -0.246590E+01   0.306008E+02  -0.383995E+01   0.651504E-03   0.982553E+01   0.106315E+02   0.434840E+00   0.164226E+02   0.525641E+02
   0.351686E+02  -0.245559E+01   0.309030E+02  -0.572250E+01   0.121972E-02   0.598671E+01   0.701535E+01   0.364753E+01   0.128066E+02   0.442046E+02
   0.350636E+02  -0.229974E+01   0.312449E+02  -0.694182E+01   0.149312E-02   0.939613E+01   0.951840E+01   0.133622E+01   0.183426E+02   0.438676E+02
   0.350186E+02  -0.226402E+01   0.312100E+02  -0.423988E+01   0.174923E-02   0.117098E+02   0.780221E+01   0.345168E+01   0.238972E+02   0.362754E+02
   0.351826E+02  -0.243062E+01   0.303455E+02  -0.414144E+01   0.137041E-02   0.131014E+02   0.772097E+01   0.469577E-01   0.132115E+02   0.505225E+02
   0.351826E+02  -0.234142E+01   0.301524E+02  -0.368995E+01   0.102984E-02   0.118136E+02   0.792938E+01   0.212857E+01   0.112518E+02   0.507884E+02
   0.351358E+02  -0.234061E+01   0.303740E+02  -0.360710E+01   0.861117E-03   0.894823E+01   0.147391E+02   0.176634E+00   0.170744E+02   0.514975E+02
   0.351960E+02  -0.237730E+01   0.303374E+02  -0.414600E+01   0.183250E-02   0.922922E+01   0.105735E+02   0.799698E+00   0.111679E+02   0.481907E+02
   0.351842E+02  -0.243832E+01   0.305245E+02  -0.391547E+01   0.529797E-03   0.684493E+01   0.864589E+01   0.684354E+00   0.126538E+02   0.512962E+02
   0.351491E+02  -0.243832E+01   0.305383E+02  -0.422204E+01   0.270931E-03   0.990255E+01   0.105542E+02   0.815167E+00   0.100811E+02   0.494029E+02
   0.351491E+02  -0.228452E+01   0.301365E+02  -0.307033E+01   0.142131E-02   0.135606E+02   0.118004E+02   0.388541E+01   0.169238E+02   0.460178E+02
   0.351725E+02  -0.239026E+01   0.299568E+02  -0.279507E+01   0.123095E-02   0.902770E+01   0.770703E+01   0.341921E+00   0.159026E+02   0.510501E+02
   0.352260E+02  -0.238858E+01   0.304816E+02  -0.541943E+01   0.107188E-02   0.888174E+01   0.104630E+02   0.776296E+00   0.186491E+02   0.501646E+02
   0.351903E+02  -0.238858E+01   0.305524E+02  -0.541943E+01   0.833647E-03   0.905826E+01   0.113488E+02   0.237070E+00   0.146802E+02   0.524703E+02
   0.351903E+02  -0.246392E+01   0.307129E+02  -0.541943E+01   0.123805E-02   0.120967E+02   0.986917E+01   0.163002E+01   0.126818E+02   0.500554E+02
   0.352010E+02  -0.253635E+01   0.307424E+02  -0.372227E+01   0.123805E-02   0.134028E+02   0.946472E+01   0.997737E+00   0.150960E+02   0.498673E+02
   0.350818E+02  -0.223478E+01   0.302175E+02  -0.482750E+01   0.154951E-02   0.116072E+02   0.136898E+02   0.157717E+00   0.130115E+02   0.477029E+02
   0.351841E+02  -0.239757E+01   0.304119E+02  -0.444716E+01   0.116105E-02   0.119101E+02   0.101807E+02   0.374776E+01   0.177512E+02   0.496025E+02
   0.351591E+02  -0.236517E+01   0.306637E+02  -0.501908E+01   0.813142E-03   0.848945E+01   0.816132E+01   0.161009E+01   0.132097E+02   0.531780E+02
   0.351621E+02  -0.236517E+01   0.305031E+02  -0.463280E+01   0.750021E-03   0.970127E+01   0.100619E+02   0.348846E+01   0.129706E+02   0.521455E+02
   0.352135E+02  -0.243849E+01   0.307736E+02  -0.535048E+01   0.111720E-02   0.765085E+01   0.121331E+02   0.221021E+00   0.158800E+02   0.506494E+02
   0.351789E+02  -0.232502E+01   0.304077E+02  -0.472276E+01   0.838371E-03   0.688027E+01   0.826743E+01   0.208513E+00   0.157786E+02   0.525920E+02
   0.351388E+02  -0.225943E+01   0.305546E+02  -0.504672E+01   0.344410E-03   0.994857E+01   0.861957E+01   0.892553E+00   0.118306E+02   0.527739E+02
   0.350783E+02  -0.232151E+01   0.305546E+02  -0.282653E+01   0.106018E-02   0.123619E+02   0.121153E+02   0.427135E+00   0.134768E+02   0.476722E+02
   0.351398E+02  -0.238082E+01   0.304014E+02  -0.376996E+01   0.524885E-03   0.135492E+02   0.857276E+01   0.177345E+01   0.188957E+02   0.502151E+02
   0.351048E+02  -0.224520E+01   0.304014E+02  -0.425406E+01   0.593348E-03   0.122212E+02   0.998524E+01   0.648551E+00   0.161562E+02   0.531716E+02
   0.351048E+02  -0.224716E+01   0.303777E+02  -0.447937E+01   0.965110E-03   0.942918E+01   0.100574E+02   0.136757E+01   0.188598E+02   0.531558E+02
   0.351297E+02  -0.233997E+01   0.302961E+02  -0.447937E+01   0.122985E-02   0.983960E+01   0.116831E+02   0.318723E+00   0.126611E+02   0.520971E+02
   0.351297E+02  -0.217791E+01   0.302801E+02  -0.430539E+01   0.485011E-03   0.991699E+01   0.111313E+02   0.152270E+01   0.168244E+02   0.515815E+02
   0.351211E+02  -0.218792E+01   0.306033E+02  -0.548301E+01   0.804698E-03   0.108082E+02   0.787680E+01   0.690764E+00   0.112270E+02   0.523713E+02
   0.350956E+02  -0.224630E+01   0.304233E+02  -0.430728E+01   0.665251E-03   0.708049E+01   0.112654E+02   0.226834E+01   0.138962E+02   0.513915E+02
   0.351119E+02  -0.223443E+01   0.303984E+02  -0.463676E+01   0.117197E-02   0.845488E+01   0.105644E+02   0.155445E+01   0.153171E+02   0.530846E+02
   0.351424E+02  -0.225824E+01   0.303736E+02  -0.413892E+01   0.974715E-03   0.120433E+02   0.111703E+02   0.893301E-01   0.117231E+02   0.528365E+02
   0.351049E+02  -0.218885E+01   0.302715E+02  -0.443465E+01   0.551563E-03   0.118343E+02   0.715056E+01   0.772022E+00   0.157787E+02   0.522151E+02
   0.351312E+02  -0.228585E+01   0.304227E+02  -0.506887E+01   0.551563E-03   0.827832E+01   0.909641E+01   0.257557E+01   0.154775E+02   0.520415E+02
   0.351242E+02  -0.224256E+01   0.304227E+02  -0.506887E+01   0.660846E-03   0.113886E+02   0.886132E+01   0.311611E+01   0.159789E+02   0.519166E+02
   0.351242E+02  -0.232100E+01   0.303973E+02  -0.372671E+01   0.400903E-03   0.107960E+02   0.101653E+02   0.742531E+00   0.222531E+02   0.501392E+02
   0.351735E+02  -0.232100E+01   0.303523E+02  -0.361995E+01   0.745536E-03   0.101262E+02   0.710640E+01   0.628030E+00   0.167365E+02   0.512421E+02
   0.351921E+02  -0.236750E+01   0.302373E+02  -0.361995E+01   0.665234E-03   0.108792E+02   0.866539E+01   0.879917E+00   0.144700E+02   0.524618E+02
   0.352027E+02  -0.233549E+01   0.301112E+02  -0.456588E+01   0.173658E-02   0.137413E+02   0.869092E+01   0.879917E+00   0.116222E+02   0.465999E+02
   0.351796E+02  -0.237112E+01   0.301112E+02  -0.455178E+01   0.965943E-03   0.851624E+01   0.822188E+01   0.146865E+01   0.167527E+02   0.506188E+02
   0.351375E+02  -0.234319E+01   0.304063E+02  -0.431349E+01   0.433134E-03   0.963335E+01   0.109676E+02   0.389011E+00   0.168038E+02   0.532527E+02
   0.351616E+02  -0.244877E+01   0.303756E+02  -0.384492E+01   0.529410E-03   0.146937E+02   0.969467E+01   0.445696E+00   0.163823E+02   0.499860E+02
   0.351616E+02  -0.233058E+01   0.304700E+02  -0.405851E+01   0.333693E-03   0.103997E+02   0.121774E+02   0.198846E+01   0.159899E+02   0.507674E+02
   0.351735E+02  -0.230863E+01   0.304924E+02  -0.497306E+01   0.740058E-03   0.127662E+02   0.124558E+02   0.486725E+00   0.120315E+02   0.520252E+02
   0.351572E+02  -0.232728E+01   0.307653E+02  -0.486083E+01   0.622812E-03   0.123799E+02   0.986443E+01   0.141407E+01   0.140611E+02   0.515601E+02
   0.351572E+02  -0.235161E+01   0.304841E+02  -0.486083E+01   0.133834E-02   0.678214E+01   0.667638E+01   0.156002E+00   0.131042E+02   0.495073E+02
   0.351868E+02  -0.235161E+01   0.305057E+02  -0.486083E+01   0.784068E-03   0.966461E+01   0.132792E+02   0.399079E+01   0.218349E+02   0.474216E+02
   0.351690E+02  -0.229847E+01   0.302877E+02  -0.450828E+01   0.101374E-02   0.123382E+02   0.920269E+01   0.208884E+00   0.116474E+02   0.528167E+02
   0.351279E+02  -0.218226E+01   0.302877E+02  -0.462331E+01   0.882702E-03   0.123382E+02   0.121398E+02   0.640690E+00   0.158841E+02   0.527024E+02
   0.350952E+02  -0.218247E+01   0.305085E+02  -0.441981E+01   0.719085E-03   0.111450E+02   0.102381E+02   0.132159E+01   0.115153E+02   0.518956E+02
   0.351330E+02  -0.224507E+01   0.305346E+02  -0.411508E+01   0.118905E-02   0.120782E+02   0.120856E+02   0.313216E+01   0.117544E+02   0.485040E+02
   0.351330E+02  -0.232324E+01   0.305346E+02  -0.418840E+01   0.951648E-03   0.989255E+01   0.965068E+01   0.297901E+01   0.155179E+02   0.524331E+02
   0.351050E+02  -0.227618E+01   0.304243E+02  -0.490965E+01   0.770538E-03   0.108037E+02   0.129878E+02   0.937557E-01   0.136417E+02   0.523608E+02
   0.351050E+02  -0.209905E+01   0.304381E+02  -0.558563E+01   0.100618E-02   0.112378E+02   0.127744E+02   0.166949E+01   0.127993E+02   0.510484E+02
   0.351033E+02  -0.218337E+01   0.304381E+02  -0.538584E+01   0.872021E-03   0.939490E+01   0.100182E+02   0.836847E+00   0.153887E+02   0.537550E+02
   0.350866E+02  -0.214534E+01   0.303840E+02  -0.423269E+01   0.872021E-03   0.106353E+02   0.914680E+01   0.390636E+00   0.813105E+01   0.490757E+02
   0.351256E+02  -0.219935E+01   0.305878E+02  -0.493399E+01   0.490052E-03   0.108728E+02   0.102198E+02   0.214462E+01   0.152062E+02   0.513853E+02
   0.351626E+02  -0.218049E+01   0.306880E+02  -0.606665E+01   0.830580E-03   0.143532E+02   0.125936E+02   0.143184E-01   0.927006E+01   0.457844E+02
   0.351414E+02  -0.230426E+01   0.307715E+02  -0.540551E+01   0.854490E-03   0.110445E+02   0.911817E+01   0.565954E+00   0.134220E+02   0.534281E+02
   0.351783E+02  -0.230426E+01   0.306278E+02  -0.533073E+01   0.108320E-02   0.110445E+02   0.823420E+01   0.271003E+01   0.159899E+02   0.510086E+02
   0.351355E+02  -0.212853E+01   0.307841E+02  -0.635658E+01   0.774786E-03   0.965754E+01   0.119600E+02   0.972132E+00   0.131077E+02   0.495573E+02
   0.350906E+02  -0.220366E+01   0.307841E+02  -0.635658E+01   0.730199E-03   0.103837E+02   0.868537E+01   0.956441E+00   0.127673E+02   0.502407E+02
   0.351407E+02  -0.224053E+01   0.306255E+02  -0.541159E+01   0.965083E-03   0.901328E+01   0.960836E+01   0.326712E+00   0.173265E+02   0.534262E+02
   0.351137E+02  -0.230243E+01   0.307477E+02  -0.583413E+01   0.793573E-03   0.924237E+01   0.903602E+01   0.965973E+00   0.170749E+02   0.515520E+02
   0.350961E+02  -0.217510E+01   0.306391E+02  -0.598457E+01   0.869578E-03   0.122351E+02   0.999360E+01   0.623400E+00   0.140555E+02   0.520107E+02
   0.351169E+02  -0.224515E+01   0.306496E+02  -0.595420E+01   0.915804E-03   0.122351E+02   0.944510E+01   0.245678E+01   0.111491E+02   0.500455E+02
   0.351129E+02  -0.209026E+01   0.304603E+02  -0.646942E+01   0.177663E-02   0.885980E+01   0.117321E+02   0.268607E+01   0.168450E+02   0.451985E+02
   0.350206E+02  -0.203943E+01   0.305889E+02  -0.535976E+01   0.109066E-02   0.971395E+01   0.837234E+01   0.157942E+01   0.126807E+02   0.497212E+02
   0.350206E+02  -0.207941E+01   0.307421E+02  -0.535976E+01   0.102721E-02   0.146166E+02   0.141926E+02   0.159454E+01   0.263581E+02   0.408166E+02
   0.350600E+02  -0.205554E+01   0.303604E+02  -0.549331E+01   0.111154E-02   0.104087E+02   0.731982E+01   0.904994E+00   0.117081E+02   0.505743E+02
   0.351359E+02  -0.219268E+01   0.302942E+02  -0.568017E+01   0.102563E-02   0.102523E+02   0.626341E+01   0.253243E+01   0.135967E+02   0.484395E+02
   0.351393E+02  -0.233615E+01   0.305866E+02  -0.527640E+01   0.187515E-03   0.110801E+02   0.105149E+02   0.151397E+00   0.123527E+02   0.510699E+02
   0.351393E+02  -0.227155E+01   0.305008E+02  -0.483405E+01   0.960826E-03   0.121626E+02   0.106960E+02   0.603664E+00   0.129031E+02   0.536261E+02
   0.351462E+02  -0.227155E+01   0.303352E+02  -0.431282E+01   0.822882E-03   0.961955E+01   0.981354E+01   0.930623E+00   0.183579E+02   0.539553E+02
   0.351351E+02  -0.224582E+01   0.305768E+02  -0.454294E+01   0.109986E-02   0.118648E+02   0.110135E+02   0.160450E+01   0.159025E+02   0.518279E+02
