Kmin_MC_Up_a0 Kmin_MC_Up_a1 Kmin_MC_Up_a2 Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.328922E+02 -0.182383E+01  0.333023E+00  0.284294E+02 -0.700224E+00 -0.385681E+00  0.786637E-04  0.594898E-02  0.760523E-02  0.665344E-02  0.165032E-01 -0.408322E+02
  0.328922E+02 -0.182383E+01 -0.319590E+01  0.260548E+02 -0.700224E+00 -0.845708E-01  0.157959E-03  0.756225E-02  0.846546E-02  0.626479E-02  0.168021E-01 -0.424858E+02
  0.334049E+02 -0.182383E+01 -0.319590E+01  0.260548E+02 -0.220523E+01 -0.845708E-01  0.270634E-03  0.757545E-02  0.771530E-02  0.709826E-02  0.161624E-01 -0.422540E+02
  0.334049E+02 -0.182383E+01 -0.101751E+00  0.279811E+02 -0.220523E+01 -0.845708E-01  0.512420E-04  0.629473E-02  0.853320E-02  0.791495E-02  0.165978E-01 -0.412871E+02
  0.334049E+02 -0.174801E+01 -0.101751E+00  0.263585E+02 -0.220523E+01 -0.845708E-01  0.512420E-04  0.723107E-02  0.749129E-02  0.791107E-02  0.155760E-01 -0.416174E+02
  0.334049E+02 -0.174801E+01 -0.101751E+00  0.291275E+02 -0.220523E+01  0.339932E+01  0.184779E-02  0.723107E-02  0.493107E-02  0.849879E-02  0.169997E-01 -0.421568E+02
  0.333670E+02 -0.174801E+01 -0.101751E+00  0.290015E+02 -0.649169E+01 -0.228231E+01  0.339617E-02  0.600682E-02  0.511796E-02  0.849879E-02  0.165244E-01 -0.433572E+02
  0.333670E+02 -0.174801E+01 -0.121637E+01  0.290015E+02 -0.142643E+01 -0.228231E+01  0.391052E-02  0.458094E-02  0.464950E-02  0.895543E-02  0.174335E-01 -0.408764E+02
  0.333670E+02 -0.174801E+01 -0.121637E+01  0.319922E+02 -0.142643E+01 -0.228231E+01  0.497570E-02  0.486095E-02  0.428892E-02  0.825341E-02  0.183174E-01 -0.436033E+02
  0.333670E+02 -0.174801E+01 -0.121637E+01  0.278583E+02 -0.142643E+01 -0.228231E+01  0.438833E-02  0.548089E-02  0.461020E-02  0.637473E-02  0.187402E-01 -0.406840E+02
  0.333670E+02 -0.174801E+01 -0.121637E+01  0.278583E+02 -0.142643E+01  0.271841E+01  0.294998E-02  0.697531E-02  0.295550E-02  0.715405E-02  0.199077E-01 -0.411651E+02
  0.326919E+02 -0.505526E-02 -0.249969E+01  0.278583E+02 -0.476878E+01  0.271841E+01  0.148580E-02  0.846256E-02  0.391844E-02  0.648825E-02  0.199077E-01 -0.428083E+02
  0.327812E+02 -0.505526E-02 -0.249969E+01  0.278583E+02 -0.476878E+01  0.271841E+01  0.165286E-02  0.958785E-02  0.516375E-02  0.804720E-02  0.210945E-01 -0.433070E+02
  0.327812E+02 -0.505526E-02 -0.249969E+01  0.291521E+02 -0.416723E+01  0.176500E+01  0.207339E-02  0.889086E-02  0.392772E-02  0.683734E-02  0.200106E-01 -0.426922E+02
  0.326473E+02 -0.505526E-02 -0.249969E+01  0.291521E+02 -0.416723E+01  0.176500E+01  0.277405E-02  0.862130E-02  0.390572E-02  0.634552E-02  0.186900E-01 -0.424849E+02
  0.337928E+02 -0.505526E-02 -0.249969E+01  0.292509E+02 -0.233620E+01  0.754620E+00  0.236054E-02  0.848894E-02  0.543568E-02  0.559798E-02  0.186900E-01 -0.430062E+02
  0.337928E+02 -0.505526E-02 -0.166680E+00  0.292509E+02 -0.521426E+01  0.113554E+00  0.263496E-02  0.100242E-01  0.409553E-02  0.547993E-02  0.175565E-01 -0.446367E+02
  0.319729E+02 -0.505526E-02 -0.166680E+00  0.292509E+02 -0.169980E+01 -0.425450E+01  0.336743E-02  0.110793E-01  0.410737E-02  0.517657E-02  0.165581E-01 -0.422244E+02
  0.330613E+02 -0.189711E+01 -0.166680E+00  0.260047E+02 -0.169980E+01  0.796674E+00  0.254420E-02  0.109820E-01  0.455112E-02  0.491426E-02  0.159824E-01 -0.416029E+02
  0.330613E+02 -0.980355E+00 -0.166680E+00  0.260047E+02 -0.169980E+01 -0.249291E+01  0.176925E-02  0.105103E-01  0.487124E-02  0.399451E-02  0.156410E-01 -0.415660E+02
  0.330613E+02 -0.980355E+00 -0.166680E+00  0.273036E+02 -0.169980E+01 -0.186768E+01  0.176925E-02  0.106975E-01  0.484193E-02  0.399451E-02  0.169088E-01 -0.409841E+02
  0.335057E+02 -0.980355E+00  0.342160E+01  0.278655E+02 -0.169980E+01  0.118919E+01  0.314288E-02  0.980951E-02  0.428547E-02  0.357365E-02  0.155246E-01 -0.433201E+02
  0.335057E+02 -0.980355E+00  0.342160E+01  0.278655E+02 -0.169980E+01  0.851161E+01  0.327505E-02  0.102461E-01  0.428547E-02  0.499074E-02  0.156137E-01 -0.465843E+02
  0.335057E+02 -0.980355E+00  0.342160E+01  0.260661E+02 -0.169980E+01  0.865226E+01  0.310716E-02  0.867333E-02  0.505039E-02  0.396973E-02  0.165518E-01 -0.466326E+02
  0.335057E+02 -0.980355E+00  0.342160E+01  0.244285E+02 -0.169980E+01  0.370310E+01  0.393996E-02  0.719281E-02  0.530057E-02  0.326308E-02  0.157504E-01 -0.451446E+02
  0.332510E+02 -0.980355E+00  0.555707E+01  0.244285E+02 -0.169980E+01  0.179546E+01  0.454474E-02  0.790336E-02  0.333078E-02  0.266977E-02  0.140615E-01 -0.460102E+02
  0.337405E+02 -0.980355E+00  0.555707E+01  0.244285E+02 -0.169980E+01  0.179546E+01  0.333434E-02  0.814235E-02  0.392666E-02  0.160539E-02  0.160025E-01 -0.469345E+02
  0.337405E+02 -0.980355E+00  0.555707E+01  0.244285E+02 -0.169980E+01  0.179546E+01  0.104648E-02  0.739442E-02  0.339996E-02  0.291051E-02  0.157894E-01 -0.469188E+02
  0.337405E+02 -0.231819E+01  0.555707E+01  0.244285E+02 -0.169980E+01  0.179546E+01  0.317650E-02  0.540222E-02  0.836786E-03  0.337401E-02  0.157894E-01 -0.459137E+02
  0.337405E+02 -0.231819E+01  0.555707E+01  0.244285E+02 -0.169980E+01  0.179546E+01  0.295958E-02  0.503555E-02  0.646972E-03  0.342003E-02  0.163634E-01 -0.459199E+02
  0.337405E+02 -0.231819E+01  0.607796E+01  0.287856E+02 -0.169980E+01  0.179546E+01  0.457184E-02  0.573283E-02  0.646972E-03  0.342003E-02  0.165780E-01 -0.454488E+02
  0.321721E+02 -0.231819E+01  0.200025E+01  0.287856E+02 -0.169980E+01 -0.230698E+01  0.435547E-02  0.442203E-02  0.145797E-02  0.410596E-02  0.158624E-01 -0.413745E+02
  0.321721E+02 -0.231819E+01  0.200025E+01  0.287856E+02  0.379949E+01 -0.352221E+01  0.400769E-02  0.462829E-02  0.219968E-02  0.496367E-02  0.165664E-01 -0.428708E+02
  0.321721E+02 -0.231819E+01  0.228750E+01  0.287856E+02  0.379949E+01  0.910298E+00  0.370847E-02  0.431280E-02  0.399066E-02  0.410629E-02  0.162972E-01 -0.428100E+02
  0.321721E+02 -0.231819E+01  0.228750E+01  0.287856E+02  0.379949E+01  0.144059E+01  0.400087E-02  0.454744E-02  0.410989E-02  0.304682E-02  0.165046E-01 -0.428415E+02
  0.323655E+02 -0.231819E+01  0.228750E+01  0.277606E+02  0.379949E+01  0.144059E+01  0.330695E-02  0.353408E-02  0.383115E-02  0.310117E-02  0.171690E-01 -0.424269E+02
  0.323655E+02 -0.231819E+01  0.228750E+01  0.284004E+02  0.379949E+01  0.344289E+01  0.365437E-02  0.353408E-02  0.497393E-02  0.379695E-02  0.165400E-01 -0.430603E+02
  0.324552E+02 -0.113853E+01  0.228750E+01  0.269606E+02  0.379949E+01  0.321941E+01  0.467933E-02  0.271794E-02  0.320970E-02  0.373590E-02  0.171735E-01 -0.426306E+02
  0.324552E+02 -0.221726E+01  0.101763E+01  0.255024E+02  0.379949E+01  0.362354E+01  0.577255E-02  0.251990E-02  0.451283E-02  0.209158E-02  0.158202E-01 -0.433240E+02
  0.343340E+02 -0.221726E+01  0.101763E+01  0.267222E+02  0.511222E+01  0.181451E+01  0.588839E-02  0.921940E-03  0.402080E-02  0.234154E-02  0.148250E-01 -0.438252E+02
  0.331595E+02 -0.221726E+01 -0.486025E+01  0.275686E+02  0.511222E+01  0.181451E+01  0.444678E-02  0.921940E-03  0.336172E-02  0.271471E-02  0.155538E-01 -0.431450E+02
  0.331215E+02 -0.221726E+01 -0.486025E+01  0.283404E+02  0.511222E+01  0.181451E+01  0.588818E-02  0.747839E-03  0.224195E-02  0.307682E-02  0.165244E-01 -0.430891E+02
  0.331215E+02 -0.187917E+01 -0.133187E+01  0.283404E+02  0.545405E+01  0.113281E+01  0.634568E-02  0.125475E-02  0.128004E-02  0.426521E-02  0.157141E-01 -0.416311E+02
  0.331215E+02 -0.187917E+01 -0.133187E+01  0.283404E+02  0.545405E+01 -0.356216E+01  0.692248E-02  0.125475E-02  0.499351E-03  0.419036E-02  0.177103E-01 -0.420175E+02
  0.331215E+02 -0.187917E+01 -0.257798E+01  0.304092E+02  0.629667E+01 -0.356216E+01  0.588499E-02  0.112368E-02  0.724064E-03  0.593474E-02  0.182580E-01 -0.438310E+02
  0.331215E+02 -0.187917E+01 -0.257798E+01  0.304092E+02  0.629667E+01  0.642684E+00  0.583537E-02  0.112368E-02  0.235172E-03  0.557516E-02  0.194027E-01 -0.437414E+02
  0.331215E+02 -0.187917E+01  0.252551E+00  0.286207E+02  0.629667E+01  0.642684E+00  0.625536E-02  0.330226E-03  0.235172E-03  0.363476E-02  0.179408E-01 -0.425723E+02
  0.331215E+02 -0.274104E+01  0.252551E+00  0.286207E+02  0.629667E+01  0.642684E+00  0.625112E-02  0.330226E-03  0.254314E-03  0.392186E-02  0.185346E-01 -0.427668E+02
  0.331215E+02 -0.149395E+01 -0.375505E+01  0.295922E+02  0.719529E+00  0.642684E+00  0.570579E-02  0.114527E-02  0.141522E-02  0.284000E-02  0.170899E-01 -0.402215E+02
  0.331215E+02 -0.149395E+01  0.177115E+01  0.277277E+02 -0.349313E+01  0.642684E+00  0.573094E-02  0.396058E-03  0.137762E-02  0.347287E-02  0.176555E-01 -0.406794E+02
  0.331215E+02 -0.149395E+01 -0.131608E+01  0.277260E+02 -0.110028E+01  0.642684E+00  0.528066E-02  0.835716E-04  0.137762E-02  0.442799E-02  0.188407E-01 -0.394863E+02
  0.331215E+02 -0.149395E+01 -0.228450E+01  0.277260E+02 -0.110028E+01 -0.277178E+01  0.312760E-02  0.835716E-04  0.252344E-02  0.415777E-02  0.209496E-01 -0.400090E+02
  0.331215E+02 -0.149395E+01 -0.369262E+01  0.281120E+02 -0.110028E+01 -0.277178E+01  0.648461E-03  0.163706E-02  0.900813E-03  0.468958E-02  0.194474E-01 -0.403050E+02
  0.332693E+02 -0.312416E+00 -0.369262E+01  0.281120E+02 -0.110028E+01 -0.277178E+01  0.126273E-02  0.174302E-02  0.126882E-02  0.353973E-02  0.199433E-01 -0.403410E+02
  0.332693E+02 -0.312416E+00 -0.369262E+01  0.281120E+02 -0.110028E+01 -0.372585E+01  0.137092E-02  0.100791E-02  0.429419E-03  0.353973E-02  0.208171E-01 -0.404682E+02
  0.327636E+02 -0.312416E+00 -0.218324E+01  0.281120E+02 -0.110028E+01 -0.961429E+01  0.125816E-02  0.858057E-03  0.429419E-03  0.426971E-02  0.196972E-01 -0.428100E+02
  0.327636E+02 -0.312416E+00 -0.218324E+01  0.271629E+02 -0.161297E+01 -0.762303E+01  0.211746E-02  0.858057E-03  0.130296E-02  0.450257E-02  0.196682E-01 -0.420031E+02
  0.327636E+02 -0.859601E+00 -0.218324E+01  0.291733E+02  0.195765E+01  0.492476E+00  0.242791E-02  0.148221E-02  0.265130E-02  0.655325E-02  0.199337E-01 -0.407455E+02
  0.327636E+02 -0.859601E+00 -0.218324E+01  0.283481E+02  0.195765E+01  0.492476E+00  0.358162E-02  0.206145E-02  0.436482E-02  0.542260E-02  0.198268E-01 -0.406180E+02
  0.332458E+02 -0.173899E+01 -0.218324E+01  0.265282E+02 -0.410369E+01  0.492476E+00  0.478732E-02  0.347206E-03  0.550011E-02  0.641558E-02  0.197535E-01 -0.417149E+02
  0.332458E+02 -0.173899E+01 -0.322706E+01  0.265282E+02 -0.410369E+01  0.492476E+00  0.655806E-02  0.824921E-03  0.644994E-02  0.567156E-02  0.215257E-01 -0.423848E+02
  0.332458E+02 -0.173899E+01 -0.322706E+01  0.265282E+02 -0.410369E+01  0.492476E+00  0.673477E-02  0.557028E-03  0.651045E-02  0.530232E-02  0.210185E-01 -0.422793E+02
  0.332458E+02 -0.713891E-01 -0.814467E+00  0.266562E+02 -0.410369E+01  0.492476E+00  0.775311E-02  0.132251E-02  0.477184E-02  0.477758E-02  0.236785E-01 -0.421397E+02
  0.337381E+02 -0.195412E+01 -0.814467E+00  0.266562E+02 -0.410369E+01  0.314152E+01  0.853585E-02  0.112658E-02  0.552849E-02  0.466516E-02  0.217104E-01 -0.423183E+02
  0.333333E+02 -0.195412E+01 -0.232585E+01  0.266562E+02 -0.410369E+01  0.314152E+01  0.920795E-02  0.112658E-02  0.552849E-02  0.437700E-02  0.220882E-01 -0.423946E+02
  0.333333E+02 -0.195412E+01 -0.232585E+01  0.252651E+02 -0.410369E+01  0.379599E+01  0.871149E-02  0.112658E-02  0.534328E-02  0.380188E-02  0.220079E-01 -0.437212E+02
  0.333333E+02 -0.195412E+01 -0.266120E+01  0.255232E+02 -0.186630E+01  0.379599E+01  0.832946E-02  0.112658E-02  0.547105E-02  0.267858E-02  0.210540E-01 -0.424533E+02
  0.333333E+02  0.254755E+00 -0.266120E+01  0.255232E+02 -0.186630E+01  0.232755E+01  0.929693E-02  0.536900E-03  0.730693E-02  0.202706E-02  0.206789E-01 -0.422185E+02
  0.333333E+02  0.254755E+00 -0.266120E+01  0.271531E+02 -0.186630E+01 -0.446779E+01  0.887708E-02  0.306804E-02  0.625299E-02  0.291851E-02  0.196481E-01 -0.418783E+02
  0.333333E+02  0.254755E+00 -0.266120E+01  0.271531E+02 -0.186630E+01 -0.446779E+01  0.813906E-02  0.160279E-02  0.609688E-02  0.113384E-02  0.196380E-01 -0.415229E+02
  0.333333E+02  0.254755E+00  0.830750E+00  0.271531E+02 -0.186630E+01  0.300572E+01  0.741219E-02  0.285850E-02  0.670197E-02  0.113384E-02  0.195665E-01 -0.424433E+02
  0.333333E+02  0.254755E+00 -0.415736E+01  0.281601E+02 -0.186630E+01  0.300572E+01  0.586496E-02  0.337849E-02  0.789505E-02  0.165080E-02  0.195351E-01 -0.419274E+02
  0.333333E+02  0.254755E+00 -0.415736E+01  0.267902E+02 -0.186630E+01  0.300572E+01  0.647928E-02  0.310716E-02  0.911789E-02  0.155056E-04  0.175802E-01 -0.417822E+02
  0.333333E+02 -0.232497E+01 -0.415736E+01  0.267902E+02 -0.186630E+01  0.300572E+01  0.460854E-02  0.154757E-02  0.847618E-02  0.155056E-04  0.189033E-01 -0.421357E+02
  0.333333E+02 -0.232497E+01 -0.415736E+01  0.267902E+02 -0.211143E+01  0.300572E+01  0.445408E-02  0.262079E-02  0.849889E-02  0.890240E-03  0.196440E-01 -0.424732E+02
  0.333333E+02 -0.232497E+01 -0.415736E+01  0.267902E+02 -0.211143E+01  0.300572E+01  0.533295E-02  0.243441E-02  0.874873E-02  0.229707E-02  0.196745E-01 -0.426317E+02
  0.344296E+02 -0.189742E+01  0.179107E+01  0.267902E+02 -0.224561E+01 -0.362055E+01  0.474041E-02  0.243441E-02  0.943435E-02  0.289723E-02  0.182172E-01 -0.438188E+02
  0.344296E+02 -0.405359E+01  0.179107E+01  0.277977E+02 -0.352328E+00 -0.362055E+01  0.464908E-02  0.185474E-02  0.971716E-02  0.324930E-02  0.168140E-01 -0.429044E+02
  0.344296E+02 -0.405359E+01  0.179107E+01  0.277977E+02 -0.345876E+01 -0.362055E+01  0.351194E-02  0.257894E-02  0.100924E-01  0.254439E-02  0.174991E-01 -0.435218E+02
  0.344296E+02 -0.405359E+01 -0.308201E+01  0.277977E+02 -0.345876E+01 -0.362055E+01  0.283451E-02  0.252462E-02  0.113456E-01  0.409248E-02  0.147167E-01 -0.432617E+02
  0.344296E+02 -0.405359E+01  0.119475E+01  0.294228E+02 -0.345876E+01 -0.362055E+01  0.484826E-02  0.513737E-02  0.115782E-01  0.183415E-02  0.143595E-01 -0.435828E+02
  0.344296E+02 -0.405359E+01  0.119475E+01  0.294228E+02  0.521746E+00 -0.568999E+01  0.546966E-02  0.336163E-02  0.125991E-01  0.809822E-03  0.151369E-01 -0.436375E+02
  0.336426E+02 -0.514133E+01  0.119475E+01  0.294228E+02  0.521746E+00 -0.568999E+01  0.481274E-02  0.224788E-02  0.120174E-01  0.121687E-02  0.154852E-01 -0.439258E+02
  0.336426E+02 -0.514133E+01  0.119475E+01  0.294228E+02  0.521746E+00 -0.568999E+01  0.303797E-02  0.143494E-03  0.106121E-01  0.183778E-02  0.154852E-01 -0.436237E+02
  0.336426E+02 -0.514133E+01  0.119475E+01  0.279478E+02  0.521746E+00 -0.679055E+01  0.138484E-02  0.222554E-05  0.107164E-01  0.330495E-02  0.144952E-01 -0.441876E+02
  0.336426E+02 -0.613098E+00  0.119475E+01  0.291244E+02  0.201820E+01  0.245833E+01  0.918363E-03  0.770635E-03  0.104892E-01  0.424637E-02  0.134642E-01 -0.431864E+02
  0.336426E+02 -0.301777E+01  0.119475E+01  0.291244E+02  0.111053E+01  0.245833E+01  0.317354E-03  0.770635E-03  0.106920E-01  0.523567E-02  0.126456E-01 -0.416208E+02
  0.336426E+02 -0.301777E+01  0.196309E+01  0.284242E+02 -0.339809E+00 -0.217230E+01  0.189002E-03  0.371765E-03  0.108620E-01  0.434357E-02  0.132719E-01 -0.412208E+02
  0.336426E+02 -0.301777E+01  0.196309E+01  0.279857E+02 -0.339809E+00 -0.217230E+01  0.117629E-03  0.371765E-03  0.116324E-01  0.476240E-02  0.124454E-01 -0.412161E+02
  0.336426E+02 -0.301777E+01  0.196309E+01  0.279857E+02 -0.339809E+00 -0.217230E+01  0.165303E-02  0.257180E-02  0.115632E-01  0.514539E-02  0.124454E-01 -0.414696E+02
  0.336426E+02 -0.301777E+01  0.196309E+01  0.312527E+02 -0.339809E+00 -0.105822E+01  0.168692E-02  0.426290E-02  0.134806E-01  0.599103E-02  0.111942E-01 -0.438012E+02
  0.336426E+02 -0.301777E+01 -0.175327E+01  0.316894E+02 -0.231732E+01 -0.105822E+01  0.239383E-02  0.478832E-02  0.130489E-01  0.661160E-02  0.125255E-01 -0.436466E+02
  0.333225E+02 -0.301777E+01 -0.175327E+01  0.316894E+02 -0.337489E+01 -0.105822E+01  0.752255E-03  0.420724E-02  0.132708E-01  0.661160E-02  0.130271E-01 -0.440322E+02
  0.342534E+02 -0.301777E+01 -0.175327E+01  0.285333E+02 -0.337489E+01 -0.137477E+01  0.752255E-03  0.518136E-02  0.118651E-01  0.735954E-02  0.122336E-01 -0.421247E+02
  0.342534E+02 -0.301777E+01 -0.175327E+01  0.272296E+02 -0.337489E+01 -0.137477E+01  0.920560E-03  0.439116E-02  0.895209E-02  0.797435E-02  0.121616E-01 -0.419343E+02
  0.342534E+02 -0.301777E+01 -0.175327E+01  0.298077E+02  0.500180E+00 -0.137477E+01  0.920560E-03  0.390949E-02  0.993735E-02  0.782503E-02  0.937949E-02 -0.415806E+02
  0.330467E+02 -0.301777E+01 -0.175327E+01  0.281432E+02  0.996065E+00 -0.137477E+01  0.920560E-03  0.343842E-02  0.949456E-02  0.627933E-02  0.106458E-01 -0.408917E+02
  0.330467E+02 -0.301777E+01 -0.175327E+01  0.305897E+02  0.996065E+00 -0.182846E+01  0.920560E-03  0.324289E-02  0.991532E-02  0.523249E-02  0.988862E-02 -0.416308E+02
  0.330467E+02 -0.301777E+01 -0.165950E+01  0.294711E+02  0.996065E+00 -0.182846E+01  0.645140E-03  0.212963E-02  0.875030E-02  0.543078E-02  0.106453E-01 -0.407962E+02
  0.330467E+02 -0.259248E+01 -0.165950E+01  0.294711E+02 -0.136332E+01  0.118085E+01  0.732081E-03  0.178979E-02  0.864285E-02  0.540080E-02  0.103108E-01 -0.405093E+02
  0.330467E+02 -0.259248E+01 -0.840572E+00  0.294711E+02  0.294459E+01 -0.380567E+01  0.871153E-03  0.109797E-02  0.114046E-01  0.478890E-02  0.104572E-01 -0.413586E+02
  0.330467E+02 -0.259248E+01 -0.840572E+00  0.282211E+02  0.294459E+01  0.105409E+01  0.894210E-03  0.109797E-02  0.129567E-01  0.568594E-02  0.963916E-02 -0.409871E+02
  0.330467E+02 -0.259248E+01 -0.840572E+00  0.282211E+02 -0.123817E+01 -0.194424E+01  0.128641E-02  0.586108E-03  0.148989E-01  0.531728E-02  0.999813E-02 -0.404558E+02
  0.330467E+02 -0.259248E+01 -0.252430E+01  0.271953E+02 -0.123817E+01 -0.330783E+01  0.153024E-02  0.684331E-04  0.138222E-01  0.449566E-02  0.108679E-01 -0.413135E+02
  0.349062E+02 -0.259248E+01 -0.252430E+01  0.271953E+02 -0.123817E+01 -0.330783E+01  0.580153E-03  0.120242E-02  0.130011E-01  0.358941E-02  0.880700E-02 -0.421914E+02
  0.349062E+02 -0.259248E+01 -0.252430E+01  0.296127E+02 -0.123817E+01 -0.387267E+01  0.714920E-03  0.163235E-02  0.130011E-01  0.166540E-02  0.988482E-02 -0.426551E+02
  0.339524E+02 -0.178943E+01 -0.252430E+01  0.296127E+02 -0.123817E+01  0.449796E+01  0.118464E-02  0.334656E-02  0.131867E-01  0.802147E-03  0.108593E-01 -0.420515E+02
  0.339524E+02 -0.178943E+01 -0.252430E+01  0.303061E+02  0.198732E+01  0.449796E+01  0.156298E-02  0.307246E-02  0.134825E-01  0.123161E-02  0.127640E-01 -0.432312E+02
  0.339524E+02 -0.178943E+01 -0.252430E+01  0.303061E+02 -0.425955E+00  0.449796E+01  0.250849E-02  0.417122E-02  0.142621E-01  0.201122E-02  0.122844E-01 -0.430697E+02
  0.339524E+02 -0.440194E+01 -0.529256E+01  0.303061E+02 -0.425955E+00  0.449796E+01  0.183798E-02  0.303059E-02  0.153236E-01  0.345331E-02  0.120143E-01 -0.466176E+02
  0.339524E+02 -0.440194E+01 -0.529256E+01  0.303061E+02 -0.425955E+00  0.449796E+01  0.228476E-02  0.231068E-02  0.161382E-01  0.370545E-02  0.110825E-01 -0.465600E+02
  0.339524E+02 -0.440194E+01 -0.529256E+01  0.281137E+02 -0.425955E+00  0.449796E+01  0.245661E-02  0.324894E-02  0.159804E-01  0.363947E-02  0.106151E-01 -0.460074E+02
