Kmin_MC_Up_a0 Kmin_MC_Up_a1 Kmin_MC_Up_a2 Kmin_MC_Up_a3 Kmin_MC_Up_a4 Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Kmin_TR_a3    Kmin_TR_a4    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.332296E+02 -0.128342E+01  0.163745E+01  0.284410E+01  0.222539E+01  0.298096E+02  0.123827E+01 -0.152584E+00 -0.513660E+01  0.241588E+01  0.536650E-03  0.695374E-02  0.912473E-02  0.712588E-02  0.116946E-01 -0.428173E+02
  0.332296E+02 -0.128342E+01  0.163745E+01  0.284410E+01  0.980389E+01  0.272475E+02  0.123827E+01 -0.152584E+00 -0.513660E+01  0.102628E+02  0.536650E-03  0.676561E-02  0.795529E-02  0.723855E-02  0.117077E-01 -0.451241E+02
  0.332296E+02 -0.128342E+01 -0.347999E+01  0.284410E+01  0.980389E+01  0.283304E+02  0.123827E+01 -0.152584E+00 -0.513660E+01  0.850763E+01  0.536650E-03  0.579641E-02  0.891235E-02  0.800097E-02  0.124868E-01 -0.445556E+02
  0.342198E+02 -0.128342E+01 -0.347999E+01  0.284410E+01  0.980389E+01  0.274429E+02  0.123827E+01 -0.152584E+00 -0.516762E+01  0.332838E+00  0.224228E-02  0.531594E-02  0.791090E-02  0.898990E-02  0.120014E-01 -0.429118E+02
  0.342198E+02 -0.128342E+01 -0.347999E+01  0.284410E+01  0.145057E+02  0.274429E+02  0.114923E+01 -0.164263E+01 -0.375833E+00 -0.270062E-01  0.170647E-02  0.460573E-02  0.945928E-02  0.776565E-02  0.121882E-01 -0.452517E+02
  0.342198E+02 -0.128342E+01 -0.347999E+01  0.284410E+01  0.133910E+02  0.274429E+02  0.114923E+01 -0.164263E+01  0.373895E+01 -0.270062E-01  0.123801E-02  0.506237E-02  0.103684E-01  0.678458E-02  0.113401E-01 -0.446525E+02
  0.342198E+02 -0.128342E+01 -0.347999E+01  0.284410E+01  0.133910E+02  0.282269E+02 -0.173543E+01 -0.164263E+01  0.373895E+01 -0.270062E-01  0.123801E-02  0.504201E-02  0.976206E-02  0.791755E-02  0.108831E-01 -0.444101E+02
  0.342198E+02 -0.128342E+01 -0.347999E+01  0.175905E+01  0.158566E+01  0.282269E+02 -0.173543E+01 -0.164263E+01  0.906563E+01 -0.270062E-01  0.123801E-02  0.566709E-02  0.832372E-02  0.941198E-02  0.922842E-02 -0.432599E+02
  0.342198E+02 -0.128342E+01 -0.506854E+01  0.350201E+01  0.158566E+01  0.282269E+02 -0.507778E+01  0.133710E+01 -0.264781E+01 -0.270062E-01  0.220095E-02  0.500129E-02  0.832372E-02  0.943824E-02  0.785588E-02 -0.439488E+02
  0.342198E+02 -0.128342E+01 -0.506854E+01  0.350201E+01  0.292216E+01  0.282269E+02  0.488474E+01  0.133710E+01 -0.264781E+01 -0.506410E+01  0.708443E-03  0.414193E-02  0.878578E-02  0.951344E-02  0.773670E-02 -0.440245E+02
  0.342198E+02 -0.128342E+01 -0.506854E+01  0.350201E+01 -0.574929E+01  0.281166E+02  0.488474E+01  0.133710E+01 -0.264781E+01 -0.506410E+01  0.129480E-02  0.484259E-02  0.851623E-02  0.949143E-02  0.724489E-02 -0.468337E+02
  0.342198E+02 -0.128342E+01 -0.506854E+01  0.350201E+01 -0.546712E+01  0.287575E+02  0.387437E+01 -0.197097E+01 -0.370671E+01  0.717558E+01  0.547250E-03  0.484259E-02  0.900801E-02  0.104713E-01  0.753652E-02 -0.468538E+02
  0.342198E+02 -0.416148E+01 -0.570960E+01  0.569736E+01  0.681494E+01  0.287575E+02  0.293000E+01 -0.197097E+01 -0.370671E+01  0.425009E+01  0.147225E-02  0.484259E-02  0.944732E-02  0.992526E-02  0.826898E-02 -0.473716E+02
  0.342198E+02 -0.406676E+01 -0.570960E+01 -0.228957E+01  0.681494E+01  0.280953E+02  0.205798E-01 -0.197097E+01 -0.370671E+01  0.425009E+01  0.649023E-03  0.474527E-02  0.989106E-02  0.966295E-02  0.769323E-02 -0.462300E+02
  0.342198E+02 -0.315001E+01  0.137539E+01 -0.228957E+01  0.120241E+01  0.269439E+02  0.205798E-01 -0.197097E+01 -0.114577E+01 -0.310794E+01  0.307614E-03  0.638106E-02  0.105540E-01  0.779928E-02  0.815712E-02 -0.427129E+02
  0.342198E+02 -0.252478E+01  0.137539E+01 -0.228957E+01  0.120241E+01  0.269439E+02  0.205798E-01 -0.197097E+01 -0.461742E+01  0.480337E+00  0.508270E-03  0.783153E-02  0.109361E-01  0.779928E-02  0.726911E-02 -0.430999E+02
  0.323279E+02 -0.252478E+01  0.137539E+01 -0.228957E+01  0.252616E+01  0.295303E+02  0.205798E-01 -0.197097E+01  0.270500E+01  0.153766E+01  0.944860E-03  0.783153E-02  0.123532E-01  0.788844E-02  0.767148E-02 -0.426876E+02
  0.323279E+02 -0.252478E+01  0.137539E+01 -0.228957E+01  0.266681E+01  0.290602E+02  0.205798E-01  0.414839E+01  0.270500E+01  0.153766E+01  0.147561E-02  0.697243E-02  0.125735E-01  0.730358E-02  0.666399E-02 -0.432803E+02
  0.323279E+02 -0.252478E+01  0.137539E+01 -0.288159E+00  0.266681E+01  0.268164E+02 -0.578719E+00  0.621328E+01  0.484048E+01  0.153766E+01  0.233145E-02  0.673398E-02  0.131783E-01  0.801412E-02  0.469419E-02 -0.443948E+02
  0.323279E+02 -0.252478E+01  0.252723E+01  0.359801E+01  0.266681E+01  0.268164E+02 -0.578719E+00  0.621328E+01 -0.484267E+01  0.344962E+01  0.292734E-02  0.566960E-02  0.151193E-01  0.835093E-02  0.330183E-02 -0.457058E+02
  0.323279E+02 -0.252478E+01  0.252723E+01  0.359801E+01  0.266681E+01  0.268164E+02 -0.578719E+00  0.621328E+01 -0.654775E+01  0.344962E+01  0.296467E-02  0.590830E-02  0.156566E-01  0.840348E-02  0.330183E-02 -0.463393E+02
  0.353608E+02 -0.689588E+01  0.252723E+01  0.359801E+01  0.266681E+01  0.268164E+02 -0.578719E+00  0.730556E+01 -0.915178E+01  0.344962E+01  0.341204E-02  0.614790E-02  0.158230E-01  0.758639E-02  0.317219E-02 -0.520930E+02
  0.353608E+02 -0.428848E+01  0.711726E-01  0.155372E+01  0.856556E+01  0.268164E+02 -0.578719E+00 -0.497536E+01 -0.480438E+00  0.344962E+01  0.362656E-02  0.568659E-02  0.154853E-01  0.707667E-02  0.317219E-02 -0.458016E+02
  0.353608E+02 -0.428848E+01 -0.165978E+01  0.155372E+01  0.856556E+01  0.287370E+02 -0.578719E+00 -0.497536E+01 -0.213180E+01  0.344962E+01  0.442752E-02  0.637400E-02  0.153334E-01  0.672889E-02  0.337844E-02 -0.450378E+02
  0.353608E+02 -0.428848E+01 -0.165978E+01  0.155372E+01  0.856556E+01  0.288375E+02 -0.578719E+00 -0.408436E+01  0.230072E+01  0.105585E+01  0.411203E-02  0.816497E-02  0.144760E-01  0.645964E-02  0.337844E-02 -0.446568E+02
  0.353608E+02  0.995196E+00 -0.165978E+01  0.479040E+01  0.909585E+01  0.288375E+02 -0.578719E+00 -0.313052E+01 -0.617508E+01  0.271525E+01  0.416893E-02  0.686296E-02  0.135284E-01  0.609357E-02  0.459904E-02 -0.481080E+02
  0.353608E+02 -0.455622E+01 -0.165978E+01  0.256054E+01  0.953064E+01  0.306978E+02 -0.578719E+00 -0.575298E+01 -0.139457E+01  0.454331E+01  0.538320E-02  0.711325E-02  0.138758E-01  0.609357E-02  0.574182E-02 -0.468772E+02
  0.353608E+02 -0.455622E+01 -0.144868E+01  0.374020E+01  0.953064E+01  0.292580E+02 -0.578719E+00 -0.597646E+01  0.680505E+01 -0.198577E+01  0.361897E-02  0.705220E-02  0.145094E-01  0.506195E-02  0.560698E-02 -0.472564E+02
  0.348211E+02 -0.455622E+01 -0.144868E+01  0.414434E+01  0.953064E+01  0.287034E+02 -0.578719E+00 -0.597646E+01 -0.402139E+01  0.243494E+01  0.371391E-02  0.801840E-02  0.149450E-01  0.522604E-02  0.538085E-02 -0.468525E+02
  0.352150E+02 -0.455622E+01 -0.538485E+01  0.414434E+01  0.156896E+01  0.277361E+02  0.527370E+01 -0.597646E+01 -0.160305E+01  0.762306E+01  0.409552E-02  0.657679E-02  0.126741E-01  0.592822E-02  0.664222E-02 -0.483814E+02
  0.352150E+02 -0.455622E+01 -0.322241E+01  0.414434E+01  0.156896E+01  0.277361E+02  0.405294E+01  0.440060E+01  0.541301E+01  0.762306E+01  0.282300E-02  0.614102E-02  0.128885E-01  0.702077E-02  0.654437E-02 -0.476253E+02
  0.352150E+02 -0.455622E+01 -0.322241E+01 -0.193789E+00 -0.427707E+01  0.277361E+02 -0.130529E+01  0.440060E+01 -0.139086E+00  0.762306E+01  0.347523E-02  0.519555E-02  0.123804E-01  0.647569E-02  0.533139E-02 -0.457088E+02
  0.352150E+02 -0.515508E+01 -0.322241E+01 -0.193789E+00  0.199062E+01  0.273000E+02 -0.130529E+01  0.524322E+01 -0.139086E+00 -0.676831E+00  0.334416E-02  0.542026E-02  0.141248E-01  0.702344E-02  0.646634E-02 -0.455556E+02
  0.352150E+02 -0.211517E+01 -0.322241E+01 -0.193789E+00  0.619546E+01  0.271611E+02 -0.130529E+01  0.679145E+01  0.111190E+01 -0.676831E+00  0.318432E-02  0.486569E-02  0.128888E-01  0.771301E-02  0.647532E-02 -0.450356E+02
  0.352150E+02 -0.211517E+01 -0.473135E+01 -0.193789E+00  0.619546E+01  0.280946E+02 -0.216716E+01 -0.344055E+00  0.111190E+01 -0.676831E+00  0.789508E-03  0.486145E-02  0.115636E-01  0.814866E-02  0.734070E-02 -0.429965E+02
  0.352150E+02 -0.211517E+01 -0.473135E+01 -0.193789E+00  0.513146E+00  0.280946E+02 -0.216716E+01 -0.344055E+00  0.111190E+01 -0.277122E+01  0.128470E-02  0.393930E-02  0.101851E-01  0.746242E-02  0.704056E-02 -0.432107E+02
  0.352150E+02 -0.211517E+01 -0.473135E+01 -0.589160E+01  0.513146E+00  0.280946E+02 -0.216716E+01  0.191127E+01 -0.507468E+01 -0.505484E+01  0.926641E-03  0.377214E-02  0.105457E-01  0.861571E-02  0.478125E-02 -0.448135E+02
  0.328491E+02  0.552585E+01 -0.473135E+01 -0.589160E+01  0.101223E+02  0.277556E+02 -0.216716E+01 -0.414707E+01 -0.848915E+01 -0.505484E+01  0.445121E-02  0.491796E-02  0.102755E-01  0.107246E-01  0.580058E-02 -0.503898E+02
  0.328491E+02  0.411773E+01 -0.362869E+01 -0.589160E+01  0.584971E+01  0.277556E+02 -0.216716E+01 -0.414707E+01 -0.848915E+01 -0.598087E+01  0.539899E-02  0.542613E-02  0.961587E-02  0.106654E-01  0.671708E-02 -0.469442E+02
  0.328491E+02  0.454448E+00 -0.362869E+01 -0.589160E+01  0.323878E+01  0.290182E+02 -0.216716E+01  0.436788E+01 -0.190893E+01  0.169315E+01  0.647227E-02  0.721048E-02  0.871986E-02  0.116041E-01  0.592296E-02 -0.432417E+02
  0.328491E+02  0.454448E+00 -0.362869E+01 -0.851128E+00  0.329309E+01  0.300738E+02 -0.216716E+01 -0.399741E+01 -0.190893E+01  0.169315E+01  0.617989E-02  0.794046E-02  0.759991E-02  0.126587E-01  0.506568E-02 -0.420148E+02
  0.328491E+02  0.454448E+00 -0.414138E+01  0.114013E+01  0.329309E+01  0.300738E+02 -0.216716E+01 -0.414853E+01 -0.190893E+01 -0.407839E+01  0.769531E-02  0.706174E-02  0.800626E-02  0.119785E-01  0.602312E-02 -0.425149E+02
  0.328491E+02  0.454448E+00 -0.414138E+01  0.114013E+01  0.329309E+01  0.294078E+02 -0.216716E+01  0.688988E+00 -0.791428E+00 -0.542700E+01  0.776428E-02  0.608177E-02  0.800626E-02  0.109804E-01  0.702573E-02 -0.418741E+02
  0.328491E+02 -0.146083E+01 -0.414138E+01  0.114013E+01  0.423424E+01  0.272647E+02 -0.216716E+01 -0.696811E+01 -0.791428E+00 -0.542700E+01  0.801918E-02  0.585600E-02  0.698181E-02  0.904204E-02  0.742600E-02 -0.443078E+02
  0.330731E+02 -0.146083E+01 -0.367572E+01  0.114013E+01  0.152918E+01  0.272647E+02 -0.216716E+01 -0.696811E+01 -0.791428E+00 -0.542700E+01  0.762564E-02  0.672354E-02  0.701635E-02  0.874746E-02  0.754581E-02 -0.434265E+02
  0.330731E+02 -0.146083E+01 -0.367572E+01  0.114013E+01  0.467878E+01  0.275597E+02 -0.216716E+01 -0.455552E+01 -0.425702E+00  0.382111E+01  0.690211E-02  0.774189E-02  0.778184E-02  0.700885E-02  0.702107E-02 -0.417329E+02
  0.330731E+02 -0.146083E+01 -0.367572E+01  0.114013E+01  0.467878E+01  0.275597E+02 -0.216716E+01 -0.455552E+01 -0.492068E+01  0.382111E+01  0.715665E-02  0.715494E-02  0.682329E-02  0.647918E-02  0.815186E-02 -0.424517E+02
  0.330731E+02 -0.146083E+01  0.215317E+01  0.114013E+01  0.467878E+01  0.275597E+02 -0.447239E+01 -0.153313E+01 -0.168499E+01  0.121046E+01  0.639903E-02  0.665809E-02  0.659695E-02  0.656099E-02  0.765540E-02 -0.418574E+02
  0.330731E+02 -0.242376E+01  0.230435E+01  0.114013E+01 -0.895599E-01  0.274423E+02 -0.373473E+01  0.704262E+00  0.232307E+01 -0.184584E+01  0.506082E-02  0.573078E-02  0.726949E-02  0.425762E-02  0.879518E-02 -0.414890E+02
  0.330731E+02 -0.476943E+01  0.230435E+01  0.114013E+01 -0.895599E-01  0.265588E+02 -0.874067E+00  0.704262E+00  0.232307E+01 -0.184584E+01  0.568488E-02  0.799042E-02  0.658404E-02  0.463242E-02  0.877958E-02 -0.436464E+02
  0.330731E+02 -0.298939E+01 -0.144513E+01  0.223168E+01 -0.885404E+00  0.265588E+02 -0.874067E+00  0.704262E+00 -0.149868E+01  0.776524E+01  0.637317E-02  0.773006E-02  0.622440E-02  0.434971E-02  0.831179E-02 -0.421645E+02
  0.330731E+02 -0.298939E+01 -0.144513E+01  0.223168E+01 -0.885404E+00  0.267004E+02 -0.874067E+00  0.704262E+00 -0.149868E+01  0.894470E+01  0.654542E-02  0.765857E-02  0.660596E-02  0.135758E-02  0.768827E-02 -0.420525E+02
  0.342958E+02 -0.298939E+01 -0.144513E+01  0.223168E+01  0.327452E+01  0.300410E+02  0.326162E+01  0.452683E+00 -0.149868E+01  0.894470E+01  0.704086E-02  0.716934E-02  0.786100E-02  0.180569E-02  0.830259E-02 -0.432280E+02
  0.333733E+02 -0.298939E+01 -0.144513E+01  0.223168E+01  0.791008E+00  0.291381E+02  0.326162E+01  0.452683E+00 -0.149868E+01  0.116040E+02  0.517012E-02  0.560976E-02  0.721929E-02  0.702604E-03  0.924831E-02 -0.429378E+02
  0.322139E+02 -0.298939E+01 -0.226754E+01  0.218991E+01  0.791008E+00  0.291381E+02  0.326162E+01  0.452683E+00 -0.149868E+01  0.116040E+02  0.193258E-02  0.650195E-02  0.764268E-02  0.441561E-03  0.875445E-02 -0.453233E+02
  0.323351E+02 -0.298939E+01  0.160381E+01  0.218991E+01  0.791008E+00  0.282262E+02  0.373291E+01 -0.326559E+01 -0.149868E+01 -0.657551E+01  0.101649E-02  0.846864E-02  0.693763E-02  0.441561E-03  0.875445E-02 -0.433504E+02
  0.323351E+02 -0.298939E+01  0.160381E+01  0.218991E+01 -0.136517E+01  0.282262E+02  0.373291E+01 -0.137230E+01 -0.149868E+01 -0.723972E+01  0.489520E-03  0.872574E-02  0.725770E-02  0.441561E-03  0.898267E-02 -0.434086E+02
  0.323351E+02 -0.298939E+01  0.160381E+01  0.218991E+01 -0.136517E+01  0.278221E+02  0.373291E+01 -0.137230E+01 -0.270095E+01 -0.512315E+01  0.143121E-02  0.799110E-02  0.664856E-02  0.441561E-03  0.858573E-02 -0.429451E+02
  0.323351E+02 -0.298939E+01  0.160381E+01  0.274353E+01  0.134742E+01  0.306068E+02  0.373291E+01 -0.757178E+01  0.157581E+01 -0.480018E+00  0.243631E-02  0.678315E-02  0.847925E-02  0.281679E-02  0.879717E-02 -0.454130E+02
  0.323351E+02 -0.298939E+01  0.160381E+01  0.274353E+01  0.134742E+01  0.306068E+02  0.373291E+01 -0.964123E+01  0.157581E+01 -0.480018E+00  0.336434E-02  0.585194E-02  0.918598E-02  0.258533E-02  0.866120E-02 -0.465925E+02
  0.323351E+02 -0.298939E+01  0.160381E+01  0.274353E+01 -0.343013E+01  0.277719E+02 -0.497788E+00 -0.668089E+01  0.410890E+01 -0.480018E+00  0.350981E-02  0.609768E-02  0.950446E-02  0.263690E-02  0.946403E-02 -0.442574E+02
  0.323351E+02 -0.520114E+00  0.160381E+01  0.274353E+01 -0.343013E+01  0.278176E+02 -0.497788E+00 -0.717710E+00 -0.105551E+00  0.101062E+02  0.337224E-02  0.459484E-02  0.937603E-02  0.273172E-02  0.107978E-01 -0.434660E+02
  0.323351E+02 -0.520114E+00  0.160381E+01  0.274353E+01 -0.682986E-01  0.283414E+02 -0.497788E+00 -0.411028E+01  0.548288E+01  0.845390E+01  0.422808E-02  0.365759E-02  0.721854E-02  0.243114E-02  0.121580E-01 -0.428951E+02
  0.323351E+02 -0.142778E+01  0.160381E+01 -0.162745E+01 -0.682986E-01  0.283414E+02 -0.246560E+01  0.135838E+01  0.752453E+01  0.845390E+01  0.461691E-02  0.298027E-02  0.104293E-01  0.248258E-02  0.108773E-01 -0.431657E+02
  0.324800E+02 -0.142778E+01  0.145699E+01  0.366387E+01 -0.682986E-01  0.278646E+02 -0.314870E+01  0.135838E+01  0.632208E+01  0.895293E+01  0.469305E-02  0.368065E-02  0.108101E-01  0.173129E-02  0.974777E-02 -0.432746E+02
  0.324800E+02 -0.142778E+01  0.145699E+01  0.366387E+01 -0.682986E-01  0.278646E+02 -0.314870E+01  0.854621E+00  0.910750E+01  0.895293E+01  0.371654E-02  0.323500E-02  0.933952E-02  0.289807E-02  0.104037E-01 -0.441358E+02
  0.329535E+02 -0.118130E+01  0.145699E+01  0.366387E+01  0.608179E+01  0.278646E+02  0.161444E+01 -0.304983E+01  0.539114E+01  0.102008E+02  0.346935E-02  0.184019E-02  0.998217E-02  0.337572E-02  0.100112E-01 -0.433729E+02
  0.329535E+02 -0.118130E+01  0.703776E+00  0.169895E+01 -0.147625E+01  0.278646E+02  0.556864E+00 -0.304983E+01  0.539114E+01  0.597474E+01  0.367103E-02  0.184019E-02  0.104382E-01  0.364952E-02  0.103187E-01 -0.419194E+02
  0.329535E+02 -0.118130E+01  0.703776E+00  0.138240E+01 -0.147625E+01  0.283815E+02  0.556864E+00 -0.304983E+01  0.539114E+01  0.597474E+01  0.393822E-02  0.156340E-02  0.966228E-02  0.364952E-02  0.928577E-02 -0.417378E+02
  0.337521E+02 -0.710170E+01  0.329148E+01  0.468150E+00  0.134975E+01  0.283815E+02  0.556864E+00 -0.304983E+01 -0.502086E+01  0.247579E+01  0.495097E-02  0.112552E-02  0.105580E-01  0.351378E-02  0.675654E-02 -0.472750E+02
  0.337521E+02 -0.710170E+01  0.329148E+01 -0.428783E+01  0.184563E+01  0.307475E+02  0.556864E+00 -0.608433E-02 -0.502086E+01  0.247579E+01  0.545662E-02  0.749684E-03  0.121125E-01  0.482120E-02  0.631561E-02 -0.502158E+02
  0.352075E+02 -0.710170E+01  0.186947E+01 -0.122774E+01  0.184563E+01  0.288202E+02  0.556864E+00 -0.608433E-02 -0.492709E+01 -0.720397E+00  0.410504E-02  0.749684E-03  0.114337E-01  0.521732E-02  0.605779E-02 -0.467374E+02
  0.352075E+02 -0.710170E+01  0.186947E+01 -0.122774E+01  0.184563E+01  0.288202E+02  0.556864E+00 -0.104370E+01 -0.492709E+01 -0.720397E+00  0.473803E-02  0.809436E-04  0.111531E-01  0.594894E-02  0.679808E-02 -0.467717E+02
  0.352075E+02 -0.617429E+01  0.186947E+01 -0.395030E+01  0.184563E+01  0.288202E+02  0.556864E+00 -0.104370E+01 -0.492709E+01  0.713287E+01  0.343575E-02  0.809436E-04  0.972925E-02  0.550254E-02  0.804239E-02 -0.473864E+02
  0.352075E+02 -0.600660E+01  0.186947E+01  0.151732E+01  0.758502E-01  0.291494E+02 -0.321680E+01 -0.104370E+01  0.241430E+01  0.681891E+01  0.263331E-02  0.809436E-04  0.100858E-01  0.503721E-02  0.980810E-02 -0.456438E+02
  0.340680E+02 -0.339587E+01  0.186947E+01  0.151732E+01 -0.160788E+01  0.281235E+02 -0.321680E+01 -0.240729E+01  0.418763E+01  0.305400E+01  0.165448E-02  0.809436E-04  0.914999E-02  0.600083E-02  0.851271E-02 -0.421732E+02
  0.327186E+02 -0.339587E+01  0.186947E+01  0.151732E+01  0.119731E+01  0.281235E+02 -0.120703E+01  0.632489E+00  0.815987E+01  0.346891E+01  0.186311E-02  0.809436E-04  0.807609E-02  0.686419E-02  0.714168E-02 -0.426455E+02
  0.324785E+02 -0.241574E+01  0.186947E+01  0.151732E+01  0.119731E+01  0.281235E+02 -0.120703E+01  0.143555E+01  0.394149E+01  0.346891E+01  0.178180E-02  0.112727E-02  0.850310E-02  0.842256E-02  0.731042E-02 -0.413117E+02
  0.324785E+02 -0.241574E+01  0.186947E+01 -0.204871E+01 -0.730963E+01  0.288169E+02  0.201846E+01  0.143555E+01  0.669309E+01  0.147547E+01  0.205074E-02  0.151769E-02  0.102346E-01  0.888986E-02  0.663688E-02 -0.453245E+02
  0.324785E+02 -0.241574E+01 -0.543809E+00  0.355820E+01 -0.433191E+00  0.316138E+02  0.201846E+01  0.143555E+01  0.320521E+01 -0.538237E+01  0.172417E-02  0.117166E-02  0.105550E-01  0.786048E-02  0.491439E-02 -0.441195E+02
  0.324785E+02 -0.241574E+01 -0.543809E+00  0.355820E+01 -0.239760E+01  0.298780E+02 -0.377215E+01  0.143555E+01  0.320521E+01  0.505268E+00  0.202606E-02  0.157782E-02  0.990055E-02  0.860100E-02  0.514360E-02 -0.428206E+02
  0.324785E+02 -0.241574E+01 -0.543809E+00  0.349696E-01 -0.239760E+01  0.298780E+02 -0.377215E+01  0.268534E+01  0.320521E+01 -0.642256E+00  0.196608E-02  0.115291E-02  0.947948E-02  0.860100E-02  0.562476E-02 -0.426100E+02
  0.324785E+02 -0.241574E+01 -0.261043E+01  0.349696E-01 -0.350836E+01  0.298780E+02  0.182631E+01  0.268534E+01  0.320521E+01 -0.270779E+01  0.346914E-02  0.984002E-03  0.100622E-01  0.766708E-02  0.478157E-02 -0.433467E+02
