"X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11"
0 0 0 0 0 1 -0.26530612244898 -0.394418992086631 0.351273703983884 0.132722881501027
0 0 0 0 0 1 -0.244897959183674 -0.410037484381508 0.330627544645513 0.165830594152339
0 0 0 0 0 1 -0.224489795918367 -0.424406497292795 0.308451410551726 0.197127533109989
0 0 0 0 0 1 -0.204081632653061 -0.437526030820491 0.284872799598807 0.226404237544366
0 0 0 0 0 1 -0.183673469387755 -0.449396084964598 0.26001920968304 0.253469460611043
0 0 0 0 0 1 -0.163265306122449 -0.460016659725115 0.234018138700711 0.278150169450776
0 0 0 0 0 1 -0.142857142857143 -0.469387755102041 0.206997084548105 0.300291545189504
0 0 0 0 0 1 -0.122448979591837 -0.477509371095377 0.179083545121505 0.319756982938353
0 0 0 0 0 1 -0.102040816326531 -0.484381507705123 0.150405018317198 0.336428091793628
0 0 0 0 0 1 -0.0816326530612247 -0.490004164931279 0.121089002031467 0.350204694836821
0 0 0 0 0 1 -0.0612244897959183 -0.494377342773844 0.0912629941605963 0.361004829134605
0 0 0 0 0 1 -0.0408163265306123 -0.49750104123282 0.0610544926008721 0.368764745738838
0 0 0 0 0 1 -0.020408163265306 -0.499375260308205 0.0305909952485783 0.373438909686562
0 0 0 0 0 1 0 -0.5 0 0.375
0 0 0 0 0 1 0.0204081632653059 -0.499375260308205 -0.0305909952485781 0.373438909686562
0 0 0 0 0 1 0.0408163265306123 -0.49750104123282 -0.0610544926008721 0.368764745738838
0 0 0 0 0 1 0.0612244897959182 -0.494377342773844 -0.0912629941605961 0.361004829134605
0 0 0 0 0 1 0.0816326530612246 -0.490004164931279 -0.121089002031467 0.350204694836821
0 0 0 0 0 1 0.102040816326531 -0.484381507705123 -0.150405018317198 0.336428091793628
0 0 0 0 0 1 0.122448979591837 -0.477509371095377 -0.179083545121505 0.319756982938353
0 0 0 0 0 1 0.142857142857143 -0.469387755102041 -0.206997084548105 0.300291545189504
0 0 0 0 0 1 0.163265306122449 -0.460016659725115 -0.234018138700711 0.278150169450776
0 0 0 0 0 1 0.183673469387755 -0.449396084964598 -0.26001920968304 0.253469460611043
0 0 0 0 0 1 0.204081632653061 -0.437526030820491 -0.284872799598807 0.226404237544366
0 0 0 0 0 1 0.224489795918367 -0.424406497292795 -0.308451410551726 0.19712753310999
0 0 0 0 0 1 0.244897959183674 -0.410037484381508 -0.330627544645513 0.165830594152339
0 0 0 0 0 1 0.26530612244898 -0.394418992086631 -0.351273703983884 0.132722881501027
0 0 0 0 0 1 0.285714285714286 -0.377551020408163 -0.370262390670554 0.0980320699708457
0 0 0 0 0 1 0.306122448979592 -0.359433569346106 -0.387466106809238 0.0620040483617733
0 0 0 0 0 1 0.326530612244898 -0.340066638900458 -0.402757354503651 0.0249029194589719
0 0 0 0 0 1 0.346938775510204 -0.31945022907122 -0.416008635857508 -0.0129889999672147
0 0 0 0 0 1 0.36734693877551 -0.297584339858392 -0.427092452974526 -0.0513711791612581
0 0 0 0 0 1 0.387755102040816 -0.274468971261974 -0.435881307958419 -0.0899248733824458
0 0 0 0 0 1 0.408163265306122 -0.250104123281966 -0.442247702912902 -0.128313123904884
0 0 0 0 0 1 0.428571428571429 -0.224489795918367 -0.446064139941691 -0.166180758017493
0 0 0 0 0 1 0.448979591836735 -0.197625989171179 -0.447203121148501 -0.203154389024009
0 0 0 0 0 1 0.469387755102041 -0.1695127030404 -0.445537148637047 -0.238842416242989
0 0 0 0 0 1 0.489795918367347 -0.140149937526031 -0.440938724511046 -0.272835025007801
0 0 0 0 0 1 0.510204081632653 -0.109537692628072 -0.433280350874211 -0.304704186666634
0 0 0 0 0 1 0.530612244897959 -0.0776759683465224 -0.422434529830258 -0.33400365858249
0 0 0 0 0 1 0.551020408163265 -0.0445647646813832 -0.408273763482903 -0.36026898413319
0 0 0 0 0 1 0.571428571428571 -0.0102040816326531 -0.39067055393586 -0.38301749271137
0 0 0 0 0 1 0.591836734693878 0.0254060807996668 -0.369497403292846 -0.401748299724483
0 0 0 0 0 1 0.612244897959184 0.0622657226155773 -0.344626813657574 -0.415942306594798
0 0 0 0 0 1 0.63265306122449 0.100374843815077 -0.315931287133762 -0.425062200759402
0 0 0 0 0 1 0.653061224489796 0.139733444398167 -0.283283325825124 -0.428552455670196
0 0 0 0 0 1 0.673469387755102 0.180341524364847 -0.246555431835375 -0.425839330793899
0 0 0 0 0 1 0.693877551020408 0.222199083715118 -0.20562010726823 -0.416330871612047
0 0 0 0 0 1 0.714285714285714 0.26530612244898 -0.160349854227405 -0.399416909620991
0 0 0 0 0 1 0.73469387755102 0.30966264056643 -0.110617174816616 -0.3744690623319
0 0 0 0 0 1 0.755102040816326 0.355268638067472 -0.0562945711395762 -0.340840733270758
0 0 0 0 0 1 0.775510204081632 0.402124114952103 0.00274545469999676 -0.297867111978367
0 0 0 0 0 1 0.795918367346939 0.450229071220325 0.06663040059839 -0.244865174010343
0 0 0 0 0 1 0.816326530612245 0.499583506872136 0.135487764451886 -0.181133680937122
0 0 0 0 0 1 0.836734693877551 0.550187421907539 0.209445044156772 -0.105953180343953
0 0 0 0 0 1 0.857142857142857 0.60204081632653 0.288629737609329 -0.0185860058309046
0 0 0 0 0 1 0.877551020408163 0.655143690129113 0.373169342705845 0.0817237229871414
0 0 0 0 0 1 0.897959183673469 0.709496043315285 0.463191357342603 0.195750100480484
0 0 0 0 0 1 0.918367346938775 0.765097875885048 0.558823279415889 0.324285435004608
0 0 0 0 0 1 0.938775510204082 0.821949187838401 0.660192606821988 0.46814024890018
0 0 0 0 0 1 0.959183673469388 0.880049979175344 0.767426837457182 0.628143278493048
0 0 0 0 0 1 0.979591836734694 0.939400249895876 0.880653469217756 0.805141474094247
0 0 0 0 0 1 1 1 1 1
1 0.454506651490361 -0.19013555562653 -0.447034225522029 -0.21296338393141 0 0 0 0 0
1 0.47471010884257 -0.161975468844014 -0.444625726636326 -0.24788797076703 0 0 0 0 0
1 0.494913566194778 -0.13259084299455 -0.43931072238186 -0.281043331246906 0 0 0 0 0
1 0.515117023546987 -0.101981678078139 -0.430965513144555 -0.312009668110636 0 0 0 0 0
1 0.535320480899196 -0.0701479740947799 -0.419466399310334 -0.340349689978674 0 0 0 0 0
1 0.555523938251405 -0.0370897310444737 -0.404689681265122 -0.365608611352331 0 0 0 0 0
1 0.575727395603614 -0.00280694892721967 -0.386511659394843 -0.387314152613778 0 0 0 0 0
1 0.595930852955823 0.0327003722569816 -0.364808634085422 -0.404976540026041 0 0 0 0 0
1 0.616134310308032 0.0694322325081308 -0.339456905722781 -0.418088505733005 0 0 0 0 0
1 0.63633776766024 0.107388631826227 -0.310332774692846 -0.426125287759414 0 0 0 0 0
1 0.656541225012449 0.146569570211271 -0.277312541381539 -0.428544630010868 0 0 0 0 0
1 0.676744682364658 0.186975047663263 -0.240272506174786 -0.424786782273825 0 0 0 0 0
1 0.696948139716867 0.228605064182202 -0.19908896945851 -0.414274500215601 0 0 0 0 0
1 0.717151597069076 0.271459619768089 -0.153638231618635 -0.396413045384369 0 0 0 0 0
1 0.737355054421285 0.315538714420924 -0.103796593041086 -0.370590185209162 0 0 0 0 0
1 0.757558511773494 0.360842348140706 -0.0494403541117861 -0.336176192999868 0 0 0 0 0
1 0.777761969125703 0.407370520927435 0.00955418478334062 -0.292523847947233 0 0 0 0 0
1 0.797965426477911 0.455123232781113 0.0733107232583697 -0.238968435122864 0 0 0 0 0
1 0.81816888383012 0.504100483701737 0.141952960927376 -0.174827745479221 0 0 0 0 0
1 0.838372341182329 0.55430227368931 0.215604597404439 -0.0994020758496251 0 0 0 0 0
1 0.858575798534538 0.605728602743829 0.29438933230363 -0.0119742289482548 0 0 0 0 0
1 0.878779255886747 0.658379470865297 0.378430865239028 0.0881904866298567 0 0 0 0 0
1 0.898982713238956 0.712254878053711 0.467852895824708 0.201844256408814 0 0 0 0 0
1 0.919186170591165 0.767354824309074 0.562779123674746 0.329756760031867 0 0 0 0 0
1 0.939389627943373 0.823679309631384 0.663333248403219 0.472715171261407 0 0 0 0 0
1 0.959593085295582 0.881228334020642 0.769638969624202 0.63152415797897 0 0 0 0 0
1 0.979796542647791 0.940001897476847 0.881819986951769 0.807005882185226 0 0 0 0 0
1 1 1 1 1 0 0 0 0 0
