Kmin_MC_Up_a0 Kmin_TR_a0    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.343745E+02  0.275356E+02  0.607760E-02  0.164240E+02  0.790124E+01  0.114397E+02  0.143693E+02  0.143872E+03
  0.343745E+02  0.275356E+02  0.536055E-02  0.146358E+02  0.838000E+01  0.126343E+02  0.138476E+02  0.145694E+03
  0.343745E+02  0.275356E+02  0.587744E-02  0.132708E+02  0.781587E+01  0.150130E+02  0.139220E+02  0.146801E+03
  0.343745E+02  0.275356E+02  0.581084E-02  0.133824E+02  0.930579E+01  0.161569E+02  0.151366E+02  0.147096E+03
  0.343745E+02  0.275356E+02  0.581084E-02  0.129430E+02  0.100874E+02  0.171776E+02  0.148356E+02  0.147140E+03
  0.343745E+02  0.275356E+02  0.581084E-02  0.129430E+02  0.893901E+01  0.164404E+02  0.143389E+02  0.147283E+03
  0.343745E+02  0.275356E+02  0.581084E-02  0.113498E+02  0.893901E+01  0.167196E+02  0.144286E+02  0.147987E+03
  0.343745E+02  0.280231E+02  0.559448E-02  0.990508E+01  0.805020E+01  0.164476E+02  0.144286E+02  0.147484E+03
  0.343745E+02  0.280231E+02  0.559448E-02  0.998288E+01  0.840003E+01  0.165521E+02  0.143906E+02  0.147622E+03
  0.343745E+02  0.280231E+02  0.582237E-02  0.998288E+01  0.770088E+01  0.147429E+02  0.149028E+02  0.147563E+03
  0.343745E+02  0.280231E+02  0.582237E-02  0.865664E+01  0.975438E+01  0.140417E+02  0.148078E+02  0.148057E+03
  0.343745E+02  0.284335E+02  0.549101E-02  0.926532E+01  0.926194E+01  0.140417E+02  0.148078E+02  0.146765E+03
  0.343745E+02  0.295267E+02  0.682595E-02  0.750330E+01  0.935047E+01  0.136993E+02  0.147811E+02  0.141893E+03
  0.343745E+02  0.268437E+02  0.682595E-02  0.726282E+01  0.935047E+01  0.127225E+02  0.138020E+02  0.145784E+03
  0.343745E+02  0.268437E+02  0.682595E-02  0.658650E+01  0.808476E+01  0.123471E+02  0.141698E+02  0.144533E+03
  0.343745E+02  0.268437E+02  0.682595E-02  0.678042E+01  0.851899E+01  0.141140E+02  0.145934E+02  0.145283E+03
  0.343745E+02  0.268437E+02  0.673569E-02  0.690446E+01  0.874178E+01  0.143045E+02  0.165442E+02  0.145393E+03
  0.343745E+02  0.268437E+02  0.753779E-02  0.689590E+01  0.987056E+01  0.143264E+02  0.169569E+02  0.144061E+03
  0.343745E+02  0.266074E+02  0.753779E-02  0.689590E+01  0.110263E+02  0.133001E+02  0.174110E+02  0.143112E+03
  0.343745E+02  0.266074E+02  0.786627E-02  0.721291E+01  0.105538E+02  0.140228E+02  0.145510E+02  0.143459E+03
  0.343745E+02  0.266074E+02  0.715892E-02  0.637725E+01  0.106059E+02  0.140228E+02  0.128795E+02  0.143507E+03
  0.343745E+02  0.270166E+02  0.642883E-02  0.629571E+01  0.106295E+02  0.150340E+02  0.130393E+02  0.145330E+03
  0.343745E+02  0.270166E+02  0.632581E-02  0.665636E+01  0.109815E+02  0.187753E+02  0.130393E+02  0.145022E+03
  0.343745E+02  0.270166E+02  0.547776E-02  0.665636E+01  0.110191E+02  0.188942E+02  0.154592E+02  0.144958E+03
  0.343745E+02  0.270166E+02  0.577665E-02  0.680715E+01  0.129271E+02  0.186655E+02  0.142042E+02  0.144654E+03
  0.343745E+02  0.270166E+02  0.588933E-02  0.682034E+01  0.121769E+02  0.199157E+02  0.132447E+02  0.144533E+03
  0.343745E+02  0.270166E+02  0.627610E-02  0.750829E+01  0.107923E+02  0.199157E+02  0.129156E+02  0.145579E+03
  0.343745E+02  0.270166E+02  0.627610E-02  0.794372E+01  0.101773E+02  0.199299E+02  0.115163E+02  0.145530E+03
  0.343745E+02  0.270166E+02  0.627610E-02  0.773864E+01  0.103395E+02  0.196624E+02  0.113010E+02  0.145368E+03
  0.343745E+02  0.267467E+02  0.618267E-02  0.773864E+01  0.102312E+02  0.196624E+02  0.113010E+02  0.144731E+03
  0.343745E+02  0.267467E+02  0.563596E-02  0.773864E+01  0.105224E+02  0.212111E+02  0.123292E+02  0.144290E+03
  0.343745E+02  0.267467E+02  0.563596E-02  0.843660E+01  0.114309E+02  0.212111E+02  0.123877E+02  0.144408E+03
  0.343745E+02  0.267467E+02  0.563596E-02  0.844537E+01  0.111092E+02  0.212111E+02  0.127595E+02  0.144626E+03
  0.343745E+02  0.264820E+02  0.647750E-02  0.826389E+01  0.974879E+01  0.212061E+02  0.133825E+02  0.143962E+03
  0.343745E+02  0.264820E+02  0.647750E-02  0.920769E+01  0.964018E+01  0.212061E+02  0.142862E+02  0.144294E+03
  0.343745E+02  0.264820E+02  0.647750E-02  0.792421E+01  0.961981E+01  0.202967E+02  0.159857E+02  0.144119E+03
  0.343745E+02  0.279396E+02  0.615003E-02  0.792421E+01  0.948418E+01  0.180832E+02  0.127351E+02  0.146976E+03
  0.343745E+02  0.279396E+02  0.681586E-02  0.920296E+01  0.948418E+01  0.157351E+02  0.141702E+02  0.147434E+03
  0.343745E+02  0.279396E+02  0.655324E-02  0.807651E+01  0.881263E+01  0.137830E+02  0.153112E+02  0.147375E+03
  0.343745E+02  0.267698E+02  0.692571E-02  0.807651E+01  0.102999E+02  0.152274E+02  0.143125E+02  0.146204E+03
  0.343745E+02  0.268434E+02  0.555317E-02  0.992412E+01  0.102999E+02  0.132644E+02  0.147235E+02  0.147228E+03
  0.343745E+02  0.268434E+02  0.679849E-02  0.992412E+01  0.114867E+02  0.123200E+02  0.124847E+02  0.146050E+03
  0.343745E+02  0.281371E+02  0.687368E-02  0.980495E+01  0.114867E+02  0.112745E+02  0.124847E+02  0.145774E+03
  0.343745E+02  0.281371E+02  0.683432E-02  0.813046E+01  0.105830E+02  0.130000E+02  0.104666E+02  0.145369E+03
  0.343745E+02  0.281371E+02  0.656477E-02  0.810846E+01  0.100912E+02  0.130000E+02  0.109719E+02  0.146142E+03
  0.343745E+02  0.281371E+02  0.660004E-02  0.833734E+01  0.996494E+01  0.123797E+02  0.107734E+02  0.145939E+03
  0.343745E+02  0.281371E+02  0.660004E-02  0.882912E+01  0.109448E+02  0.128172E+02  0.123704E+02  0.146789E+03
  0.343745E+02  0.279127E+02  0.687446E-02  0.103644E+02  0.960464E+01  0.126401E+02  0.123704E+02  0.146923E+03
  0.343745E+02  0.268888E+02  0.687446E-02  0.103644E+02  0.100439E+02  0.118211E+02  0.134691E+02  0.146389E+03
  0.343745E+02  0.269220E+02  0.657110E-02  0.936601E+01  0.103641E+02  0.114663E+02  0.129236E+02  0.146605E+03
  0.343745E+02  0.269220E+02  0.720249E-02  0.854278E+01  0.102668E+02  0.121319E+02  0.125301E+02  0.145717E+03
  0.343745E+02  0.269220E+02  0.731709E-02  0.942840E+01  0.911966E+01  0.121319E+02  0.119133E+02  0.145489E+03
  0.343745E+02  0.269220E+02  0.763720E-02  0.850865E+01  0.877825E+01  0.145856E+02  0.129077E+02  0.145275E+03
  0.343745E+02  0.282209E+02  0.664427E-02  0.858680E+01  0.877825E+01  0.139886E+02  0.156094E+02  0.146999E+03
  0.343745E+02  0.282209E+02  0.677497E-02  0.815285E+01  0.922678E+01  0.142895E+02  0.156094E+02  0.146747E+03
  0.343745E+02  0.282209E+02  0.588695E-02  0.759639E+01  0.880593E+01  0.122132E+02  0.131148E+02  0.146544E+03
  0.343745E+02  0.282209E+02  0.662670E-02  0.759639E+01  0.972123E+01  0.124115E+02  0.137697E+02  0.146374E+03
  0.343745E+02  0.282209E+02  0.671586E-02  0.799876E+01  0.103278E+02  0.135377E+02  0.128057E+02  0.146553E+03
  0.343745E+02  0.282701E+02  0.654797E-02  0.799876E+01  0.110928E+02  0.120062E+02  0.142128E+02  0.146253E+03
  0.343745E+02  0.282701E+02  0.654797E-02  0.741390E+01  0.100853E+02  0.110782E+02  0.154620E+02  0.145554E+03
  0.343745E+02  0.289706E+02  0.584133E-02  0.741390E+01  0.100103E+02  0.114654E+02  0.158624E+02  0.143317E+03
  0.343745E+02  0.289706E+02  0.584133E-02  0.801868E+01  0.107209E+02  0.114654E+02  0.149724E+02  0.143716E+03
  0.343745E+02  0.289706E+02  0.632710E-02  0.918882E+01  0.106015E+02  0.125421E+02  0.163998E+02  0.144638E+03
  0.343745E+02  0.289706E+02  0.692298E-02  0.812444E+01  0.125425E+02  0.130473E+02  0.143112E+02  0.143582E+03
  0.343745E+02  0.268143E+02  0.692298E-02  0.931824E+01  0.102547E+02  0.119254E+02  0.135212E+02  0.146218E+03
  0.343745E+02  0.268143E+02  0.692298E-02  0.935557E+01  0.104934E+02  0.127314E+02  0.136000E+02  0.146442E+03
  0.343745E+02  0.268143E+02  0.493077E-02  0.679240E+01  0.109569E+02  0.150299E+02  0.144289E+02  0.144073E+03
  0.343745E+02  0.281960E+02  0.493077E-02  0.679240E+01  0.115948E+02  0.147045E+02  0.138789E+02  0.144288E+03
  0.343745E+02  0.283248E+02  0.550484E-02  0.754221E+01  0.106877E+02  0.148022E+02  0.162131E+02  0.146161E+03
  0.343745E+02  0.283248E+02  0.711709E-02  0.823948E+01  0.100366E+02  0.148022E+02  0.160941E+02  0.145997E+03
  0.343745E+02  0.283248E+02  0.670009E-02  0.999145E+01  0.103656E+02  0.138506E+02  0.175181E+02  0.146485E+03
  0.343745E+02  0.283248E+02  0.537387E-02  0.999145E+01  0.103735E+02  0.143664E+02  0.175181E+02  0.146444E+03
  0.343745E+02  0.283248E+02  0.537387E-02  0.112497E+02  0.103735E+02  0.132090E+02  0.168877E+02  0.146219E+03
  0.343745E+02  0.283248E+02  0.527670E-02  0.117256E+02  0.103735E+02  0.141630E+02  0.156507E+02  0.146162E+03
  0.343745E+02  0.278351E+02  0.527670E-02  0.108135E+02  0.980285E+01  0.160151E+02  0.148676E+02  0.147699E+03
  0.343745E+02  0.278351E+02  0.696048E-02  0.103523E+02  0.110122E+02  0.183254E+02  0.168827E+02  0.146091E+03
  0.343745E+02  0.278305E+02  0.656498E-02  0.850388E+01  0.106468E+02  0.174841E+02  0.166156E+02  0.146984E+03
  0.343745E+02  0.281188E+02  0.656498E-02  0.850388E+01  0.105063E+02  0.161350E+02  0.168431E+02  0.146880E+03
  0.343745E+02  0.281188E+02  0.591412E-02  0.855381E+01  0.951214E+01  0.149626E+02  0.168431E+02  0.147529E+03
  0.343745E+02  0.281188E+02  0.591412E-02  0.770590E+01  0.967022E+01  0.168823E+02  0.168431E+02  0.146795E+03
  0.343745E+02  0.278031E+02  0.534009E-02  0.771335E+01  0.992618E+01  0.149813E+02  0.158595E+02  0.147436E+03
  0.343745E+02  0.278031E+02  0.502917E-02  0.771335E+01  0.100656E+02  0.153693E+02  0.158627E+02  0.146742E+03
  0.343745E+02  0.278031E+02  0.660474E-02  0.864200E+01  0.972698E+01  0.153693E+02  0.154539E+02  0.147743E+03
  0.343745E+02  0.278031E+02  0.699237E-02  0.709500E+01  0.100334E+02  0.131871E+02  0.155671E+02  0.146060E+03
  0.344339E+02  0.278031E+02  0.609230E-02  0.709500E+01  0.109504E+02  0.129859E+02  0.168851E+02  0.146287E+03
  0.344339E+02  0.278031E+02  0.609230E-02  0.789669E+01  0.109381E+02  0.153748E+02  0.135511E+02  0.147309E+03
  0.344339E+02  0.278031E+02  0.609230E-02  0.948224E+01  0.107466E+02  0.135272E+02  0.141486E+02  0.147886E+03
  0.344339E+02  0.278031E+02  0.613878E-02  0.996739E+01  0.943366E+01  0.135977E+02  0.140080E+02  0.148006E+03
  0.344339E+02  0.278031E+02  0.613878E-02  0.112746E+02  0.854239E+01  0.168431E+02  0.151262E+02  0.147254E+03
  0.344339E+02  0.278031E+02  0.613878E-02  0.106291E+02  0.917687E+01  0.130328E+02  0.133769E+02  0.147730E+03
  0.344339E+02  0.278031E+02  0.601465E-02  0.111993E+02  0.845284E+01  0.127952E+02  0.116373E+02  0.146876E+03
  0.344339E+02  0.269942E+02  0.601465E-02  0.111993E+02  0.903508E+01  0.127952E+02  0.106386E+02  0.146367E+03
  0.344339E+02  0.269942E+02  0.601465E-02  0.108335E+02  0.925737E+01  0.125442E+02  0.106386E+02  0.146447E+03
  0.344339E+02  0.269942E+02  0.545475E-02  0.105352E+02  0.964657E+01  0.125442E+02  0.106386E+02  0.146263E+03
  0.344339E+02  0.281701E+02  0.545475E-02  0.975214E+01  0.781169E+01  0.137832E+02  0.102866E+02  0.144939E+03
  0.344339E+02  0.281701E+02  0.656330E-02  0.101870E+02  0.782048E+01  0.130190E+02  0.103182E+02  0.144970E+03
  0.344339E+02  0.281701E+02  0.570133E-02  0.103585E+02  0.782048E+01  0.135915E+02  0.103182E+02  0.145177E+03
  0.344339E+02  0.266432E+02  0.659787E-02  0.116355E+02  0.782048E+01  0.112076E+02  0.119507E+02  0.144633E+03
  0.344339E+02  0.266432E+02  0.586538E-02  0.110563E+02  0.633778E+01  0.112491E+02  0.119507E+02  0.143466E+03
  0.343189E+02  0.284152E+02  0.648760E-02  0.116435E+02  0.585250E+01  0.106124E+02  0.119498E+02  0.142158E+03
  0.343189E+02  0.270934E+02  0.599229E-02  0.112998E+02  0.585250E+01  0.106124E+02  0.119498E+02  0.142989E+03
  0.343189E+02  0.281874E+02  0.601931E-02  0.115167E+02  0.585250E+01  0.841395E+01  0.177653E+02  0.140415E+03
  0.343189E+02  0.274308E+02  0.601931E-02  0.115167E+02  0.665689E+01  0.812352E+01  0.179927E+02  0.141701E+03
  0.343189E+02  0.274308E+02  0.601931E-02  0.132255E+02  0.665689E+01  0.900101E+01  0.155141E+02  0.142722E+03
  0.344519E+02  0.278443E+02  0.601931E-02  0.121785E+02  0.741758E+01  0.123601E+02  0.155141E+02  0.145947E+03
  0.344519E+02  0.278443E+02  0.601931E-02  0.121785E+02  0.764776E+01  0.123601E+02  0.155141E+02  0.146133E+03
  0.344519E+02  0.278443E+02  0.588812E-02  0.122976E+02  0.683915E+01  0.123601E+02  0.155141E+02  0.145281E+03
  0.344519E+02  0.274278E+02  0.588812E-02  0.125051E+02  0.683915E+01  0.161833E+02  0.142996E+02  0.145801E+03
  0.344519E+02  0.270082E+02  0.588812E-02  0.127791E+02  0.679524E+01  0.182022E+02  0.162737E+02  0.144619E+03
  0.344519E+02  0.269588E+02  0.549388E-02  0.129138E+02  0.839805E+01  0.196436E+02  0.166579E+02  0.144883E+03
  0.343633E+02  0.269588E+02  0.549388E-02  0.106646E+02  0.918785E+01  0.203800E+02  0.166579E+02  0.145739E+03
  0.343633E+02  0.287064E+02  0.697705E-02  0.129204E+02  0.947991E+01  0.211456E+02  0.166579E+02  0.142601E+03
  0.343633E+02  0.278812E+02  0.697705E-02  0.111794E+02  0.107490E+02  0.211456E+02  0.194852E+02  0.143973E+03
  0.343633E+02  0.275818E+02  0.713305E-02  0.110585E+02  0.945740E+01  0.200732E+02  0.182350E+02  0.144939E+03
  0.343633E+02  0.275818E+02  0.524738E-02  0.123073E+02  0.105497E+02  0.199522E+02  0.210311E+02  0.144232E+03
  0.343633E+02  0.272165E+02  0.524738E-02  0.107687E+02  0.979031E+01  0.228739E+02  0.218193E+02  0.142932E+03
  0.343633E+02  0.272165E+02  0.719676E-02  0.913238E+01  0.102919E+02  0.225746E+02  0.213434E+02  0.142435E+03
  0.343633E+02  0.272165E+02  0.739114E-02  0.883770E+01  0.103584E+02  0.219654E+02  0.205066E+02  0.142658E+03
  0.343633E+02  0.278001E+02  0.739114E-02  0.888798E+01  0.116301E+02  0.207715E+02  0.221869E+02  0.142142E+03
  0.343633E+02  0.278001E+02  0.681392E-02  0.118140E+02  0.117893E+02  0.203832E+02  0.221869E+02  0.142836E+03
  0.343633E+02  0.278001E+02  0.717816E-02  0.126750E+02  0.115738E+02  0.203832E+02  0.220014E+02  0.141959E+03
  0.343633E+02  0.274668E+02  0.717816E-02  0.124672E+02  0.110706E+02  0.203832E+02  0.227228E+02  0.141965E+03
  0.343633E+02  0.274668E+02  0.717816E-02  0.104680E+02  0.990972E+01  0.203832E+02  0.219620E+02  0.143334E+03
  0.343633E+02  0.274668E+02  0.717816E-02  0.105550E+02  0.947676E+01  0.200776E+02  0.210131E+02  0.143894E+03
  0.343633E+02  0.274668E+02  0.717816E-02  0.111155E+02  0.103352E+02  0.193745E+02  0.222651E+02  0.143366E+03
  0.343633E+02  0.278246E+02  0.594254E-02  0.100664E+02  0.952116E+01  0.198301E+02  0.232267E+02  0.144392E+03
  0.343633E+02  0.278246E+02  0.574063E-02  0.111306E+02  0.887251E+01  0.228593E+02  0.221517E+02  0.143216E+03
  0.343633E+02  0.278246E+02  0.574063E-02  0.104712E+02  0.951282E+01  0.228593E+02  0.207502E+02  0.144121E+03
  0.343633E+02  0.278246E+02  0.574063E-02  0.114517E+02  0.951282E+01  0.245498E+02  0.212044E+02  0.142738E+03
  0.343633E+02  0.278246E+02  0.554212E-02  0.104349E+02  0.870101E+01  0.221321E+02  0.209468E+02  0.144173E+03
  0.343633E+02  0.277964E+02  0.554212E-02  0.960857E+01  0.918115E+01  0.212076E+02  0.239501E+02  0.143336E+03
  0.343633E+02  0.277964E+02  0.554212E-02  0.102742E+02  0.918115E+01  0.194723E+02  0.249132E+02  0.143493E+03
  0.343633E+02  0.277964E+02  0.554212E-02  0.883123E+01  0.852791E+01  0.194723E+02  0.249132E+02  0.143308E+03
  0.343633E+02  0.277964E+02  0.510189E-02  0.106106E+02  0.980294E+01  0.206646E+02  0.249132E+02  0.142272E+03
  0.343633E+02  0.277964E+02  0.538144E-02  0.106106E+02  0.883902E+01  0.225334E+02  0.261769E+02  0.141122E+03
  0.343633E+02  0.268934E+02  0.538144E-02  0.930722E+01  0.104291E+02  0.230819E+02  0.230901E+02  0.141625E+03
  0.343633E+02  0.268934E+02  0.538144E-02  0.103475E+02  0.100540E+02  0.201337E+02  0.229205E+02  0.143089E+03
  0.343473E+02  0.268934E+02  0.538144E-02  0.103475E+02  0.796086E+01  0.168546E+02  0.229205E+02  0.143696E+03
  0.343473E+02  0.268934E+02  0.584717E-02  0.100604E+02  0.796086E+01  0.169135E+02  0.210906E+02  0.145051E+03
  0.343473E+02  0.268934E+02  0.584717E-02  0.970213E+01  0.802566E+01  0.161466E+02  0.191666E+02  0.146069E+03
  0.343473E+02  0.268934E+02  0.584717E-02  0.892657E+01  0.802566E+01  0.161466E+02  0.197705E+02  0.145769E+03
  0.343473E+02  0.268934E+02  0.580854E-02  0.858519E+01  0.743907E+01  0.161466E+02  0.196067E+02  0.145316E+03
  0.343473E+02  0.268934E+02  0.580854E-02  0.803421E+01  0.708282E+01  0.165232E+02  0.186126E+02  0.145025E+03
  0.343473E+02  0.268934E+02  0.580854E-02  0.803421E+01  0.692406E+01  0.126458E+02  0.186126E+02  0.144866E+03
  0.343473E+02  0.276342E+02  0.580854E-02  0.803421E+01  0.692406E+01  0.111741E+02  0.186126E+02  0.145314E+03
  0.343473E+02  0.276342E+02  0.575422E-02  0.928742E+01  0.847215E+01  0.111741E+02  0.186126E+02  0.146836E+03
  0.343473E+02  0.276342E+02  0.575422E-02  0.920334E+01  0.847215E+01  0.123032E+02  0.187240E+02  0.147285E+03
  0.343473E+02  0.276342E+02  0.575422E-02  0.948639E+01  0.847215E+01  0.123032E+02  0.190558E+02  0.147188E+03
  0.343473E+02  0.276342E+02  0.726191E-02  0.948639E+01  0.754849E+01  0.123032E+02  0.153474E+02  0.145912E+03
  0.343473E+02  0.276342E+02  0.795791E-02  0.851574E+01  0.810159E+01  0.134854E+02  0.143446E+02  0.144877E+03
  0.343473E+02  0.276342E+02  0.709193E-02  0.883398E+01  0.755851E+01  0.128159E+02  0.122586E+02  0.146021E+03
  0.343473E+02  0.276342E+02  0.531716E-02  0.883398E+01  0.615326E+01  0.137472E+02  0.143690E+02  0.145727E+03
  0.343473E+02  0.276342E+02  0.613710E-02  0.825449E+01  0.760887E+01  0.135203E+02  0.143690E+02  0.147563E+03
  0.343473E+02  0.278998E+02  0.613710E-02  0.726453E+01  0.760887E+01  0.144542E+02  0.151788E+02  0.146712E+03
  0.343473E+02  0.278998E+02  0.613710E-02  0.679806E+01  0.837728E+01  0.141134E+02  0.165910E+02  0.146418E+03
  0.343473E+02  0.278998E+02  0.580646E-02  0.829428E+01  0.837728E+01  0.139262E+02  0.143019E+02  0.147961E+03
  0.343473E+02  0.278998E+02  0.580646E-02  0.802371E+01  0.912922E+01  0.143473E+02  0.157830E+02  0.147940E+03
  0.343473E+02  0.278998E+02  0.580646E-02  0.808029E+01  0.772043E+01  0.144176E+02  0.168106E+02  0.147212E+03
  0.342911E+02  0.278998E+02  0.580646E-02  0.789301E+01  0.762650E+01  0.158844E+02  0.165626E+02  0.146936E+03
  0.342911E+02  0.281130E+02  0.657688E-02  0.831184E+01  0.762650E+01  0.140207E+02  0.173683E+02  0.146400E+03
  0.342911E+02  0.281130E+02  0.778813E-02  0.104694E+02  0.916190E+01  0.173208E+02  0.172644E+02  0.144654E+03
  0.342911E+02  0.281130E+02  0.671396E-02  0.997917E+01  0.916190E+01  0.192459E+02  0.172644E+02  0.146099E+03
  0.342911E+02  0.281992E+02  0.840506E-02  0.118966E+02  0.100075E+02  0.173691E+02  0.182468E+02  0.142355E+03
  0.342911E+02  0.268985E+02  0.857664E-02  0.116247E+02  0.847325E+01  0.184295E+02  0.182468E+02  0.141111E+03
  0.342911E+02  0.284781E+02  0.857664E-02  0.115212E+02  0.820308E+01  0.168706E+02  0.196943E+02  0.141094E+03
  0.342911E+02  0.284781E+02  0.693507E-02  0.109401E+02  0.842493E+01  0.168706E+02  0.204468E+02  0.144431E+03
  0.342911E+02  0.284781E+02  0.693507E-02  0.970018E+01  0.994638E+01  0.168054E+02  0.184086E+02  0.145637E+03
  0.342911E+02  0.284781E+02  0.620669E-02  0.103085E+02  0.994638E+01  0.172462E+02  0.179519E+02  0.146321E+03
  0.342911E+02  0.284781E+02  0.620669E-02  0.105669E+02  0.913233E+01  0.177799E+02  0.177633E+02  0.146161E+03
  0.342911E+02  0.284781E+02  0.620669E-02  0.105669E+02  0.913233E+01  0.170583E+02  0.194343E+02  0.145786E+03
  0.342911E+02  0.284781E+02  0.605737E-02  0.778470E+01  0.913233E+01  0.153541E+02  0.194343E+02  0.145688E+03
  0.342911E+02  0.286517E+02  0.698686E-02  0.778470E+01  0.955084E+01  0.131058E+02  0.165358E+02  0.145352E+03
  0.342911E+02  0.275993E+02  0.698686E-02  0.922287E+01  0.906581E+01  0.138121E+02  0.146991E+02  0.147299E+03
  0.342911E+02  0.275993E+02  0.594002E-02  0.922287E+01  0.906581E+01  0.109386E+02  0.147185E+02  0.147474E+03
  0.342911E+02  0.275993E+02  0.594002E-02  0.894745E+01  0.795256E+01  0.109386E+02  0.150159E+02  0.147011E+03
  0.342911E+02  0.275993E+02  0.599850E-02  0.894745E+01  0.910361E+01  0.104520E+02  0.156366E+02  0.147006E+03
  0.345330E+02  0.267343E+02  0.589104E-02  0.891747E+01  0.876908E+01  0.104520E+02  0.152973E+02  0.145341E+03
  0.345330E+02  0.267343E+02  0.648338E-02  0.823183E+01  0.890816E+01  0.941423E+01  0.194399E+02  0.142991E+03
  0.345330E+02  0.271070E+02  0.519719E-02  0.746125E+01  0.734196E+01  0.867767E+01  0.194399E+02  0.140391E+03
  0.345330E+02  0.271657E+02  0.519719E-02  0.821305E+01  0.709861E+01  0.887166E+01  0.186616E+02  0.141225E+03
  0.345330E+02  0.271657E+02  0.515402E-02  0.733037E+01  0.681384E+01  0.887166E+01  0.185340E+02  0.140216E+03
  0.345330E+02  0.271657E+02  0.713645E-02  0.714974E+01  0.783883E+01  0.858996E+01  0.185340E+02  0.140601E+03
  0.345330E+02  0.266884E+02  0.738028E-02  0.714974E+01  0.676211E+01  0.858996E+01  0.185340E+02  0.138755E+03
  0.345330E+02  0.266884E+02  0.704426E-02  0.714974E+01  0.676211E+01  0.114507E+02  0.171089E+02  0.142397E+03
  0.345330E+02  0.266884E+02  0.613801E-02  0.714974E+01  0.690551E+01  0.104520E+02  0.153369E+02  0.143014E+03
  0.345330E+02  0.266884E+02  0.605258E-02  0.729798E+01  0.737843E+01  0.149712E+02  0.121623E+02  0.144611E+03
  0.345330E+02  0.266884E+02  0.617404E-02  0.729798E+01  0.797823E+01  0.148236E+02  0.140614E+02  0.145409E+03
  0.345330E+02  0.266884E+02  0.637821E-02  0.729798E+01  0.905016E+01  0.171700E+02  0.132524E+02  0.145273E+03
  0.345330E+02  0.273819E+02  0.686607E-02  0.802838E+01  0.946633E+01  0.167177E+02  0.137405E+02  0.146002E+03
  0.345330E+02  0.273819E+02  0.743150E-02  0.802838E+01  0.885429E+01  0.167177E+02  0.131930E+02  0.144933E+03
  0.345330E+02  0.273819E+02  0.743150E-02  0.888590E+01  0.971186E+01  0.159264E+02  0.116371E+02  0.145019E+03
  0.345330E+02  0.264130E+02  0.743150E-02  0.764034E+01  0.762765E+01  0.148201E+02  0.116371E+02  0.142972E+03
  0.345330E+02  0.264130E+02  0.713439E-02  0.764034E+01  0.675182E+01  0.118905E+02  0.136470E+02  0.142607E+03
  0.345330E+02  0.272583E+02  0.713439E-02  0.764034E+01  0.764785E+01  0.123065E+02  0.121095E+02  0.144353E+03
  0.345330E+02  0.272583E+02  0.660150E-02  0.669289E+01  0.872640E+01  0.143886E+02  0.123931E+02  0.145035E+03
  0.345330E+02  0.268566E+02  0.652892E-02  0.617875E+01  0.821690E+01  0.143886E+02  0.132664E+02  0.144089E+03
  0.345330E+02  0.268566E+02  0.621634E-02  0.617875E+01  0.804890E+01  0.154569E+02  0.145365E+02  0.144214E+03
