Kmin_MC_Up_a0  Kmin_TR_a0     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.343851E+02   0.276187E+02   0.523494E-02   0.130991E+02   0.815540E+01   0.459233E+00   0.116619E+02   0.242371E+02
   0.343851E+02   0.282515E+02   0.641103E-02   0.103503E+02   0.114341E+02   0.133118E+01   0.156568E+02   0.245033E+02
   0.341037E+02   0.289450E+02   0.669054E-02   0.139106E+02   0.780950E+01   0.171906E+01   0.142448E+02   0.198987E+02
   0.342297E+02   0.284344E+02   0.641790E-02   0.867113E+01   0.973809E+01   0.374514E+00   0.158071E+02   0.253235E+02
   0.344336E+02   0.284344E+02   0.631766E-02   0.120772E+02   0.112174E+02   0.552963E+00   0.114276E+02   0.230824E+02
   0.344336E+02   0.270317E+02   0.552522E-02   0.910371E+01   0.120984E+02   0.758336E+00   0.148436E+02   0.251768E+02
   0.342731E+02   0.272776E+02   0.531401E-02   0.113733E+02   0.989146E+01   0.998419E+00   0.134094E+02   0.248988E+02
   0.341183E+02   0.281427E+02   0.617193E-02   0.135469E+02   0.152526E+02   0.283024E+01   0.200018E+02   0.164712E+02
   0.341494E+02   0.285443E+02   0.539001E-02   0.942950E+01   0.100287E+02   0.123959E+01   0.148139E+02   0.235122E+02
   0.341494E+02   0.284468E+02   0.601778E-02   0.906170E+01   0.888734E+01   0.269797E+00   0.144528E+02   0.248846E+02
   0.342601E+02   0.271445E+02   0.568654E-02   0.127123E+02   0.786878E+01   0.269797E+00   0.220574E+02   0.218874E+02
   0.342601E+02   0.276698E+02   0.561136E-02   0.137921E+02   0.135896E+02   0.104791E+01   0.139113E+02   0.229895E+02
   0.343266E+02   0.272698E+02   0.614926E-02   0.806976E+01   0.109514E+02   0.726849E+00   0.174847E+02   0.253316E+02
   0.344284E+02   0.277653E+02   0.592636E-02   0.801635E+01   0.149223E+02   0.359606E+00   0.949691E+01   0.214602E+02
   0.342590E+02   0.261645E+02   0.669050E-02   0.106875E+02   0.115484E+02   0.149242E+00   0.161347E+02   0.202328E+02
   0.340836E+02   0.285781E+02   0.562859E-02   0.772276E+01   0.891298E+01   0.662584E-01   0.129677E+02   0.224531E+02
   0.341872E+02   0.275836E+02   0.668098E-02   0.146607E+02   0.735923E+01   0.326508E+00   0.183155E+02   0.214442E+02
   0.342862E+02   0.276457E+02   0.522630E-02   0.126587E+02   0.128542E+02   0.673740E+00   0.116101E+02   0.235468E+02
   0.342862E+02   0.284737E+02   0.683569E-02   0.106729E+02   0.901095E+01   0.762392E+00   0.168546E+02   0.244642E+02
   0.344829E+02   0.274008E+02   0.614869E-02   0.916026E+01   0.114276E+02   0.796177E+00   0.160572E+02   0.254212E+02
   0.343854E+02   0.271917E+02   0.585977E-02   0.836843E+01   0.828418E+01   0.796177E+00   0.160572E+02   0.257652E+02
   0.343854E+02   0.273941E+02   0.586758E-02   0.120459E+02   0.893650E+01   0.210056E+00   0.123455E+02   0.258774E+02
   0.344494E+02   0.277419E+02   0.522249E-02   0.827502E+01   0.115057E+02   0.210056E+00   0.108169E+02   0.239329E+02
   0.344494E+02   0.273747E+02   0.554278E-02   0.958732E+01   0.986093E+01   0.247135E+01   0.229681E+02   0.214339E+02
   0.339860E+02   0.278294E+02   0.736507E-02   0.114378E+02   0.148639E+02   0.433433E+00   0.149535E+02   0.184404E+02
   0.343271E+02   0.281535E+02   0.529598E-02   0.936425E+01   0.133945E+02   0.799429E+00   0.126828E+02   0.241400E+02
   0.342775E+02   0.282628E+02   0.530311E-02   0.936425E+01   0.773399E+01   0.113861E+01   0.150468E+02   0.246301E+02
   0.343601E+02   0.279402E+02   0.685599E-02   0.112407E+02   0.132311E+02   0.101241E+00   0.129651E+02   0.241603E+02
   0.343601E+02   0.274579E+02   0.640827E-02   0.851761E+01   0.102922E+02   0.145684E+01   0.136741E+02   0.255504E+02
   0.342939E+02   0.271351E+02   0.541693E-02   0.936907E+01   0.136992E+02   0.421584E+01   0.129106E+02   0.181037E+02
   0.343094E+02   0.268670E+02   0.668730E-02   0.130200E+02   0.110346E+02   0.982191E-01   0.153059E+02   0.236000E+02
   0.344051E+02   0.261722E+02   0.691087E-02   0.998035E+01   0.916106E+01   0.108420E+01   0.108208E+02   0.209925E+02
   0.344713E+02   0.265130E+02   0.586846E-02   0.117196E+02   0.111451E+02   0.160946E+01   0.127432E+02   0.225730E+02
   0.344380E+02   0.277426E+02   0.600802E-02   0.104139E+02   0.106985E+02   0.127944E+01   0.162736E+02   0.254022E+02
   0.342007E+02   0.282039E+02   0.530495E-02   0.118515E+02   0.139343E+02   0.315188E+00   0.108070E+02   0.219459E+02
   0.342007E+02   0.279218E+02   0.858591E-02   0.112980E+02   0.975193E+01   0.282608E+01   0.113661E+02   0.178933E+02
   0.343523E+02   0.279218E+02   0.634249E-02   0.101058E+02   0.755880E+01   0.150384E+01   0.121555E+02   0.245981E+02
   0.343523E+02   0.282362E+02   0.656859E-02   0.104529E+02   0.128140E+02   0.291578E+01   0.166111E+02   0.213896E+02
   0.342223E+02   0.286092E+02   0.842042E-02   0.124356E+02   0.933361E+01   0.594465E+00   0.197887E+02   0.195606E+02
   0.342415E+02   0.275670E+02   0.530367E-02   0.121282E+02   0.110757E+02   0.182090E+01   0.167951E+02   0.233746E+02
   0.342415E+02   0.283777E+02   0.530367E-02   0.848485E+01   0.138368E+02   0.169785E+01   0.108978E+02   0.213596E+02
   0.342394E+02   0.272961E+02   0.618653E-02   0.839772E+01   0.920628E+01   0.224695E+01   0.137650E+02   0.237187E+02
   0.343034E+02   0.283241E+02   0.544602E-02   0.927779E+01   0.110776E+02   0.102851E+01   0.203330E+02   0.236774E+02
   0.344173E+02   0.270124E+02   0.589387E-02   0.983393E+01   0.777516E+01   0.184024E+01   0.159878E+02   0.243043E+02
   0.344173E+02   0.274875E+02   0.585988E-02   0.779148E+01   0.914041E+01   0.215576E+01   0.198045E+02   0.232048E+02
   0.341430E+02   0.280063E+02   0.622134E-02   0.118156E+02   0.837815E+01   0.285713E+00   0.142918E+02   0.244177E+02
   0.341841E+02   0.280063E+02   0.645239E-02   0.711543E+01   0.112070E+02   0.157146E+00   0.120444E+02   0.238078E+02
   0.344127E+02   0.274521E+02   0.654303E-02   0.891962E+01   0.103262E+02   0.150760E+01   0.167277E+02   0.250963E+02
   0.344398E+02   0.266617E+02   0.601492E-02   0.603070E+01   0.107006E+02   0.641452E+00   0.209486E+02   0.204618E+02
   0.344004E+02   0.275181E+02   0.564455E-02   0.786666E+01   0.948221E+01   0.825116E+00   0.160217E+02   0.259448E+02
   0.343916E+02   0.276210E+02   0.538122E-02   0.789556E+01   0.722397E+01   0.598163E+00   0.154339E+02   0.249478E+02
   0.343214E+02   0.272618E+02   0.547192E-02   0.127925E+02   0.152478E+02   0.158148E+00   0.140969E+02   0.226912E+02
   0.343449E+02   0.272618E+02   0.709071E-02   0.884460E+01   0.911535E+01   0.106427E+01   0.166516E+02   0.246095E+02
   0.343449E+02   0.279979E+02   0.533179E-02   0.113843E+02   0.838894E+01   0.986172E+00   0.126309E+02   0.251467E+02
   0.347138E+02   0.273088E+02   0.652906E-02   0.929661E+01   0.973613E+01   0.116802E+01   0.140112E+02   0.211523E+02
   0.343615E+02   0.278389E+02   0.586684E-02   0.880300E+01   0.866151E+01   0.109039E+00   0.157149E+02   0.265573E+02
   0.342431E+02   0.287540E+02   0.654254E-02   0.992635E+01   0.982598E+01   0.469727E+00   0.170605E+02   0.243226E+02
   0.342210E+02   0.282271E+02   0.616645E-02   0.109282E+02   0.868290E+01   0.976662E+00   0.156317E+02   0.252428E+02
   0.342210E+02   0.282271E+02   0.622878E-02   0.113340E+02   0.102438E+02   0.100063E+01   0.156317E+02   0.251387E+02
   0.342863E+02   0.275551E+02   0.500086E-02   0.128968E+02   0.936844E+01   0.108124E+01   0.151407E+02   0.241410E+02
   0.342524E+02   0.281469E+02   0.623900E-02   0.867514E+01   0.813128E+01   0.864344E-01   0.208337E+02   0.241037E+02
   0.343157E+02   0.275280E+02   0.537134E-02   0.809682E+01   0.886074E+01   0.697212E+00   0.102410E+02   0.245563E+02
   0.344165E+02   0.275280E+02   0.716850E-02   0.526350E+01   0.918855E+01   0.338321E+00   0.117958E+02   0.202622E+02
   0.344738E+02   0.276474E+02   0.647262E-02   0.935353E+01   0.105690E+02   0.564184E-01   0.184121E+02   0.250781E+02
   0.345749E+02   0.275804E+02   0.531766E-02   0.109438E+02   0.720629E+01   0.484773E+00   0.172316E+02   0.219703E+02
   0.345408E+02   0.277537E+02   0.631650E-02   0.101566E+02   0.120264E+02   0.612034E-01   0.149506E+02   0.242372E+02
   0.343473E+02   0.277798E+02   0.659766E-02   0.919129E+01   0.938865E+01   0.852800E+00   0.151406E+02   0.260694E+02
   0.344178E+02   0.277705E+02   0.565176E-02   0.812365E+01   0.107836E+02   0.103955E+01   0.171953E+02   0.252091E+02
   0.344219E+02   0.277457E+02   0.623228E-02   0.812365E+01   0.109670E+02   0.970685E+00   0.151347E+02   0.255393E+02
   0.343066E+02   0.275962E+02   0.686421E-02   0.797003E+01   0.119433E+02   0.241581E+01   0.222784E+02   0.204366E+02
   0.342841E+02   0.277419E+02   0.566864E-02   0.116251E+02   0.148798E+02   0.134428E+01   0.148605E+02   0.232199E+02
   0.342841E+02   0.277568E+02   0.560890E-02   0.922806E+01   0.679878E+01   0.709204E+00   0.178647E+02   0.244561E+02
   0.342841E+02   0.275488E+02   0.563857E-02   0.922806E+01   0.113771E+02   0.181333E+01   0.156822E+02   0.249491E+02
   0.344701E+02   0.275845E+02   0.577055E-02   0.109876E+02   0.846196E+01   0.240034E+00   0.134064E+02   0.257524E+02
   0.342930E+02   0.275845E+02   0.619585E-02   0.121738E+02   0.916862E+01   0.805784E+00   0.139437E+02   0.257166E+02
   0.342930E+02   0.292835E+02   0.629779E-02   0.952068E+01   0.853170E+01   0.976342E+00   0.121271E+02   0.217768E+02
   0.340878E+02   0.279408E+02   0.656744E-02   0.151567E+02   0.987131E+01   0.159421E+00   0.163476E+02   0.213496E+02
   0.345722E+02   0.276701E+02   0.644774E-02   0.132683E+02   0.922580E+01   0.603517E+00   0.103398E+02   0.216087E+02
   0.343953E+02   0.277922E+02   0.716603E-02   0.892208E+01   0.674805E+01   0.201541E+01   0.203811E+02   0.206719E+02
   0.343482E+02   0.276199E+02   0.577688E-02   0.761925E+01   0.114913E+02   0.102041E+01   0.161866E+02   0.253706E+02
   0.342726E+02   0.277671E+02   0.615683E-02   0.118874E+02   0.144983E+02   0.369930E+00   0.161671E+02   0.237777E+02
   0.342929E+02   0.270921E+02   0.650578E-02   0.110996E+02   0.788254E+01   0.812827E+00   0.186442E+02   0.238510E+02
   0.343808E+02   0.279440E+02   0.619458E-02   0.114681E+02   0.102870E+02   0.303913E+01   0.105380E+02   0.215603E+02
   0.343808E+02   0.274747E+02   0.570345E-02   0.114025E+02   0.999670E+01   0.278867E+00   0.107412E+02   0.254445E+02
   0.343808E+02   0.277936E+02   0.729530E-02   0.968544E+01   0.971797E+01   0.106352E+01   0.124417E+02   0.244574E+02
   0.344380E+02   0.270825E+02   0.618133E-02   0.107798E+02   0.113190E+02   0.230435E+00   0.175185E+02   0.252801E+02
   0.344380E+02   0.275003E+02   0.581413E-02   0.659698E+01   0.143006E+02   0.438095E+00   0.159580E+02   0.226933E+02
   0.344380E+02   0.272843E+02   0.562669E-02   0.129690E+02   0.898550E+01   0.968355E+00   0.202315E+02   0.235334E+02
   0.344380E+02   0.272843E+02   0.587431E-02   0.881491E+01   0.129152E+02   0.597043E-01   0.153564E+02   0.253609E+02
   0.343917E+02   0.285377E+02   0.587431E-02   0.956200E+01   0.134854E+02   0.578050E+00   0.138791E+02   0.233049E+02
   0.343480E+02   0.286155E+02   0.660258E-02   0.787322E+01   0.106665E+02   0.710599E+00   0.139576E+02   0.239845E+02
   0.344279E+02   0.278005E+02   0.514713E-02   0.785939E+01   0.115399E+02   0.264302E+01   0.138132E+02   0.221374E+02
   0.342866E+02   0.286379E+02   0.502664E-02   0.119154E+02   0.964604E+01   0.210137E+00   0.157787E+02   0.229800E+02
   0.343673E+02   0.270723E+02   0.607515E-02   0.112763E+02   0.129549E+02   0.544265E+00   0.164246E+02   0.246190E+02
   0.343673E+02   0.276361E+02   0.665090E-02   0.986527E+01   0.999001E+01   0.462258E-01   0.162214E+02   0.261612E+02
   0.343673E+02   0.266498E+02   0.594012E-02   0.148904E+02   0.117675E+02   0.152258E+01   0.187908E+02   0.203212E+02
   0.343189E+02   0.275126E+02   0.575317E-02   0.864489E+01   0.107075E+02   0.171140E+00   0.170426E+02   0.262766E+02
   0.343189E+02   0.271200E+02   0.646521E-02   0.844345E+01   0.959442E+01   0.166448E+01   0.119633E+02   0.243105E+02
   0.345786E+02   0.271200E+02   0.654135E-02   0.104747E+02   0.112848E+02   0.812033E-01   0.998106E+01   0.225245E+02
   0.346905E+02   0.263933E+02   0.746234E-02   0.944557E+01   0.866040E+01   0.196095E+01   0.130735E+02   0.193868E+02
   0.342699E+02   0.268167E+02   0.647127E-02   0.890532E+01   0.121018E+02   0.391903E-01   0.139348E+02   0.239069E+02
   0.344014E+02   0.276737E+02   0.647587E-02   0.118889E+02   0.136475E+02   0.175342E+01   0.148770E+02   0.231754E+02
   0.344642E+02   0.272511E+02   0.622301E-02   0.113801E+02   0.151881E+02   0.865372E+00   0.111432E+02   0.222216E+02
   0.343092E+02   0.273537E+02   0.600244E-02   0.132428E+02   0.122369E+02   0.652040E+00   0.196992E+02   0.232800E+02
   0.344260E+02   0.286601E+02   0.623646E-02   0.112598E+02   0.102827E+02   0.862002E+00   0.142449E+02   0.233115E+02
   0.342757E+02   0.286601E+02   0.543304E-02   0.942843E+01   0.154518E+02   0.477702E+00   0.170024E+02   0.214394E+02
   0.343136E+02   0.281884E+02   0.607485E-02   0.895006E+01   0.946491E+01   0.691731E+00   0.129428E+02   0.260246E+02
